ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,斉藤 了介,サイトウ リョウスケ,52,男,,宮崎市議会議員,無所属,True,3927.439,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,中村 てっぺい,ナカムラ テッペイ,54,男,,有限会社インテリアショップナカムラ社長,自由民主党,True,3868.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,森 太,モリ フトシ,49,男,,宮崎市市議会議員,自由民主党,True,3194.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,いぢち たかみ,イヂチ タカミ,nan,nan,nan,無職,無所属,True,3126.713,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,山口 としき,ヤマグチ トシキ,32,男,,宮崎市議会議員,無所属,True,2958.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,谷口 まり子,タニグチ マリコ,62,女,,市議会議員,公明党,True,2828.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,前田 ひろゆき,マエダ ヒロユキ,62,男,,宮崎市議会議員,無所属,True,2811.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,久保田 さき,クボタ サキ,38,女,,団体役員,日本共産党,True,2795.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,中川 義行,ナカガワ ヨシユキ,65,男,,宮崎市議会議員,社会民主党,True,2782.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
宮崎市議会議員選挙（2019年04月21日投票）,宮崎市議会議員選挙,宮崎県,宮崎市,宮崎市,今田 ひろのぶ,イマダ ヒロノブ,64,男,,（有）里見開発代表取締役,無所属,True,2740.0,20190421,2019,4,21,20190414,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan,36.55,40,56,1.4,326576,nan,nan,6575,任期満了,41.79,nan,nan,nan
