ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,春田 ひろし,ハルタ ヒロシ,59,男,,農業,無所属,True,3661.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,森本 さとこ,モリモト サトコ,37,女,,主婦,無所属,True,3619.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,すみ 矩明,スミ ノリアキ,74,男,,一級建築士,自由民主党,True,3603.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,黒田 たつや,クロダ タツヤ,45,男,,徳島市議会議員,日本維新の会,True,3388.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,みやうち 春雄,ミヤウチ ハルオ,76,男,,徳島市議会議員,無所属,True,2984.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,武知 ひろゆき,タケチ ヒロユキ,50,男,,会社員,無所属,True,2923.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,藤田 まゆみ,フジタ マユミ,51,女,,政党役員,公明党,True,2836.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,本田 やすひろ,ホンダ ヤスヒロ,61,男,,株式会社徳水社長有限会社本田商店社長,無所属,True,2814.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,佐々木 昌也,ササキ マサヤ,53,男,,徳島市議会議員,無所属,True,2653.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
徳島市議会議員選挙（2019年04月21日投票）,徳島市議会議員選挙,徳島県,徳島市,徳島市,かけはし 学,カケハシ マナブ,56,男,,中央不動産株式会社代表取締役,無所属,True,2580.0,20190421,2019,4,21,20190414,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan,41.86,30,40,1.3333333333333333,210604,nan,nan,nan,任期満了,39.92,nan,nan,nan
