ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,上杉 栄一,ウエスギ エイイチ,71,男,現職,市議会議員,自由民主党,True,3536.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,雲坂 衛,クモサカ マモル,38,男,現職,会社経営（社長）,無所属,True,3044.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,前田 伸一,マエタ シンイチ,55,男,現職,団体役員,公明党,True,2850.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,椋田 昇一,ムクダ ショウイチ,59,男,現職,市議会議員,無所属,True,2639.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,浅野 博文,アサノ ヒロフミ,57,男,新人,団体役員,公明党,True,2518.555,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,足立 考史,アダチ タカシ,63,男,現職,市議会議員,無所属,True,2425.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,平野 真理子,ヒラノ マリコ,57,女,現職,団体役員,公明党,True,2331.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,石田 憲太郎,イシダ ケンタロウ,57,男,現職,団体役員,公明党,True,2291.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,西村 紳一郎,ニシムラ シイチロウ,69,男,現職,農業,無所属,True,2289.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
鳥取市議会議員選挙（2018年11月18日投票）,鳥取市議会議員選挙,鳥取県,鳥取市,鳥取市,星見 健蔵,ホシミ ケンゾウ,62,男,現職,市議会議員,無所属,True,2266.0,20181118,2018,11,18,20181111,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan,4168.0,32,35,1.09375,nan,nan,nan,nan,任期満了,52.96,nan,nan,nan
