ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,深堀 義昭,フカホリ ヨシアキ,74,男,現職,長崎市議会議員,自由民主党,True,5950.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,山谷 よしひろ,ヤマタニ ヨシヒロ,52,男,新人,株式会社中小企業サポートセンター会社員,立憲民主党,True,5827.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,池田 章子,イケダ アキコ,58,女,現職,長崎市議会議員,社会民主党,True,5533.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,浅田 五郎,アサダ ゴロウ,81,男,現職,長崎市議会議員,無所属,True,5489.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,まいぐま 政直,マイグマ マサナオ,65,男,現職,長崎市議会議員,無所属,True,4903.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,中村 しゅんすけ,ナカムラ シュンスケ,43,男,現職,株式会社ＷＯＲＬＤＬＩＮＸ代表取締役,無所属,True,4689.845,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,野口 達也,ノグチ タツヤ,64,男,現職,長崎市議会議員,無所属,True,4671.612,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,吉原 孝,ヨシハラ タカシ,77,男,現職,長崎市議会議員,自由民主党,True,4532.627,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,ながお 春文,ナガオ ハルフミ,52,男,現職,長崎市議会議員,公明党,True,4456.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,中西 あつのぶ,ナカニシ アツノブ,38,男,現職,長崎市議会議員,日本共産党,True,4264.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,久 やすし,ヒサ ヤスシ,54,男,現職,長崎市議会議員,公明党,True,4219.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,岩永 としひろ,イワナガ トシヒロ,57,男,現職,長崎市議会議員,自由民主党,True,4204.889,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,うめもと 建治,ウメモト ケンジ,51,男,新人,一般社団法人ナガサキベイデザインセンター代表理事,無所属,True,4183.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,いつわ 清隆,イツワ キヨタカ,63,男,現職,長崎市議会議員,国民民主党,True,4118.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
長崎市議会議員選挙（2019年04月21日投票）,長崎市議会議員選挙,長崎県,長崎市,長崎市,たけつぐ 良治,タケツグ リョウジ,67,男,現職,長崎市議会議員,無所属,True,4033.0,20190421,2019,4,21,20190414,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan,47.33,40,45,1.125,nan,nan,nan,nan,任期満了,45.77,nan,nan,nan
