ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
高知市議会議員選挙（2019年04月21日投票）,高知県,高知市議会議員選挙（2019年04月21日投票）,28.0,15.0,0.0,0.6511627906976745,0.3488372093023256,0.0,27.0,7.0,0,0.7941176470588235,0.20588235294117646,0.0,28.0,15.0,0.0,15.0,73123.997,25822.0,0.0,25822.0,0.7390293616425938,0.2609706383574062,,0.2609706383574062,0.02639390577294978,0.017398042557160414,,0.017398042557160414,98945.997,43,0.0,0.0
高知市議会議員選挙（2015年04月26日投票）,高知県,高知市議会議員選挙（2015年04月26日投票）,28.0,9.0,5.0,0.6666666666666666,0.21428571428571427,0.11904761904761904,27.0,3.0,4.0,0.7941176470588235,0.08823529411764706,0.11764705882352941,28.0,9.0,5.0,14.0,74347.93,13684.77,14421.28,28106.050000000003,0.7256714673261107,0.13356992085617367,0.14075861181771562,0.27432853267388935,0.025916838118789667,0.01484110231735263,0.028151722363543123,0.019594895190992095,102453.98000000001,42,1.0,0.023809523809523808
高知市議会議員選挙（2011年04月24日投票）,高知県,高知市議会議員選挙（2011年04月24日投票）,38.0,12.0,0.0,0.76,0.24,0.0,30.0,4.0,0,0.8823529411764706,0.11764705882352941,0.0,38.0,12.0,0.0,12.0,100438.98999999999,15120.0,0.0,15120.0,0.8691577349369357,0.13084226506306434,,0.13084226506306434,0.022872571972024625,0.010903522088588696,,0.010903522088588696,115558.98999999999,50,3.0,0.06
高知市議会議員増員選挙（2008年02月03日投票）,高知県,高知市議会議員増員選挙（2008年02月03日投票）,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,7972.0,0.0,7972.0,,1.0,,1.0,,0.2,,0.2,7972.0,5,0.0,0.0
高知市議会議員選挙（2007年04月22日投票）,高知県,高知市議会議員選挙（2007年04月22日投票）,28.0,20.0,1.0,0.5714285714285714,0.40816326530612246,0.02040816326530612,27.0,14.0,1.0,0.6428571428571429,0.3333333333333333,0.023809523809523808,27.0,20.0,1.0,21.0,68575.77,41356.24,2618.0,43974.24,0.609291549596486,0.36744767948043716,0.02326077092307677,0.39070845040351393,0.022566353688758742,0.01837238397402186,0.02326077092307677,0.018605164304929235,112550.01000000001,48,,
高知市議会議員増員選挙（2005年01月30日投票）,高知県,高知市議会議員増員選挙（2005年01月30日投票）,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,1981.0,0.0,1981.0,,1.0,,1.0,,0.14285714285714285,,0.14285714285714285,1981.0,7,,
高知市議会議員選挙（2003年04月27日投票）,高知県,高知市議会議員選挙（2003年04月27日投票）,34.0,15.0,0.0,0.6938775510204082,0.30612244897959184,0.0,32.0,8.0,0,0.8,0.2,0.0,34.0,15.0,0.0,15.0,80985.47999999998,30942.5,0.0,30942.5,0.7235499112911713,0.2764500887088287,,0.2764500887088287,0.021280879743857978,0.018430005913921913,,0.018430005913921913,111927.98,49,0.0,0.0
高知市議会議員選挙（1999年04月25日投票）,高知県,高知市議会議員選挙（1999年04月25日投票）,32.0,16.0,1.0,0.6530612244897959,0.32653061224489793,0.02040816326530612,31.0,8.0,1.0,0.775,0.2,0.025,32.0,16.0,1.0,17.0,86212.58,29124.42,2384.0,31508.42,0.732346650130393,0.2474020777941064,0.020251272075500548,0.2676533498696069,0.022885832816574782,0.01546262986213165,0.020251272075500548,0.01574431469821217,117721.0,49,1.0,0.02040816326530612
室戸市議会議員選挙（2019年04月21日投票）,高知県,室戸市議会議員選挙（2019年04月21日投票）,10.0,4.0,1.0,0.6666666666666666,0.26666666666666666,0.06666666666666667,9.0,3.0,0,0.75,0.25,0.0,10.0,4.0,1.0,5.0,5261.689,2050.31,434.0,2484.31,0.6792782958014841,0.26469277881393993,0.05602892538457596,0.3207217041985159,0.06792782958014841,0.06617319470348498,0.05602892538457596,0.06414434083970319,7745.999000000001,15,0.0,0.0
室戸市議会議員選挙（2015年04月26日投票）,高知県,室戸市議会議員選挙（2015年04月26日投票）,11.0,3.0,3.0,0.6470588235294118,0.17647058823529413,0.17647058823529413,10.0,2.0,1.0,0.7692307692307693,0.15384615384615385,0.07692307692307693,11.0,3.0,3.0,6.0,5988.0,1465.0,1062.0,2527.0,0.7032295948326482,0.17204932472108045,0.12472108044627128,0.29677040516735176,0.06392996316660439,0.057349774907026814,0.041573693482090425,0.049461734194558626,8515.0,17,0.0,0.0
室戸市議会議員選挙（2011年04月24日投票）,高知県,室戸市議会議員選挙（2011年04月24日投票）,14.0,6.0,0.0,0.7,0.3,0.0,10.0,4.0,0,0.7142857142857143,0.2857142857142857,0.0,14.0,6.0,0.0,6.0,6978.0,2643.0,0.0,2643.0,0.7252884315559713,0.27471156844402866,,0.27471156844402866,0.05180631653971224,0.04578526140733811,,0.04578526140733811,9621.0,20,0.0,0.0
室戸市議会議員選挙（2007年04月22日投票）,高知県,室戸市議会議員選挙（2007年04月22日投票）,11.0,6.0,0.0,0.6470588235294118,0.35294117647058826,0.0,10.0,6.0,0,0.625,0.375,0.0,11.0,6.0,0.0,6.0,6561.4,3848.6,0.0,3848.6,0.630297790585975,0.369702209414025,,0.369702209414025,0.05729979914417955,0.0616170349023375,,0.0616170349023375,10410.0,17,0.0,0.0
室戸市議会議員選挙（2003年04月27日投票）,高知県,室戸市議会議員選挙（2003年04月27日投票）,13.0,7.0,1.0,0.6190476190476191,0.3333333333333333,0.047619047619047616,11.0,6.0,1.0,0.6111111111111112,0.3333333333333333,0.05555555555555555,13.0,7.0,1.0,8.0,7383.46,4477.54,777.0,5254.54,0.5842269346415572,0.35429181832568446,0.06148124703275835,0.4157730653584428,0.04494053343396594,0.05061311690366921,0.06148124703275835,0.05197163316980535,12638.0,21,0.0,0.0
安芸市議会議員補欠選挙（2021年08月22日投票）,高知県,安芸市議会議員補欠選挙（2021年08月22日投票）,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,True,0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2983.0,1587.0,4570.0,,0.6527352297592998,0.34726477024070024,1.0,,0.6527352297592998,0.17363238512035012,0.3333333333333333,4570.0,3,0.0,0.0
