ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
神戸市議会議員選挙（2019年04月07日投票）,兵庫県,神戸市議会議員選挙（2019年04月07日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490687.999,96,3.0,0.03125
神戸市議会議員補欠選挙（2018年02月04日投票）,兵庫県,神戸市議会議員補欠選挙（2018年02月04日投票）,0.0,5.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,13933.0,0.0,13933.0,,1.0,,1.0,,0.2,,0.2,13933.0,5,2.0,0.4
神戸市議会議員補欠選挙（2017年10月22日投票）,兵庫県,神戸市議会議員補欠選挙（2017年10月22日投票）,0.0,22.0,3.0,0.0,0.88,0.12,0.0,4.0,2.0,0.0,0.6666666666666666,0.3333333333333333,0.0,22.0,3.0,25.0,0.0,251343.0,43966.0,295309.0,,0.8511186587608234,0.1488813412391766,1.0,,0.038687211761855606,0.0496271137463922,0.04,295309.0,25,5.0,0.2
神戸市議会議員選挙（2015年04月12日投票）,兵庫県,神戸市議会議員選挙（2015年04月12日投票）,63.0,41.0,2.0,0.5943396226415094,0.3867924528301887,0.018867924528301886,52.0,15.0,2.0,0.7536231884057971,0.21739130434782608,0.028985507246376812,63.0,41.0,2.0,43.0,342695.0,145652.0,14717.0,160369.0,0.6812155113464688,0.2895297616207878,0.029254727032743347,0.31878448865353115,0.010812944624547124,0.007061701502946044,0.014627363516371674,0.007413592759384445,503064.0,106,3.0,0.02830188679245283
神戸市議会議員補欠選挙（2013年10月27日投票）,兵庫県,神戸市議会議員補欠選挙（2013年10月27日投票）,1.0,7.0,0.0,0.125,0.875,0.0,1.0,2.0,0,0.3333333333333333,0.6666666666666666,0.0,1.0,7.0,0.0,7.0,19115.0,102390.0,0.0,102390.0,0.15731862886300976,0.8426813711369903,,0.8426813711369903,0.15731862886300976,0.12038305301957004,,0.12038305301957004,121505.0,8,,
神戸市議会議員選挙（2011年04月10日投票）,兵庫県,神戸市議会議員選挙（2011年04月10日投票）,57.0,34.0,3.0,0.6063829787234043,0.3617021276595745,0.031914893617021274,52.0,15.0,2.0,0.7536231884057971,0.21739130434782608,0.028985507246376812,57.0,34.0,3.0,37.0,357497.86,135700.14,15610.0,151310.14,0.7026183943648685,0.2667020565714376,0.030679549063693967,0.29738160563513155,0.012326638497629272,0.007844178134454047,0.010226516354564655,0.008037340692841394,508808.0,94,,
神戸市議会議員補欠選挙（2009年10月25日投票）,兵庫県,神戸市議会議員補欠選挙（2009年10月25日投票）,0.0,4.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,35030.0,0.0,35030.0,,1.0,,1.0,,0.25,,0.25,35030.0,4,0.0,0.0
神戸市議会議員選挙（2007年04月08日投票）,兵庫県,神戸市議会議員選挙（2007年04月08日投票）,59.0,33.0,1.0,0.6344086021505376,0.3548387096774194,0.010752688172043012,53.0,15.0,1.0,0.7681159420289855,0.21739130434782608,0.014492753623188406,59.0,33.0,1.0,34.0,397512.57,136151.41999999998,4945.0,141096.41999999998,0.7380355274055118,0.2527834152935323,0.009181057300955931,0.26196447259448824,0.012509076735686641,0.0076601034937434035,0.009181057300955931,0.007704837429249654,538608.99,93,,
神戸市議会議員補欠選挙（2005年10月23日投票）,兵庫県,神戸市議会議員補欠選挙（2005年10月23日投票）,0.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0,105440.0,0.0,105440.0,,1.0,,1.0,,0.09090909090909091,,0.09090909090909091,105440.0,11,,
神戸市議会議員選挙（2003年04月13日投票）,兵庫県,神戸市議会議員選挙（2003年04月13日投票）,66.0,37.0,3.0,0.6226415094339622,0.3490566037735849,0.02830188679245283,57.0,12.0,3.0,0.7916666666666666,0.16666666666666666,0.041666666666666664,66.0,37.0,3.0,40.0,403811.08999999997,125663.91,15829.0,141492.91,0.7405247164884174,0.23044743849302407,0.029027845018558457,0.25947528351158256,0.01122007146194572,0.00622830914846011,0.009675948339519486,0.006486882087789564,545304.0,106,,
姫路市議会議員選挙（2019年04月21日投票）,兵庫県,姫路市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194681.989,57,3.0,0.05263157894736842
