ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
松山市議会議員選挙（2018年04月28日投票）,愛媛県,松山市議会議員選挙（2018年04月28日投票）,38.0,14.0,1.0,0.7169811320754716,0.2641509433962264,0.018867924528301886,36.0,7.0,0,0.8372093023255814,0.16279069767441862,0.0,38.0,14.0,1.0,15.0,142971.398,38487.599,1229.0,39716.599,0.782598749495294,0.210673933876455,0.006727316628251172,0.21740125050470616,0.020594703934086682,0.0150481381340325,0.006727316628251172,0.014493416700313743,182687.99699999997,53,1.0,0.018867924528301886
松山市議会議員選挙（2014年04月27日投票）,愛媛県,松山市議会議員選挙（2014年04月27日投票）,33.0,26.0,1.0,0.55,0.43333333333333335,0.016666666666666666,28.0,15.0,0,0.6511627906976745,0.3488372093023256,0.0,33.0,26.0,1.0,27.0,123169.0,72846.0,2237.0,75083.0,0.621274943001836,0.36744143816960234,0.01128361882856163,0.37872505699816394,0.01882651342429806,0.014132363006523168,0.01128361882856163,0.01402685396289496,198252.0,60,0.0,0.0
松山市議会議員選挙（2010年04月25日投票）,愛媛県,松山市議会議員選挙（2010年04月25日投票）,36.0,14.0,1.0,0.7058823529411765,0.27450980392156865,0.0196078431372549,35.0,9.0,1.0,0.7777777777777778,0.2,0.022222222222222223,36.0,14.0,1.0,15.0,156337.99,40642.0,2862.0,43504.0,0.7823080124452323,0.2033706730002038,0.014321314554563834,0.21769198755476765,0.021730778123478674,0.0145264766428717,0.014321314554563834,0.014512799170317843,199841.99,51,0.0,0.0
松山市議会議員選挙（2006年04月30日投票）,愛媛県,松山市議会議員選挙（2006年04月30日投票）,38.0,16.0,0.0,0.7037037037037037,0.2962962962962963,0.0,36.0,9.0,0,0.8,0.2,0.0,38.0,16.0,0.0,16.0,171788.11999999997,46591.869999999995,0.0,46591.869999999995,0.786647714380791,0.213352285619209,,0.213352285619209,0.02070125564159976,0.013334517851200562,,0.013334517851200562,218379.99,54,2.0,0.037037037037037035
松山市議会議員増員選挙（2005年02月06日投票）,愛媛県,松山市議会議員増員選挙（2005年02月06日投票）,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0,0.0,1.0,0.0,0.0,8.0,0.0,8.0,0.0,18733.0,0.0,18733.0,,1.0,,1.0,,0.125,,0.125,18733.0,8,,
今治市議会議員選挙（2021年02月07日投票）,愛媛県,今治市議会議員選挙（2021年02月07日投票）,30.0,7.0,2.0,0.7692307692307693,0.1794871794871795,0.05128205128205128,26.0,2.0,2.0,0.8666666666666667,0.06666666666666667,0.06666666666666667,30.0,7.0,2.0,9.0,65012.73,8934.164,4533.099,13467.263,0.82839877419459,0.1138400203476063,0.05776120545780375,0.17160122580541007,0.027613292473152997,0.016262860049658042,0.028880602728901875,0.019066802867267786,78479.993,39,0.0,0.0
今治市議会議員選挙（2017年02月05日投票）,愛媛県,今治市議会議員選挙（2017年02月05日投票）,31.0,8.0,0.0,0.7948717948717948,0.20512820512820512,0.0,27.0,5.0,0,0.84375,0.15625,0.0,31.0,8.0,0.0,8.0,61334.878000000004,13486.115,0.0,13486.115,0.8197549316139122,0.18024506838608784,,0.18024506838608784,0.026443707471416524,0.02253063354826098,,0.02253063354826098,74820.99299999999,39,0.0,0.0
今治市議会議員選挙（2013年02月03日投票）,愛媛県,今治市議会議員選挙（2013年02月03日投票）,29.0,7.0,1.0,0.7837837837837838,0.1891891891891892,0.02702702702702703,29.0,4.0,1.0,0.8529411764705882,0.11764705882352941,0.029411764705882353,29.0,7.0,1.0,8.0,68682.92,11197.08,1715.0,12912.08,0.8417540290458974,0.13722752619645812,0.021018444757644465,0.1582459709541026,0.029026001001582667,0.019603932313779732,0.021018444757644465,0.019780746369262824,81595.00000000001,37,0.0,0.0
今治市議会議員選挙（2009年02月08日投票）,愛媛県,今治市議会議員選挙（2009年02月08日投票）,29.0,13.0,0.0,0.6904761904761905,0.30952380952380953,0.0,27.0,7.0,0,0.7941176470588235,0.20588235294117646,0.0,29.0,13.0,0.0,13.0,72961.11,29397.85,0.0,29397.85,0.7127965153221565,0.28720348467784357,,0.28720348467784357,0.02457919018352264,0.022092575744449505,,0.022092575744449505,102358.95999999999,42,1.0,0.023809523809523808
今治市議会議員選挙（2005年02月20日投票）,愛媛県,今治市議会議員選挙（2005年02月20日投票）,0.0,53.0,0.0,0.0,1.0,0.0,0.0,34.0,0,0.0,1.0,0.0,0.0,53.0,0.0,53.0,0.0,107812.0,0.0,107812.0,,1.0,,1.0,,0.018867924528301886,,0.018867924528301886,107812.0,53,0.0,0.0
