ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
山形市議会議員選挙（2019年04月21日投票）,山形県,山形市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94903.995,41,0.0,0.0
山形市議会議員選挙（2015年04月26日投票）,山形県,山形市議会議員選挙（2015年04月26日投票）,31.0,12.0,0.0,0.7209302325581395,0.27906976744186046,0.0,30.0,3.0,0,0.9090909090909091,0.09090909090909091,0.0,31.0,12.0,0.0,12.0,80385.8,14890.189999999999,0.0,14890.189999999999,0.843715189944497,0.15628481005550293,,0.15628481005550293,0.027216619030467647,0.013023734171291912,,0.013023734171291912,95275.99,43,0.0,0.0
山形市議会議員選挙（2011年04月24日投票）,山形県,山形市議会議員選挙（2011年04月24日投票）,25.0,18.0,1.0,0.5681818181818182,0.4090909090909091,0.022727272727272728,25.0,9.0,1.0,0.7142857142857143,0.2571428571428571,0.02857142857142857,25.0,18.0,1.0,19.0,72538.65000000001,25569.53,2102.81,27672.34,0.723859229411864,0.2551569443630883,0.02098382622504777,0.2761407705881361,0.028954369176474558,0.01417538579794935,0.02098382622504777,0.014533724767796635,100210.98999999999,44,1.0,0.022727272727272728
山形市議会議員選挙（2007年04月22日投票）,山形県,山形市議会議員選挙（2007年04月22日投票）,29.0,10.0,0.0,0.7435897435897436,0.2564102564102564,0.0,29.0,6.0,0,0.8285714285714286,0.17142857142857143,0.0,29.0,10.0,0.0,10.0,84590.62000000001,23940.379999999997,0.0,23940.379999999997,0.7794143608738519,0.22058563912614826,,0.22058563912614826,0.026876357271512132,0.022058563912614827,,0.022058563912614827,108531.00000000001,39,0.0,0.0
米沢市議会議員選挙（2019年04月21日投票）,山形県,米沢市議会議員選挙（2019年04月21日投票）,21.0,6.0,1.0,0.75,0.21428571428571427,0.03571428571428571,19.0,4.0,1.0,0.7916666666666666,0.16666666666666666,0.041666666666666664,21.0,6.0,1.0,7.0,29491.999000000003,6423.232,1973.767,8396.999,0.7783789637297877,0.16952762910225283,0.05209340716795941,0.2216210362702122,0.0370656649395137,0.02825460485037547,0.05209340716795941,0.031660148038601746,37888.99800000001,28,0.0,0.0
米沢市議会議員選挙（2015年04月26日投票）,山形県,米沢市議会議員選挙（2015年04月26日投票）,17.0,9.0,2.0,0.6071428571428571,0.32142857142857145,0.07142857142857142,16.0,7.0,1.0,0.6666666666666666,0.2916666666666667,0.041666666666666664,17.0,9.0,2.0,11.0,26375.08,11164.39,2362.5299999999997,13526.919999999998,0.6609964412811389,0.27979524835847824,0.05920831036038293,0.3390035587188612,0.03888214360477288,0.031088360928719805,0.029604155180191466,0.030818505338078287,39902.0,28,0.0,0.0
米沢市議会議員選挙（2011年04月24日投票）,山形県,米沢市議会議員選挙（2011年04月24日投票）,18.0,7.0,1.0,0.6923076923076923,0.2692307692307692,0.038461538461538464,17.0,7.0,0,0.7083333333333334,0.2916666666666667,0.0,18.0,7.0,1.0,8.0,27672.219999999998,13992.77,758.0,14750.77,0.6522930137644706,0.329839315899233,0.01786767033629643,0.34770698623552937,0.03623850076469281,0.047119902271319,0.01786767033629643,0.04346337327944117,42422.99,26,0.0,0.0
米沢市議会議員選挙（2007年04月22日投票）,山形県,米沢市議会議員選挙（2007年04月22日投票）,19.0,9.0,1.0,0.6551724137931034,0.3103448275862069,0.034482758620689655,16.0,8.0,0,0.6666666666666666,0.3333333333333333,0.0,19.0,9.0,1.0,10.0,31179.19,16026.81,645.0,16671.809999999998,0.6515890994963532,0.33493155837913524,0.013479342124511504,0.3484109005036467,0.034294163131387015,0.037214617597681694,0.013479342124511504,0.03484109005036467,47850.99999999999,29,0.0,0.0
米沢市議会議員選挙（2003年04月27日投票）,山形県,米沢市議会議員選挙（2003年04月27日投票）,24.0,8.0,3.0,0.6857142857142857,0.22857142857142856,0.08571428571428572,22.0,6.0,0,0.7857142857142857,0.21428571428571427,0.0,24.0,8.0,3.0,11.0,35274.0,11203.990000000002,2297.0,13500.990000000002,0.7231985080878539,0.2297076842045483,0.047093807707597676,0.276801491912146,0.030133271170327245,0.028713460525568536,0.01569793590253256,0.02516377199201327,48774.99,35,0.0,0.0
米沢市議会議員選挙（1999年04月25日投票）,山形県,米沢市議会議員選挙（1999年04月25日投票）,28.0,4.0,2.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,25.0,2.0,1.0,0.8928571428571429,0.07142857142857142,0.03571428571428571,28.0,4.0,2.0,6.0,43243.51,4899.71,2877.79,7777.5,0.8475627981492331,0.09603318319257105,0.05640401865819591,0.15243720185076695,0.03027009993390118,0.024008295798142763,0.028202009329097954,0.02540620030846116,51021.01,34,0.0,0.0
