ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
岐阜市議会議員選挙（2019年04月21日投票）,岐阜県,岐阜市議会議員選挙（2019年04月21日投票）,36.0,13.0,3.0,0.6923076923076923,0.25,0.057692307692307696,31.0,4.0,3.0,0.8157894736842105,0.10526315789473684,0.07894736842105263,36.0,13.0,3.0,16.0,95883.29500000001,21963.112999999998,8180.589,30143.701999999997,0.7608155179639805,0.17427308055273266,0.06491140148328695,0.2391844820360196,0.021133764387888346,0.013405621580979436,0.021637133827762316,0.014949030127251225,126026.99699999999,52,0.0,0.0
岐阜市議会議員補欠選挙（2018年01月28日投票）,岐阜県,岐阜市議会議員補欠選挙（2018年01月28日投票）,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,True,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,43756.0,68223.0,111979.0,,0.39075183739808356,0.6092481626019164,1.0,,0.19537591869904178,0.6092481626019164,0.3333333333333333,111979.0,3,0.0,0.0
岐阜市議会議員選挙（2015年04月26日投票）,岐阜県,岐阜市議会議員選挙（2015年04月26日投票）,32.0,14.0,4.0,0.64,0.28,0.08,31.0,3.0,4.0,0.8157894736842105,0.07894736842105263,0.10526315789473684,32.0,14.0,4.0,18.0,101451.46000000002,20228.550000000003,10810.98,31039.530000000002,0.7657234654220638,0.152678684037307,0.0815978505406292,0.23427653457793618,0.023928858294439494,0.010905620288379072,0.0203994626351573,0.013015363032107565,132490.99,50,0.0,0.0
岐阜市議会議員補欠選挙（2014年02月02日投票）,岐阜県,岐阜市議会議員補欠選挙（2014年02月02日投票）,0.0,4.0,1.0,0.0,0.8,0.2,0.0,2.0,0,0.0,1.0,0.0,0.0,4.0,1.0,5.0,0.0,89511.0,24524.0,114035.0,,0.7849432191870916,0.21505678081290833,1.0,,0.1962358047967729,0.21505678081290833,0.2,114035.0,5,0.0,0.0
岐阜市議会議員選挙（2011年04月24日投票）,岐阜県,岐阜市議会議員選挙（2011年04月24日投票）,35.0,18.0,2.0,0.6363636363636364,0.32727272727272727,0.03636363636363636,30.0,9.0,2.0,0.7317073170731707,0.21951219512195122,0.04878048780487805,35.0,18.0,2.0,20.0,98350.41,42689.58,5213.0,47902.58,0.6724676876691548,0.29188859660236693,0.035643715728478444,0.3275323123308454,0.019213362504832993,0.01621603314457594,0.017821857864239222,0.01637661561654227,146252.99000000002,55,0.0,0.0
岐阜市議会議員選挙（2007年04月22日投票）,岐阜県,岐阜市議会議員選挙（2007年04月22日投票）,36.0,13.0,2.0,0.7058823529411765,0.2549019607843137,0.0392156862745098,34.0,8.0,2.0,0.7727272727272727,0.18181818181818182,0.045454545454545456,36.0,13.0,2.0,15.0,119556.12999999999,33544.869999999995,8166.0,41710.869999999995,0.7413552059627821,0.20800827199613062,0.050636522041087144,0.25864479403721774,0.020593200165632836,0.016000636307394664,0.025318261020543572,0.017242986269147848,161267.0,51,0.0,0.0
岐阜市議会議員増員選挙（2006年01月29日投票）,岐阜県,岐阜市議会議員増員選挙（2006年01月29日投票）,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,5984.0,0.0,5984.0,,1.0,,1.0,,0.2,,0.2,5984.0,5,0.0,0.0
岐阜市議会議員選挙（2003年04月27日投票）,岐阜県,岐阜市議会議員選挙（2003年04月27日投票）,38.0,14.0,0.0,0.7307692307692307,0.2692307692307692,0.0,35.0,7.0,0,0.8333333333333334,0.16666666666666666,0.0,38.0,14.0,0.0,14.0,122250.69999999998,35691.29,0.0,35691.29,0.7740227915325113,0.22597720846748862,,0.22597720846748862,0.02036902082980293,0.016141229176249185,,0.016141229176249185,157941.99000000002,52,0.0,0.0
岐阜市議会議員補欠選挙（2002年02月24日投票）,岐阜県,岐阜市議会議員補欠選挙（2002年02月24日投票）,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,True,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,59247.0,88755.0,148002.0,,0.4003121579438116,0.5996878420561884,1.0,,0.2001560789719058,0.5996878420561884,0.3333333333333333,148002.0,3,0.0,0.0
岐阜市議会議員選挙（1999年04月25日投票）,岐阜県,岐阜市議会議員選挙（1999年04月25日投票）,38.0,9.0,1.0,0.7916666666666666,0.1875,0.020833333333333332,37.0,6.0,1.0,0.8409090909090909,0.13636363636363635,0.022727272727272728,38.0,9.0,1.0,10.0,144944.11,22405.88,5615.0,28020.88,0.8379968107996884,0.12953997222212427,0.03246321697818732,0.1620031892003116,0.022052547652623378,0.014393330246902696,0.03246321697818732,0.01620031892003116,172964.99,48,0.0,0.0
