ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
高松市議会議員選挙（2019年04月21日投票）,香川県,高松市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137590.995,48,1.0,0.020833333333333332
高松市議会議員選挙（2015年04月26日投票）,香川県,高松市議会議員選挙（2015年04月26日投票）,33.0,13.0,4.0,0.66,0.26,0.08,31.0,8.0,1.0,0.775,0.2,0.025,33.0,13.0,4.0,17.0,111794.11,36650.520000000004,9627.369999999999,46277.89,0.7072353737537325,0.23185965888961996,0.0609049673566476,0.29276462624626753,0.021431374962234316,0.017835358376124613,0.0152262418391619,0.01722144860272162,158072.0,50,1.0,0.02
高松市議会議員選挙（2011年04月24日投票）,香川県,高松市議会議員選挙（2011年04月24日投票）,40.0,13.0,4.0,0.7017543859649122,0.22807017543859648,0.07017543859649122,34.0,5.0,1.0,0.85,0.125,0.025,40.0,13.0,4.0,17.0,129627.14,25907.86,8131.0,34038.86,0.7920224114965845,0.15829714173988488,0.0496804467635306,0.2079775885034155,0.01980056028741461,0.012176703210760375,0.01242011169088265,0.012233975794318558,163666.0,57,0.0,0.0
高松市議会議員選挙（2007年04月22日投票）,香川県,高松市議会議員選挙（2007年04月22日投票）,40.0,22.0,0.0,0.6451612903225806,0.3548387096774194,0.0,33.0,18.0,0,0.6470588235294118,0.35294117647058826,0.0,39.0,22.0,0.0,22.0,113018.35,56660.65,0.0,56660.65,0.666071523288091,0.33392847671190895,,0.33392847671190895,0.01707875700738695,0.015178567123268588,,0.015178567123268588,169679.0,61,,
高松市議会議員再選挙（2006年03月26日投票）,香川県,高松市議会議員再選挙（2006年03月26日投票）,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3782.0,0.0,0.0,0.0,1.0,,,,0.25,,,,3782.0,4,0.0,0.0
高松市議会議員増員選挙（2006年02月12日投票）,香川県,高松市議会議員増員選挙（2006年02月12日投票）,0.0,27.0,0.0,0.0,1.0,0.0,0.0,10.0,0,0.0,1.0,0.0,0.0,27.0,0.0,27.0,0.0,38996.0,0.0,38996.0,,1.0,,1.0,,0.037037037037037035,,0.037037037037037035,38996.0,27,,
高松市議会議員増員選挙（2005年11月06日投票）,香川県,高松市議会議員増員選挙（2005年11月06日投票）,0.0,2.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2294.0,0.0,2294.0,,1.0,,1.0,,0.5,,0.5,2294.0,2,0.0,0.0
高松市議会議員選挙（2003年04月27日投票）,香川県,高松市議会議員選挙（2003年04月27日投票）,33.0,9.0,1.0,0.7674418604651163,0.20930232558139536,0.023255813953488372,33.0,7.0,0,0.825,0.175,0.0,33.0,9.0,1.0,10.0,111244.59999999999,28171.18,2108.22,30279.4,0.7860475961674345,0.1990558491845906,0.0148965546479749,0.2139524038325655,0.023819624126285893,0.022117316576065624,0.0148965546479749,0.02139524038325655,141524.00000000003,43,0.0,0.0
高松市議会議員選挙（1999年04月25日投票）,香川県,高松市議会議員選挙（1999年04月25日投票）,36.0,13.0,1.0,0.72,0.26,0.02,30.0,10.0,0,0.75,0.25,0.0,36.0,13.0,1.0,14.0,110441.0,37755.0,1956.0,39711.0,0.735527998295061,0.25144520219510896,0.01302679950983004,0.264472001704939,0.020431333285973918,0.019341938630392998,0.01302679950983004,0.0188908572646385,150152.0,50,0.0,0.0
丸亀市議会議員選挙（2021年04月18日投票）,香川県,丸亀市議会議員選挙（2021年04月18日投票）,20.0,8.0,0.0,0.7142857142857143,0.2857142857142857,0.0,20.0,4.0,0,0.8333333333333334,0.16666666666666666,0.0,20.0,8.0,0.0,8.0,38357.998,10132.0,0.0,10132.0,0.7910496923509875,0.20895030764901248,,0.20895030764901248,0.03955248461754938,0.02611878845612656,,0.02611878845612656,48489.998,28,0.0,0.0
