ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
仙台市議会議員選挙（2019年08月25日投票）,宮城県,仙台市議会議員選挙（2019年08月25日投票）,46,20,3,0.6666666666666666,0.2898550724637681,0.043478260869565216,41.0,13.0,1.0,0.7454545454545455,0.23636363636363636,0.01818181818181818,46,20,3,23,222697.39299999995,79927.0,10790.603,90717.603,0.7105511728609183,0.255019705566354,0.03442912157272782,0.2894488271390818,0.015446764627411267,0.0127509852783177,0.011476373857575939,0.012584731614742687,313414.996,69,1.0,0.014492753623188406
仙台市議会議員選挙（2015年08月02日投票）,宮城県,仙台市議会議員選挙（2015年08月02日投票）,48,15,3,0.7272727272727273,0.22727272727272727,0.045454545454545456,44.0,9.0,2.0,0.8,0.16363636363636364,0.03636363636363636,48,15,3,18,235067.56800000003,51545.409,12457.015,64002.424,0.7859951659743918,0.17235232680917045,0.04165250721643781,0.21400483402560827,0.01637489929113316,0.011490155120611363,0.013884169072145937,0.011889157445867125,299069.99199999997,66,0.0,0.0
仙台市議会議員選挙（2011年08月28日投票）,宮城県,仙台市議会議員選挙（2011年08月28日投票）,47,21,4,0.6527777777777778,0.2916666666666667,0.05555555555555555,41.0,11.0,3.0,0.7454545454545455,0.2,0.05454545454545454,47,21,4,25,226723.14,72843.67,22385.18,95228.85,0.7042141283239157,0.2262563123153859,0.06952955936069848,0.2957858716760844,0.01498327932604076,0.01077411011025647,0.01738238984017462,0.011831434867043376,321951.99,72,,
仙台市議会議員選挙（2007年04月08日投票）,宮城県,仙台市議会議員選挙（2007年04月08日投票）,55,19,2,0.7236842105263158,0.25,0.02631578947368421,50.0,9.0,1.0,0.8333333333333334,0.15,0.016666666666666666,55,19,2,21,284987.98,69397.45000000001,8442.57,77840.02000000002,0.7854630293141653,0.1912681766567079,0.02326879402912675,0.21453697068583466,0.014281145987530278,0.010066746139826731,0.011634397014563374,0.010216046223134984,362828.0,76,,
仙台市議会議員選挙（2003年04月13日投票）,宮城県,仙台市議会議員選挙（2003年04月13日投票）,56,28,1,0.6588235294117647,0.32941176470588235,0.011764705882352941,51.0,8.0,1.0,0.85,0.13333333333333333,0.016666666666666666,56,28,1,29,270182.0,85243.0,4863.0,90106.0,0.749905631050715,0.23659683364419576,0.013497535305089263,0.250094368949285,0.013391171983048481,0.008449886915864135,0.013497535305089263,0.008623943756871897,360288.0,85,,
仙台市議会議員補欠選挙（2001年07月29日投票）,宮城県,仙台市議会議員補欠選挙（2001年07月29日投票）,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1.0,0,0,1.0,0.0,0.0,2,4,0,4,54805.0,53382.0,0.0,53382.0,0.506576575743851,0.4934234242561491,,0.4934234242561491,0.2532882878719255,0.12335585606403728,,0.12335585606403728,108187.0,6,2.0,0.3333333333333333
仙台市議会議員選挙（1999年04月11日投票）,宮城県,仙台市議会議員選挙（1999年04月11日投票）,52,26,2,0.65,0.325,0.025,49.0,13.0,2.0,0.765625,0.203125,0.03125,52,26,2,28,263717.0,95344.0,7581.0,102925.0,0.7192765695146764,0.2600465849520786,0.020676845533244965,0.28072343048532356,0.013832241721436085,0.0100017917289261,0.010338422766622482,0.010025836803047269,366642.0,80,,
石巻市議会議員選挙（2018年05月20日投票）,宮城県,石巻市議会議員選挙（2018年05月20日投票）,25,11,2,0.6578947368421053,0.2894736842105263,0.05263157894736842,23.0,5.0,2.0,0.7666666666666667,0.16666666666666666,0.06666666666666667,25,11,2,13,44459.634999999995,13766.057999999999,4661.2919999999995,18427.35,0.7069767297637182,0.21890154218714733,0.07412172804913449,0.29302327023628183,0.028279069190548727,0.019900140198831576,0.03706086402456724,0.022540251556637064,62886.985,38,1.0,0.02631578947368421
石巻市議会議員補欠選挙（2017年04月23日投票）,宮城県,石巻市議会議員補欠選挙（2017年04月23日投票）,0,5,0,0.0,1.0,0.0,0.0,2.0,0,0.0,1.0,0.0,0,5,0,5,0.0,48492.998999999996,0.0,48492.998999999996,,1.0,,1.0,,0.2,,0.2,48492.998999999996,5,1.0,0.2
石巻市議会議員選挙（2014年05月25日投票）,宮城県,石巻市議会議員選挙（2014年05月25日投票）,26,8,1,0.7428571428571429,0.22857142857142856,0.02857142857142857,25.0,4.0,1.0,0.8333333333333334,0.13333333333333333,0.03333333333333333,26,8,1,9,51460.54,10504.449999999999,2325.0,12829.449999999999,0.8004440504657102,0.1633916881928275,0.036164261341462334,0.19955594953428984,0.030786309633296545,0.02042396102410344,0.036164261341462334,0.02217288328158776,64289.99,35,1.0,0.02857142857142857
