ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
大阪市議会議員再選挙（中央区選挙区）（2020年03月22日投票）,大阪府,大阪市議会議員再選挙（中央区選挙区）（2020年03月22日投票）,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,True,0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,10177.0,9979.0,20156.0,,0.5049116888271482,0.49508831117285174,1.0,,0.5049116888271482,0.24754415558642587,0.3333333333333333,20156.0,3,0.0,0.0
大阪市議会議員選挙（2019年04月07日投票）,大阪府,大阪市議会議員選挙（2019年04月07日投票）,72.0,45.0,8.0,0.576,0.36,0.064,63.0,18.0,2.0,0.7590361445783133,0.21686746987951808,0.024096385542168676,69.0,43.0,8.0,51.0,751086.0,260197.0,47402.0,307599.0,0.709451819946443,0.2457737665122298,0.04477441354132721,0.290548180053557,0.010281910434006421,0.005715668988656507,0.005596801692665901,0.005697023138305039,1058685.0,120,3.0,0.025
大阪市議会議員補欠選挙（2018年08月05日投票）,大阪府,大阪市議会議員補欠選挙（2018年08月05日投票）,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0,True,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,6065.0,8535.0,14600.0,,0.41541095890410956,0.5845890410958904,1.0,,0.41541095890410956,0.5845890410958904,0.5,14600.0,2,0.0,0.0
大阪市議会議員補欠選挙（2017年10月22日投票）,大阪府,大阪市議会議員補欠選挙（2017年10月22日投票）,0.0,1.0,1.0,0.0,0.5,0.5,0.0,True,0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,31018.0,16303.0,47321.0,,0.6554806534096913,0.34451934659030875,1.0,,0.6554806534096913,0.34451934659030875,0.5,47321.0,2,0.0,0.0
大阪市議会議員補欠選挙（2015年11月22日投票）,大阪府,大阪市議会議員補欠選挙（2015年11月22日投票）,0.0,4.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,41586.0,0.0,41586.0,,1.0,,1.0,,0.25,,0.25,41586.0,4,1.0,0.25
大阪市議会議員選挙（2015年04月12日投票）,大阪府,大阪市議会議員選挙（2015年04月12日投票）,72.0,58.0,10.0,0.5142857142857142,0.4142857142857143,0.07142857142857142,64.0,20.0,2.0,0.7441860465116279,0.23255813953488372,0.023255813953488372,72.0,58.0,10.0,68.0,678642.0,287354.0,46371.0,333725.0,0.6703517597867177,0.28384370490148336,0.04580453531179898,0.3296482402132823,0.009310441108148857,0.004893856981060058,0.004580453531179899,0.004847768238430622,1012367.0,140,,
大阪市議会議員補欠選挙（2012年12月16日投票）,大阪府,大阪市議会議員補欠選挙（2012年12月16日投票）,0.0,3.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,37818.0,0.0,37818.0,,1.0,,1.0,,0.3333333333333333,,0.3333333333333333,37818.0,3,0.0,0.0
大阪市議会議員選挙（2011年04月10日投票）,大阪府,大阪市議会議員選挙（2011年04月10日投票）,75.0,64.0,6.0,0.5172413793103449,0.4413793103448276,0.041379310344827586,57.0,28.0,1.0,0.6627906976744186,0.32558139534883723,0.011627906976744186,75.0,64.0,6.0,70.0,642956.0,343739.0,30076.0,373815.0,0.6323508439953539,0.338069240763161,0.029579915241485052,0.3676491560046461,0.008431344586604718,0.005282331886924391,0.004929985873580842,0.005252130800066372,1016771.0,145,,
大阪市議会議員補欠選挙（2009年09月27日投票）,大阪府,大阪市議会議員補欠選挙（2009年09月27日投票）,0.0,2.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,16620.0,0.0,16620.0,,1.0,,1.0,,0.5,,0.5,16620.0,2,0.0,0.0
大阪市議会議員補欠選挙（2007年12月23日投票）,大阪府,大阪市議会議員補欠選挙（2007年12月23日投票）,0.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0,True,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,14057.0,10216.0,24273.0,,0.5791208338483088,0.4208791661516912,1.0,,0.2895604169241544,0.4208791661516912,0.3333333333333333,24273.0,3,0.0,0.0
