ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
新潟市議会議員選挙（2019年04月07日投票）,新潟県,新潟市議会議員選挙（2019年04月07日投票）,42.0,22.0,6.0,0.6,0.3142857142857143,0.08571428571428572,38.0,9.0,4.0,0.7450980392156863,0.17647058823529413,0.0784313725490196,38.0,22.0,6.0,28.0,168632.963,66498.084,31484.947,97983.031,0.632493799302978,0.24941520950164753,0.11809099119537442,0.36750620069702195,0.016644573665867843,0.011337054977347615,0.019681831865895737,0.013125221453465069,266615.994,66,3.0,0.045454545454545456
新潟市議会議員補欠選挙（2018年10月28日投票）,新潟県,新潟市議会議員補欠選挙（2018年10月28日投票）,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,True,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,,
新潟市議会議員選挙（2015年04月12日投票）,新潟県,新潟市議会議員選挙（2015年04月12日投票）,45.0,20.0,2.0,0.6716417910447762,0.29850746268656714,0.029850746268656716,38.0,12.0,1.0,0.7450980392156863,0.23529411764705882,0.0196078431372549,45.0,20.0,2.0,22.0,199523.0,68539.0,12092.0,80631.0,0.712190438116179,0.2446475866844664,0.04316197519935464,0.28780956188382106,0.015826454180359533,0.01223237933422332,0.02158098759967732,0.013082252812900957,280154.0,67,,
新潟市議会議員選挙（2011年04月10日投票）,新潟県,新潟市議会議員選挙（2011年04月10日投票）,43.0,29.0,5.0,0.5584415584415584,0.37662337662337664,0.06493506493506493,41.0,13.0,2.0,0.7321428571428571,0.23214285714285715,0.03571428571428571,43.0,29.0,5.0,34.0,199941.98,75704.57,16664.45,92369.02,0.6840042967934837,0.25898638778561195,0.05700931542090445,0.3159957032065164,0.0159070766696159,0.008930565096055585,0.01140186308418089,0.009293991270779893,292311.0,77,,
新潟市議会議員補欠選挙（2010年08月29日投票）,新潟県,新潟市議会議員補欠選挙（2010年08月29日投票）,0.0,2.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,10515.0,0.0,10515.0,,1.0,,1.0,,0.5,,0.5,10515.0,2,0.0,0.0
新潟市議会議員選挙（2007年04月08日投票）,新潟県,新潟市議会議員選挙（2007年04月08日投票）,,,,,,,44.0,12.0,0,0.7857142857142857,0.21428571428571427,0.0,,,,,,,,,,,,,,,,,357703.99,87,,
長岡市議会議員選挙（2019年04月21日投票）,新潟県,長岡市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112280.992,41,0.0,0.0
長岡市議会議員補欠選挙（2016年10月16日投票）,新潟県,長岡市議会議員補欠選挙（2016年10月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0,,
長岡市議会議員選挙（2015年04月26日投票）,新潟県,長岡市議会議員選挙（2015年04月26日投票）,28.0,12.0,0.0,0.7,0.3,0.0,28.0,6.0,0,0.8235294117647058,0.17647058823529413,0.0,28.0,12.0,0.0,12.0,91134.35999999999,26618.63,0.0,26618.63,0.7739451881434178,0.2260548118565822,,0.2260548118565822,0.027640899576550637,0.018837900988048516,,0.018837900988048516,117752.98999999999,40,0.0,0.0
長岡市議会議員選挙（2011年04月24日投票）,新潟県,長岡市議会議員選挙（2011年04月24日投票）,33.0,5.0,2.0,0.825,0.125,0.05,33.0,4.0,1.0,0.868421052631579,0.10526315789473684,0.02631578947368421,33.0,5.0,2.0,7.0,106654.01999999999,9306.66,4653.3099999999995,13959.97,0.8842591145521345,0.07716070084407291,0.038580184603792644,0.11574088544786555,0.026795730744004074,0.01543214016881458,0.019290092301896322,0.016534412206837937,120613.99,40,0.0,0.0
