ele_ymd,prefecture,ele_ymd,ncand_inc,ncand_new,ncand_form,ratio_inc_cand,ratio_new_cand,ratio_form_cand,nwins_inc,nwins_new,nwins_form,ratio_inc_wins,ratio_new_wins,ratio_form_wins,n_b_inc_cand,n_b_new_cand,n_b_form_cand,n_b_notinc_cand,n_inc_votes,n_new_votes,n_form_votes,n_notinc_votes,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_notinc_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,ratio_notinc_votes_percand,all_votes,n_battle,n_forfeit_deposit,ratio_forfeit_deposit
北九州市議会議員選挙（2021年01月31日投票）,福岡県,北九州市議会議員選挙（2021年01月31日投票）,52.0,26.0,3.0,0.6419753086419753,0.32098765432098764,0.037037037037037035,44.0,11.0,2.0,0.7719298245614035,0.19298245614035087,0.03508771929824561,52.0,26.0,3.0,29.0,229319.29799999998,72851.806,11752.889,84604.69499999999,0.7304930591909233,0.23206829558898992,0.03743864522008676,0.26950694080907667,0.014047943445979295,0.008925703676499612,0.012479548406695587,0.009293342786519885,313923.993,81,1.0,0.012345679012345678
北九州市議会議員補欠選挙（2019年01月27日投票）,福岡県,北九州市議会議員補欠選挙（2019年01月27日投票）,0.0,3.0,1.0,0.0,0.75,0.25,0.0,0,True,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,25163.0,18465.0,43628.0,,0.5767626295039883,0.42323737049601173,1.0,,0.19225420983466276,0.42323737049601173,0.25,43628.0,4,0.0,0.0
北九州市議会議員選挙（2017年01月29日投票）,福岡県,北九州市議会議員選挙（2017年01月29日投票）,53.0,24.0,3.0,0.6625,0.3,0.0375,46.0,10.0,1.0,0.8070175438596491,0.17543859649122806,0.017543859649122806,53.0,24.0,3.0,27.0,238399.553,65337.442,7403.0,72740.44200000001,0.766213141451005,0.2099937103875058,0.023793148161489173,0.233786858548995,0.014456851725490662,0.008749737932812742,0.007931049387163058,0.008658772538851667,311139.995,80,3.0,0.0375
北九州市議会議員補欠選挙（2015年01月25日投票）,福岡県,北九州市議会議員補欠選挙（2015年01月25日投票）,0.0,4.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,24807.0,0.0,24807.0,,1.0,,1.0,,0.25,,0.25,24807.0,4,1.0,0.25
北九州市議会議員選挙（2013年01月27日投票）,福岡県,北九州市議会議員選挙（2013年01月27日投票）,53.0,21.0,0.0,0.7162162162162162,0.28378378378378377,0.0,49.0,12.0,0,0.8032786885245902,0.19672131147540983,0.0,53.0,21.0,0.0,21.0,258068.22,72771.78,0.0,72771.78,0.7800393543706928,0.21996064562930723,,0.21996064562930723,0.014717723667371563,0.010474316458538439,,0.010474316458538439,330840.0,74,,
北九州市議会議員選挙（2009年02月01日投票）,福岡県,北九州市議会議員選挙（2009年02月01日投票）,49.0,30.0,0.0,0.620253164556962,0.379746835443038,0.0,45.0,16.0,0,0.7377049180327869,0.26229508196721313,0.0,49.0,30.0,0.0,30.0,269642.61,129832.38999999998,0.0,129832.38999999998,0.6749924525940296,0.3250075474059703,,0.3250075474059703,0.013775356175388359,0.010833584913532344,,0.010833584913532344,399475.0,79,,
北九州市議会議員補欠選挙（2007年04月08日投票）,福岡県,北九州市議会議員補欠選挙（2007年04月08日投票）,0.0,2.0,0.0,0.0,1.0,0.0,0.0,True,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,23055.0,0.0,23055.0,,1.0,,1.0,,0.5,,0.5,23055.0,2,0.0,0.0
北九州市議会議員補欠選挙（2007年02月04日投票）,福岡県,北九州市議会議員補欠選挙（2007年02月04日投票）,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0,True,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,35721.0,76658.0,112379.0,,0.3178618781088994,0.6821381218911007,1.0,,0.3178618781088994,0.34106906094555034,0.3333333333333333,112379.0,3,0.0,0.0
北九州市議会議員選挙（2005年01月30日投票）,福岡県,北九州市議会議員選挙（2005年01月30日投票）,54.0,23.0,1.0,0.6923076923076923,0.2948717948717949,0.01282051282051282,50.0,13.0,1.0,0.78125,0.203125,0.015625,49.0,22.0,1.0,23.0,275304.15,79821.84,3947.0,83768.84,0.7667080445120643,0.22229976139391602,0.010992194094019714,0.23329195548793574,0.0156471029492258,0.010104534608814365,0.010992194094019714,0.010143128499475467,359072.99,72,,
北九州市議会議員選挙（2001年01月28日投票）,福岡県,北九州市議会議員選挙（2001年01月28日投票）,58.0,26.0,3.0,0.6666666666666666,0.2988505747126437,0.034482758620689655,53.0,9.0,2.0,0.828125,0.140625,0.03125,58.0,26.0,3.0,29.0,311046.0,98461.0,13645.0,112106.0,0.7350691949937611,0.23268470904072294,0.03224609596551594,0.2649308050062389,0.01267360681023726,0.008949411886181651,0.01074869865517198,0.009135545000215134,423152.0,87,,
福岡市議会議員選挙（2019年04月07日投票）,福岡県,福岡市議会議員選挙（2019年04月07日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502285.99899999995,89,0.0,0.0
福岡市議会議員選挙（2015年04月12日投票）,福岡県,福岡市議会議員選挙（2015年04月12日投票）,,,,,,,49.0,11.0,2.0,0.7903225806451613,0.1774193548387097,0.03225806451612903,,,,,,,,,,,,,,,,,467247.725,80,1.0,0.0125
福岡市議会議員選挙（2011年04月10日投票）,福岡県,福岡市議会議員選挙（2011年04月10日投票）,50.0,43.0,3.0,0.5208333333333334,0.4479166666666667,0.03125,44.0,15.0,3.0,0.7096774193548387,0.24193548387096775,0.04838709677419355,50.0,43.0,3.0,46.0,302122.11,156765.89,16610.0,173375.89,0.6353804011793951,0.32968780100021455,0.03493179782039041,0.36461959882060496,0.012707608023587901,0.007667158162795687,0.011643932606796803,0.007926513017839238,475498.0,96,,
福岡市議会議員選挙（2007年04月08日投票）,福岡県,福岡市議会議員選挙（2007年04月08日投票）,54.0,42.0,5.0,0.5346534653465347,0.4158415841584158,0.04950495049504951,45.0,16.0,2.0,0.7142857142857143,0.25396825396825395,0.031746031746031744,54.0,42.0,5.0,47.0,350490.4,155827.06,24373.58,180200.64,0.6604415254495346,0.29363047094218886,0.04592800360827649,0.3395584745504654,0.012230398619435826,0.006991201689099735,0.009185600721655297,0.007224648394690753,530691.04,101,,
福岡市議会議員選挙（2003年04月13日投票）,福岡県,福岡市議会議員選挙（2003年04月13日投票）,53.0,25.0,3.0,0.654320987654321,0.30864197530864196,0.037037037037037035,49.0,11.0,3.0,0.7777777777777778,0.1746031746031746,0.047619047619047616,53.0,25.0,3.0,28.0,350954.0,114254.95,17487.0,131741.95,0.7270705295952866,0.236701695964095,0.036227774440618365,0.2729294704047134,0.01371831187915635,0.0094680678385638,0.012075924813539455,0.009747481085882621,482695.95,81,,
福岡市議会議員選挙（1999年04月11日投票）,福岡県,福岡市議会議員選挙（1999年04月11日投票）,51.0,38.0,0.0,0.5730337078651685,0.42696629213483145,0.0,48.0,15.0,0,0.7619047619047619,0.23809523809523808,0.0,51.0,38.0,0.0,38.0,338638.0,139355.0,0.0,139355.0,0.7084580736537983,0.29154192634620174,,0.29154192634620174,0.013891334777525457,0.007672155956478993,,0.007672155956478993,477993.0,89,,
大牟田市議会議員選挙（2019年04月21日投票）,福岡県,大牟田市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48045.997,31,1.0,0.03225806451612903
大牟田市議会議員選挙（2015年04月26日投票）,福岡県,大牟田市議会議員選挙（2015年04月26日投票）,20.0,8.0,1.0,0.6896551724137931,0.27586206896551724,0.034482758620689655,19.0,5.0,1.0,0.76,0.2,0.04,20.0,8.0,1.0,9.0,36909.35,11626.68,2874.97,14501.65,0.7179270973138044,0.22615160179728075,0.05592130088891482,0.28207290268619556,0.03589635486569022,0.028268950224660094,0.05592130088891482,0.031341433631799503,51411.0,29,0.0,0.0
大牟田市議会議員選挙（2011年04月24日投票）,福岡県,大牟田市議会議員選挙（2011年04月24日投票）,20.0,8.0,1.0,0.6896551724137931,0.27586206896551724,0.034482758620689655,19.0,6.0,1.0,0.7307692307692307,0.23076923076923078,0.038461538461538464,20.0,8.0,1.0,9.0,38884.99,13626.0,1535.0,15161.0,0.7194796505716705,0.25211861231517824,0.028401737113151228,0.2805203494283295,0.035973982528583526,0.03151482653939728,0.028401737113151228,0.03116892771425883,54045.99,29,0.0,0.0
大牟田市議会議員選挙（2007年04月22日投票）,福岡県,大牟田市議会議員選挙（2007年04月22日投票）,23.0,11.0,0.0,0.6764705882352942,0.3235294117647059,0.0,21.0,7.0,0,0.75,0.25,0.0,23.0,11.0,0.0,11.0,44233.369999999995,19035.61,0.0,19035.61,0.6991320233074723,0.3008679766925277,,0.3008679766925277,0.03039704449162923,0.027351634244775245,,0.027351634244775245,63268.979999999996,34,0.0,0.0
大牟田市議会議員選挙（2003年04月27日投票）,福岡県,大牟田市議会議員選挙（2003年04月27日投票）,21.0,12.0,1.0,0.6176470588235294,0.35294117647058826,0.029411764705882353,20.0,9.0,1.0,0.6666666666666666,0.3,0.03333333333333333,21.0,12.0,1.0,13.0,42847.0,23665.0,1830.0,25495.0,0.6269497527142899,0.3462731555997776,0.026777091685932515,0.3730502472857101,0.0298547501292519,0.028856096299981468,0.026777091685932515,0.028696172868131548,68342.0,34,0.0,0.0
大牟田市議会議員選挙（1999年04月25日投票）,福岡県,大牟田市議会議員選挙（1999年04月25日投票）,37.0,0.0,0.0,1.0,0.0,0.0,30.0,0,0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,73451.0,0.0,0.0,0.0,1.0,,,,0.02702702702702703,,,,73451.0,37,0.0,0.0
久留米市議会議員選挙（2019年04月21日投票）,福岡県,久留米市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109320.99399999999,47,2.0,0.0425531914893617
久留米市議会議員選挙（2015年04月26日投票）,福岡県,久留米市議会議員選挙（2015年04月26日投票）,27.0,17.0,1.0,0.6,0.37777777777777777,0.022222222222222223,27.0,10.0,1.0,0.7105263157894737,0.2631578947368421,0.02631578947368421,27.0,17.0,1.0,18.0,77714.46999999999,35174.5,2308.0,37482.5,0.6746225182832499,0.305342232525734,0.02003524919101605,0.32537748171675007,0.02498601919567592,0.01796130779563141,0.02003524919101605,0.018076526762041672,115196.96999999999,45,0.0,0.0
久留米市議会議員選挙（2011年04月24日投票）,福岡県,久留米市議会議員選挙（2011年04月24日投票）,34.0,18.0,2.0,0.6296296296296297,0.3333333333333333,0.037037037037037035,31.0,7.0,0,0.8157894736842105,0.18421052631578946,0.0,34.0,18.0,2.0,20.0,93465.12999999999,28149.88,3245.0,31394.88,0.7485593666058492,0.22545152767487367,0.025989105719277133,0.2514406333941508,0.022016451958995566,0.012525084870826314,0.012994552859638566,0.01257203166970754,124860.01,54,1.0,0.018518518518518517
久留米市議会議員選挙（2007年04月22日投票）,福岡県,久留米市議会議員選挙（2007年04月22日投票）,49.0,13.0,2.0,0.765625,0.203125,0.03125,37.0,4.0,1.0,0.8809523809523809,0.09523809523809523,0.023809523809523808,49.0,13.0,2.0,15.0,116289.04,20633.96,3930.0,24563.96,0.8256057023989549,0.14649286845150616,0.02790142914953888,0.17439429760104505,0.01684909596732561,0.011268682188577397,0.01395071457476944,0.011626286506736336,140853.0,64,0.0,0.0
直方市議会議員選挙（2019年04月21日投票）,福岡県,直方市議会議員選挙（2019年04月21日投票）,15.0,7.0,1.0,0.6521739130434783,0.30434782608695654,0.043478260869565216,13.0,5.0,1.0,0.6842105263157895,0.2631578947368421,0.05263157894736842,15.0,7.0,1.0,8.0,15329.998,8832.0,1570.0,10402.0,0.5957562253813327,0.3432302458596492,0.06101352875901825,0.4042437746186674,0.039717081692088846,0.049032892265664166,0.06101352875901825,0.050530471827333424,25731.998000000003,23,0.0,0.0
直方市議会議員選挙（2015年04月26日投票）,福岡県,直方市議会議員選挙（2015年04月26日投票）,15.0,6.0,1.0,0.6818181818181818,0.2727272727272727,0.045454545454545456,13.0,5.0,1.0,0.6842105263157895,0.2631578947368421,0.05263157894736842,15.0,6.0,1.0,7.0,17029.0,6656.0,1243.0,7899.0,0.683127406931964,0.26700898587933247,0.04986360718870347,0.31687259306803595,0.045541827128797605,0.044501497646555414,0.04986360718870347,0.04526751329543371,24928.0,22,0.0,0.0
直方市議会議員選挙（2011年04月24日投票）,福岡県,直方市議会議員選挙（2011年04月24日投票）,16.0,8.0,0.0,0.6666666666666666,0.3333333333333333,0.0,13.0,6.0,0,0.6842105263157895,0.3157894736842105,0.0,16.0,8.0,0.0,8.0,21636.040000000005,8682.96,0.0,8682.96,0.7136132458194532,0.28638675418054677,,0.28638675418054677,0.044600827863715824,0.035798344272568346,,0.035798344272568346,30319.0,24,0.0,0.0
