,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
53,知内町,北海道,1,2006,20060401,97,43.5,3410,11745,52,45.2,3472,11962,知内町,170200,151000,138400,4,3,6850,5900,2550,2000,1700,5250,18.4.1,6.4.1,18.4.1,II-0
54,木古内町,北海道,1,2006,20060401,201,45.0,3629,11799,79,44.4,3335,11290,木古内町,165094,143560,134248,4,8,4900,4500,2450,1920,1650,4480,18.4.1,17.4.1,18.4.1,II-2
55,七飯町,北海道,1,2006,20060401,170,43.7,3359,11077,109,43.3,3394,11280,七飯町,170200,151000,138400,4,7,8000,6730,3300,2600,2300,5910,17.4.1,12.4.1,17.4.1,V-2
56,鹿部町,北海道,1,2006,20060401,66,41.5,3123,10176,43,43.7,3265,10596,鹿部町,170200,148000,138400,-,5,7290,6045,2390,1850,1580,5487,17.4.1,17.7.1,17.4.1,I-0
57,森町,北海道,1,2006,20060401,379,43.9,3570,11667,163,43.6,3503,11611,森町,170200,148000,138400,1,13,6840,6840,2500,2250,1863,6080,18.4.1,17.4.1,17.4.1,IV-0
58,八雲町,北海道,1,2006,20060401,580,42.1,3573,13525,198,43.6,3462,12872,八雲町,170200,148000,138400,19,30,8100,6700,2950,2300,1950,6020,17.10.1,17.10.1,17.10.1,V-0
59,長万部町,北海道,1,2006,20060401,161,43.5,3387,10576,72,43.8,3307,10365,長万部町,161690,143450,131480,1,7,6480,5525,2500,2050,1750,5220,17.4.1,4.12.1,17.4.1,II-2
60,江差町,北海道,1,2006,20060401,126,42.8,3253,10642,90,43.2,3314,10849,江差町,165100,143600,134300,-,7,7380,5810,2330,1950,1760,5310,16.4.1,16.4.1,16.4.1,III-2
61,上ノ国町,北海道,1,2006,20060401,104,43.0,3171,9733,68,42.5,3136,9646,上ノ国町,161700,143500,131500,-,5,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,II-1
62,厚沢部町,北海道,1,2006,20060401,102,44.2,3409,10674,66,43.3,3230,10287,厚沢部町,170200,151000,138400,3,5,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,I-0
63,乙部町,北海道,1,2006,20060401,108,45.8,3600,11680,72,46.2,3508,11513,乙部町,170200,151000,138400,1,4,7500,6150,2320,1930,1700,5750,17.4.1,18.4.1,17.4.1,I-0
64,奥尻町,北海道,1,2006,20060401,166,43.6,3197,10873,77,41.0,2909,9830,奥尻町,159900,139100,130000,3,6,6000,-,2250,1800,1620,4820,18.1.1,18.4.1,18.1.1,I-2
65,今金町,北海道,1,2006,20060401,180,42.2,3349,9736,79,41.4,3238,9870,今金町,170200,151000,138400,8,7,7400,6210,2390,2000,1700,5770,17.4.1,17.4.1,17.4.1,II-0
66,せたな町,北海道,1,2006,20060401,323,41.0,3309,10146,176,42.1,3280,10316,せたな町,170200,148000,138400,18,29,6975,5580,2350,1900,1650,5115,18.4.1,17.9.1,18.4.1,III-0
67,島牧村,北海道,1,2006,20060401,66,45.1,3356,9884,44,46.2,3650,11368,島牧村,170200,148000,138400,-,4,7000,5800,2600,2040,1750,5300,15.12.1,9.4.1,15.12.1,I-0
68,寿都町,北海道,1,2006,20060401,70,40.8,3263,8734,51,40.5,3261,8714,寿都町,170200,148000,138400,6,2,7400,6100,2600,2000,1700,5600,15.4.1,8.4.1,15.4.1,I-2
69,黒松内町,北海道,1,2006,20060401,91,41.9,3488,10030,60,40.7,3222,9485,黒松内町,170200,151000,138400,2,5,6700,5950,2460,1940,1640,5480,18.4.1,17.4.1,17.4.1,I-2
70,蘭越町,北海道,1,2006,20060401,136,44.5,3282,8837,105,44.4,3309,8942,蘭越町,162600,141400,132200,1,8,7000,5700,2420,1920,1590,5220,17.4.1,17.4.1,17.4.1,II-0
71,ニセコ町,北海道,1,2006,20060401,87,42.0,3309,6888,61,41.4,3401,7082,ニセコ町,170200,148000,138400,-,5,5500,5400,2520,2000,1660,5300,18.1.1,17.4.1,18.1.1,I-0
72,真狩村,北海道,1,2006,20060401,64,42.4,3224,10145,45,41.8,3234,10349,真狩村,161700,140600,131500,-,5,5225,5130,2500,1950,1650,5035,18.4.1,15.7.1,18.4.1,I-0
73,留寿都村,北海道,1,2006,20060401,78,39.5,3042,10347,44,40.0,3282,11504,留寿都村,170200,148000,138400,2,5,7000,6000,2500,1990,1670,5450,18.4.1,18.4.1,18.4.1,I-0
74,喜茂別町,北海道,1,2006,20060401,63,44.2,3341,10410,44,43.8,3457,11038,喜茂別町,170200,148000,138400,-,6,6700,6000,2500,2000,1715,5420,16.9.1,15.4.1,16.9.1,I-0
75,京極町,北海道,1,2006,20060401,76,42.3,3420,11409,49,43.6,3430,11803,京極町,159700,148000,138400,2,5,7300,6100,2530,2000,1700,5600,17.4.1,17.4.1,17.4.1,I-0
76,倶知安町,北海道,1,2006,20060401,171,41.7,3301,8740,116,41.9,3370,8830,倶知安町,170200,151000,138400,2,10,7000,6000,2550,2070,1757,5500,17.4.1,17.4.1,17.4.1,IV-2
77,共和町,北海道,1,2006,20060401,121,44.3,3416,10438,83,44.1,3492,10857,共和町,159700,148000,138400,2,2,7000,5850,2550,2000,1680,5400,18.4.1,18.4.1,18.4.1,II-0
78,岩内町,北海道,1,2006,20060401,181,44.2,3307,8909,107,44.0,3327,9007,岩内町,159988,141940,130096,-,10,6040,5550,2820,2260,1850,5200,18.4.1,7.1.1,18.4.1,IV-2
79,泊村,北海道,1,2006,20060401,86,41.5,3122,9920,36,43.7,3497,11277,泊村,170200,148000,138400,3,3,7300,5890,2630,2090,1700,5360,18.4.1,18.4.1,18.4.1,I-2
80,神恵内村,北海道,1,2006,20060401,38,43.9,3348,8439,32,44.3,3359,8502,神恵内村,170200,151000,138400,-,1,7000,6000,2250,1800,1600,5600,15.4.1,15.5.1,15.4.1,I-2
81,積丹町,北海道,1,2006,20060401,75,42.1,3220,9479,53,41.3,3269,9729,積丹町,170200,151000,138400,3,5,6900,5800,2470,1900,1610,5500,17.4.1,18.1.1,17.4.1,I-0
82,古平町,北海道,1,2006,20060401,76,41.3,3265,10409,55,43.6,3460,11015,古平町,166800,145100,135700,1,2,6900,5900,2470,1990,1700,5400,18.4.1,18.4.1,18.4.1,I-1
83,仁木町,北海道,1,2006,20060401,66,44.2,3541,11581,47,44.9,3599,11843,仁木町,170200,151000,138400,-,-,7350,6050,2390,1930,1600,5550,16.10.1,17.4.1,16.10.1,I-0
84,余市町,北海道,1,2006,20060401,238,45.0,3493,9917,167,45.2,3627,10429,余市町,170200,148000,138400,1,4,7950,6550,2900,2350,2000,5900,14.4.1,9.4.1,14.4.1,V-2
85,赤井川村,北海道,1,2006,20060401,38,40.6,3320,10700,31,39.9,3283,10787,赤井川村,159700,148000,138400,-,1,6800,6000,2500,1890,1580,5550,16.10.1,16.10.1,16.10.1,I-0
86,南幌町,北海道,1,2006,20060401,144,42.4,3335,10453,92,41.1,3187,10114,南幌町,163392,144960,132864,2,7,6330,5738,2655,2124,1755,5377,17.4.1,17.4.1,17.4.1,II-0
87,奈井江町,北海道,1,2006,20060401,193,39.9,2863,8961,87,39.4,2968,9535,奈井江町,161861,143601,131619,3,7,6810,5830,2620,2080,1740,5230,17.4.1,18.4.1,17.4.1,II-1
88,上砂川町,北海道,1,2006,20060401,118,44.3,2929,8386,52,42.7,3110,8956,上砂川町,158797,138084,129128,2,3,7030,6070,2790,2210,1850,5440,17.4.1,15.1.1,17.4.1,I-2
89,由仁町,北海道,1,2006,20060401,155,42.3,3250,10941,78,43.1,3302,11469,由仁町,168498,149490,137016,2,6,7200,6200,2740,2170,1820,5680,18.4.1,18.4.1,18.4.1,II-0
90,長沼町,北海道,1,2006,20060401,238,42.4,3353,10643,113,41.9,3263,10662,長沼町,170200,151000,138400,9,13,8600,6790,3040,2432,1950,6320,17.12.1,17.12.1,17.12.1,III-0
91,栗山町,北海道,1,2006,20060401,181,40.9,3159,8273,123,40.4,3187,8406,栗山町,170200,151000,138400,1,7,8830,7030,3000,2390,1960,6450,18.4.1,14.1.1,18.4.1,III-0
92,月形町,北海道,1,2006,20060401,97,39.4,3291,10856,65,38.2,3109,10399,月形町,170200,148000,138400,2,5,6880,6030,2680,2140,1733,5700,17.1.1,16.1.1,17.1.1,I-0
93,浦臼町,北海道,1,2006,20060401,64,39.9,3115,8974,53,40.3,3128,9132,浦臼町,170200,148000,138400,-,1,7450,6140,2480,1970,1650,5760,17.12.1,17.4.1,17.12.1,I-0
94,新十津川町,北海道,1,2006,20060401,161,41.0,3274,10472,97,43.3,3518,11571,新十津川町,170200,151000,138400,1,16,7200,6100,2710,2140,1840,5600,18.4.1,18.4.1,18.4.1,II-0
95,妹背牛町,北海道,1,2006,20060401,71,41.4,3247,9942,58,41.8,3288,10059,妹背牛町,163392,142080,132864,1,5,7443,5994,2680,2120,1770,5319,18.4.1,18.4.1,18.4.1,I-0
96,秩父別町,北海道,1,2006,20060401,58,40.0,3107,10121,42,40.3,3158,10439,秩父別町,170200,151000,138400,1,2,7170,6010,2412,1908,1635,5540,18.4.1,18.4.1,18.4.1,I-0
97,雨竜町,北海道,1,2006,20060401,55,41.3,3409,11545,47,41.3,3396,11530,雨竜町,168498,146520,137016,1,3,7450,6340,2630,2090,1750,5750,17.12.1,15.4.1,17.12.1,I-0
98,北竜町,北海道,1,2006,20060401,90,34.7,2784,8604,45,39.9,3168,10122,北竜町,165094,146470,134248,3,9,7470,6220,2680,2120,1770,5640,16.4.1,15.12.1,16.4.1,I-0
99,沼田町,北海道,1,2006,20060401,134,36.4,2674,8849,70,39.1,3102,10574,沼田町,170200,151000,138400,8,11,7500,6200,2610,2060,1720,5680,18.4.1,18.4.1,18.4.1,I-0
100,幌加内町,北海道,1,2006,20060401,93,39.6,3180,10080,58,38.1,2963,9372,幌加内町,170200,148000,138400,1,6,7300,6080,2540,2010,1680,5580,18.4.1,17.4.1,17.4.1,I-0
101,鷹栖町,北海道,1,2006,20060401,103,40.0,3052,9794,75,40.6,3196,10439,鷹栖町,170200,148000,138400,2,2,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,II-0
102,東神楽町,北海道,1,2006,20060401,122,42.3,3309,10643,79,42.5,3367,11013,東神楽町,170200,151000,138400,-,1,7650,6120,2330,1790,1580,5610,18.4.1,10.4.1,18.4.1,II-0
103,当麻町,北海道,1,2006,20060401,121,43.2,3444,10351,92,43.1,3396,10397,当麻町,170200,151000,138400,-,5,7300,5800,2450,1900,1650,5500,16.4.1,11.4.1,16.4.1,II-0
104,比布町,北海道,1,2006,20060401,72,39.8,3112,9015,59,39.7,3104,9012,比布町,170200,148000,138400,-,3,6120,5420,2250,1700,1500,5060,18.4.1,18.4.1,18.4.1,I-0
105,愛別町,北海道,1,2006,20060401,84,41.3,3191,8758,67,42.5,3304,8885,愛別町,170200,151000,138400,1,4,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,I-0
106,上川町,北海道,1,2006,20060401,156,43.1,3612,10534,101,44.0,3592,10455,上川町,170200,148000,138400,3,8,8070,6390,2760,2310,1990,5840,14.4.1,15.4.1,14.4.1,I-2
107,東川町,北海道,1,2006,20060401,109,44.7,3507,11762,66,44.1,3542,12057,東川町,170200,148000,138400,4,4,6970,5540,2540,1970,1700,5220,15.7.1,12.4.1,15.7.1,II-0
108,美瑛町,北海道,1,2006,20060401,231,42.3,3495,11142,129,42.4,3401,11084,美瑛町,170200,148000,138400,3,14,8000,6380,3160,2500,2060,5740,16.1.1,16.1.1,16.1.1,III-0
109,上富良野町,北海道,1,2006,20060401,210,42.8,3509,11555,110,42.8,3516,11676,上富良野町,170200,148000,138400,4,9,7500,6200,2750,2050,1700,5650,17.7.1,15.7.1,15.7.1,III-0
110,中富良野町,北海道,1,2006,20060401,125,43.6,3504,11494,71,42.5,3396,11263,中富良野町,170200,148000,138400,1,6,7100,5850,2450,1870,1600,5450,18.4.1,16.1.1,18.4.1,II-0
111,南富良野町,北海道,1,2006,20060401,120,42.1,3100,9521,70,42.2,3267,10032,南富良野町,165500,144000,134600,5,10,6200,5800,2400,1910,1649,5300,16.1.1,16.4.1,16.1.1,I-0
112,占冠村,北海道,1,2006,20060401,59,41.3,3347,4142,43,39.7,3270,3966,占冠村,170200,148000,138400,-,5,6480,5620,2250,1700,1400,5390,16.4.1,14.4.1,16.4.1,I-2
113,和寒町,北海道,1,2006,20060401,150,41.7,2940,11212,64,41.7,3275,11799,和寒町,170200,148000,138400,3,8,7480,5940,2460,1950,1700,5590,18.4.1,18.4.1,18.4.1,I-0
114,剣淵町,北海道,1,2006,20060401,94,40.5,3292,10597,62,42.9,3428,11030,剣淵町,170200,148000,138400,4,9,7130,6030,2380,1880,1640,5440,16.4.1,16.4.1,16.4.1,I-0
115,下川町,北海道,1,2006,20060401,176,42.0,3286,9840,85,42.9,3484,10609,下川町,170200,151000,138400,1,4,7900,6300,2600,2080,1750,5780,10.6.1,15.4.1,10.6.1,I-1
116,美深町,北海道,1,2006,20060401,133,40.7,3046,9693,87,39.3,3080,9894,美深町,170200,151000,138400,-,7,7950,6480,2730,2210,1850,5890,17.4.1,17.4.1,17.4.1,II-0
117,音威子府村,北海道,1,2006,20060401,59,42.8,3220,10933,35,45.6,3353,11428,音威子府村,154888,134680,125944,3,6,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,I-2
118,中川町,北海道,1,2006,20060401,65,41.9,3154,9452,48,42.6,3221,9753,中川町,165100,143600,134300,-,3,6020,5220,2250,1670,1400,4950,18.4.1,15.1.1,18.4.1,I-1
119,増毛町,北海道,1,2006,20060401,167,44.5,3262,9155,90,44.1,3315,9446,増毛町,161690,143450,131480,-,3,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,II-0
120,小平町,北海道,1,2006,20060401,116,41.5,2943,9354,69,42.0,3247,10612,小平町,170200,151000,138400,3,5,7560,6460,2340,1980,1710,5820,17.7.1,16.4.1,15.1.1,I-0
121,苫前町,北海道,1,2006,20060401,77,40.4,3156,10549,65,41.5,3234,10817,苫前町,165094,146470,129980,-,2,7140,6120,2340,1980,1735,5700,17.4.1,16.4.1,17.4.1,I-0
122,羽幌町,北海道,1,2006,20060401,150,42.1,3200,10199,119,42.3,3231,10371,羽幌町,170200,151000,138400,1,2,7740,6370,2475,2025,1800,5810,15.1.1,15.5.9,15.1.1,II-2
123,初山別村,北海道,1,2006,20060401,48,40.8,3220,10862,36,41.4,3282,11242,初山別村,170200,148000,138400,-,5,7560,6324,2350,2000,1700,5760,15.7.1,16.4.1,15.7.1,I-0
124,遠別町,北海道,1,2006,20060401,130,41.9,3248,10178,65,42.3,3336,11119,遠別町,170200,151000,138400,2,7,7600,6400,2340,1980,1710,5800,16.1.1,16.4.1,16.1.1,I-0
125,天塩町,北海道,1,2006,20060401,152,42.5,3302,5548,88,45.4,3533,6106,天塩町,170200,148000,138400,4,4,7140,5916,2400,2050,1750,5640,17.4.1,16.4.1,17.4.1,I-0
126,幌延町,北海道,1,2006,20060401,122,44.2,3436,10980,64,44.9,3488,11353,幌延町,170200,151000,138400,3,7,7500,6300,2300,1900,1700,5700,15.4.1,15.7.1,15.4.1,I-0
127,猿払村,北海道,1,2006,20060401,108,41.1,3433,9256,55,40.8,3317,8944,猿払村,159700,148000,138400,-,3,7000,5900,2050,1670,1490,5550,17.7.1,17.4.1,17.7.1,I-0
128,浜頓別町,北海道,1,2006,20060401,147,43.0,3196,10008,60,40.3,3065,9843,浜頓別町,165094,146470,134248,5,10,7200,5900,2400,1900,1700,5550,15.1.1,9.7.1,15.1.1,I-2
129,中頓別町,北海道,1,2006,20060401,122,44.8,3473,10771,56,46.1,3677,11777,中頓別町,183100,170200,138400,4,4,7000,5950,2470,2010,1790,5600,18.4.1,14.4.1,16.4.1,I-2
130,枝幸町,北海道,1,2006,20060401,312,42.2,3258,10195,169,44.1,3389,10743,枝幸町,170200,151000,138400,5,17,7800,6400,2800,2100,1750,5800,18.3.20,18.3.20,18.3.20,II-0
