,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
10,名古屋市,愛知県,23,2010,20100401,26083,42.5,3306,10539,7589,42.3,3432,10736,名古屋市,174700,154000,144600,1098,1526,5000,8800,11250,9780,8900,5908,22.4.1,21.4.1,21.12.1,政令指定都市
11,京都市,京都府,26,2010,20100401,15202,43.5,3354,12195,5295,42.7,3371,11194,京都市,174206,−,140229,480,1105,11120,9680,10640,9785,9120,5583,21.1.1,21.4.1,21.12.1,政令指定都市
12,大阪市,大阪府,27,2010,20100401,38978,42.7,3129,10919,10158,42.3,3269,11635,大阪市,157932,145510,135976,959,2063,13500,10700,11970,10640,9690,5568,20.11.1,21.4.1,22.4.1,政令指定都市
13,堺市,大阪府,27,2010,20100401,6408,43.3,3353,10808,3019,43.2,3357,10789,堺市,178800,161600,149800,476,721,11900,9900,9500,8500,7800,8600,20.1.1,9.4.1,20.1.1,政令指定都市
14,神戸市,兵庫県,28,2010,20100401,16068,44.1,3481,11897,5902,44.6,3588,12321,神戸市,179400,158100,147100,469,945,11280,9435,11400,10400,9300,6481,15.4.1,18.4.1,21.12.1,政令指定都市
15,岡山市,岡山県,33,2010,20100401,5872,42.3,3343,9921,2384,43.9,3515,10533,岡山市,178800,155700,144500,222,258,11600,9200,8500,7700,7100,5969,21.8.1,8.4.1,21.8.1,政令指定都市
16,広島市,広島県,34,2010,20100401,11669,43.0,3463,10844,4330,45.4,3706,11785,広島市,173700,151800,141300,548,824,13100,10500,10600,9300,8600,7900,20.1.1,8.1.1,20.1.1,政令指定都市
17,北九州市,福岡県,40,2010,20100401,8746,43.8,3550,10786,4426,43.8,3610,11011,北九州市,175300,160700,144300,227,486,13400,10600,10900,9800,8800,7000,6.4.1,6.4.1,14.4.1,政令指定都市
18,福岡市,福岡県,40,2010,20100401,9652,43.3,3435,11091,5031,42.9,3482,11285,福岡市,173200,152800,139600,326,539,11700,9880,10600,9700,8800,8500,21.4.1,6.4.1,22.4.1,政令指定都市
19,函館市,北海道,1,2010,20100401,3483,43.3,3348,9979,1288,44.1,3394,10134,函館市,172200,152800,140100,117,232,9040,8010,6300,5600,5100,7110,21.4.1,9.1.1,21.4.1,中核市
20,小樽市,北海道,1,2010,20100401,1658,43.8,3181,7011,570,44.8,3207,7041,小樽市,165700,145600,133500,44,106,6881,6494,5073,4579,4190,5812,19.8.1,17.10.1,18.4.1,Ⅲ−１
21,旭川市,北海道,1,2010,20100401,2947,40.8,3236,9945,1257,41.1,3197,9978,旭川市,168756,149744,137298,121,185,8610,7872,6250,5550,5150,6461,21.12.1,7.1.1,21.12.1,中核市
22,室蘭市,北海道,1,2010,20100401,1220,41.7,3223,9833,379,44.1,3268,10408,室蘭市,172200,152800,140100,91,132,8550,7020,4800,4500,4150,5805,15.7.1,6.4.1,15.7.1,Ⅱ−３
23,釧路市,北海道,1,2010,20100401,2628,42.3,3229,9292,908,43.4,3266,9510,釧路市,168200,149300,136900,127,163,8798,7348,6000,5400,4900,6380,18.10.1,17.10.11,18.10.1,Ⅳ−１
24,帯広市,北海道,1,2010,20100401,1397,43.7,3276,9442,654,44.1,3329,9480,帯広市,172200,152800,140100,59,74,8755,7425,5800,5100,4700,6390,18.4.1,18.4.1,18.4.1,Ⅳ−１
25,北見市,北海道,1,2010,20100401,1040,44.3,3335,9511,736,44.4,3345,9591,北見市,172200,152800,140100,39,73,6790,6975,5000,4550,4300,5850,18.8.1,18.3.5,18.8.1,Ⅲ−１
26,夕張市,北海道,1,2010,20100401,142,42.5,2571,4202,82,44.8,2643,4337,夕張市,151400,135400,124900,3,7,2590,2490,2300,2000,1800,2390,19.4.1,19.4.1,19.4.1,Ⅰ−１
27,岩見沢市,北海道,1,2010,20100401,1113,41.8,3383,10522,490,43.9,3375,10892,岩見沢市,172200,152800,140100,57,94,8380,6950,4700,4150,3840,6062,19.4.1,10.4.1,15.1.16,Ⅱ−１
28,網走市,北海道,1,2010,20100401,359,42.1,3250,9444,244,41.3,3206,9490,網走市,172200,152800,140100,16,16,7600,6840,4710,4150,3800,6118,18.12.1,7.4.1,18.12.1,Ⅰ−１
29,留萌市,北海道,1,2010,20100401,491,42.4,2740,8346,178,45.5,2654,8414,留萌市,137760,122240,112080,31,45,6300,5040,3485,3060,2805,4340,17.12.1,21.4.1,21.4.1,Ⅰ−３
30,苫小牧市,北海道,1,2010,20100401,1819,42.1,3248,10876,631,42.8,3218,11095,苫小牧市,170651,151425,138840,107,134,8330,7200,5200,4800,4400,6120,22.4.1,5.12.1,22.4.1,Ⅳ−３
31,稚内市,北海道,1,2010,20100401,730,40.3,3042,9440,277,42.9,3011,9479,稚内市,161860,143601,131618,56,56,7450,6450,3800,3450,3150,5480,18.4.1,18.4.1,18.4.1,Ⅰ−１
32,美唄市,北海道,1,2010,20100401,430,44.3,3118,6943,236,44.6,3117,6750,美唄市,172200,152800,140100,19,26,6300,5790,4090,3510,3230,5110,21.4.1,6.4.1,21.4.1,Ⅰ−１
33,芦別市,北海道,1,2010,20100401,440,42.4,3007,8646,178,42.9,3008,8707,芦別市,154980,137520,126090,12,19,6330,5490,3470,3030,2840,4960,19.5.1,21.5.1,19.5.1,Ⅰ−１
34,江別市,北海道,1,2010,20100401,1082,42.2,3312,9807,413,43.5,3356,10353,江別市,172200,152800,140100,76,69,8930,7220,4560,4070,3780,6180,16.4.1,16.4.1,16.4.1,Ⅲ−１
35,赤平市,北海道,1,2010,20100401,309,41.3,2958,7467,113,42.4,2977,7555,赤平市,153258,135992,124689,9,13,5360,5030,3090,2660,2460,4740,21.4.1,21.4.1,21.4.1,Ⅰ−３
36,紋別市,北海道,1,2010,20100401,288,44.3,3231,9647,214,44.4,3256,9859,紋別市,172200,152800,140100,10,12,8500,6780,4400,4000,3600,5700,21.7.1,6.12.1,21.7.1,Ⅰ−１
37,士別市,北海道,1,2010,20100401,536,41.7,3177,9271,252,42.3,3071,9090,士別市,163590,145160,133095,25,39,6700,5800,3610,3170,2950,5300,21.11.1,19.4.1,21.11.1,Ⅰ−１
38,名寄市,北海道,1,2010,20100401,805,41.6,3453,9704,284,43.3,3288,9766,名寄市,167034,148216,135897,58,101,6896,6210,3840,3360,3100,5719,18.7.1,18.3.27,18.7.1,Ⅰ−１
39,三笠市,北海道,1,2010,20100401,308,44.7,3333,9485,116,43.8,3254,9341,三笠市,172200,152800,140100,8,18,7055,6075,3400,2950,2700,5348,19.7.4,6.4.1,19.7.4,Ⅰ−１
40,根室市,北海道,1,2010,20100401,556,43.9,3491,11003,219,43.6,3321,10562,根室市,167034,148216,135897,16,36,7920,6336,4050,3400,3150,5588,17.4.1,22.4.1,17.4.1,Ⅰ−０
41,千歳市,北海道,1,2010,20100401,987,42.3,3364,9631,444,44.2,3449,10118,千歳市,172200,152800,140100,63,61,8550,6935,4600,4200,3850,5985,17.4.1,17.4.1,17.4.1,Ⅱ−３
42,滝川市,北海道,1,2010,20100401,720,41.3,3392,9567,275,44.3,3404,9764,滝川市,167034,148216,135897,54,72,3158,6119,4145,3470,3181,5199,21.12.1,21.12.1,21.12.1,Ⅰ−１
43,砂川市,北海道,1,2010,20100401,792,37.8,3181,8952,178,41.3,3244,8923,砂川市,172200,149800,140100,70,71,7430,6089,3940,3480,3180,5441,22.4.1,19.5.1,22.4.1,Ⅰ−１
44,歌志内市,北海道,1,2010,20100401,139,44.1,3063,8704,73,42.9,3001,8912,歌志内市,163590,145160,133095,−,12,4980,4720,2324,2065,1890,4340,19.4.1,19.4.1,19.4.1,Ⅰ−３
45,深川市,北海道,1,2010,20100401,509,41.8,3252,9557,219,44.7,3182,9551,深川市,166346,147605,135337,20,41,6656,5472,3666,3286,3091,4848,20.7.1,20.10.1,20.7.1,Ⅰ−１
46,富良野市,北海道,1,2010,20100401,290,44.1,3374,10213,203,44.7,3397,10384,富良野市,171300,149000,139300,2,12,7308,5967,3820,3370,3100,5184,22.4.1,9.6.1,22.4.1,Ⅰ−１
47,登別市,北海道,1,2010,20100401,452,42.8,3152,9683,246,43.3,3224,9958,登別市,172200,152800,140100,23,27,6860,5950,4000,3500,3200,5280,21.4.1,6.4.1,19.10.1,Ⅱ−３
48,恵庭市,北海道,1,2010,20100401,516,45.0,3448,10392,327,46.1,3527,10591,恵庭市,170823,151578,138980,18,38,8197,6858,4400,3850,3550,5878,22.4.1,6.4.1,22.4.1,Ⅱ−１
49,伊達市,北海道,1,2010,20100401,338,44.0,3310,10101,242,43.5,3284,10119,伊達市,172200,152800,140100,8,15,8180,6930,3920,3430,3160,6030,19.7.1,9.10.1,19.7.1,Ⅰ−１
50,北広島市,北海道,1,2010,20100401,483,44.1,3409,10354,286,46.6,3569,10926,北広島市,172200,152800,140100,9,25,8455,6907,4310,3840,3470,6042,17.4.1,10.10.1,17.4.1,Ⅱ−１
51,石狩市,北海道,1,2010,20100401,496,44.7,3453,10373,378,44.8,3454,10427,石狩市,172200,152800,140100,9,23,7360,6248,4390,3830,3360,5796,16.4.1,12.10.1,16.4.1,Ⅱ−１
52,北斗市,北海道,1,2010,20100401,249,43.4,3191,9708,191,43.6,3230,9787,北斗市,172200,152800,140100,4,22,8075,6916,4000,3400,3000,6006,18.2.1,20.4.1,18.2.1,Ⅰ−１
53,当別町,北海道,1,2010,20100401,203,41.8,3222,10341,153,41.9,3237,10477,当別町,172200,152800,140100,6,12,8500,7000,3100,2600,2400,6100,6.4.1,6.4.1,6.4.1,Ⅳ−２
54,新篠津村,北海道,1,2010,20100401,48,43.3,3430,10906,42,43.5,3455,10906,新篠津村,172200,152800,140100,−,5,6850,6050,2600,2250,1900,5600,21.4.1,21.4.1,21.4.1,Ⅰ−０
55,松前町,北海道,1,2010,20100401,185,45.0,3450,11328,101,45.7,3269,11071,松前町,167034,145306,135897,10,15,6560,5567,2570,2000,1777,5310,17.4.1,20.10.1,22.4.1,Ⅱ−１
56,福島町,北海道,1,2010,20100401,80,45.6,3393,8473,54,45.2,3401,8530,福島町,172200,152800,140100,2,5,6500,5700,1980,1550,1310,5300,16.4.1,19.9.1,16.4.1,Ⅱ−１
57,知内町,北海道,1,2010,20100401,92,43.5,3230,10517,48,45.4,3286,10909,知内町,172200,152800,140100,3,8,6850,5900,2430,1900,1620,5250,18.4.1,19.4.1,18.4.1,Ⅱ−０
58,木古内町,北海道,1,2010,20100401,173,45.8,3365,11032,75,44.7,3128,10340,木古内町,160491,142410,130574,9,17,4200,4100,2300,1800,1530,4000,22.4.1,22.4.1,22.4.1,Ⅱ−２
59,七飯町,北海道,1,2010,20100401,165,42.1,3143,9718,114,41.8,3158,9948,七飯町,172200,152800,140100,6,8,7980,6713,3300,2600,2300,5895,21.12.1,12.4.1,21.12.1,Ⅴ−２
60,鹿部町,北海道,1,2010,20100401,68,38.1,2743,8504,46,40.8,2926,9276,鹿部町,172200,149800,140100,2,3,7290,6045,2390,1850,1580,5487,17.4.1,17.7.1,17.4.1,Ⅰ−０
61,森町,北海道,1,2010,20100401,350,44.0,3049,9376,142,43.8,2980,9319,森町,158424,137816,128892,15,22,6090,5224,2650,2100,1800,4672,21.4.1,21.4.1,21.4.1,Ⅳ−０
62,八雲町,北海道,1,2010,20100401,571,42.3,3572,13082,184,44.1,3442,12974,八雲町,172200,152800,140100,32,34,7290,6700,2950,2300,1950,6020,22.4.1,21.10.1,21.10.1,Ⅳ−２
63,長万部町,北海道,1,2010,20100401,143,43.8,3307,9594,65,43.3,3191,9409,長万部町,167034,148216,135897,10,6,6480,5525,2500,2050,1750,5220,17.4.1,4.12.1,17.4.1,Ⅱ−２
64,江差町,北海道,1,2010,20100401,111,42.2,3081,8699,79,42.3,3102,8844,江差町,163600,145200,133100,1,10,6970,5490,2330,1950,1760,5020,19.4.1,16.4.1,19.4.1,Ⅱ−２
65,上ノ国町,北海道,1,2010,20100401,91,42.2,3200,8524,64,41.3,3127,8385,上ノ国町,172200,152800,140100,1,7,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,Ⅱ−１
66,厚沢部町,北海道,1,2010,20100401,98,43.7,3294,9639,59,41.7,3041,9126,厚沢部町,172200,152800,140100,9,3,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,Ⅰ−０
67,乙部町,北海道,1,2010,20100401,99,45.5,3453,10480,61,44.9,3246,10116,乙部町,172200,152800,140100,2,5,7500,6150,2320,1930,1700,5750,17.4.1,18.4.1,17.4.1,Ⅰ−１
68,奥尻町,北海道,1,2010,20100401,143,44.3,3168,9222,72,42.8,2982,8789,奥尻町,166500,144800,135400,2,8,5580,4820,2250,1800,1620,4820,21.5.1,18.4.1,18.1.1,Ⅰ−２
69,今金町,北海道,1,2010,20100401,162,42.3,3241,9631,67,40.7,3075,9584,今金町,172200,152800,140100,5,11,7400,6210,2390,2000,1700,5770,17.4.1,17.4.1,17.4.1,Ⅱ−０
70,せたな町,北海道,1,2010,20100401,274,42.7,3329,9295,144,44.6,3346,9552,せたな町,172200,152800,140100,11,19,6900,5520,2230,1800,1560,5060,19.4.1,19.5.1,19.4.1,Ⅱ−０
71,島牧村,北海道,1,2010,20100401,62,45.2,3277,9610,41,46.4,3459,11084,島牧村,172200,149800,140100,2,5,6300,5500,2300,1800,1550,5150,20.4.1,20.4.1,20.4.1,Ⅰ−０
72,寿都町,北海道,1,2010,20100401,64,42.4,3296,9662,48,42.9,3323,9786,寿都町,172200,152800,140100,2,2,6900,5690,2450,1950,1650,5220,20.4.1,20.4.1,20.4.1,Ⅰ−２
73,黒松内町,北海道,1,2010,20100401,87,43.3,3289,10131,63,41.8,3101,9347,黒松内町,167900,149000,136600,6,7,6400,5750,2460,1940,1674,5380,19.4.1,17.4.1,19.4.1,Ⅰ−２
74,蘭越町,北海道,1,2010,20100401,120,43.3,3165,8921,97,43.5,3219,9006,蘭越町,161600,149800,140100,4,9,7000,5700,2420,1920,1590,5220,17.4.1,17.4.1,17.4.1,Ⅱ−０
75,ニセコ町,北海道,1,2010,20100401,82,42.3,3191,9858,63,42.9,3283,10339,ニセコ町,168700,146800,137200,3,3,6700,5700,2350,1870,1550,5200,21.12.1,19.5.1,21.12.1,Ⅰ−０
76,真狩村,北海道,1,2010,20100401,56,42.9,3190,9161,42,42.8,3185,9208,真狩村,163600,142400,133100,2,5,5225,5130,2400,1900,1600,5035,18.4.1,19.5.1,18.4.1,Ⅰ−０
77,留寿都村,北海道,1,2010,20100401,72,40.1,2944,8738,43,41.3,3167,9493,留寿都村,172200,152800,140100,3,3,6030,5450,2400,1910,1600,5050,22.4.1,20.4.1,22.4.1,Ⅰ−０
78,喜茂別町,北海道,1,2010,20100401,58,41.8,3065,9551,41,43.2,3245,9838,喜茂別町,172200,149800,140100,2,5,6700,6000,2500,2000,1700,5420,16.9.1,15.4.1,16.9.1,Ⅰ−０
79,京極町,北海道,1,2010,20100401,76,42.5,3262,9088,48,42.7,3165,8789,京極町,161600,149800,140100,3,1,6800,6000,2430,1920,1650,5500,20.4.1,20.4.1,20.4.1,Ⅰ−０
80,倶知安町,北海道,1,2010,20100401,166,42.8,3208,8640,112,42.7,3264,8867,倶知安町,172200,152800,140100,4,11,7000,6000,2550,2070,1730,5500,22.4.1,17.4.1,22.4.1,Ⅳ−２
81,共和町,北海道,1,2010,20100401,104,43.3,3246,9836,78,44.3,3316,10085,共和町,161600,149800,140100,3,9,6900,5800,2520,1980,1670,5350,19.4.1,19.4.1,19.4.1,Ⅱ−０
82,岩内町,北海道,1,2010,20100401,168,44.1,3317,10424,96,44.3,3336,10570,岩内町,172200,152800,140100,8,5,6850,5700,2820,2260,1850,5330,20.4.1,7.1.1,20.4.1,Ⅳ−２
83,泊村,北海道,1,2010,20100401,79,41.0,3001,8938,38,42.2,3191,9471,泊村,172200,149800,140100,10,5,7000,5890,2630,2090,1700,5360,20.10.1,18.4.1,18.4.1,Ⅰ−２
84,神恵内村,北海道,1,2010,20100401,35,41.2,3001,7571,28,42.5,3093,7853,神恵内村,172200,152800,140100,2,2,6700,5850,2250,1800,1600,5450,19.1.1,15.5.1,19.1.1,Ⅰ−１
85,積丹町,北海道,1,2010,20100401,61,42.9,2902,8924,44,43.1,2968,9273,積丹町,160146,142104,130293,−,3,5000,4500,2340,1800,1520,4300,19.7.1,21.10.1,19.7.1,Ⅰ−０
86,古平町,北海道,1,2010,20100401,67,42.5,2916,10154,53,44.3,3066,10927,古平町,155000,137600,126100,4,6,6500,5600,2400,1930,1620,5150,19.4.1,19.4.1,19.4.1,Ⅰ−１
87,仁木町,北海道,1,2010,20100401,54,42.0,2900,9864,43,42.8,2958,10093,仁木町,154980,137520,126090,4,5,6360,5620,2390,1930,1600,5240,20.4.1,17.4.1,20.4.1,Ⅰ−０
88,余市町,北海道,1,2010,20100401,213,47.3,3264,9058,155,47.4,3356,9436,余市町,165800,147100,134900,−,9,6660,5630,2800,2260,1950,5190,22.4.1,22.4.1,22.4.1,Ⅴ−２
89,赤井川村,北海道,1,2010,20100401,37,41.3,3181,9843,30,41.1,3206,9797,赤井川村,161600,149800,140100,1,3,6500,5750,2500,1890,1580,5350,21.7.1,16.10.1,21.7.1,Ⅰ−０
90,南幌町,北海道,1,2010,20100401,129,44.1,3233,10298,86,43.3,3136,10089,南幌町,161868,143632,131694,3,12,5486,5063,2360,1888,1560,4944,22.4.1,21.5.1,22.4.1,Ⅱ−０
91,奈井江町,北海道,1,2010,20100401,178,41.8,2985,8743,81,42.7,3102,9549,奈井江町,167034,148216,135897,11,13,6810,5830,2620,2080,1740,5230,17.4.1,18.4.1,17.4.1,Ⅱ−１
92,上砂川町,北海道,1,2010,20100401,98,46.6,2962,9249,46,45.9,3073,9617,上砂川町,154980,137520,126090,−,3,6070,5240,2323,1953,1665,4720,19.4.1,21.1.1,19.4.1,Ⅰ−２
93,由仁町,北海道,1,2010,20100401,120,43.2,2960,8399,70,44.5,2961,8597,由仁町,154980,137520,126090,−,12,5200,5080,2650,2100,1760,4930,20.4.1,21.4.1,20.4.1,Ⅱ−０
94,長沼町,北海道,1,2010,20100401,228,42.6,3200,9083,104,40.9,3008,8875,長沼町,172200,152800,140100,17,11,7260,6040,3040,2432,1950,5750,21.12.1,17.12.1,21.12.1,Ⅲ−０
95,栗山町,北海道,1,2010,20100401,149,42.0,2986,8587,103,42.3,3037,8845,栗山町,160146,142104,130293,−,8,8830,7030,3000,2390,1960,6450,22.4.1,14.1.1,22.4.1,Ⅲ−０
96,月形町,北海道,1,2010,20100401,93,42.4,3361,9974,63,40.6,3163,9500,月形町,172200,−,140100,1,1,6860,6010,2680,2140,1766,5690,21.12.1,16.1.1,21.12.1,Ⅰ−０
97,浦臼町,北海道,1,2010,20100401,52,39.7,2916,8763,43,40.3,2950,8979,浦臼町,167895,148980,136598,−,5,6330,5830,2480,1970,1650,5470,20.7.1,20.9.1,20.7.1,Ⅰ−０
98,新十津川町,北海道,1,2010,20100401,103,43.9,3392,10182,84,44.5,3467,10458,新十津川町,172200,152800,140100,3,3,6630,6030,2710,2140,1840,5540,21.12.1,19.7.1,21.12.1,Ⅱ−０
99,妹背牛町,北海道,1,2010,20100401,66,44.5,3484,10459,56,44.9,3530,10612,妹背牛町,172200,152800,140100,1,1,4962,5994,2680,2120,1770,5319,22.4.1,18.4.1,22.4.1,Ⅰ−０
100,秩父別町,北海道,1,2010,20100401,49,41.4,3189,9529,38,41.6,3189,9618,秩父別町,172200,152800,140100,1,5,7170,6010,2412,1908,1637,5540,18.4.1,18.4.1,18.4.1,Ⅰ−０
101,雨竜町,北海道,1,2010,20100401,51,44.2,3525,10893,43,44.8,3556,11005,雨竜町,168756,149744,137298,1,1,7450,6340,2630,2090,1750,5750,17.12.1,15.4.1,17.12.1,Ⅰ−０
102,北竜町,北海道,1,2010,20100401,88,36.0,2804,8440,45,41.7,3189,9756,北竜町,167034,148216,135897,9,5,7450,6210,2680,2120,1770,5630,21.12.1,15.12.1,21.12.1,Ⅰ−０
103,沼田町,北海道,1,2010,20100401,122,37.9,2742,8085,62,41.9,3243,9853,沼田町,172200,152800,140100,6,7,7433,6146,2610,2060,1780,5673,21.12.1,18.4.1,21.12.1,Ⅰ−０
104,鷹栖町,北海道,1,2010,20100401,96,39.9,2982,8863,76,40.0,3027,9168,鷹栖町,172200,149800,140100,4,8,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,Ⅱ−０
105,東神楽町,北海道,1,2010,20100401,116,43.8,3363,9894,77,44.3,3417,10192,東神楽町,172200,152800,140100,3,1,7000,5900,2420,1890,1630,5500,21.1.1,19.5.1,21.1.1,Ⅱ−０
106,当麻町,北海道,1,2010,20100401,107,42.8,3290,9450,79,43.6,3302,9402,当麻町,172200,152800,140100,4,3,7100,5650,2370,1840,1600,5350,19.4.1,19.5.1,19.4.1,Ⅱ−０
107,比布町,北海道,1,2010,20100401,65,40.8,3130,8792,55,40.5,3091,8734,比布町,172200,149800,140100,−,4,6120,5420,2250,1700,1500,5060,18.4.1,18.4.1,18.4.1,Ⅰ−０
108,愛別町,北海道,1,2010,20100401,68,40.3,3039,8800,52,41.8,3161,9192,愛別町,172200,152800,140100,2,8,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,Ⅰ−０
109,上川町,北海道,1,2010,20100401,140,44.3,3490,10511,94,45.7,3583,10963,上川町,172200,149800,140100,5,10,7460,6140,2759,2309,1990,5610,21.12.1,21.12.1,21.12.1,Ⅰ−２
110,東川町,北海道,1,2010,20100401,98,44.4,3436,11030,58,42.9,3345,10973,東川町,172200,152800,140100,2,4,7500,5970,2540,1970,1700,5620,21.4.1,12.4.1,21.4.1,Ⅱ−０
111,美瑛町,北海道,1,2010,20100401,217,43.6,3470,10458,119,43.6,3366,10410,美瑛町,172200,152800,140100,5,13,7800,6220,3090,2440,2010,5600,18.7.1,18.7.1,18.7.1,Ⅲ−０
112,上富良野町,北海道,1,2010,20100401,194,43.1,3385,9519,106,42.8,3356,9552,上富良野町,172200,149800,140100,6,10,7200,6000,2750,2050,1700,5550,21.12.1,15.7.1,21.12.1,Ⅲ−０
113,中富良野町,北海道,1,2010,20100401,117,43.7,3370,10331,65,42.8,3254,10143,中富良野町,172200,149800,140100,2,6,7300,6000,2450,1870,1600,5500,22.4.1,16.1.1,19.9.23,Ⅱ−０
114,南富良野町,北海道,1,2010,20100401,96,43.3,3288,9843,72,44.3,3356,10168,南富良野町,172200,152800,140100,4,10,6200,5800,2400,1910,1610,5300,16.1.1,16.4.1,16.1.1,Ⅰ−０
115,占冠村,北海道,1,2010,20100401,50,42.1,3371,8399,41,43.1,3434,8541,占冠村,172200,152800,140100,2,2,6480,5620,2250,1700,1400,5390,16.4.1,14.4.1,16.4.1,Ⅰ−２
116,和寒町,北海道,1,2010,20100401,105,41.8,3212,9838,60,40.8,3082,9719,和寒町,172200,152800,140100,−,8,7480,5940,2460,1950,1700,5590,18.4.1,18.4.1,18.4.1,Ⅰ−０
117,剣淵町,北海道,1,2010,20100401,93,38.6,3142,9467,61,39.8,3125,9518,剣淵町,172200,152800,140100,4,6,6770,5730,2310,1820,1590,5270,19.4.1,19.4.1,19.4.1,Ⅰ−０
118,下川町,北海道,1,2010,20100401,163,42.4,3217,8945,77,42.9,3300,9327,下川町,172200,152800,140100,5,9,7300,5840,2600,2080,1750,5470,19.7.1,15.4.1,19.7.1,Ⅰ−０
119,美深町,北海道,1,2010,20100401,107,40.4,3033,8960,78,40.0,3053,9161,美深町,172200,152800,140100,3,5,7300,6000,2500,2000,1750,5600,20.4.1,20.4.1,20.4.1,Ⅱ−０
120,音威子府村,北海道,1,2010,20100401,59,44.8,3494,10118,33,47.8,3719,10767,音威子府村,172200,149800,140100,3,3,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,Ⅰ−２
121,中川町,北海道,1,2010,20100401,56,43.9,3410,9537,43,44.8,3464,9751,中川町,172200,152800,140100,1,2,6020,5220,2250,1670,1400,4950,21.4.1,15.4.1,21.4.1,Ⅰ−０
122,幌加内町,北海道,1,2010,20100401,86,41.3,3262,9615,57,40.1,3032,9290,幌加内町,172200,152800,140100,3,7,7300,6080,2540,2010,1680,5520,18.4.1,17.4.1,20.4.1,Ⅰ−０
123,増毛町,北海道,1,2010,20100401,156,45.7,3271,9682,88,45.8,3303,9832,増毛町,167034,148216,135897,2,5,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,Ⅱ−０
124,小平町,北海道,1,2010,20100401,108,43.4,3011,8695,64,44.3,3319,9886,小平町,172200,152800,140100,6,2,7140,6120,2080,1760,1520,5700,21.5.29,21.5.29,21.5.29,Ⅰ−０
