,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
0,札幌市,北海道,1,2005,20050401,15595,44.2,3562,12480,6323,43.7,3580,12701,札幌市,175800,152800,141900,410,651,12800,10300,10400,9500,8600,8300,4.12.1,4.12.1,13.4.1,政令指定都市
1,仙台市,宮城県,4,2005,20050401,10345,42.8,3533,11676,3436,43.0,3660,12109,仙台市,181100,154900,144100,282,392,12369,9785,9785,8740,8245,5549,17.4.1,14.4.1,17.4.1,政令指定都市
2,さいたま市,埼玉県,11,2005,20050401,9573,41.7,3442,12044,4050,43.8,3673,13039,さいたま市,177400,160200,148500,331,848,11790,9579,9270,8556,8075,8140,16.7.1,16.7.1,13.5.1,政令指定都市
3,千葉市,千葉県,12,2005,20050401,7809,43.8,3643,13198,3761,44.7,3789,13975,千葉市,176600,159400,142600,256,413,11875,9595,9310,8360,7695,7030,15.1.1,15.1.1,15.4.1,政令指定都市
4,横浜市,神奈川県,14,2005,20050401,30782,42.11,3507,13389,10411,43.5,3637,13748,横浜市,180000,156600,147200,808,2414,14800,11900,12000,10800,9700,5034,7.12.1,7.12.1,17.4.1,政令指定都市
5,川崎市,神奈川県,14,2005,20050401,14832,42.10,3558,12892,5110,43.0,3655,13620,川崎市,174600,-,142300,385,738,13300,10600,10800,9600,8700,5554,9.1.1,9.1.1,17.4.1,政令指定都市
6,静岡市,静岡県,22,2005,20050401,6556,42.7,3627,12478,2373,43.7,3726,13067,静岡市,177400,154300,143300,274,381,11360,9200,8070,7200,6490,7950,15.4.1,15.4.1,15.4.1,政令指定都市
7,名古屋市,愛知県,23,2005,20050401,29372,42.10,3483,12177,7995,43.2,3635,12746,名古屋市,178800,157500,147900,794,1364,13860,10980,12500,11000,10100,6436,15.4.1,17.4.1,17.4.1,政令指定都市
8,京都市,京都府,26,2005,20050401,16792,43.10,3554,14104,5448,42.7,3570,12687,京都市,178000,-,143300,454,665,11815,9900,10640,9785,9120,6415,13.3.2,13.4.1,17.4.1,政令指定都市
9,大阪市,大阪府,27,2005,20050401,47469,41.5,3423,12493,12481,41.4,3497,13110,大阪市,177700,156100,146600,1238,1973,12600,10000,12400,10900,10000,6075,17.4.1,15.1.1,17.1.1,政令指定都市
10,神戸市,兵庫県,28,2005,20050401,18644,43.9,3490,12886,6526,44.10,3607,13446,神戸市,173600,152800,142700,499,903,11280,9435,10700,9800,8800,6061,15.4.1,15.4.1,17.4.1,政令指定都市
11,広島市,広島県,34,2005,20050401,12102,43.7,3551,12883,4721,46.0,3799,14008,広島市,172563,150738,140359,336,451,11135,9240,10600,9300,8600,6952,16.1.1,8.1.1,16.1.1,政令指定都市
12,北九州市,福岡県,40,2005,20050401,9704,42.9,3570,12041,4720,41.11,3580,11932,北九州市,173900,159300,143100,331,626,13400,10600,10900,9800,8800,7000,6.4.1,6.4.1,14.4.1,政令指定都市
13,福岡市,福岡県,40,2005,20050401,10624,42.5,3576,12292,5346,42.4,3635,12551,福岡市,174500,152600,141000,289,335,12150,10260,10600,9700,8800,8360,16.4.1,6.4.1,16.4.1,政令指定都市
14,函館市,北海道,1,2005,20050401,4053,43.1,3438,11207,1626,43.3,3412,11275,函館市,170700,148500,138800,110,194,10735,8455,6300,5600,3082,7505,14.4.1,9.1.1,14.4.1,53
15,小樽市,北海道,1,2005,20050401,2011,42.10,3271,10986,675,43.4,3298,11253,小樽市,168500,146500,136100,63,105,7864,6732,5340,4820,4410,5878,17.4.1,10.1.1,17.4.1,45
16,旭川市,北海道,1,2005,20050401,3228,41.6,3497,11366,1355,41.6,3458,11408,旭川市,170700,148500,138800,103,148,10500,8650,6250,5550,5150,7100,16.10.1,7.1.1,7.1.1,55
17,室蘭市,北海道,1,2005,20050401,1431,43.3,3455,10760,488,45.3,3553,11255,室蘭市,170700,148500,138800,63,108,8550,7020,4800,4500,4150,5805,15.7.1,6.4.1,15.7.1,35
18,釧路市,北海道,1,2005,20050401,2519,42.6,3386,10833,819,43.3,3378,11025,釧路市,164300,143000,133700,96,105,9315,7682,6000,5400,4900,6670,16.1.1,9.4.1,16.1.1,45
19,帯広市,北海道,1,2005,20050401,1502,44.11,3526,11677,713,45.5,3568,11923,帯広市,168000,146200,136600,29,44,9270,7750,5684,4998,4606,6670,17.4.1,17.4.1,17.4.1,43
20,北見市,北海道,1,2005,20050401,860,44.11,3593,11106,541,44.11,3582,11119,北見市,166600,144900,135500,14,42,6790,6975,5000,4550,4300,5850,15.8.1,7.12.1,15.8.1,33
21,夕張市,北海道,1,2005,20050401,405,43.7,3280,10713,210,45.9,3448,11485,夕張市,164800,143400,134000,12,25,6990,6150,3710,3210,3010,5480,15.7.1,16.4.1,15.10.1,03
22,岩見沢市,北海道,1,2005,20050401,985,41.5,3339,10531,420,43.4,3342,10956,岩見沢市,170700,148500,138800,65,70,9640,7550,4700,4150,3840,6062,10.4.1,10.4.1,15.1.1,33
23,網走市,北海道,1,2005,20050401,395,43.3,3455,13314,254,43.6,3478,13543,網走市,170700,148500,138800,6,18,8550,7220,4710,4150,3800,6320,11.7.1,7.4.1,11.7.1,13
24,留萌市,北海道,1,2005,20050401,607,42.0,3290,10319,247,45.1,3340,10766,留萌市,158751,138105,129084,34,44,7650,6264,3890,3420,3140,5394,17.4.1,16.4.1,17.4.1,05
25,苫小牧市,北海道,1,2005,20050401,1975,44.4,3543,13112,798,46.1,3634,13622,苫小牧市,170700,148500,138800,76,98,6860,6400,5200,4800,4400,6120,15.6.1,5.12.1,13.4.1,45
26,稚内市,北海道,1,2005,20050401,782,40.4,3305,10541,315,43.3,3347,11049,稚内市,170700,148500,138800,48,61,8280,6940,4090,3710,3390,5890,15.5.1,15.5.1,15.5.1,13
27,美唄市,北海道,1,2005,20050401,543,43.6,3436,9505,254,43.0,3436,9554,美唄市,168993,147015,137412,7,28,7240,6180,4090,3510,3230,5457,16.4.1,6.4.1,16.4.1,01
28,芦別市,北海道,1,2005,20050401,526,39.5,3126,9498,208,39.11,3118,9540,芦別市,165579,144045,134636,22,30,7120,6130,3850,3360,3150,5540,16.5.1,9.4.1,16.5.1,03
29,江別市,北海道,1,2005,20050401,1168,42.9,3480,11335,413,45.1,3636,12156,江別市,170700,148500,138800,26,54,8930,7220,4560,4070,3780,6180,16.4.1,16.4.1,16.4.1,35
30,赤平市,北海道,1,2005,20050401,459,42.6,3296,9671,149,42.10,3286,9656,赤平市,163872,142560,133248,11,47,6400,5900,3640,3140,2900,5400,17.4.1,17.4.1,17.4.1,03
31,紋別市,北海道,1,2005,20050401,326,43.2,3316,10783,218,43.11,3405,11178,紋別市,170700,148500,138800,8,13,8280,6840,4400,4000,3600,5750,12.4.1,6.12.1,12.4.1,03
32,士別市,北海道,1,2005,20050401,618,42.3,3564,11298,226,45.2,3613,11881,士別市,170700,148500,138800,46,52,8360,6793,3800,3340,3100,5890,15.4.1,9.4.1,15.4.1,01
33,名寄市,北海道,1,2005,20050401,731,40.10,3494,10579,219,43.7,3450,10684,名寄市,170700,148500,138800,50,47,8620,6900,3840,3360,3100,6020,17.4.1,12.4.1,17.4.1,03
34,三笠市,北海道,1,2005,20050401,387,43.1,3435,10582,136,43.5,3429,10703,三笠市,170700,148500,138800,11,21,7055,6075,3400,2950,2700,5348,16.4.1,6.4.1,16.4.1,03
35,根室市,北海道,1,2005,20050401,662,42.6,3212,11520,259,43.5,3155,11566,根室市,153630,133650,124920,20,35,7920,6336,3850,3250,3000,5588,17.4.1,17.4.1,17.4.1,01
36,千歳市,北海道,1,2005,20050401,1055,41.6,3427,10622,448,43.5,3589,11557,千歳市,170700,148500,138800,65,59,8550,6935,4600,4200,3850,5985,17.4.1,17.4.1,17.4.1,35
37,滝川市,北海道,1,2005,20050401,804,41.0,3455,10965,309,43.8,3449,11299,滝川市,165579,144045,134636,55,78,6400,6162,4170,3490,3200,5397,15.7.1,16.4.1,16.7.1,13
38,砂川市,北海道,1,2005,20050401,745,39.1,3347,10143,191,42.0,3428,10823,砂川市,170700,148500,138800,75,59,7590,6210,3740,3300,3020,5490,15.10.1,17.4.1,17.4.1,03
39,歌志内市,北海道,1,2005,20050401,204,42.6,3222,8906,78,42.9,3325,9442,歌志内市,170700,148500,138800,1,12,7630,6200,3240,2910,2680,5820,15.12.1,14.4.1,15.4.1,05
40,深川市,北海道,1,2005,20050401,604,40.5,3485,10639,265,43.4,3470,10765,深川市,170700,148500,138800,23,40,8320,6840,3760,3370,3170,6060,16.4.1,16.4.1,16.4.1,01
41,富良野市,北海道,1,2005,20050401,340,42.4,3447,10595,226,43.0,3488,10811,富良野市,170700,148500,138800,5,15,7958,6630,3820,3370,3100,5760,16.4.1,9.6.1,16.4.1,01
42,登別市,北海道,1,2005,20050401,513,44.6,3287,11017,284,45.11,3436,11611,登別市,164726,143303,133942,6,24,7830,6510,4000,3500,3200,5580,16.4.1,6.4.1,16.4.1,15
43,恵庭市,北海道,1,2005,20050401,608,45.7,3690,12006,382,46.5,3769,12364,恵庭市,170700,148500,138800,5,15,8450,7070,4400,3850,3550,6060,15.12.1,6.4.1,16.4.1,23
44,伊達市,北海道,1,2005,20050401,397,43.4,3393,11260,226,44.5,3473,11661,伊達市,170700,148500,138800,4,14,8180,6930,3920,3430,3160,6030,16.1.1,9.10.1,16.1.1,13
45,北広島市,北海道,1,2005,20050401,523,43.8,3515,11803,307,45.9,3674,12430,北広島市,170700,148500,138800,8,9,8455,6907,4310,3840,3470,6042,17.4.1,10.10.1,17.4.1,25
46,石狩市,北海道,1,2005,20050401,428,42.9,3486,11014,322,42.11,3502,11110,石狩市,170700,148500,138800,4,9,7360,6248,4390,3830,3360,5796,16.4.1,12.10.1,16.4.1,13
47,当別町,北海道,1,2005,20050401,227,42.7,3407,10282,155,43.1,3453,10726,当別町,170700,148500,138800,3,9,8500,7000,3100,2600,2400,6100,6.4.1,6.4.1,6.4.1,52
48,新篠津村,北海道,1,2005,20050401,59,44.2,3562,11846,51,43.11,3547,11807,新篠津村,170700,148500,138800,-,1,7740,6510,2700,2350,2000,5960,17.1.1,17.1.1,17.1.1,10
49,厚田村,北海道,1,2005,20050401,71,41.0,3284,10663,59,41.1,3285,10725,厚田村,170700,148500,138800,1,1,8100,7000,2790,2400,2110,6100,16.1.1,16.1.1,16.1.1,01
50,浜益村,北海道,1,2005,20050401,71,43.0,3489,10784,48,44.6,3644,11447,浜益村,170700,148500,138800,-,1,7290,6100,2510,2190,1880,5640,13.7.1,15.1.1,13.7.1,02
51,松前町,北海道,1,2005,20050401,226,45.0,3486,11041,125,45.1,3276,10568,松前町,160458,139590,130472,7,15,6560,5240,2570,2000,1778,4720,17.4.1,17.4.1,17.4.1,32
52,福島町,北海道,1,2005,20050401,97,45.2,3299,11948,67,45.9,3382,12392,福島町,157044,136620,127696,1,4,6500,5700,2450,1950,1650,5300,16.4.1,17.4.1,16.4.1,23
53,知内町,北海道,1,2005,20050401,97,43.1,3448,11513,53,44.11,3493,11827,知内町,170700,148500,138800,2,8,7200,6200,2550,2000,1700,5500,16.1.1,6.4.1,16.1.1,22
54,木古内町,北海道,1,2005,20050401,204,44.6,3554,11555,83,44.3,3327,10708,木古内町,165579,144045,134636,1,3,6300,5300,2450,1920,1650,5100,17.4.1,17.4.1,17.4.1,24
55,上磯町,北海道,1,2005,20050401,189,42.5,3294,10637,138,42.6,3323,10754,上磯町,170700,148500,138800,2,3,8075,6916,3300,2700,2300,6006,17.4.1,8.12.1,17.4.1,84
56,大野町,北海道,1,2005,20050401,101,43.3,3434,11548,77,43.1,3493,11913,大野町,170700,148500,138800,-,2,7920,6460,3000,2400,2000,5890,16.1.1,9.4.1,16.1.1,32
57,七飯町,北海道,1,2005,20050401,173,43.0,3351,11082,114,42.9,3375,11236,七飯町,170700,148500,138800,2,3,8000,6730,3300,2600,2300,5910,17.4.1,12.4.1,17.4.1,74
58,鹿部町,北海道,1,2005,20050401,70,41.3,3141,10565,48,43.6,3295,11243,鹿部町,170700,148500,138800,3,3,7290,6045,2650,2050,1750,5487,17.4.1,7.4.1,17.4.1,10
59,森町,北海道,1,2005,20050401,388,43.4,3520,11282,165,43.1,3467,11282,森町,170700,148500,138800,15,12,8550,6840,2500,2250,1863,6080,17.4.1,17.4.1,17.4.1,52
60,八雲町,北海道,1,2005,20050401,457,40.11,3557,14070,142,42.3,3409,13825,八雲町,170700,148500,138800,21,24,8100,6700,2950,2300,1950,6020,17.4.1,15.7.1,17.4.1,42
61,長万部町,北海道,1,2005,20050401,166,42.9,3421,10480,74,43.0,3295,10227,長万部町,162165,141075,131860,1,7,6480,5525,2500,2050,1750,5220,17.4.1,4.12.1,17.4.1,32
62,江差町,北海道,1,2005,20050401,130,42.9,3267,10548,90,42.11,3296,10780,江差町,165600,144100,134700,-,5,7380,5810,2330,1950,1760,5310,16.4.1,16.4.1,16.4.1,34
63,上ノ国町,北海道,1,2005,20050401,108,42.6,3151,10486,70,42.0,3112,10444,上ノ国町,162200,141100,131900,-,3,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,23
64,厚沢部町,北海道,1,2005,20050401,105,44.0,3416,11299,67,42.5,3201,10792,厚沢部町,170700,148500,138800,3,3,8000,6500,2400,2050,1800,6000,9.1.1,9.1.1,9.1.1,11
65,乙部町,北海道,1,2005,20050401,111,45.1,3493,11204,73,45.1,3472,11553,乙部町,170700,148500,138800,-,17,7500,6150,2450,2050,1800,5750,17.4.1,8.10.1,17.4.1,12
66,熊石町,北海道,1,2005,20050401,120,44.3,3526,9811,61,44.5,3339,9440,熊石町,168200,146300,136800,6,8,5600,4800,2200,1800,1570,4680,16.4.1,16.4.1,16.4.1,13
67,大成町,北海道,1,2005,20050401,94,42.0,3554,10173,53,42.5,3391,10209,大成町,170700,148500,138800,5,10,6900,5700,2200,1760,1600,5350,7.4.1,7.4.1,7.4.1,02
68,奥尻町,北海道,1,2005,20050401,169,43.1,3405,10667,73,40.1,3048,9921,奥尻町,168000,146200,136700,-,5,6880,5650,2500,2000,1800,5360,15.4.1,9.4.1,15.4.1,14
69,瀬棚町,北海道,1,2005,20050401,114,39.5,3007,9207,59,41.11,3192,10038,瀬棚町,170700,148500,138800,-,4,7500,6100,2340,1890,1680,5700,15.4.1,7.10.1,5.6.1,02
70,北檜山町,北海道,1,2005,20050401,132,40.10,3456,10812,71,41.2,3247,10432,北檜山町,170700,148500,138800,4,9,7700,6220,2430,1940,1750,5800,16.4.1,16.4.1,16.4.1,21
71,今金町,北海道,1,2005,20050401,179,42.1,3352,10619,76,40.11,3220,10652,今金町,170700,148500,138800,4,12,7400,6210,2390,2000,1700,5770,17.4.1,17.4.1,17.4.1,21
72,島牧村,北海道,1,2005,20050401,71,44.10,3350,10759,48,45.10,3658,12373,島牧村,170700,148500,138800,-,4,7000,5800,2600,2040,1750,5300,15.12.1,9.4.1,15.12.1,02
73,寿都町,北海道,1,2005,20050401,69,40.5,3220,9024,51,40.0,3200,9137,寿都町,170700,148500,138800,1,1,7400,6100,2600,2000,1700,5600,15.4.1,8.4.1,15.4.1,14
74,黒松内町,北海道,1,2005,20050401,92,41.6,3239,10922,62,39.10,3059,10271,黒松内町,164800,143400,134000,-,4,7000,5950,2460,1940,1640,5480,17.4.1,17.4.1,17.4.1,12
75,蘭越町,北海道,1,2005,20050401,143,44.3,3275,11419,107,44.1,3308,11525,蘭越町,163100,141900,132600,-,6,7000,5700,2420,1920,1590,5220,17.4.1,17.4.1,17.4.1,21
76,ニセコ町,北海道,1,2005,20050401,92,41.6,3263,9439,62,40.10,3334,9710,ニセコ町,170700,148500,138800,-,4,7000,5950,2520,2000,1660,5450,17.4.1,17.4.1,17.4.1,12
77,真狩村,北海道,1,2005,20050401,69,42.2,3461,11228,46,40.4,3304,10928,真狩村,170700,148500,138800,2,3,7450,6050,2500,1950,1650,5550,15.7.1,15.7.1,15.7.1,00
78,留寿都村,北海道,1,2005,20050401,78,40.1,3131,10188,44,40.11,3409,11032,留寿都村,170700,148500,138800,1,5,7500,6200,2580,2050,1700,5560,16.4.1,16.4.1,16.4.1,01
79,喜茂別町,北海道,1,2005,20050401,67,44.7,3404,9400,47,44.9,3582,9929,喜茂別町,170700,148500,138800,1,4,6700,6000,2500,2000,1700,5420,16.9.1,15.4.1,16.9.1,02
80,京極町,北海道,1,2005,20050401,79,42.8,3493,11581,51,44.6,3559,11978,京極町,160200,148500,138800,2,9,7300,6100,2530,2000,1700,5600,17.4.1,17.4.1,17.4.1,12
81,倶知安町,北海道,1,2005,20050401,179,41.4,3296,10128,118,40.11,3324,10392,倶知安町,170700,148500,138800,3,4,7000,6000,2550,2070,1757,5500,17.4.1,17.4.1,17.4.1,44
82,共和町,北海道,1,2005,20050401,121,43.11,3409,11301,82,43.10,3508,11799,共和町,160200,148500,138800,1,3,7300,6000,2610,2040,1710,5500,17.4.1,17.4.1,17.4.1,21
83,岩内町,北海道,1,2005,20050401,189,43.11,3507,8790,111,44.0,3550,9037,岩内町,170700,148500,138800,3,7,6280,6050,2820,2260,1850,5600,16.4.1,7.1.1,16.4.1,44
84,泊村,北海道,1,2005,20050401,86,41.1,3115,10065,35,42.6,3437,11481,泊村,170700,148500,138800,5,7,7450,6010,2680,2130,1900,5460,17.4.1,17.4.1,17.4.1,04
85,神恵内村,北海道,1,2005,20050401,38,43.10,3373,8400,32,44.0,3356,8438,神恵内村,170700,148500,138800,-,1,7000,6000,2250,1800,1600,5600,15.4.1,15.5.1,15.4.1,02
86,積丹町,北海道,1,2005,20050401,78,41.2,3176,10425,53,41.0,3248,10809,積丹町,170700,148500,138800,-,5,6900,5800,2600,2000,1700,5500,17.4.1,8.1.1,17.4.1,01
87,古平町,北海道,1,2005,20050401,78,41.6,3367,10451,58,42.9,3509,10917,古平町,170700,148500,138800,-,6,7350,6050,2570,2070,1750,5550,16.4.1,16.4.1,16.4.1,13
88,仁木町,北海道,1,2005,20050401,66,43.2,3495,11654,47,43.9,3549,11891,仁木町,170700,148500,138800,1,8,7350,6050,2390,1930,1600,5550,16.10.1,17.4.1,16.10.1,10
89,余市町,北海道,1,2005,20050401,241,44.5,3450,11452,162,44.3,3579,12055,余市町,170700,148500,138800,3,5,7950,6550,2900,2350,2000,5900,14.4.1,9.4.1,14.4.1,64
90,赤井川村,北海道,1,2005,20050401,39,39.9,3283,10766,31,39.3,3277,10859,赤井川村,160200,148500,138800,-,-,6800,6000,2500,1890,1580,5550,16.10.1,16.10.1,16.10.1,01
91,北村,北海道,1,2005,20050401,74,39.8,3139,10201,64,41.4,3276,10909,北村,170700,148500,138800,3,5,7990,6470,2860,2290,1820,5940,15.12.1,15.12.1,15.12.1,10
92,栗沢町,北海道,1,2005,20050401,161,44.6,3568,10526,100,43.11,3482,10439,栗沢町,170700,148500,138800,-,3,8000,6500,2900,2320,1890,6000,15.12.1,15.12.1,15.12.1,21
93,南幌町,北海道,1,2005,20050401,149,41.10,3334,11354,96,40.6,3192,11093,南幌町,163872,142560,133248,1,5,6330,5738,2655,2124,1755,5377,17.4.1,17.4.1,17.4.1,32
94,奈井江町,北海道,1,2005,20050401,207,39.0,2782,7682,87,38.5,2890,8198,奈井江町,161900,140800,131600,2,14,6810,5830,2760,2190,1830,5230,17.4.1,15.12.1,17.4.1,22
95,上砂川町,北海道,1,2005,20050401,121,43.1,2961,9263,53,41.2,3134,9844,上砂川町,165579,144045,134636,-,8,7030,6070,2790,2210,1850,5440,17.4.1,15.1.1,17.4.1,14
96,由仁町,北海道,1,2005,20050401,159,41.6,3263,10516,79,41.11,3323,10980,由仁町,170700,148500,138800,2,7,7470,6360,2800,2220,1860,5800,16.1.1,16.4.1,16.4.1,20
97,長沼町,北海道,1,2005,20050401,241,42.2,3358,10766,113,41.4,3251,10753,長沼町,170700,148500,138800,5,21,8630,6810,3050,2440,1950,6340,15.12.1,14.12.1,15.12.1,31
98,栗山町,北海道,1,2005,20050401,186,40.6,3188,9541,127,40.1,3211,9728,栗山町,170700,148500,138800,4,7,7064,5975,3000,2390,1960,5805,17.4.1,14.1.1,17.4.1,42
99,月形町,北海道,1,2005,20050401,100,38.11,3250,10583,66,37.10,3066,10125,月形町,170700,148500,138800,1,3,6880,6030,2680,2140,1733,5700,17.1.1,16.1.1,17.1.1,11
100,浦臼町,北海道,1,2005,20050401,65,39.0,3042,9266,54,39.7,3068,9675,浦臼町,170700,148500,138800,1,4,7470,6160,2480,1970,1650,5780,17.4.1,17.4.1,17.4.1,00
101,新十津川町,北海道,1,2005,20050401,176,40.9,3257,10225,104,43.3,3523,11406,新十津川町,170700,148500,138800,1,13,7670,6440,2740,2170,1860,5810,15.7.1,15.7.1,15.7.1,31
102,妹背牛町,北海道,1,2005,20050401,76,40.8,3184,10294,61,40.7,3200,10389,妹背牛町,163872,142560,133248,-,3,7470,6021,2412,1908,1593,5346,17.4.1,17.4.1,17.4.1,11
103,秩父別町,北海道,1,2005,20050401,58,39.8,3127,10153,42,40.1,3202,10604,秩父別町,170700,148500,138800,-,7,7470,6160,2570,2040,1700,5640,17.4.1,17.4.1,17.4.1,00
104,雨竜町,北海道,1,2005,20050401,57,41.4,3419,11560,49,41.8,3440,11725,雨竜町,168993,147015,137412,1,5,7470,6360,2630,2090,1750,5770,15.12.1,15.4.1,15.12.1,10
105,北竜町,北海道,1,2005,20050401,92,34.11,2805,8932,47,39.9,3165,10205,北竜町,165579,144045,134636,3,5,7470,6220,2680,2120,1770,5640,16.4.1,15.12.1,16.4.1,00
106,沼田町,北海道,1,2005,20050401,134,36.11,2717,8673,72,38.11,3113,10150,沼田町,170700,148500,138800,7,14,7800,6300,2635,2084,1785,5700,16.10.1,16.4.1,16.10.1,11
107,幌加内町,北海道,1,2005,20050401,95,38.11,3133,9786,58,37.1,2903,9151,幌加内町,170700,148500,138800,5,6,7470,6150,2540,2010,1680,5580,17.4.1,17.4.1,17.4.1,01
108,鷹栖町,北海道,1,2005,20050401,102,39.8,3067,9904,73,39.11,3199,10517,鷹栖町,170700,148500,138800,-,4,7300,5900,2500,1900,1650,5600,15.4.1,15.4.1,15.4.1,21
109,東神楽町,北海道,1,2005,20050401,122,41.2,3237,10494,79,41.4,3293,10751,東神楽町,170700,148500,138800,-,2,7680,6140,2330,1790,1580,5630,16.4.1,10.4.1,16.4.1,32
110,当麻町,北海道,1,2005,20050401,125,42.6,3394,11158,93,42.4,3405,11294,当麻町,170700,148500,138800,-,1,7300,5800,2450,1900,1650,5500,16.4.1,11.4.1,16.4.1,21
111,比布町,北海道,1,2005,20050401,75,39.0,3083,9739,60,39.0,3095,9806,比布町,170700,148500,138800,-,-,6800,5700,2320,1750,1550,5320,16.4.1,10.10.1,16.4.1,11
112,愛別町,北海道,1,2005,20050401,84,41.4,3228,9863,63,41.0,3245,9891,愛別町,170700,148500,138800,-,8,6690,5440,2320,1790,1580,5190,15.10.1,10.4.1,15.10.1,11
113,上川町,北海道,1,2005,20050401,160,42.9,3590,10815,104,43.6,3540,10804,上川町,170700,148500,138800,3,3,8070,6390,2760,2310,1990,5840,14.4.1,15.4.1,14.4.1,24
114,東川町,北海道,1,2005,20050401,113,43.8,3490,11969,69,43.2,3502,11959,東川町,170700,148500,138800,-,6,6970,5540,2540,1970,1700,5220,15.7.1,12.4.1,15.7.1,21
115,美瑛町,北海道,1,2005,20050401,240,42.1,3477,11260,136,42.3,3408,11324,美瑛町,170700,148500,138800,8,10,8000,6380,3160,2500,2060,5740,16.1.1,16.1.1,16.1.1,31
116,上富良野町,北海道,1,2005,20050401,217,42.1,3515,11357,118,42.1,3521,11693,上富良野町,170700,148500,138800,3,11,7700,6300,2750,2050,1700,5650,15.7.1,15.7.1,15.7.1,32
117,中富良野町,北海道,1,2005,20050401,129,42.8,3468,11424,72,42.0,3402,11226,中富良野町,170700,148500,138800,1,4,7650,6000,2450,1870,1600,5500,16.1.1,16.1.1,16.1.1,20
118,南富良野町,北海道,1,2005,20050401,125,41.4,3062,9381,73,42.0,3240,9978,南富良野町,165500,144000,134600,6,11,6200,5800,2400,1910,1610,5300,16.1.1,16.4.1,16.1.1,01
119,占冠村,北海道,1,2005,20050401,61,40.11,3317,8698,44,39.3,3219,8485,占冠村,170700,148400,138800,-,2,6480,5620,2250,1700,1400,5390,16.4.1,14.4.1,16.4.1,04
120,和寒町,北海道,1,2005,20050401,152,42.1,2977,11084,66,42.11,3382,11788,和寒町,170700,148500,138800,3,12,7880,6250,2530,2000,1750,5880,13.4.1,13.4.1,13.4.1,10
121,剣淵町,北海道,1,2005,20050401,99,40.6,3311,10944,65,42.7,3412,11347,剣淵町,170700,148500,138800,2,7,7130,6030,2380,1880,1640,5440,16.4.1,16.4.1,16.4.1,10
