,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
26,大阪府,大阪府,27,2017,20170401,69340,40.0,3346,10259,9920,42.3,3241,10132,大阪府,180800,160700,146500,4860,4389,10640,9030,8190,7210,6510,8448,28.4.1,4.4.1,26.4.1,都道府県
27,兵庫県,兵庫県,28,2017,20170401,54263,41.8,3446,10345,7290,44.6,3390,10270,兵庫県,184800,164700,150500,3007,3090,12460,10080,9996,9235,8400,8620,29.4.1,29.4.1,29.4.1,都道府県
28,奈良県,奈良県,29,2017,20170401,15293,42.0,3384,9976,3439,42.9,3244,9770,奈良県,184800,−,150500,796,902,10926,8997,8600,7500,7000,7277,23.12.1,27.11.1,25.4.1,都道府県
29,和歌山県,和歌山県,30,2017,20170401,15072,42.6,3451,9996,4147,43.6,3319,9742,和歌山県,184800,164700,150500,711,1789,11374,8930,9500,8100,7700,7500,18.7.1,26.4.1,27.4.1,都道府県
30,鳥取県,鳥取県,31,2017,20170401,11521,43.2,3437,8900,2890,43.8,3215,8427,鳥取県,184400,164400,150200,532,585,11430,9000,9510,8300,7740,6900,28.4.1,28.4.1,28.4.1,都道府県
31,島根県,島根県,32,2017,20170401,13833,43.5,3530,9214,3703,43.7,3294,8813,島根県,179215,159705,146932,591,711,11160,8924,9400,8200,7600,7285,29.4.1,26.4.1,29.4.1,都道府県
32,岡山県,岡山県,33,2017,20170401,19950,42.7,3554,10332,4525,43.6,3376,9965,岡山県,191000,−,154100,978,3351,10320,9180,10000,9000,8400,8455,26.4.1,27.4.1,26.4.1,都道府県
33,広島県,広島県,34,2017,20170401,25594,42.6,3487,10444,5299,44.3,3419,10454,広島県,184800,164700,150500,1284,1887,13890,10910,11130,9640,9010,8100,28.4.1,27.8.1,28.4.1,都道府県
34,山口県,山口県,35,2017,20170401,19063,44.3,3629,10278,4241,43.5,3350,9677,山口県,188700,168300,153900,794,2712,11610,9690,9800,8800,8400,8360,26.4.1,26.4.1,26.4.1,都道府県
35,徳島県,徳島県,36,2017,20170401,13197,43.8,3558,10376,3439,44.5,3397,10144,徳島県,184800,164700,150500,565,658,9750,8910,9200,8400,7900,7790,19.11.1,29.4.1,26.4.1,都道府県
36,香川県,香川県,37,2017,20170401,14347,43.0,3502,10228,3203,43.9,3305,9881,香川県,184800,164700,150500,821,827,12850,9800,9400,8500,8000,8100,16.4.1,16.4.1,16.4.1,都道府県
37,愛媛県,愛媛県,38,2017,20170401,20566,43.9,3553,10077,3985,44.4,3359,9869,愛媛県,182290,162314,148863,1424,1687,10560,8888,9215,8265,7790,7920,28.4.1,27.7.1,28.4.1,都道府県
38,高知県,高知県,39,2017,20170401,13521,44.0,3531,9799,3700,43.3,3225,9013,高知県,180400,160300,146700,624,1412,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡県,福岡県,40,2017,20170401,39838,43.3,3494,10385,7918,43.2,3306,9860,福岡県,184800,164700,150500,2301,8392,13500,10800,11100,9800,8900,8800,26.4.1,18.4.1,26.4.1,都道府県
40,佐賀県,佐賀県,41,2017,20170401,13042,43.8,3563,10003,3183,42.8,3295,9395,佐賀県,179800,160100,147100,524,2130,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎県,長崎県,42,2017,20170401,20339,44.6,3579,10151,4334,43.6,3242,9399,長崎県,178200,158800,146100,734,2112,11340,9207,9405,8360,7600,7700,27.4.1,27.4.1,27.4.1,都道府県
42,熊本県,熊本県,43,2017,20170401,18598,43.4,3564,10395,4475,43.3,3340,9891,熊本県,183300,163200,149000,863,3522,12400,9700,9700,8700,7800,7700,22.4.1,24.4.1,28.4.1,都道府県
43,大分県,大分県,44,2017,20170401,16893,44.4,3597,10302,3962,43.0,3287,9505,大分県,184800,164700,150500,707,792,12013,9687,9710,8610,7780,7415,27.4.1,27.4.1,27.5.16,都道府県
44,宮崎県,宮崎県,45,2017,20170401,17213,43.9,3503,9862,4022,43.6,3230,9222,宮崎県,178200,158800,146100,662,2512,12400,9800,9800,8900,7800,7800,23.4.1,19.4.30,23.4.1,都道府県
45,鹿児島県,鹿児島県,46,2017,20170401,24834,44.3,3567,10092,5462,44.8,3254,9333,鹿児島県,178600,159200,146500,647,3378,12400,9700,9700,8700,7800,7700,28.7.28,26.4.1,27.4.1,都道府県
46,沖縄県,沖縄県,47,2017,20170401,24137,42.1,3423,9456,4589,40.8,3085,8513,沖縄県,178200,157300,144600,929,4447,12300,9700,9800,8400,7500,7200,25.4.1,25.4.1,27.4.1,都道府県
