,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
15,富山,富山県,16,2007,20070401,16390,43.9,3712,12673,3599,43.5,3451,12004,富山,171496,151000,138516,486,1350,11700,9486,8190,7998,7410,7533,17.4.1,17.4.1,17.4.1,都道府県
16,石川,石川県,17,2007,20070401,16514,44.8,3860,12867,3789,44.0,3591,12208,石川,170200,151000,138400,469,775,12350,9690,8827,8342,7566,7770,15.1.1,15.1.1,15.1.1,都道府県
17,福井,福井県,18,2007,20070401,14113,42.9,3792,12815,3270,43.1,3582,12364,福井,176800,151000,142800,383,631,11700,9180,8827,8342,7566,8010,15.8.1,17.4.1,15.8.1,都道府県
18,山梨,山梨県,19,2007,20070401,14990,42.6,3686,12259,3755,43.2,3550,12357,山梨,176800,151000,142800,974,1170,11340,9021,9200,8300,7800,7440,18.1.1,18.1.1,18.1.1,都道府県
19,長野,長野県,20,2007,20070401,29316,43.3,3747,12431,5653,45.1,3666,12416,長野,170200,151000,138400,1186,3073,9450,8320,8320,7735,7650,6880,17.6.28,15.1.1,15.1.1,都道府県
20,岐阜,岐阜県,21,2007,20070401,27355,42.4,3721,12393,5411,41.9,3443,11854,岐阜,176800,151000,142800,1110,3073,6700,10600,9600,8700,8000,8000,18.10.1,15.4.1,13.4.1,都道府県
21,静岡,静岡県,22,2007,20070401,40702,42.8,3846,13170,6940,42.6,3586,12410,静岡,176800,151000,142800,1564,2047,13100,10700,10300,9100,8400,8300,19.4.1,19.4.1,19.4.1,都道府県
22,愛知,愛知県,23,2007,20070401,71886,43.3,3855,14123,10424,44.8,3694,13729,愛知,170200,151000,138400,2841,5466,14030,11120,12090,10640,9770,9210,19.1.1,19.1.1,19.1.1,都道府県
23,三重,三重県,24,2007,20070401,24729,43.3,3771,12677,5168,43.0,3550,12140,三重,176800,151000,142800,824,3138,12160,9595,10200,9000,8300,7330,19.4.1,8.1.1,19.4.1,都道府県
24,滋賀,滋賀県,25,2007,20070401,18644,43.0,3712,12988,3741,43.5,3513,12556,滋賀,174148,151000,140658,617,831,10560,9048,9360,8190,7812,7656,18.7.20,17.4.1,17.4.1,都道府県
25,京都,京都府,26,2007,20070401,31184,43.9,3810,13856,5557,44.2,3638,13440,京都,176800,151000,142800,1305,3383,11628,9719,10640,9785,9120,8091,18.4.1,12.1.1,18.4.1,都道府県
26,大阪,大阪府,27,2007,20070401,88877,43.6,3619,12757,12172,44.3,3492,12408,大阪,176800,151000,142800,4845,4617,8286,8957,11700,10300,9300,9300,19.3.13,15.4.30,17.4.1,都道府県
27,兵庫,兵庫県,28,2007,20070401,63229,43.8,3843,13797,9313,44.2,3641,12913,兵庫,180400,151000,145400,2195,3149,12690,10323,11400,10400,9300,8835,12.4.1,4.5.1,12.4.1,都道府県
28,奈良,奈良県,29,2007,20070401,17498,44.9,3822,13233,3856,45.0,3662,13007,奈良,173264,151000,139944,576,1056,11574,9529,9720,8500,7840,4500,18.4.1,18.4.1,18.4.1,都道府県
29,和歌山,和歌山県,30,2007,20070401,16327,44.8,3799,13127,4218,43.0,3480,12186,和歌山,175032,151000,137016,428,1627,11374,8930,8930,7614,7238,6298,18.7.1,18.7.1,18.7.1,都道府県
30,鳥取,鳥取県,31,2007,20070401,11772,42.0,3514,11353,3053,41.5,3325,10917,鳥取,166796,151000,135632,445,501,13737,9690,8649,7623,7192,7152,19.4.1,15.12.1,18.4.1,都道府県
31,島根,島根県,32,2007,20070401,14482,43.3,3524,11824,3954,43.8,3337,11356,島根,159988,151000,130096,366,742,10240,8500,7680,7098,6545,6800,16.4.1,16.4.1,16.4.1,都道府県
32,岡山,岡山県,33,2007,20070401,24428,43.2,3631,12312,5036,42.0,3305,11421,岡山,171850,151000,136664,726,2680,10965,9180,10000,9000,8400,8188,18.7.1,19.4.1,18.7.1,都道府県
33,広島,広島県,34,2007,20070401,32323,43.9,3796,12973,6507,43.4,3553,12188,広島,170200,151000,138400,1042,1978,11807,9546,9461,8435,7884,7290,16.4.1,16.4.1,19.4.1,都道府県
34,山口,山口県,35,2007,20070401,21420,43.8,3801,12563,4813,43.5,3525,11930,山口,176800,151000,142800,521,2496,12445,9880,9800,8800,8400,8455,14.4.1,19.4.1,14.4.1,都道府県
35,徳島,徳島県,36,2007,20070401,14173,43.8,3811,12751,3689,43.7,3603,12444,徳島,176800,151000,142800,383,551,11700,9207,9200,8400,7900,7954,15.4.1,16.4.1,16.4.1,都道府県
36,香川,香川県,37,2007,20070401,15020,43.9,3708,12690,3193,43.4,3479,12211,香川,168498,151000,137016,368,754,10280,8330,8930,8075,7600,6885,17.4.1,17.4.1,17.4.1,都道府県
37,愛媛,愛媛県,38,2007,20070401,22631,42.4,3571,11702,4395,43.9,3516,11859,愛媛,165775,151000,134802,891,1292,10560,8585,8730,7830,7380,7480,18.4.1,18.4.1,18.4.1,都道府県
38,高知,高知県,39,2007,20070401,14930,44.3,3680,12543,3836,44.2,3440,11929,高知,165094,151000,134248,281,1311,8680,8360,9000,8200,7700,7347,19.4.1,18.4.1,18.4.1,都道府県
39,福岡,福岡県,40,2007,20070401,52376,44.1,3846,13085,8791,43.4,3580,12388,福岡,176800,151000,142800,1529,5318,13500,10800,11100,9800,8900,8800,19.4.1,18.4.1,19.4.1,都道府県
40,佐賀,佐賀県,41,2007,20070401,14200,43.3,3738,12220,3290,43.6,3544,11759,佐賀,170200,151000,138400,381,2467,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,18.4.1,都道府県
41,長崎,長崎県,42,2007,20070401,22499,42.8,3753,12527,4452,43.4,3605,12550,長崎,170200,151000,138400,438,2074,12600,9900,9900,8800,8000,7700,18.8.1,18.8.1,18.8.1,都道府県
42,熊本,熊本県,43,2007,20070401,23814,43.1,3760,12450,5384,43.5,3563,12163,熊本,170200,151000,138400,576,2888,12400,9700,9700,8700,7800,7700,19.4.1,19.4.1,19.4.1,都道府県
43,大分,大分県,44,2007,20070401,18085,43.8,3847,12887,4260,43.8,3628,12593,大分,176800,151000,142800,389,701,12400,9900,9800,8650,7800,7650,19.4.1,19.4.1,19.4.1,都道府県
44,宮崎,宮崎県,45,2007,20070401,18135,42.6,3707,12082,4169,43.3,3531,11766,宮崎,170200,151000,138400,411,2018,9920,8820,9310,8455,7410,7410,19.4.1,16.1.1,19.4.1,都道府県
45,鹿児島,鹿児島県,46,2007,20070401,26890,41.9,3616,12032,5960,43.3,3491,11875,鹿児島,166796,151000,135632,573,3779,10218,9064,8755,8096,7380,7128,19.4.1,19.4.1,19.4.1,都道府県
46,沖縄,沖縄県,47,2007,20070401,23413,42.3,3579,11691,4709,43.1,3374,11277,沖縄,170200,151000,138400,503,4755,12500,9900,10000,8600,7700,7400,17.1.1,17.1.1,19.4.1,都道府県
