,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
12,東京都,東京都,13,2012,20120401,167174,41.3,3338,10702,18926,42.3,3283,10691,東京都,181200,154800,142700,8061,11197,13374,12130,12750,11510,10250,11290,24.4.1,24.4.1,23.12.1,都道府県
13,神奈川県,神奈川県,14,2012,20120401,73780,42.0,3558,11054,9398,43.1,3456,10735,神奈川県,172200,152800,140100,3490,3847,14500,11600,12000,10800,9700,9200,7.12.1,7.12.1,7.12.1,都道府県
14,新潟県,新潟県,15,2012,20120401,34437,43.3,3631,10153,6347,42.8,3362,9639,新潟県,178800,158700,144500,1246,2792,12400,9700,9600,8400,7700,7980,19.4.1,19.4.1,19.4.1,都道府県
15,富山県,富山県,16,2012,20120401,15635,44.0,3651,10366,3264,44.1,3457,9997,富山県,178800,158700,144500,652,1593,11050,9180,9100,8600,7800,7650,20.4.1,20.4.1,23.4.1,都道府県
16,石川県,石川県,17,2012,20120401,15936,43.9,3568,10349,3551,42.4,3257,9589,石川県,172200,152800,140100,658,724,12350,9690,9100,8600,7800,7770,15.1.1,19.4.30,15.1.1,都道府県
17,福井県,福井県,18,2012,20120401,13490,43.1,3616,10353,3136,42.7,3359,9595,福井県,178800,155700,144500,435,583,11700,9180,8827,8342,7566,8010,15.8.1,17.4.1,15.8.1,都道府県
18,山梨県,山梨県,19,2012,20120401,14181,42.9,3552,10358,3409,43.3,3407,10418,山梨県,178800,158700,144500,1052,1150,11250,8928,8645,7872,7469,7347,23.10.1,23.12.1,23.10.1,都道府県
19,長野県,長野県,20,2012,20120401,27155,44.6,3645,10485,5607,45.4,3458,10265,長野県,175600,155700,142300,1173,3566,12820,9880,9880,8640,8070,8170,20.4.1,20.4.1,20.4.1,都道府県
20,岐阜県,岐阜県,21,2012,20120401,24233,43.0,3489,10303,4734,43.2,3240,9847,岐阜県,173436,153939,140165,1019,3357,8040,8480,8160,7360,6800,6400,24.4.1,22.4.1,22.4.1,都道府県
21,静岡県,静岡県,22,2012,20120401,38647,42.8,3700,10799,6604,42.8,3455,10337,静岡県,180158,159906,145598,1622,1715,12870,10510,10120,8940,8250,8150,23.12.1,23.12.1,23.12.1,都道府県
22,愛知県,愛知県,23,2012,20120401,71671,41.7,3543,10701,9465,42.8,3368,10320,愛知県,176734,156849,142881,3769,5791,9821,8896,10760,9470,8695,7829,23.8.1,23.8.1,23.8.1,都道府県
23,三重県,三重県,24,2012,20120401,23544,43.3,3536,10708,4871,43.6,3367,10496,三重県,173436,153939,140165,986,3652,8960,8585,10200,9000,8300,6732,24.4.1,8.1.1,24.4.1,都道府県
24,滋賀県,滋賀県,25,2012,20120401,18361,42.9,3553,10917,3349,43.2,3347,10559,滋賀県,177012,157113,143055,820,880,10560,9360,8320,7200,6720,7650,23.4.1,23.7.1,23.4.1,都道府県
25,京都府,京都府,26,2012,20120401,29102,43.0,3550,10807,4933,44.3,3435,10628,京都府,178800,157200,144500,1338,3893,11628,9719,10500,9600,8900,8091,18.4.1,23.11.1,18.4.1,都道府県
26,大阪府,大阪府,27,2012,20120401,86532,41.8,3211,10407,10768,43.4,3123,10536,大阪府,173436,153939,140165,5076,5336,9170,8240,8190,7210,6510,6888,24.4.1,24.4.1,24.4.1,都道府県
27,兵庫県,兵庫県,28,2012,20120401,61250,42.8,3523,10783,8045,44.1,3382,10410,兵庫県,174330,154733,140888,2769,3401,11280,9435,9945,9195,8370,8370,20.4.1,20.4.1,20.4.1,都道府県
28,奈良県,奈良県,29,2012,20120401,16873,43.5,3571,10589,3523,43.6,3404,10233,奈良県,178800,−,144500,930,949,10926,8740,9650,8430,7780,4984,23.12.1,23.12.1,23.12.1,都道府県
29,和歌山県,和歌山県,30,2012,20120401,15391,43.8,3602,10396,3959,42.7,3352,9718,和歌山県,178800,158700,144500,645,1728,11374,8930,9215,7857,7469,6298,18.7.1,22.4.1,18.7.1,都道府県
30,鳥取県,鳥取県,31,2012,20120401,11602,42.8,3416,8931,2999,42.8,3178,8389,鳥取県,172900,153400,139700,457,471,12000,8950,8649,7623,7192,7080,24.1.1,15.12.1,24.1.1,都道府県
31,島根県,島根県,32,2012,20120401,14004,43.7,3565,9363,3598,44.1,3362,9051,島根県,169393,150309,137816,485,636,9920,8245,8460,7790,7220,6743,24.4.1,24.4.1,24.4.1,都道府県
32,岡山県,岡山県,33,2012,20120401,23500,43.3,3378,9987,4694,42.8,3117,9373,岡山県,171120,−,136803,981,3189,9030,8160,9000,8100,7560,7298,21.4.1,21.4.1,21.4.1,都道府県
33,広島県,広島県,34,2012,20120401,30775,43.8,3608,10747,5723,44.3,3464,10479,広島県,176278,156462,142462,1442,1644,12501,10092,10295,9158,8560,7695,23.4.1,23.8.1,23.4.1,都道府県
34,山口県,山口県,35,2012,20120401,19530,44.7,3718,10727,4380,43.6,3409,10012,山口県,180500,160200,145900,554,2521,10320,9180,9212,8272,7896,7380,21.4.1,23.8.1,21.4.1,都道府県
35,徳島県,徳島県,36,2012,20120401,13621,44.0,3568,10564,3493,44.2,3392,10370,徳島県,177012,157113,143055,516,565,9750,8118,8750,8100,7600,7134,19.11.1,19.11.1,19.11.1,都道府県
36,香川県,香川県,37,2012,20120401,14311,44.2,3633,10625,3161,44.5,3433,10238,香川県,178800,158700,144500,683,744,10280,8330,8930,8075,7600,7047,17.4.1,17.4.1,20.4.1,都道府県
37,愛媛県,愛媛県,38,2012,20120401,21120,43.6,3639,10256,4029,44.9,3534,10482,愛媛県,176355,156369,142911,1069,1310,9900,8585,8730,7830,7380,7744,20.4.1,23.6.1,22.12.1,都道府県
38,高知県,高知県,39,2012,20120401,13976,44.7,3662,10434,3722,43.6,3337,9639,高知県,172500,153100,140400,519,1282,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡県,福岡県,40,2012,20120401,50214,44.2,3681,10904,8342,43.3,3416,10235,福岡県,178800,158700,144500,1851,7614,13500,10800,11100,9800,8900,8800,22.10.1,18.4.1,19.4.1,都道府県
40,佐賀県,佐賀県,41,2012,20120401,13205,44.2,3652,10222,3123,43.7,3409,9775,佐賀県,172200,152800,140100,399,1727,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎県,長崎県,42,2012,20120401,20829,44.1,3675,10579,4403,43.8,3390,10247,長崎県,172200,152800,140100,529,1881,12100,9600,9600,8500,7700,7400,24.4.1,24.4.1,24.4.1,都道府県
42,熊本県,熊本県,43,2012,20120401,22264,43.9,3684,10509,4698,43.9,3472,10215,熊本県,172200,152800,140100,633,3541,8680,9700,9700,8700,7800,7700,22.4.1,24.4.1,24.4.1,都道府県
43,大分県,大分県,44,2012,20120401,17064,44.7,3742,10793,3903,43.8,3450,10214,大分県,178800,158700,144500,512,689,12251,9781,9700,8600,7770,7559,24.3.1,22.12.1,24.3.1,都道府県
44,宮崎県,宮崎県,45,2012,20120401,17345,43.6,3589,10096,3993,43.7,3341,9587,宮崎県,172200,152800,140100,477,2126,9920,8820,9800,8900,7800,7410,23.4.1,19.4.30,23.4.1,都道府県
45,鹿児島県,鹿児島県,46,2012,20120401,25425,42.9,3531,10129,5541,44.6,3332,9835,鹿児島県,172200,152800,140100,669,3627,9300,8730,8924,8222,7488,6930,23.8.1,24.4.1,24.4.1,都道府県
46,沖縄県,沖縄県,47,2012,20120401,22988,42.0,3454,9587,4401,41.3,3156,8809,沖縄県,172200,152800,140100,1076,4849,12400,9800,9900,8500,7600,7300,20.4.1,20.4.1,20.4.1,都道府県
