,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
15,岡山市,岡山県,33,2020,20200401,8455,42.0,3408,9874,2663,44.3,3438,10084,岡山市,"188,300","165,200","154,500",394,418,"11,600","9,200","8,500","7,700","7,100","5,969",21.8.1,27.5.1,27.5.1,政令指定都市
16,広島市,広島県,34,2020,20200401,14788,41.1,3236,10109,4494,41.4,3180,10132,広島市,"179,500","157,700","147,200",737,676,"12,445","9,975","10,600","9,300","8,600","7,505",1.7.1,1.5.1,1.7.1,政令指定都市
17,北九州市,福岡県,40,2020,20200401,11920,43.9,3458,9837,4719,45.7,3506,10087,北九州市,"186,700","168,600","154,600",663,"1,525","12,300","9,800","10,900","9,800","8,800","8,300",26.11.1,6.4.1,27.4.1,政令指定都市
18,福岡市,福岡県,40,2020,20200401,16672,41.2,3257,9589,5715,40.3,3127,9266,福岡市,"179,300","158,200","144,800",663,768,"13,000","10,400","10,600","9,700","8,800","8,500",26.12.7,26.4.1,26.4.1,政令指定都市
19,熊本市,熊本県,43,2020,20200401,9864,43.7,3411,9689,3112,41.8,3222,9253,熊本市,"190,500",-,"155,300",520,"1,127","11,900","9,470","8,200","7,460","6,760","7,050",31.4.1,31.4.1,31.4.1,政令指定都市
20,函館市,北海道,1,2020,20200401,3315,41.9,3132,8685,1258,43.1,3182,8847,函館市,"182,200","163,100","150,600",163,193,"10,500","8,300","6,300","5,600","5,100","7,400",27.4.1,9.4.1,27.4.1,中核市
21,小樽市,北海道,1,2020,20200401,1720,42.1,3105,8571,617,42.3,3066,8565,小樽市,"182,200","163,100","150,600",121,105,"7,373","6,732","5,340","4,820","4,410","6,012",30.11.1,27.5.1,31.1.1,III-3
22,旭川市,北海道,1,2020,20200401,2985,41.7,3182,8806,1525,42.8,3182,8745,旭川市,"182,200","163,100","150,600",109,124,"8,610","7,872","6,250","5,550","5,150","6,916",21.12.1,7.1.1,28.12.13,中核市
23,室蘭市,北海道,1,2020,20200401,1124,39.2,3064,8484,337,40.0,3082,8800,室蘭市,"182,200","163,100","150,600",72,66,"8,550","7,020","4,800","4,500","4,150","5,805",1.5.10,6.4.1,1.5.10,II-3
24,釧路市,北海道,1,2020,20200401,2515,39.7,3104,8032,994,41.8,3108,8137,釧路市,"182,200","163,100","150,600",134,172,"9,550","7,900","6,000","5,400","4,900","7,000",1.7.1,17.10.11,1.7.1,IV-3
25,帯広市,北海道,1,2020,20200401,1346,40.3,2970,8091,778,40.7,3024,8300,帯広市,"182,200","161,300","150,600",56,61,"10,050","8,050","5,800","5,100","4,700","6,930",26.4.1,18.4.1,26.4.1,IV-1
26,北見市,北海道,1,2020,20200401,1012,39.3,2891,7974,726,40.3,2958,8238,北見市,"182,200","163,100","150,600",48,60,"9,700","7,750","5,000","4,550","4,300","6,500",18.3.5,18.3.5,18.3.5,III-1
27,夕張市,北海道,1,2020,20200401,154,40.4,2805,8011,92,39.2,2696,7587,夕張市,"169,500","151,700","140,100",8,12,"4,310",-,"2,300","2,000","1,800","4,130",1.12.1,19.4.1,1.12.1,I-1
28,岩見沢市,北海道,1,2020,20200401,1138,40.1,3169,8603,489,40.8,3007,8132,岩見沢市,"182,200","163,100","150,600",78,89,"9,640","7,550","4,700","4,150","3,840","6,000",31.4.1,10.4.1,28.11.21,II-1
29,網走市,北海道,1,2020,20200401,350,40.3,3026,8230,252,39.3,3001,8120,網走市,"182,200","163,100","150,600",14,13,"9,500","7,600","4,710","4,150","3,800","6,650",30.12.1,7.4.1,30.12.1,I-1
30,留萌市,北海道,1,2020,20200401,496,40.3,3020,8177,163,41.5,2960,8207,留萌市,"182,200","163,100","150,600",35,44,"8,300","6,800","3,800","3,400","3,100","5,800",2.4.1,2.4.1,2.4.1,I-3
31,苫小牧市,北海道,1,2020,20200401,1929,39.8,3018,9539,732,40.5,2994,9451,苫小牧市,"182,200","163,100","150,600",103,101,"9,800","8,000","5,200","4,800","4,400","6,800",30.7.9,5.12.1,30.7.9,IV-3
32,稚内市,北海道,1,2020,20200401,703,39.0,3065,8368,245,40.0,2972,8252,稚内市,"182,200","163,100","150,600",57,57,"8,520","7,070","4,290","3,890","3,550","6,060",30.4.1,2.4.1,30.4.1,I-1
33,美唄市,北海道,1,2020,20200401,396,43.8,3132,8560,218,43.9,3134,8667,美唄市,"182,200","163,100","150,600",16,19,"6,520","6,550","4,090","3,510","3,230","5,780",1.7.3,6.4.1,18.4.1,I-1
34,芦別市,北海道,1,2020,20200401,321,46.3,3219,8759,161,46.4,3199,8723,芦別市,"182,200","163,100","150,600",7,24,"5,544","5,491","3,465","3,024","2,835","5,256",31.4.1,31.5.1,31.4.1,I-1
35,江別市,北海道,1,2020,20200401,1140,40.9,3133,8705,456,40.7,3101,8751,江別市,"182,200","163,100","150,600",46,50,"8,930","7,220","4,560","4,070","3,780","6,180",16.4.1,16.4.1,27.4.1,III-3
36,赤平市,北海道,1,2020,20200401,247,45.8,3349,9053,121,45.6,3171,8695,赤平市,"182,200","163,100","150,600",6,14,"7,740","6,458","3,500","3,050","2,830","5,557",1.12.1,1.12.1,1.12.1,I-3
37,紋別市,北海道,1,2020,20200401,290,42.5,3032,8282,227,42.6,3039,8316,紋別市,"182,200","163,100","150,600",16,26,"8,500","6,780","4,400","4,000","3,600","5,700",27.4.1,6.12.1,27.4.1,I-1
38,士別市,北海道,1,2020,20200401,465,40.3,3082,8117,232,39.9,3000,7987,士別市,"182,200","163,100","150,600",15,25,"8,360","6,793","3,800","3,340","3,100","5,890",29.9.25,26.5.1,29.9.25,I-1
39,名寄市,北海道,1,2020,20200401,917,39.7,3365,9181,258,39.3,3021,8413,名寄市,"182,200","163,100","150,600",79,69,"8,620","6,900","3,840","3,360","3,100","6,020",30.4.23,18.3.27,30.4.23,I-1
40,三笠市,北海道,1,2020,20200401,302,41.2,2989,8285,122,39.0,2903,8136,三笠市,"182,200","163,100","150,600",21,27,"8,300","6,750","3,400","2,950","2,700","5,750",26.4.1,6.4.1,26.4.1,I-3
41,根室市,北海道,1,2020,20200401,559,40.5,3166,8937,211,40.6,3060,8828,根室市,"182,200","163,100","150,600",37,27,"9,000","7,200","4,050","3,400","3,150","6,350",8.4.1,8.4.1,8.4.1,I-1
42,千歳市,北海道,1,2020,20200401,1063,42.0,3230,8926,493,42.1,3155,8912,千歳市,"182,200","163,100","150,600",52,56,"8,550","6,935","4,600","4,200","3,850","5,985",26.4.1,17.4.1,26.4.1,II-3
43,滝川市,北海道,1,2020,20200401,685,40.0,3334,9325,256,42.1,3129,9010,滝川市,"182,200","163,100","150,600",67,70,"9,100","7,250","4,300","3,600","3,300","6,350",27.4.1,26.10.1,26.10.1,I-3
44,砂川市,北海道,1,2020,20200401,1020,37.2,3113,8509,162,39.7,3037,8617,砂川市,"182,200","160,100","150,600",103,69,"7,990","6,410","3,940","3,480","3,180","5,610",27.4.1,19.5.1,27.4.1,I-3
45,歌志内市,北海道,1,2020,20200401,132,44.2,3067,8759,69,44.8,3123,9102,歌志内市,"182,200","163,100","150,600",3,13,"7,470","6,410","3,320","2,950","2,700","5,890",30.4.1,30.4.1,30.4.1,I-3
46,深川市,北海道,1,2020,20200401,485,41.2,3288,8855,212,42.1,3109,8604,深川市,"180,700","163,100","150,600",22,29,"8,320","6,840","4,000","3,500","3,250","6,060",27.4.1,1.6.18,27.4.1,I-1
47,富良野市,北海道,1,2020,20200401,264,44.1,3316,9301,187,44.3,3346,9436,富良野市,"182,200","160,100","150,600",11,17,"8,120","6,630","3,820","3,370","3,100","5,760",16.4.1,9.6.1,16.4.1,I-1
48,登別市,北海道,1,2020,20200401,429,39.6,2852,7926,256,39.8,2900,8072,登別市,"182,200","163,100","150,600",32,33,"8,700","7,000","4,000","3,500","3,200","6,000",24.9.1,6.4.1,5.4.1,I-3
49,恵庭市,北海道,1,2020,20200401,530,39.0,2962,8310,328,39.8,3041,8555,恵庭市,"182,200","163,100","150,600",26,28,"8,450","7,070","4,400","3,850","3,550","6,060",26.4.1,6.4.1,26.4.1,II-3
50,伊達市,北海道,1,2020,20200401,291,41.2,3073,8510,220,40.1,3053,8556,伊達市,"182,200","163,100","150,600",16,13,"9,090","7,300","3,920","3,430","3,160","6,350",29.7.1,9.10.1,27.4.1,I-1
51,北広島市,北海道,1,2020,20200401,486,39.7,3005,8209,277,39.8,3024,8141,北広島市,"182,200","163,100","150,600",27,19,"8,455","6,907","4,310","3,840","3,470","6,042",26.4.1,10.10.1,26.4.1,II-3
52,石狩市,北海道,1,2020,20200401,457,43.2,3242,9403,346,42.9,3228,9400,石狩市,"182,200","163,100","150,600",21,15,"9,200","7,350","4,500","4,000","3,700","6,440",8.12.1,1.6.21,6.4.1,II-3
53,北斗市,北海道,1,2020,20200401,240,41.3,3005,8466,179,40.3,3001,8434,北斗市,"182,200","163,100","150,600",6,9,"9,500","7,600","4,500","3,900","3,500","6,700",29.4.1,1.5.1,30.3.30,I-1
54,当別町,北海道,1,2020,20200401,192,39.8,2996,8410,165,40.4,3026,8621,当別町,"182,200","163,100","150,600",11,7,"8,500","7,000","3,100","2,600","2,400","6,100",6.4.1,6.4.1,6.4.1,IV-2
55,新篠津村,北海道,1,2020,20200401,57,42.4,3149,9020,49,42.4,3137,9124,新篠津村,"182,200","163,100","150,600",3,2,"6,850","6,050","2,600","2,250","1,900","5,600",21.4.1,21.4.1,21.4.1,I-0
56,松前町,北海道,1,2020,20200401,177,42.6,3199,8883,91,42.2,3020,8821,松前町,"182,200","160,100","150,600",14,7,"7,440","6,180","2,700","2,100","1,830","5,650",27.4.1,23.4.1,27.4.1,II-1
57,福島町,北海道,1,2020,20200401,82,41.1,2697,7271,56,39.3,2689,7233,福島町,"182,200","163,100","150,600",6,9,"7,200","6,000","2,780","2,220","1,870","5,600",2.4.1,2.4.1,2.4.1,I-1
58,知内町,北海道,1,2020,20200401,98,38.8,2892,8115,56,37.6,2713,7877,知内町,"182,200","163,100","150,600",8,12,"7,000","6,000","2,550","2,000","1,700","5,600",30.4.1,30.4.1,30.4.1,I-0
59,木古内町,北海道,1,2020,20200401,168,43.8,3158,8862,62,40.3,2867,8130,木古内町,"182,200","163,100","150,600",7,15,"7,000","6,000","2,550","2,000","1,700","5,600",15.4.1,6.4.1,15.4.1,I-2
60,七飯町,北海道,1,2020,20200401,176,38.2,2869,7994,130,37.8,2874,8042,七飯町,"182,200","163,100","150,600",4,5,"7,980","6,713","3,300","2,600","2,300","6,450",26.4.1,12.4.1,27.10.8,V-2
61,鹿部町,北海道,1,2020,20200401,76,38.8,2830,7727,58,38.4,2794,7625,鹿部町,"182,200","160,100","150,600",4,3,"7,290","6,045","2,390","1,850","1,580","5,487",17.4.1,17.7.1,17.4.1,I-0
62,森町,北海道,1,2020,20200401,343,42.5,3148,8875,149,40.1,2976,8441,森町,"182,200","163,100","150,600",29,19,"8,120","6,530","2,950","2,250","1,950","5,840",26.4.1,25.4.1,26.4.1,IV-0
63,八雲町,北海道,1,2020,20200401,551,40.6,3222,8929,198,39.8,2962,8261,八雲町,"182,200","163,100","150,600",30,24,"8,100","6,700","2,950","2,300","1,950","6,020",28.4.1,28.9.1,28.4.1,IV-0
64,長万部町,北海道,1,2020,20200401,155,41.8,3150,8937,81,41.2,3028,8476,長万部町,"182,200","163,100","150,600",10,8,"8,100","6,500","2,500","2,050","1,750","5,800",29.4.1,4.12.1,29.4.1,II-1
65,江差町,北海道,1,2020,20200401,100,41.1,3045,8345,74,41.3,3061,8461,江差町,"182,200","163,100","150,600",1,9,"6,970","5,490","2,330","1,950","1,750","5,020",19.4.1,16.4.1,19.4.1,II-2
66,上ノ国町,北海道,1,2020,20200401,94,42.2,3089,8667,66,40.9,3051,8823,上ノ国町,"182,200","163,100","150,600",9,3,"7,220","5,780","2,380","1,950","1,710","5,320",17.4.1,17.4.1,17.4.1,I-1
67,厚沢部町,北海道,1,2020,20200401,98,43.1,3305,8927,55,41.4,2965,8270,厚沢部町,"182,200","163,100","150,600",8,6,"7,600","6,170","2,280","1,940","1,710","5,700",18.4.1,18.4.1,18.4.1,I-0
68,乙部町,北海道,1,2020,20200401,97,41.8,3089,8007,58,39.3,2869,8119,乙部町,"182,200","163,100","150,600",10,4,"7,500","6,150","2,320","1,930","1,700","5,750",26.4.1,18.4.1,26.4.1,I-1
69,奥尻町,北海道,1,2020,20200401,152,41.6,3013,8551,76,42.1,2870,8205,奥尻町,"182,200","160,100","150,600",13,11,"5,970","5,161","2,250","1,800","1,620","4,938",2.4.1,18.4.1,2.4.1,I-2
70,今金町,北海道,1,2020,20200401,173,42.3,3168,8714,81,41.1,2987,8580,今金町,"182,200","163,100","150,600",9,9,"7,400","6,210","2,390","2,000","1,700","5,770",26.4.1,17.4.1,26.4.1,II-0
71,せたな町,北海道,1,2020,20200401,224,43.1,3271,9038,121,43.0,3117,8459,せたな町,"182,500","163,100","150,600",10,16,"7,500","6,000","2,350","1,900","1,650","5,500",23.10.1,23.10.1,23.10.1,II-0
72,島牧村,北海道,1,2020,20200401,58,40.1,2894,7696,41,39.6,2918,7637,島牧村,"182,200","160,100","150,600",3,3,"6,500","5,700","2,450","1,940","1,650","5,500",29.4.1,29.4.1,29.4.1,I-0
73,寿都町,北海道,1,2020,20200401,69,38.1,2904,8042,58,38.6,2937,8244,寿都町,"182,200","163,100","150,600",3,3,"7,400","6,100","2,600","2,000","1,700","5,600",30.4.1,30.4.1,30.4.1,I-2
74,黒松内町,北海道,1,2020,20200401,72,41.8,3062,8619,61,42.3,3095,8732,黒松内町,"182,200","163,100","150,600",4,4,"6,700","5,950","2,460","1,940","1,640","5,480",28.4.1,17.4.1,28.4.1,I-2
75,蘭越町,北海道,1,2020,20200401,125,41.2,2914,8021,102,41.8,2940,8061,蘭越町,"171,700","160,100","150,600",7,5,"6,700","5,770","2,570","2,050","1,720","5,340",29.1.1,31.4.1,30.4.1,I-0
76,ニセコ町,北海道,1,2020,20200401,95,41.3,3031,8354,76,41.7,3060,8315,ニセコ町,"180,700","158,300","148,600",8,6,"6,700","5,700","2,580","2,050","1,700","5,200",21.12.1,23.5.1,21.12.1,II-0
77,真狩村,北海道,1,2020,20200401,66,44.1,3138,8795,47,45.4,3228,9251,真狩村,"182,200","160,100","150,600",2,-,"6,200","5,700","2,500","2,000","1,700","5,200",27.4.1,29.4.1,27.4.1,I-0
78,留寿都村,北海道,1,2020,20200401,68,38.3,2825,7814,47,37.7,2851,7913,留寿都村,"182,200","163,100","150,600",2,1,"4,480","5,650","2,400","1,910","1,600","4,689",2.4.1,20.4.1,2.4.1,I-0
79,喜茂別町,北海道,1,2020,20200401,60,41.5,2996,8314,44,42.2,3084,8816,喜茂別町,"182,200","160,100","150,600",2,3,"6,700","6,000","2,500","2,000","1,700","5,600",16.9.1,16.9.1,27.4.1,I-0
80,京極町,北海道,1,2020,20200401,76,37.4,2755,7480,53,36.9,2688,7264,京極町,"182,200","160,100","150,600",5,4,"6,800","6,000","2,430","1,920","1,650","5,500",26.4.1,26.4.1,26.4.1,I-0
81,倶知安町,北海道,1,2020,20200401,172,39.6,2918,8250,120,40.3,3005,8540,倶知安町,"182,200","163,100","150,600",11,6,"7,000","6,000","2,680","2,180","1,790","5,500",28.4.1,29.4.1,28.4.1,IV-2
82,共和町,北海道,1,2020,20200401,112,38.5,2795,7636,81,38.0,2790,7669,共和町,"171,700","160,100","150,600",6,3,"7,000","5,850","2,670","2,100","1,770","5,400",30.4.1,30.4.1,30.4.1,II-0
83,岩内町,北海道,1,2020,20200401,159,39.3,2889,7836,102,39.6,2896,7987,岩内町,"182,200","163,100","156,000",12,11,"6,850","5,700","2,820","2,260","1,850","5,330",26.4.1,7.1.1,26.4.1,III-2
84,泊村,北海道,1,2020,20200401,60,39.6,2837,7461,38,38.8,2838,7594,泊村,"182,200","160,100","150,600",3,5,"6,500","5,750","2,630","2,090","1,700","5,300",25.4.1,18.4.1,25.4.1,I-2
85,神恵内村,北海道,1,2020,20200401,40,40.7,3054,8703,33,40.3,3003,8513,神恵内村,"182,200","163,100","150,600",3,-,"6,500","5,680","2,250","1,800","1,600","5,290",30.12.19,30.12.19,30.12.19,I-2
86,積丹町,北海道,1,2020,20200401,62,44.0,3235,9316,46,43.6,3231,9445,積丹町,"182,200","163,100","150,600",1,3,"6,500","5,600","2,600","2,000","1,700","5,300",26.4.1,28.4.1,25.4.1,I-0
87,古平町,北海道,1,2020,20200401,74,40.5,2903,7761,59,41.3,2944,7961,古平町,"182,200","163,100","150,600",3,3,"6,500","5,600","2,400","1,930","1,620","5,150",27.4.1,27.4.1,26.4.1,I-1
88,仁木町,北海道,1,2020,20200401,69,38.8,2934,8577,57,39.4,2972,8768,仁木町,"182,200","163,100","150,600",3,6,"6,360","5,620","2,390","1,930","1,600","5,240",20.4.1,17.4.1,20.4.1,I-0
89,余市町,北海道,1,2020,20200401,210,40.4,2956,8328,160,40.3,2998,8545,余市町,"182,200","163,100","150,600",18,9,"7,950","6,550","2,900","2,350","2,000","5,900",29.4.1,26.4.1,29.4.1,IV-2
90,赤井川村,北海道,1,2020,20200401,45,38.4,2872,7824,36,37.9,2861,7803,赤井川村,"171,700","160,100","150,600",4,2,"7,000","6,000","2,900","2,190","1,880","5,480",30.7.1,30.7.1,30.7.1,I-0
91,南幌町,北海道,1,2020,20200401,137,43.0,3234,8960,89,42.0,3151,8930,南幌町,"182,200","163,100","150,600",7,4,"7,540","6,230","2,950","2,360","2,021","5,710",2.4.1,2.4.1,2.4.1,II-0
92,奈井江町,北海道,1,2020,20200401,155,45.7,3258,8824,87,44.4,3126,8678,奈井江町,"182,200","163,100","150,600",7,34,"6,370","5,810","2,620","2,080","1,740","5,220",31.4.1,27.4.1,31.4.1,II-1
93,上砂川町,北海道,1,2020,20200401,78,42.5,2784,7820,51,42.7,2850,7978,上砂川町,"182,200","163,100","150,600",3,5,"7,000","6,290","2,790","2,210","1,850","5,670",31.1.1,27.1.1,29.1.1,I-2
94,由仁町,北海道,1,2020,20200401,109,44.7,3352,9327,68,44.3,3246,9296,由仁町,"182,200","163,100","150,600",8,6,"6,340","5,720","2,660","2,100","1,760","5,330",1.7.1,2.1.1,1.7.1,II-0
95,長沼町,北海道,1,2020,20200401,223,42.1,2998,8207,119,40.2,2978,8546,長沼町,"182,200","163,100","150,600",16,7,"7,506","6,261","2,980","2,370","1,930","5,824",28.10.1,27.3.31,28.10.1,III-0
96,栗山町,北海道,1,2020,20200401,144,44.3,3219,9195,103,44.3,3265,9221,栗山町,"182,200","163,100","150,600",7,9,"7,947","6,679","3,000","2,390","1,960","6,128",31.4.1,14.4.1,31.4.1,III-0
97,月形町,北海道,1,2020,20200401,96,41.8,3119,8345,68,39.1,2948,8477,月形町,"182,200",-,"150,600",11,6,"6,860","6,010","2,820","2,280","1,870","5,690",26.4.1,30.12.21,26.4.1,I-0
98,浦臼町,北海道,1,2020,20200401,55,39.9,2981,8403,46,40.7,3008,8499,浦臼町,"182,200","163,100","150,600",4,5,"6,872","5,813","2,680","2,120","1,770","5,412",26.4.1,1.5.1,26.4.1,I-0
99,新十津川町,北海道,1,2020,20200401,99,41.9,3133,9045,84,42.5,3166,9232,新十津川町,"182,200","163,100","150,600",3,4,"7,840","6,310","3,050","2,470","2,150","5,680",31.5.1,31.5.1,31.5.1,II-0
100,妹背牛町,北海道,1,2020,20200401,67,41.6,3047,9110,60,41.4,3025,9202,妹背牛町,"182,200","163,100","150,600",4,5,"7,277","5,994","2,680","2,120","1,770","5,437",2.1.1,18.4.1,2.1.1,I-0
101,秩父別町,北海道,1,2020,20200401,56,39.9,2974,8707,40,39.3,2910,8392,秩父別町,"182,200","163,100","150,600",2,1,"7,890","6,420","2,680","2,120","1,819","5,760",2.4.1,2.4.1,2.4.1,I-0
102,雨竜町,北海道,1,2020,20200401,58,40.8,3048,8683,50,41.0,3032,8605,雨竜町,"182,200","163,100","150,600",3,1,"8,280","6,670","2,630","2,090","1,750","5,930",31.4.1,15.4.1,27.4.1,I-0
103,北竜町,北海道,1,2020,20200401,90,37.4,2917,8193,47,38.1,2902,8226,北竜町,"182,200","163,100","150,600",4,8,"7,890","6,420","2,680","2,120","1,770","5,760",2.4.1,15.12.1,2.4.1,I-0
104,沼田町,北海道,1,2020,20200401,120,38.7,2763,7756,67,39.9,2998,8507,沼田町,"182,200","163,100","150,600",11,5,"7,890","6,420","2,680","2,120","1,770","5,760",1.5.1,1.5.1,1.10.5,I-0
105,鷹栖町,北海道,1,2020,20200401,99,36.3,2771,7657,74,37.1,2836,7917,鷹栖町,"182,200","160,100","150,600",3,4,"7,300","5,900","2,500","1,900","1,650","5,600",31.4.1,15.4.1,31.4.1,II-0
106,東神楽町,北海道,1,2020,20200401,127,43.1,3208,9103,87,42.7,3162,9138,東神楽町,"182,200","163,100","150,600",10,3,"7,000","5,900","2,490","1,950","1,680","5,500",21.1.1,30.4.1,30.4.1,III-2
107,当麻町,北海道,1,2020,20200401,111,40.0,2950,8583,84,40.0,2911,8388,当麻町,"182,200","163,100","150,600",5,6,"7,500","5,950","2,500","1,950","1,700","5,650",27.4.1,27.4.1,29.4.1,II-0
108,比布町,北海道,1,2020,20200401,71,38.8,2971,8505,61,38.7,2952,8376,比布町,"182,200","163,100","150,600",4,2,"6,800","5,700","2,450","1,840","1,630","5,320",28.4.1,28.4.1,28.4.1,I-0
109,愛別町,北海道,1,2020,20200401,79,38.1,2819,8248,62,38.5,2870,8392,愛別町,"182,200","163,100","150,600",4,7,"6,000","5,440","2,320","1,790","1,580","5,190",22.4.1,10.4.1,22.4.1,I-0
110,上川町,北海道,1,2020,20200401,138,40.8,3083,9069,88,40.3,2974,8583,上川町,"182,200","160,100","150,600",8,9,"7,450","6,130","2,493","2,086","1,798","5,600",22.12.1,24.4.1,22.12.1,I-2
111,東川町,北海道,1,2020,20200401,115,40.8,3066,8748,77,39.6,2921,8466,東川町,"182,200","161,600","150,600",10,4,"7,750","6,160","2,610","2,080","1,760","6,160",26.4.1,26.4.1,26.4.1,II-0
112,美瑛町,北海道,1,2020,20200401,213,39.9,3132,8587,127,38.2,2909,8037,美瑛町,"182,200","163,100","150,600",13,3,"8,100","6,400","3,000","2,400","2,000","6,000",29.4.1,29.4.1,29.4.1,II-0
113,上富良野町,北海道,1,2020,20200401,194,41.8,3210,8852,109,41.1,3106,8607,上富良野町,"182,200","160,100","150,600",11,8,"7,500","6,120","2,750","2,090","1,790","5,760",30.4.1,30.4.1,30.4.1,III-2
114,中富良野町,北海道,1,2020,20200401,146,41.3,2842,3849,67,38.7,2849,3984,中富良野町,"182,200","160,100","150,600",8,11,"7,300","6,000","2,550","1,970","1,700","5,600",30.4.1,30.4.1,30.4.1,I-0
115,南富良野町,北海道,1,2020,20200401,92,40.3,3088,8351,66,42.0,3121,8721,南富良野町,"180,700","161,300","148,600",12,14,"7,100","5,900","2,400","1,910","1,610","5,400",24.10.1,16.4.1,24.10.1,I-0
116,占冠村,北海道,1,2020,20200401,58,40.0,3156,8781,51,39.6,3135,8749,占冠村,"182,200","163,100","150,600",3,-,"6,480","5,620","2,250","1,700","1,400","5,390",16.4.1,14.10.1,16.4.1,I-2
117,和寒町,北海道,1,2020,20200401,109,41.2,3055,8328,65,39.6,2947,8049,和寒町,"182,200","163,100","150,600",3,6,"7,100","5,940","2,460","1,950","1,700","5,590",26.4.1,18.4.1,26.4.1,I-0
