,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
0,札幌市,北海道,1,2008,20080401,14671,44.3,3431,11878,6052,43.4,3423,11926,札幌市,166000,151200,138700,387,871,12800,10300,10400,9500,8600,8300,4.12.1,4.12.1,13.4.1,政令指定都市
1,仙台市,宮城県,4,2008,20080401,9749,43.7,3550,12016,3276,44.5,3699,12534,仙台市,179800,157400,143100,246,507,12183,9690,9700,8700,8240,4442,18.4.1,19.4.1,20.4.1,政令指定都市
2,さいたま市,埼玉県,11,2008,20080401,9241,41.7,3369,11873,3870,43.3,3528,12566,さいたま市,177100,−,143600,386,970,11684,9575,9770,8730,8070,8140,20.1.1,20.1.1,13.5.1,政令指定都市
3,千葉市,千葉県,12,2008,20080401,7586,43.3,3468,12295,3569,44.5,3611,12895,千葉市,175800,155900,142000,393,495,10710,9120,9300,8400,7700,6650,20.1.1,18.7.1,20.1.1,政令指定都市
4,横浜市,神奈川県,14,2008,20080401,28177,43.3,3512,13037,10279,42.8,3543,13538,横浜市,178400,162000,150400,776,1858,14665,11790,12000,10800,9700,6258,20.4.1,7.12.1,20.4.1,政令指定都市
5,川崎市,神奈川県,14,2008,20080401,13930,42.8,3409,12576,4933,42.5,3469,13123,川崎市,179600,−,144500,439,921,12500,9900,10300,9200,8300,5395,19.4.1,19.4.1,19.4.1,政令指定都市
6,新潟市,新潟県,15,2008,20080401,7791,43.3,3427,11505,3155,43.6,3441,11577,新潟市,172200,152800,140100,284,423,11630,9390,7780,7000,6530,7970,18.4.1,18.4.1,18.4.1,政令指定都市
7,静岡市,静岡県,22,2008,20080401,6442,42.3,3521,12409,2410,42.9,3578,12827,静岡市,173700,153900,140300,277,496,12500,9400,8240,7350,6630,8120,19.4.1,19.4.1,19.4.1,政令指定都市
8,浜松市,静岡県,22,2008,20080401,6091,42.1,3312,11216,2906,43.0,3423,11687,浜松市,178800,158700,144500,236,361,12770,9280,8030,7170,6480,7430,19.4.1,15.1.1,19.4.1,政令指定都市
9,名古屋市,愛知県,23,2008,20080401,27099,43.0,3438,12410,7601,43.3,3612,12973,名古屋市,178200,157000,147400,920,1662,13203,10449,12250,10780,9900,6512,19.4.1,18.4.1,20.4.1,政令指定都市
