,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
10,京都市,京都府,26,2009,20090401,15581,43.4,3431,13422,5365,42.5,3439,12304,京都市,177400,−,142800,653,1251,11120,9680,10640,9785,9120,5597,21.1.1,21.4.1,21.1.1,政令指定都市
11,大阪市,大阪府,27,2009,20090401,39936,42.3,3118,11703,10492,42.1,3260,12497,大阪市,157768,145359,135835,830,2153,13500,10700,11970,10640,9690,5599,20.11.1,21.4.1,21.4.1,政令指定都市
12,堺市,大阪府,27,2009,20090401,6687,44.0,3421,12033,3144,43.8,3425,11940,堺市,178800,161600,149800,431,689,11900,9900,9500,8500,7800,8600,20.1.1,9.4.1,20.1.1,政令指定都市
13,神戸市,兵庫県,28,2009,20090401,16566,44.2,3507,12889,6036,44.9,3636,13634,神戸市,179400,158100,147100,656,1152,11280,9435,11400,10400,9300,6484,15.4.1,18.4.1,20.4.1,政令指定都市
14,岡山市,岡山県,33,2009,20090401,5977,42.1,3378,11315,2461,43.4,3534,12025,岡山市,178800,155700,144500,188,312,12400,9900,8500,7700,7100,6153,8.4.1,8.4.1,17.12.1,政令指定都市
15,広島市,広島県,34,2009,20090401,11851,43.6,3567,12339,4351,46.2,3818,13543,広島市,174200,152200,141700,564,589,13100,10500,10600,9300,8600,7900,20.1.1,8.1.1,20.1.1,政令指定都市
16,北九州市,福岡県,40,2009,20090401,8976,43.7,3557,11927,4456,43.6,3613,12128,北九州市,175300,160700,144300,263,491,13400,10600,10900,9800,8800,7000,6.4.1,6.4.1,14.4.1,政令指定都市
17,福岡市,福岡県,40,2009,20090401,10266,43.3,3451,12363,5117,43.1,3514,12662,福岡市,173900,153400,140200,298,499,11700,9880,10600,9700,8800,8075,21.4.1,6.4.1,21.4.1,政令指定都市
18,函館市,北海道,1,2009,20090401,3588,43.4,3375,11009,1351,44.0,3401,11112,函館市,172200,152800,140100,135,256,9040,8010,6300,5600,5100,7110,21.4.1,9.1.1,21.4.1,中核市
19,小樽市,北海道,1,2009,20090401,1693,44.0,3187,6742,568,45.3,3248,6702,小樽市,165200,145100,133000,58,154,6881,6494,5073,4579,4190,5812,19.8.1,17.10.1,18.4.1,Ⅲ−１
20,旭川市,北海道,1,2009,20090401,3002,41.2,3207,11038,1268,41.4,3180,11040,旭川市,163590,145160,133095,104,191,8400,7699,6250,5550,5150,6319,18.4.1,7.1.1,18.4.1,中核市
21,室蘭市,北海道,1,2009,20090401,1255,42.4,3294,10564,397,44.8,3358,11114,室蘭市,172200,152800,140100,66,141,8550,7020,4800,4500,4150,5805,15.7.1,6.4.1,15.7.1,Ⅱ−３
22,釧路市,北海道,1,2009,20090401,2662,42.6,3276,9154,904,43.6,3298,9235,釧路市,167900,149000,136600,112,180,8798,7348,6000,5400,4900,6380,18.10.1,17.10.11,18.10.1,Ⅳ−１
23,帯広市,北海道,1,2009,20090401,1417,44.0,3329,10454,678,44.3,3356,10499,帯広市,172200,152800,140100,56,82,8755,7425,5800,5100,4700,6390,18.4.1,18.4.1,18.4.1,Ⅳ−１
24,北見市,北海道,1,2009,20090401,1065,44.9,3397,10202,753,45.1,3415,10283,北見市,172200,152800,140100,43,55,6790,6975,5000,4550,4300,5850,18.8.1,18.3.5,18.8.1,Ⅲ−１
25,夕張市,北海道,1,2009,20090401,147,42.3,2327,2390,86,44.5,2396,2468,夕張市,137900,123400,113800,4,5,2590,2490,2300,2000,1800,2390,19.4.1,19.4.1,19.4.1,Ⅰ−１
26,岩見沢市,北海道,1,2009,20090401,1142,41.9,3389,10595,511,44.1,3393,10997,岩見沢市,172200,152800,140100,63,103,8380,6950,4700,4150,3840,6062,19.4.1,10.4.1,15.1.16,Ⅱ−１
27,網走市,北海道,1,2009,20090401,363,42.5,3293,10332,242,42.3,3279,10412,網走市,172200,152800,140100,7,16,7600,6840,4710,4150,3800,6118,18.12.1,7.4.1,18.12.1,Ⅰ−１
28,留萌市,北海道,1,2009,20090401,486,42.6,2744,9529,180,45.8,2690,9820,留萌市,137760,122240,112080,22,68,6300,5040,3485,3060,2805,4340,17.12.1,21.4.1,21.4.1,Ⅰ−３
29,苫小牧市,北海道,1,2009,20090401,1836,42.8,3283,11641,631,44.0,3302,12010,苫小牧市,167207,148369,136038,104,153,8330,7200,5200,4800,4400,6120,21.4.1,5.12.1,21.4.1,Ⅳ−３
30,稚内市,北海道,1,2009,20090401,724,40.4,3070,9758,273,42.8,3043,10131,稚内市,161860,143601,131618,54,59,7450,6450,3800,3450,3150,5480,18.4.1,18.4.1,18.4.1,Ⅰ−１
31,美唄市,北海道,1,2009,20090401,442,44.2,3119,10943,240,44.3,3099,10953,美唄市,172200,152800,140100,1,27,6300,5790,4090,3510,3230,5110,21.4.1,6.4.1,21.4.1,Ⅰ−１
32,芦別市,北海道,1,2009,20090401,444,42.1,3006,8920,182,42.5,3004,9037,芦別市,154980,137520,126090,15,34,6330,5490,3850,3360,3150,4960,19.5.1,9.4.1,19.5.1,Ⅰ−１
33,江別市,北海道,1,2009,20090401,1072,42.4,3365,11030,414,44.2,3450,11674,江別市,172200,152800,140100,77,57,8930,7220,4560,4070,3780,6180,16.4.1,16.4.1,16.4.1,Ⅲ−１
34,赤平市,北海道,1,2009,20090401,314,40.6,2904,6580,110,42.0,2925,6702,赤平市,150675,133700,122588,13,10,5360,5030,3090,2660,2460,4740,21.4.1,21.4.1,21.4.1,Ⅰ−３
35,紋別市,北海道,1,2009,20090401,294,44.2,3265,10755,199,44.4,3309,10984,紋別市,172200,152800,140100,10,16,7360,6480,4400,4000,3600,5450,18.1.1,6.12.1,18.1.1,Ⅰ−１
36,士別市,北海道,1,2009,20090401,551,41.8,3219,8974,260,42.9,3148,8972,士別市,163590,145160,133095,28,57,7500,6100,3610,3170,2950,5300,19.4.1,19.4.1,19.4.1,Ⅰ−１
37,名寄市,北海道,1,2009,20090401,839,42.1,3484,10429,299,44.3,3355,10397,名寄市,165312,146688,134496,62,66,6896,6210,3840,3360,3100,5719,18.7.1,18.3.27,18.7.1,Ⅰ−１
38,三笠市,北海道,1,2009,20090401,317,44.5,3447,10506,119,44.1,3412,10587,三笠市,172200,152800,140100,8,24,7055,6075,3400,2950,2700,5348,19.7.4,6.4.1,19.7.4,Ⅰ−１
39,根室市,北海道,1,2009,20090401,566,44.2,3490,11622,221,43.8,3330,11304,根室市,165312,146688,134496,18,27,7920,6336,3850,3250,3000,5588,17.4.1,17.4.1,17.4.1,Ⅰ−０
40,千歳市,北海道,1,2009,20090401,996,42.2,3367,10763,439,44.0,3483,11522,千歳市,172200,152800,140100,75,76,8550,6935,4600,4200,3850,5985,17.4.1,17.4.1,17.4.1,Ⅱ−３
41,滝川市,北海道,1,2009,20090401,726,41.5,3423,10679,275,44.7,3466,10954,滝川市,167034,148216,135897,43,72,3171,4299,3655,3060,2805,5217,20.1.1,21.4.1,21.4.1,Ⅰ−１
42,砂川市,北海道,1,2009,20090401,794,38.0,3156,9786,180,41.2,3183,9709,砂川市,168756,146804,137298,78,57,7430,6089,3940,3480,3180,5441,20.4.1,19.5.1,20.4.1,Ⅰ−１
43,歌志内市,北海道,1,2009,20090401,151,43.8,2838,8242,70,43.7,2860,8510,歌志内市,154980,137520,126090,4,8,4980,4720,2324,2065,1890,4340,19.4.1,19.4.1,19.4.1,Ⅰ−３
44,深川市,北海道,1,2009,20090401,534,41.6,3274,10151,225,44.4,3174,10036,深川市,166346,147605,135337,21,40,6656,5472,3666,3286,3091,4848,20.7.1,20.10.1,20.7.1,Ⅰ−１
45,富良野市,北海道,1,2009,20090401,296,44.1,3241,10549,208,44.6,3260,10681,富良野市,172200,149800,140100,1,11,6496,5669,3820,3370,3100,4925,20.4.1,9.6.1,20.4.1,Ⅰ−１
46,登別市,北海道,1,2009,20090401,453,43.5,3058,11031,251,44.2,3136,11312,登別市,163590,145160,133095,11,41,6860,5950,4000,3500,3200,5280,21.4.1,6.4.1,19.10.1,Ⅱ−３
47,恵庭市,北海道,1,2009,20090401,541,45.5,3549,11807,342,46.3,3610,12085,恵庭市,172200,152800,140100,13,42,7182,6009,4400,3850,3550,5151,21.4.1,6.4.1,21.4.1,Ⅱ−１
48,伊達市,北海道,1,2009,20090401,343,44.2,3349,11189,244,43.8,3338,11235,伊達市,172200,152800,140100,9,17,8180,6930,3920,3430,3160,6030,19.7.1,9.10.1,19.7.1,Ⅰ−１
49,北広島市,北海道,1,2009,20090401,491,44.5,3477,11553,289,47.4,3666,12155,北広島市,172200,152800,140100,8,17,8455,6907,4310,3840,3470,6042,17.4.1,10.10.1,17.4.1,Ⅱ−１
50,石狩市,北海道,1,2009,20090401,513,44.6,3441,11398,395,44.8,3447,11484,石狩市,172200,152800,140100,5,19,7360,6248,4390,3830,3360,5796,16.4.1,12.10.1,16.4.1,Ⅱ−１
51,北斗市,北海道,1,2009,20090401,261,44.3,3274,10805,197,44.1,3289,10906,北斗市,172200,152800,140100,5,10,8075,6916,4000,3400,3000,6006,18.2.1,20.4.1,18.2.1,Ⅰ−１
52,当別町,北海道,1,2009,20090401,209,42.3,3288,8173,154,42.4,3305,8265,当別町,172200,152800,140100,6,13,8500,7000,3100,2600,2400,6100,6.4.1,6.4.1,6.4.1,Ⅳ−２
53,新篠津村,北海道,1,2009,20090401,51,44.8,3552,12006,44,44.8,3548,12017,新篠津村,172200,152800,140100,−,1,6850,6050,2600,2250,1900,5600,21.4.1,21.4.1,21.4.1,Ⅰ−０
54,松前町,北海道,1,2009,20090401,192,45.7,3322,11315,107,45.3,3125,10781,松前町,161868,140812,131694,4,13,6560,5240,2570,2000,1777,4720,17.4.1,20.10.1,17.4.1,Ⅱ−１
55,福島町,北海道,1,2009,20090401,82,46.3,3315,8702,55,46.3,3368,8945,福島町,163590,145160,133095,−,6,6500,5700,1980,1550,1310,5300,16.4.1,19.9.1,16.4.1,Ⅱ−１
56,知内町,北海道,1,2009,20090401,94,43.3,3262,10862,49,45.5,3340,11508,知内町,172200,152800,140100,10,6,6850,5900,2430,1900,1620,5250,18.4.1,19.4.1,18.4.1,Ⅱ−０
57,木古内町,北海道,1,2009,20090401,177,46.2,3452,11074,76,45.8,3216,10432,木古内町,160146,142104,130293,2,12,4200,4100,2300,1800,1530,4000,19.4.1,19.4.1,19.4.1,Ⅱ−２
58,七飯町,北海道,1,2009,20090401,165,42.6,3197,10845,113,42.8,3242,10955,七飯町,172200,152800,140100,4,6,8000,6730,3300,2600,2300,5910,17.4.1,12.4.1,17.4.1,Ⅴ−２
59,鹿部町,北海道,1,2009,20090401,66,39.4,2872,9263,46,41.7,3022,9898,鹿部町,172200,149800,140100,7,3,7290,6045,2390,1850,1580,5487,17.4.1,17.7.1,17.4.1,Ⅰ−０
60,森町,北海道,1,2009,20090401,353,44.3,3082,11709,144,44.2,3024,11536,森町,154980,134820,126090,11,15,6090,5224,2650,2100,1800,4672,21.4.1,21.4.1,21.4.1,Ⅳ−０
61,八雲町,北海道,1,2009,20090401,576,42.0,3595,13477,186,44.1,3495,13493,八雲町,172200,152800,140100,31,28,7128,6030,2700,2100,1800,5418,18.10.1,18.10.1,18.10.1,Ⅳ−２
62,長万部町,北海道,1,2009,20090401,144,43.9,3276,9868,66,42.8,3124,9882,長万部町,163590,145160,133095,2,10,6480,5525,2500,2050,1750,5220,17.4.1,4.12.1,17.4.1,Ⅱ−２
63,江差町,北海道,1,2009,20090401,117,43.2,3146,8409,83,43.4,3169,8538,江差町,163600,145200,133100,3,3,6970,5490,2330,1950,1760,5020,19.4.1,16.4.1,19.4.1,Ⅱ−２
64,上ノ国町,北海道,1,2009,20090401,96,42.8,3089,9398,66,41.8,3024,9246,上ノ国町,163600,145200,133100,3,5,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,Ⅱ−１
65,厚沢部町,北海道,1,2009,20090401,97,43.8,3334,10882,60,42.1,3090,10259,厚沢部町,172200,152800,140100,3,11,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,Ⅰ−０
66,乙部町,北海道,1,2009,20090401,99,45.9,3423,11417,63,46.1,3357,11085,乙部町,172200,152800,140100,4,4,7500,6150,2320,1930,1700,5750,17.4.1,18.4.1,17.4.1,Ⅰ−１
67,奥尻町,北海道,1,2009,20090401,146,44.3,3092,10140,70,42.0,2937,9514,奥尻町,165700,144100,134800,1,9,6000,5080,2250,1800,1620,4820,18.1.1,18.4.1,18.1.1,Ⅰ−２
68,今金町,北海道,1,2009,20090401,166,42.3,3263,10724,67,40.4,3095,10582,今金町,172200,152800,140100,5,8,7400,6210,2390,2000,1700,5770,17.4.1,17.4.1,17.4.1,Ⅱ−０
69,せたな町,北海道,1,2009,20090401,280,42.7,3264,9707,151,44.3,3217,9820,せたな町,164900,146300,134200,12,14,6900,5520,2230,1800,1560,5060,19.4.1,19.5.1,19.4.1,Ⅲ−０
70,島牧村,北海道,1,2009,20090401,62,46.6,3317,10306,41,47.8,3592,11843,島牧村,172200,149800,140100,2,1,6300,5500,2300,1800,1550,5150,20.4.1,20.4.1,20.4.1,Ⅰ−０
71,寿都町,北海道,1,2009,20090401,66,41.6,3111,10119,48,42.4,3160,10124,寿都町,163600,145200,133100,−,3,6900,5690,2450,1950,1650,5220,21.4.1,21.4.1,21.4.1,Ⅰ−２
72,黒松内町,北海道,1,2009,20090401,91,43.2,3317,10671,65,41.9,3051,9892,黒松内町,163600,145200,133100,4,2,6400,5750,2460,1940,1674,5380,19.4.1,17.4.1,19.4.1,Ⅰ−２
73,蘭越町,北海道,1,2009,20090401,126,43.9,3208,8436,100,43.8,3231,8496,蘭越町,161600,149800,140100,4,5,7000,5700,2420,1920,1590,5220,17.4.1,17.4.1,17.4.1,Ⅱ−０
74,ニセコ町,北海道,1,2009,20090401,83,42.3,3080,10617,63,42.6,3197,11072,ニセコ町,163500,142300,133000,−,5,5500,5400,2350,1870,1550,5180,18.1.1,19.5.1,19.4.1,Ⅰ−０
75,真狩村,北海道,1,2009,20090401,60,42.8,3194,8577,45,42.8,3200,8727,真狩村,163600,142400,133100,−,3,5225,5130,2400,1900,1600,5035,18.4.1,19.5.1,18.4.1,Ⅰ−０
76,留寿都村,北海道,1,2009,20090401,73,40.0,2947,9727,43,40.5,3154,10702,留寿都村,172200,152800,140100,2,4,6700,5740,2400,1910,1600,5210,20.4.1,20.4.1,20.4.1,Ⅰ−０
77,喜茂別町,北海道,1,2009,20090401,59,43.1,3149,10228,42,43.1,3264,10762,喜茂別町,172200,149800,140100,3,2,6700,6000,2500,2000,1715,5420,16.9.1,15.4.1,16.9.1,Ⅰ−０
78,京極町,北海道,1,2009,20090401,74,41.9,3277,9811,49,42.3,3189,9786,京極町,161600,149800,140100,6,2,6800,6000,2430,1920,1650,5500,20.4.1,20.4.1,20.4.1,Ⅰ−０
79,倶知安町,北海道,1,2009,20090401,167,43.4,3290,8737,114,43.5,3360,8922,倶知安町,172200,152800,140100,1,3,7000,6000,2550,2070,1730,5500,17.4.1,17.4.1,17.4.1,Ⅳ−２
80,共和町,北海道,1,2009,20090401,108,44.2,3338,10064,79,44.8,3393,10371,共和町,161600,149800,140100,1,6,6900,5800,2520,1980,1670,5350,19.4.1,19.4.1,19.4.1,Ⅱ−０
81,岩内町,北海道,1,2009,20090401,164,44.4,3392,10454,92,44.5,3413,10616,岩内町,172200,152800,140100,2,12,6850,5700,2820,2260,1850,5330,20.1.1,7.1.1,20.1.1,Ⅳ−２
82,泊村,北海道,1,2009,20090401,74,42.3,3111,9513,35,44.2,3393,10631,泊村,172200,149800,140100,1,6,7000,5890,2630,2090,1700,5360,20.10.1,18.4.1,18.4.1,Ⅰ−２
83,神恵内村,北海道,1,2009,20090401,35,42.3,3096,7565,28,44.2,3223,8057,神恵内村,172200,152800,140100,2,3,6700,5850,2250,1800,1600,5450,19.1.1,15.5.1,19.1.1,Ⅰ−１
84,積丹町,北海道,1,2009,20090401,62,42.7,2834,8759,44,42.8,2911,9071,積丹町,156702,139048,127491,1,4,5000,4500,2470,1900,1610,4300,19.7.1,18.1.1,19.7.1,Ⅰ−０
85,古平町,北海道,1,2009,20090401,70,42.9,2980,10584,52,44.8,3124,11176,古平町,155000,137600,126100,1,6,6500,5600,2400,1930,1620,5150,19.4.1,19.4.1,19.4.1,Ⅰ−１
86,仁木町,北海道,1,2009,20090401,56,43.3,3012,10274,45,43.8,3048,10567,仁木町,154980,137520,126090,2,3,6360,5620,2390,1930,1600,5240,20.4.1,17.4.1,20.4.1,Ⅰ−０
87,余市町,北海道,1,2009,20090401,220,47.0,3264,9007,159,47.3,3374,9392,余市町,165400,146700,134500,1,8,6660,5630,2800,2260,1950,5190,20.4.1,20.4.1,20.4.1,Ⅴ−２
88,赤井川村,北海道,1,2009,20090401,37,41.8,3253,10827,30,40.7,3214,10894,赤井川村,161600,149800,140100,2,1,6800,6000,2500,1890,1580,5550,16.10.1,16.10.1,16.10.1,Ⅰ−０
89,南幌町,北海道,1,2009,20090401,138,44.2,3355,10902,95,43.7,3265,10806,南幌町,165312,146688,134496,3,6,6330,5738,2950,2360,1950,5377,17.4.1,14.12.1,17.4.1,Ⅱ−０
90,奈井江町,北海道,1,2009,20090401,178,42.0,2943,8897,83,42.2,3043,9774,奈井江町,163763,145313,133236,8,5,6810,5830,2620,2080,1740,5230,17.4.1,18.4.1,17.4.1,Ⅱ−１
91,上砂川町,北海道,1,2009,20090401,101,45.8,2774,8982,46,44.9,2870,9423,上砂川町,146370,129880,119085,1,6,6070,5240,2323,1953,1665,4720,19.4.1,21.1.1,19.4.1,Ⅰ−２
92,由仁町,北海道,1,2009,20090401,129,43.4,2972,8848,70,44.3,2970,9215,由仁町,154980,137520,126090,2,6,5200,5080,2650,2100,1760,4930,20.4.1,20.4.1,20.4.1,Ⅱ−０
93,長沼町,北海道,1,2009,20090401,230,42.8,3200,10389,106,41.8,3092,10212,長沼町,172200,152800,140100,14,21,7290,6060,3040,2432,1950,5770,20.10.1,17.12.1,20.10.1,Ⅲ−０
94,栗山町,北海道,1,2009,20090401,157,41.5,2956,8990,101,41.6,3010,9159,栗山町,172200,152800,140100,2,11,6181,5624,3000,2390,1960,5483,20.4.1,14.1.1,20.4.1,Ⅲ−０
95,月形町,北海道,1,2009,20090401,93,41.8,3341,10281,62,40.0,3139,9794,月形町,172200,−,140100,4,7,6880,6030,2680,2140,1766,5700,17.1.1,16.1.1,17.1.1,Ⅰ−０
96,浦臼町,北海道,1,2009,20090401,53,40.8,3117,8584,43,42.1,3223,9167,浦臼町,172200,152800,140100,−,3,6330,5830,2480,1970,1650,5470,20.7.1,20.9.1,20.7.1,Ⅰ−０
97,新十津川町,北海道,1,2009,20090401,104,43.3,3379,11216,85,43.8,3439,11481,新十津川町,172200,152800,140100,2,8,6980,6100,2710,2140,1840,5600,19.7.1,19.7.1,19.7.1,Ⅱ−０
98,妹背牛町,北海道,1,2009,20090401,66,43.8,3438,10819,56,44.3,3481,10942,妹背牛町,170478,151272,138699,−,3,7443,5994,2680,2120,1770,5319,21.4.1,18.4.1,21.4.1,Ⅰ−０
99,秩父別町,北海道,1,2009,20090401,52,41.7,3186,10350,41,42.0,3202,10325,秩父別町,172200,152800,140100,1,3,7170,6010,2412,1908,1637,5540,18.4.1,18.4.1,18.4.1,Ⅰ−０
100,雨竜町,北海道,1,2009,20090401,51,43.3,3501,11850,43,43.5,3492,11827,雨竜町,168756,149744,137298,1,−,7450,6340,2630,2090,1750,5750,17.12.1,15.4.1,17.12.1,Ⅰ−０
101,北竜町,北海道,1,2009,20090401,88,35.6,2794,9161,46,41.1,3165,10768,北竜町,167034,148216,135897,3,10,7470,6220,2680,2120,1770,5640,16.4.1,15.12.1,16.4.1,Ⅰ−０
102,沼田町,北海道,1,2009,20090401,123,37.8,2712,8661,62,40.8,3180,10555,沼田町,172200,152800,140100,10,12,7450,6160,2610,2060,1780,5650,19.7.1,18.4.1,19.7.1,Ⅰ−０
103,幌加内町,北海道,1,2009,20090401,87,41.7,3287,10271,58,40.6,3086,10019,幌加内町,172200,152800,140100,1,6,7300,6080,2540,2010,1680,5520,18.4.1,17.4.1,20.4.1,Ⅰ−０
104,鷹栖町,北海道,1,2009,20090401,100,41.0,3068,10061,78,41.4,3140,10380,鷹栖町,172200,149800,140100,2,1,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,Ⅱ−０
105,東神楽町,北海道,1,2009,20090401,116,43.0,3322,10941,75,43.3,3370,11150,東神楽町,172200,152800,140100,3,1,7000,5900,2420,1890,1630,5500,21.1.1,19.5.1,21.1.1,Ⅱ−０
106,当麻町,北海道,1,2009,20090401,107,42.9,3322,9259,79,43.3,3318,9365,当麻町,172200,152800,140100,4,9,7100,5650,2370,1840,1600,5350,19.4.1,19.5.1,19.4.1,Ⅱ−０
107,比布町,北海道,1,2009,20090401,67,41.3,3182,7789,57,41.1,3150,7736,比布町,172200,149800,140100,1,−,6120,5420,2250,1700,1500,5060,18.4.1,18.4.1,18.4.1,Ⅰ−０
108,愛別町,北海道,1,2009,20090401,73,41.5,3140,9220,57,42.9,3257,9573,愛別町,172200,152800,140100,−,7,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,Ⅰ−０
109,上川町,北海道,1,2009,20090401,144,44.8,3580,11193,94,45.6,3622,11206,上川町,172200,149800,140100,3,7,7480,6160,2776,2323,2002,5630,19.4.1,19.12.1,19.4.1,Ⅰ−２
110,東川町,北海道,1,2009,20090401,99,44.8,3485,11583,58,44.3,3461,11604,東川町,172200,152800,140100,2,5,7500,5970,2540,1970,1700,5620,21.4.1,12.4.1,21.4.1,Ⅱ−０
111,美瑛町,北海道,1,2009,20090401,221,43.8,3472,11373,120,43.9,3415,11302,美瑛町,172200,152800,140100,10,13,7800,6220,3090,2440,2010,5600,18.7.1,18.7.1,18.7.1,Ⅲ−０
112,上富良野町,北海道,1,2009,20090401,198,43.2,3400,10437,106,42.8,3380,10674,上富良野町,170200,148000,138400,4,7,7500,6200,2750,2050,1700,5650,17.7.1,15.7.1,15.7.1,Ⅲ−０
113,中富良野町,北海道,1,2009,20090401,117,44.0,3434,11510,65,43.3,3338,11402,中富良野町,172200,149800,140100,1,7,7000,6000,2450,1870,1600,5500,20.4.1,16.1.1,19.9.23,Ⅱ−０
114,南富良野町,北海道,1,2009,20090401,103,42.8,3194,10210,65,43.3,3302,10580,南富良野町,172200,152800,140100,7,9,6200,5800,2400,1910,1610,5300,16.1.1,16.4.1,16.1.1,Ⅰ−０
115,占冠村,北海道,1,2009,20090401,52,41.7,3345,5706,42,42.4,3391,5707,占冠村,172200,152800,140100,2,3,6480,5620,2250,1700,1400,5390,16.4.1,14.4.1,16.4.1,Ⅰ−２
116,和寒町,北海道,1,2009,20090401,108,43.0,3296,10515,63,42.7,3217,10645,和寒町,172200,152800,140100,2,3,7480,5940,2460,1950,1700,5590,18.4.1,18.4.1,18.4.1,Ⅰ−０
117,剣淵町,北海道,1,2009,20090401,92,38.9,3176,10308,62,40.3,3177,10333,剣淵町,172200,152800,140100,8,7,6770,5730,2310,1820,1590,5270,19.4.1,19.4.1,19.4.1,Ⅰ−０
118,下川町,北海道,1,2009,20090401,168,42.3,3231,9988,79,43.3,3391,10806,下川町,172200,152800,140100,8,10,7300,5840,2600,2080,1750,5470,19.7.1,15.4.1,19.7.1,Ⅰ−０
119,美深町,北海道,1,2009,20090401,107,40.5,3057,9788,79,40.1,3070,9854,美深町,172200,152800,140100,4,4,7300,6000,2500,2000,1750,5600,20.4.1,20.4.1,20.4.1,Ⅱ−０
120,音威子府村,北海道,1,2009,20090401,59,43.8,3222,10919,32,47.3,3386,11685,音威子府村,156702,136318,127491,2,5,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,Ⅰ−２
121,中川町,北海道,1,2009,20090401,57,43.8,3396,10346,44,45.0,3460,10681,中川町,172200,152800,140100,−,2,6020,5220,2250,1670,1400,4950,21.4.1,15.4.1,21.4.1,Ⅰ−０
122,増毛町,北海道,1,2009,20090401,156,45.8,3271,9718,88,46.0,3304,9973,増毛町,163590,145160,133095,1,3,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,Ⅱ−０
123,小平町,北海道,1,2009,20090401,109,42.8,2979,9406,64,43.1,3269,10763,小平町,172200,152800,140100,6,7,7140,6120,2080,1760,1520,5700,19.1.1,19.5.1,19.1.1,Ⅰ−０
124,苫前町,北海道,1,2009,20090401,66,40.5,2983,10213,54,41.8,3075,10413,苫前町,163590,145160,133095,1,5,6720,5780,2340,1980,1744,5400,20.4.1,16.4.1,20.4.1,Ⅰ−０
