,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
72,島牧村,北海道,1,2018,20180401,71,40.6,2733,6766,43,39.2,2825,7566,島牧村,179200,156800,147100,8,8,6500,5700,2450,1940,1650,5500,29.4.1,29.4.1,29.4.1,Ⅰ−０
73,寿都町,北海道,1,2018,20180401,67,37.5,2900,8449,55,38.1,2937,8684,寿都町,179200,159800,147100,3,2,7400,6100,2600,2000,1700,5600,30.4.1,30.4.1,30.4.1,Ⅰ−２
74,黒松内町,北海道,1,2018,20180401,72,41.1,2996,8718,62,41.9,3042,8878,黒松内町,179200,159800,147100,4,8,6700,5950,2460,1940,1640,5480,30.4.1,30.4.1,30.4.1,Ⅰ−２
75,蘭越町,北海道,1,2018,20180401,121,42.5,3034,8346,100,42.7,3036,8374,蘭越町,168600,156800,147100,9,3,6700,5770,2470,1950,1620,5340,29.1.1,28.4.1,30.4.1,Ⅰ−０
76,ニセコ町,北海道,1,2018,20180401,93,42.1,3087,8477,75,42.3,3106,8637,ニセコ町,179200,156800,147100,8,4,6700,5700,2580,2050,1700,5200,21.12.1,23.5.1,21.12.1,Ⅱ−０
77,真狩村,北海道,1,2018,20180401,64,42.8,3133,9016,46,44.1,3247,9512,真狩村,179200,156800,147100,2,3,6200,5700,2500,2000,1700,5200,27.4.1,29.4.1,27.4.1,Ⅰ−０
78,留寿都村,北海道,1,2018,20180401,69,37.4,2784,7697,49,37.3,2823,7758,留寿都村,179200,159800,147100,5,4,6400,5650,2400,1910,1600,5210,26.4.1,20.4.1,26.4.1,Ⅰ−０
79,喜茂別町,北海道,1,2018,20180401,61,40.5,2924,7492,47,40.6,2972,7654,喜茂別町,179200,156800,147100,5,5,6700,6000,2500,2000,1700,5600,16.9.1,16.9.1,27.4.1,Ⅰ−０
80,京極町,北海道,1,2018,20180401,77,39.3,2837,8088,51,38.9,2783,8037,京極町,168600,156800,147100,3,5,6800,6000,2430,1920,1650,5500,26.4.1,26.4.1,26.4.1,Ⅰ−０
81,倶知安町,北海道,1,2018,20180401,168,40.5,2980,8371,118,40.8,3043,8654,倶知安町,179200,159800,147100,14,8,7000,6000,2680,2180,1790,5500,28.4.1,29.4.1,28.4.1,Ⅳ−２
82,共和町,北海道,1,2018,20180401,106,38.4,2787,7849,79,38.2,2769,7834,共和町,168600,156800,147100,7,9,7000,5850,2670,2100,1770,5400,30.4.1,30.4.1,30.4.1,Ⅱ−０
83,岩内町,北海道,1,2018,20180401,159,39.0,2876,7789,102,39.3,2899,7880,岩内町,179200,159800,147100,6,5,6850,5700,2820,2260,1850,5330,26.4.1,7.1.1,26.4.1,Ⅲ−２
84,泊村,北海道,1,2018,20180401,65,39.8,2820,7941,40,40.3,2860,8282,泊村,179200,156800,147100,3,2,6500,5750,2630,2090,1700,5300,25.4.1,18.4.1,25.4.1,Ⅰ−２
85,神恵内村,北海道,1,2018,20180401,39,40.3,3039,8506,32,40.3,3019,8474,神恵内村,179200,159800,147100,2,1,6500,5680,2250,1800,1600,5290,26.4.1,15.5.1,26.4.1,Ⅰ−２
86,積丹町,北海道,1,2018,20180401,66,42.0,3133,9060,51,42.1,3181,9298,積丹町,179200,159800,147100,4,8,6500,5600,2600,2000,1700,5300,26.4.1,28.4.1,25.4.1,Ⅰ−０
87,古平町,北海道,1,2018,20180401,73,38.7,2828,7585,57,39.5,2905,7763,古平町,179200,159800,147100,6,7,6500,5600,2400,1930,1620,5150,27.4.1,27.4.1,26.4.1,Ⅰ−１
88,仁木町,北海道,1,2018,20180401,66,39.8,2981,8078,55,41.2,3081,8431,仁木町,179200,159800,147100,8,4,6360,5620,2390,1930,1600,5240,20.4.1,17.4.1,20.4.1,Ⅰ−０
89,余市町,北海道,1,2018,20180401,199,41.5,3048,8976,150,41.3,3081,9207,余市町,179200,159800,147100,11,12,7950,6550,2900,2350,2000,5900,29.4.1,26.4.1,29.4.1,Ⅳ−２
90,赤井川村,北海道,1,2018,20180401,45,38.4,2885,8212,36,38.6,2913,8329,赤井川村,168600,156800,147100,6,5,6800,5850,2700,1990,1680,5380,28.4.1,28.4.1,28.4.1,Ⅰ−０
91,南幌町,北海道,1,2018,20180401,132,43.0,3125,8017,92,41.5,3115,8782,南幌町,179200,159800,147100,8,7,7540,6230,2950,2360,2013,5710,30.4.1,30.4.1,30.4.1,Ⅱ−０
92,奈井江町,北海道,1,2018,20180401,187,44.6,3127,8647,89,43.8,3145,8767,奈井江町,179200,159800,147100,4,13,6620,5660,2620,2080,1740,5090,27.4.1,27.4.1,27.4.1,Ⅱ−１
93,上砂川町,北海道,1,2018,20180401,75,41.0,2783,7529,49,41.2,2880,7995,上砂川町,179200,159800,147100,2,3,7110,6290,2790,2210,1850,5670,27.1.1,27.1.1,29.1.1,Ⅰ−２
94,由仁町,北海道,1,2018,20180401,110,43.6,3274,9114,65,43.6,3216,9160,由仁町,179200,159800,147100,5,4,6340,5720,2660,2100,1760,5330,28.4.1,29.4.1,28.4.1,Ⅱ−０
95,長沼町,北海道,1,2018,20180401,216,42.5,3014,8340,114,40.3,2925,8295,長沼町,179200,159800,147100,9,12,7506,6261,2980,2370,1930,5824,28.10.1,27.3.31,28.10.1,Ⅲ−０
96,栗山町,北海道,1,2018,20180401,148,45.2,3248,8627,106,44.9,3275,8781,栗山町,179200,159800,147100,4,6,8830,7030,3000,2390,1960,6450,30.4.1,14.4.1,30.4.1,Ⅲ−０
97,月形町,北海道,1,2018,20180401,99,41.1,3062,8845,68,38.8,2903,8626,月形町,179200,−,147100,8,11,6860,6010,2680,2140,1738,5690,26.4.1,16.1.1,26.4.1,Ⅰ−０
98,浦臼町,北海道,1,2018,20180401,56,39.7,3017,9618,45,40.5,3059,9934,浦臼町,179200,159800,147100,3,1,6872,5813,2480,1970,1650,5412,26.4.1,20.9.1,26.4.1,Ⅰ−０
99,新十津川町,北海道,1,2018,20180401,99,41.5,3105,9071,82,42.1,3141,9269,新十津川町,179200,159800,154200,2,4,7050,6120,2790,2210,1890,5560,27.7.1,26.4.1,27.7.1,Ⅱ−０
100,妹背牛町,北海道,1,2018,20180401,62,42.1,3190,9552,54,41.9,3179,9573,妹背牛町,179200,159800,147100,3,5,6202,5994,2680,2120,1770,5319,30.1.1,18.4.1,30.1.1,Ⅰ−０
101,秩父別町,北海道,1,2018,20180401,53,39.7,2994,8420,37,39.3,2952,8362,秩父別町,179200,159800,147100,5,1,7890,6420,2680,2120,1819,5760,27.4.1,27.4.1,27.4.1,Ⅰ−０
102,雨竜町,北海道,1,2018,20180401,54,41.6,3127,8880,44,41.2,3050,8533,雨竜町,179200,159800,147100,4,−,7460,6670,2630,2090,1750,5930,29.4.1,15.4.1,27.4.1,Ⅰ−０
103,北竜町,北海道,1,2018,20180401,94,37.7,2924,8313,53,39.3,2959,8615,北竜町,179200,159800,147100,4,4,7890,6420,2680,2120,1770,5760,28.5.1,15.12.1,28.5.1,Ⅰ−０
104,沼田町,北海道,1,2018,20180401,116,38.2,2763,7723,69,40.5,3050,8692,沼田町,179200,159800,147100,7,6,7890,6420,2680,2120,1770,5760,27.5.1,27.5.1,27.5.1,Ⅰ−０
105,鷹栖町,北海道,1,2018,20180401,101,36.3,2716,7367,76,36.7,2764,7513,鷹栖町,179200,156800,147100,8,5,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,Ⅱ−０
106,東神楽町,北海道,1,2018,20180401,124,42.8,3254,9082,87,42.0,3204,9061,東神楽町,179200,159800,147100,6,3,7000,5900,2490,1950,1680,5500,21.1.1,30.4.1,21.1.1,Ⅲ−２
107,当麻町,北海道,1,2018,20180401,110,39.6,2976,8777,83,40.0,2957,8548,当麻町,179200,159800,147100,5,4,7500,5950,2500,1950,1700,5650,27.4.1,27.4.1,29.4.1,Ⅱ−０
108,比布町,北海道,1,2018,20180401,68,38.8,2978,8383,58,38.8,2976,8357,比布町,179200,159800,147100,3,7,6800,5700,2450,1840,1630,5320,28.4.1,28.4.1,28.4.1,Ⅰ−０
109,愛別町,北海道,1,2018,20180401,81,38.8,2866,8127,61,38.2,2839,8305,愛別町,179200,159800,147100,8,6,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,Ⅰ−０
110,上川町,北海道,1,2018,20180401,144,42.5,3180,9044,91,42.1,3089,8896,上川町,179200,156800,147100,7,2,7450,6130,2493,2086,1798,5600,22.12.1,24.4.1,22.12.1,Ⅰ−２
111,東川町,北海道,1,2018,20180401,107,40.7,3099,8795,63,40.3,3050,8944,東川町,179200,159800,147100,6,2,7750,6160,2610,2080,1760,6160,26.4.1,26.4.1,28.10.1,Ⅱ−０
112,美瑛町,北海道,1,2018,20180401,209,39.9,3129,8029,124,39.1,2972,7804,美瑛町,179200,159800,147100,16,10,8100,6400,3000,2400,2000,6000,29.4.1,29.4.1,29.4.1,Ⅲ−０
113,上富良野町,北海道,1,2018,20180401,188,41.8,3216,8542,109,40.8,3088,8273,上富良野町,179200,156800,147100,13,10,7500,6120,2750,2090,1790,5760,30.4.1,30.4.1,30.4.1,Ⅲ−２
114,中富良野町,北海道,1,2018,20180401,147,41.3,2780,7523,67,39.5,2907,8307,中富良野町,179200,156800,147100,10,7,7300,6000,2550,1970,1700,5600,30.4.1,30.4.1,30.4.1,Ⅱ−０
115,南富良野町,北海道,1,2018,20180401,91,40.7,3107,8425,68,41.9,3122,8476,南富良野町,179200,159800,147100,5,5,7100,5900,2400,1910,1610,5400,24.10.1,16.4.1,24.10.1,Ⅰ−０
116,占冠村,北海道,1,2018,20180401,53,39.8,3135,7974,45,39.2,3104,8030,占冠村,179200,159800,147100,3,3,6480,5620,2250,1700,1400,5390,16.4.1,14.10.1,16.4.1,Ⅰ−２
117,和寒町,北海道,1,2018,20180401,111,39.5,2959,8231,66,37.8,2829,7954,和寒町,179200,159800,147100,7,10,7100,5940,2460,1950,1700,5590,26.4.1,18.4.1,26.4.1,Ⅰ−０
118,剣淵町,北海道,1,2018,20180401,104,39.5,3042,8468,66,39.2,2894,8066,剣淵町,179200,159800,147100,10,10,7000,5850,2450,1900,1650,5450,30.4.1,30.4.1,30.4.1,Ⅰ−０
119,下川町,北海道,1,2018,20180401,172,42.5,3119,8018,81,41.1,3058,7820,下川町,179200,159800,147100,15,8,7300,5840,2600,2080,1750,5470,19.7.1,15.4.1,19.7.1,Ⅰ−０
120,美深町,北海道,1,2018,20180401,109,40.5,2996,8120,83,40.8,3045,8327,美深町,179200,159800,147100,4,4,7300,6000,2500,2000,1750,5600,20.4.1,20.4.1,20.4.1,Ⅰ−０
121,音威子府村,北海道,1,2018,20180401,63,38.7,2973,8178,33,41.0,3037,8686,音威子府村,179200,156800,147100,8,4,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,Ⅰ−２
122,中川町,北海道,1,2018,20180401,60,43.5,3202,8434,45,44.1,3253,8679,中川町,179200,159800,147100,5,2,6020,5220,2250,1670,1400,4950,21.4.1,15.1.1,21.4.1,Ⅰ−１
123,幌加内町,北海道,1,2018,20180401,72,41.4,3213,9177,61,41.1,3032,8587,幌加内町,179200,159800,147100,2,4,6900,5800,2540,2010,1680,5400,29.4.1,17.4.1,29.4.1,Ⅰ−０
124,増毛町,北海道,1,2018,20180401,140,42.1,2998,8250,82,42.3,2915,8003,増毛町,179200,159800,147100,9,6,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,Ⅰ−０
