,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
36,香川県,香川県,37,2014,20140401,14364,43.7,3602,10386,3191,44.4,3406,9980,香川県,178800,158700,144500,821,849,12850,9800,9400,8500,8000,8100,17.4.1,17.4.1,20.4.1,都道府県
37,愛媛県,愛媛県,38,2014,20140401,20806,43.8,3622,10267,3995,44.8,3475,10235,愛媛県,176355,156369,142911,1092,1329,9900,8585,9215,8265,7790,7744,26.4.1,26.4.1,26.4.1,都道府県
38,高知県,高知県,39,2014,20140401,13692,44.6,3618,10106,3681,43.4,3287,9231,高知県,177600,157500,143700,523,1236,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡県,福岡県,40,2014,20140401,50140,43.8,3619,10724,8356,43.2,3372,10078,福岡県,178800,158700,144500,2250,8258,13500,10800,11100,9800,8900,8800,26.4.1,18.4.1,26.4.1,都道府県
40,佐賀県,佐賀県,41,2014,20140401,13127,44.2,3605,10184,3134,43.3,3346,9608,佐賀県,172200,152800,140100,500,2052,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎県,長崎県,42,2014,20140401,20510,44.5,3660,10422,4367,44.0,3343,9760,長崎県,172200,152800,140100,555,2040,12600,9900,9900,8800,8000,7700,26.4.1,26.4.1,26.4.1,都道府県
42,熊本県,熊本県,43,2014,20140401,22193,43.9,3652,10440,4610,43.5,3415,10068,熊本県,172200,152800,140100,880,3495,12400,9700,9700,8700,7800,7700,22.4.1,24.4.1,24.4.1,都道府県
43,大分県,大分県,44,2014,20140401,16927,44.6,3695,10606,3908,43.3,3373,9846,大分県,178800,158700,144500,698,755,12251,9781,9700,8600,7770,7559,24.3.1,22.12.1,24.3.1,都道府県
44,宮崎県,宮崎県,45,2014,20140401,17222,43.8,3568,10019,3981,43.7,3305,9425,宮崎県,172200,152800,140100,557,2289,9920,8820,9800,8900,7800,7410,23.4.1,19.4.30,23.4.1,都道府県
45,鹿児島県,鹿児島県,46,2014,20140401,25171,43.5,3597,10218,5487,44.8,3353,9781,鹿児島県,172200,152800,140100,650,3664,11160,9700,9700,8700,7800,7700,26.4.1,26.4.1,26.4.1,都道府県
46,沖縄県,沖縄県,47,2014,20140401,23300,42.0,3440,9521,4471,41.0,3122,8692,沖縄県,172200,152800,140100,1042,4492,12300,9700,9800,8400,7500,7200,25.4.1,25.4.1,25.4.1,都道府県
