,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
24,釧路市,北海道,1,2016,20160401,2547,40.1,3108,8226,1009,42.8,3169,8359,釧路市,176700,157300,144600,173,155,9650,8000,6000,5400,4900,7100,28.4.1,17.10.11,28.4.1,Ⅳ−３
25,帯広市,北海道,1,2016,20160401,1354,40.0,3005,8365,699,40.3,3061,8543,帯広市,176700,157300,144600,67,81,10050,8050,5800,5100,4700,6930,26.4.1,18.4.1,26.4.1,Ⅳ−１
26,北見市,北海道,1,2016,20160401,1006,40.2,2981,8262,722,40.7,3024,8409,北見市,174200,154800,142100,51,59,6790,6588,5000,4550,4300,5850,18.8.1,18.3.5,18.8.1,Ⅲ−１
27,夕張市,北海道,1,2016,20160401,144,41.2,2614,5605,84,41.3,2579,5523,夕張市,158200,140800,129500,8,11,2590,−,2300,2000,1800,2390,19.4.1,19.4.1,19.4.1,Ⅰ−１
28,岩見沢市,北海道,1,2016,20160401,1117,40.8,3259,8811,475,41.9,3157,8718,岩見沢市,176700,157300,144600,80,72,8380,6950,4700,4150,3840,5500,26.4.1,10.4.1,26.4.1,Ⅱ−１
29,網走市,北海道,1,2016,20160401,350,41.0,3108,8574,249,40.0,3063,8509,網走市,176700,157300,144600,15,22,7600,6840,4710,4150,3800,6118,26.12.1,7.4.1,26.12.1,Ⅰ−１
30,留萌市,北海道,1,2016,20160401,495,41.0,2949,7440,166,43.8,3109,7807,留萌市,176700,157300,144600,39,47,8300,6800,3800,3400,3100,5800,28.4.1,28.4.1,28.4.1,Ⅰ−３
31,苫小牧市,北海道,1,2016,20160401,1858,39.5,3023,9495,689,40.3,2921,9209,苫小牧市,176700,157300,144600,132,115,9114,7440,5200,4800,4400,6324,28.4.1,5.12.1,28.4.1,Ⅳ−３
32,稚内市,北海道,1,2016,20160401,708,38.8,3067,8499,254,40.5,3026,8464,稚内市,176700,157300,144600,67,66,8280,6940,4090,3710,3390,5890,27.10.1,27.10.1,27.10.1,Ⅰ−１
33,美唄市,北海道,1,2016,20160401,410,43.8,3076,6377,223,43.7,3086,6213,美唄市,176700,157300,144600,13,24,6300,5790,4090,3510,3230,5110,21.4.1,6.4.1,21.4.1,Ⅰ−１
34,芦別市,北海道,1,2016,20160401,360,45.0,3316,9060,167,45.2,3331,9064,芦別市,176700,157300,144600,7,18,7920,6460,3850,3360,3150,5840,26.4.1,26.4.1,26.4.1,Ⅰ−１
35,江別市,北海道,1,2016,20160401,1158,40.6,3096,8596,452,40.1,3017,8483,江別市,176700,157300,144600,60,49,8930,7220,4560,4070,3780,6180,16.4.1,16.4.1,16.4.1,Ⅲ−３
36,赤平市,北海道,1,2016,20160401,254,44.8,3463,8954,126,44.4,3339,8685,赤平市,176700,157300,144600,9,15,8170,6669,3570,3080,2840,5738,28.4.1,28.4.1,28.4.1,Ⅰ−３
37,紋別市,北海道,1,2016,20160401,302,40.8,2962,8349,230,40.5,2958,8311,紋別市,176700,157300,144600,13,21,8500,6780,4400,4000,3600,5700,27.4.1,6.12.1,27.4.1,Ⅰ−１
38,士別市,北海道,1,2016,20160401,492,39.1,3057,8108,242,38.9,2962,7972,士別市,176700,157300,144600,25,38,7524,6453,3800,3340,3100,5596,25.11.1,26.5.1,25.11.1,Ⅰ−１
39,名寄市,北海道,1,2016,20160401,854,40.1,3424,9362,282,39.4,3064,8672,名寄市,176700,157300,144600,81,61,6896,6210,3840,3360,3100,5719,18.7.1,18.3.27,18.7.1,Ⅰ−１
40,三笠市,北海道,1,2016,20160401,312,41.2,3054,8729,128,39.4,2975,8448,三笠市,176700,157300,144600,29,25,8300,6750,3400,2950,2700,5750,26.4.1,6.4.1,26.4.1,Ⅰ−３
41,根室市,北海道,1,2016,20160401,533,41.0,3192,9287,200,40.7,3085,9116,根室市,176700,157300,144600,25,37,9000,7200,4050,3400,3150,6350,8.4.1,8.4.1,8.4.1,Ⅰ−１
42,千歳市,北海道,1,2016,20160401,1010,41.3,3202,8907,472,42.2,3175,8984,千歳市,176700,157300,144600,62,52,8550,6935,4600,4200,3850,5985,26.4.1,17.4.1,26.4.1,Ⅱ−３
43,滝川市,北海道,1,2016,20160401,710,40.4,3354,9490,265,42.1,3168,9371,滝川市,176700,157300,144600,60,70,9100,7250,4300,3600,3300,6350,27.4.1,26.10.1,27.4.1,Ⅰ−１
44,砂川市,北海道,1,2016,20160401,901,36.9,3102,8825,145,40.2,3074,8906,砂川市,176700,154300,144600,90,76,7990,6410,3940,3480,3180,5610,27.4.1,19.5.1,27.4.1,Ⅰ−３
45,歌志内市,北海道,1,2016,20160401,127,45.3,3195,9696,67,45.5,3262,9728,歌志内市,176700,157300,144600,2,11,7050,6070,2980,2650,2430,5580,28.4.1,28.4.1,28.4.1,Ⅰ−３
46,深川市,北海道,1,2016,20160401,480,41.8,3318,8748,214,43.3,3180,8580,深川市,176700,157300,144600,22,48,8320,6840,3760,3370,3170,6060,27.4.1,27.4.1,27.4.1,Ⅰ−１
47,富良野市,北海道,1,2016,20160401,271,44.5,3419,9783,194,44.2,3402,9835,富良野市,176700,154300,144600,11,18,8120,6630,3820,3370,3100,5760,16.4.1,9.6.1,16.4.1,Ⅰ−１
48,登別市,北海道,1,2016,20160401,428,40.2,2904,8336,249,40.2,2919,8341,登別市,176700,157300,144600,19,26,8700,7000,4000,3500,3200,6000,24.9.1,6.4.1,24.9.1,Ⅱ−３
49,恵庭市,北海道,1,2016,20160401,523,40.2,3058,8644,313,40.8,3116,8849,恵庭市,176700,157300,144600,27,34,8450,7070,4400,3850,3550,6060,26.4.1,6.4.1,26.4.1,Ⅱ−３
50,伊達市,北海道,1,2016,20160401,297,41.2,3070,8727,220,40.4,3036,8658,伊達市,176700,157300,144600,11,18,8630,7300,3920,3430,3160,6350,27.7.1,9.10.1,27.4.1,Ⅰ−１
51,北広島市,北海道,1,2016,20160401,469,40.9,3088,8666,275,41.0,3087,8649,北広島市,174200,154800,142100,21,21,8455,6907,4310,3840,3470,6042,26.4.1,10.10.1,26.4.1,Ⅱ−３
52,石狩市,北海道,1,2016,20160401,439,43.8,3339,9746,335,43.7,3332,9788,石狩市,172200,152800,140100,15,25,9200,7350,4390,3830,3360,6440,27.4.1,12.10.1,27.4.1,Ⅱ−３
53,北斗市,北海道,1,2016,20160401,232,41.3,3008,8373,179,40.8,2997,8327,北斗市,176700,157300,144600,8,7,9000,7200,4000,3400,3040,6250,28.4.1,20.4.1,28.4.1,Ⅰ−３
54,当別町,北海道,1,2016,20160401,186,41.1,3067,8815,159,41.6,3114,9051,当別町,176700,157300,144600,9,12,8500,7000,3100,2600,2400,6100,6.4.1,6.4.1,6.4.1,Ⅳ−２
55,新篠津村,北海道,1,2016,20160401,50,43.3,3300,9564,45,43.6,3308,9683,新篠津村,176700,157300,144600,2,2,6850,6050,2600,2250,1900,5600,21.4.1,21.4.1,21.4.1,Ⅰ−０
56,松前町,北海道,1,2016,20160401,174,42.8,3275,9512,90,44.1,3121,9459,松前町,176700,154300,144600,15,15,7440,6180,2700,2100,1830,5650,26.4.1,23.4.1,26.4.1,Ⅱ−１
57,福島町,北海道,1,2016,20160401,81,41.1,2918,8532,59,39.3,2836,8221,福島町,176700,157300,144600,6,3,6500,5700,2590,2070,1740,5300,16.4.1,27.9.1,16.4.1,Ⅰ−１
58,知内町,北海道,1,2016,20160401,95,39.7,3023,9029,52,40.5,2940,8914,知内町,176700,157300,144600,9,9,6850,5900,2430,1900,1620,5250,18.4.1,19.4.1,18.4.1,Ⅰ−０
59,木古内町,北海道,1,2016,20160401,165,44.6,3262,9040,55,42.5,2995,8750,木古内町,176700,157300,144600,12,15,7000,6000,2550,2000,1700,5600,27.4.1,24.4.1,27.4.1,Ⅰ−２
60,七飯町,北海道,1,2016,20160401,172,38.8,2861,8227,126,38.2,2856,8197,七飯町,176700,157300,144600,10,10,7980,6713,3300,2600,2300,6450,26.4.1,12.4.1,28.10.8,Ⅴ−２
61,鹿部町,北海道,1,2016,20160401,71,37.7,2780,8131,52,38.5,2824,8577,鹿部町,176700,154300,144600,6,1,7290,6045,2390,1850,1580,5487,17.4.1,17.7.1,17.4.1,Ⅰ−０
62,森町,北海道,1,2016,20160401,330,44.0,3285,9434,144,42.6,3144,9137,森町,176700,154300,144600,18,22,8120,6530,2950,2250,1950,5840,26.4.1,25.4.1,26.4.1,Ⅳ−０
63,八雲町,北海道,1,2016,20160401,524,41.3,3302,11953,185,40.3,3015,10933,八雲町,176700,157300,144600,38,66,8100,6700,2655,2116,1833,6020,28.4.1,24.8.1,28.4.1,Ⅳ−０
64,長万部町,北海道,1,2016,20160401,149,40.5,3200,9001,73,39.2,2909,8520,長万部町,176700,157300,144600,14,10,7290,6045,2500,2050,1750,5510,28.4.1,4.12.1,28.4.1,Ⅱ−１
65,江差町,北海道,1,2016,20160401,104,40.3,2909,7971,74,39.7,2880,7966,江差町,171400,152600,140300,8,4,6970,5490,2330,1950,1760,5020,19.4.1,16.4.1,19.4.1,Ⅱ−２
66,上ノ国町,北海道,1,2016,20160401,94,41.7,3109,8631,63,40.1,3026,8709,上ノ国町,176700,157300,144600,6,2,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,Ⅱ−１
67,厚沢部町,北海道,1,2016,20160401,99,42.9,3186,9358,58,41.0,2910,8474,厚沢部町,176700,157300,144600,3,8,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,Ⅰ−０
68,乙部町,北海道,1,2016,20160401,98,42.3,3128,8887,63,39.3,2765,8058,乙部町,176700,157300,144600,5,6,7500,6150,2320,1930,1700,5750,26.4.1,18.4.1,26.4.1,Ⅰ−１
69,奥尻町,北海道,1,2016,20160401,152,42.3,3132,8888,75,41.7,2957,8540,奥尻町,176700,154300,144600,6,8,6420,5550,2250,1800,1620,5310,26.4.1,18.4.1,26.4.1,Ⅰ−２
70,今金町,北海道,1,2016,20160401,168,42.3,3148,8936,74,40.2,3006,8540,今金町,176700,157300,144600,8,8,7400,6210,2390,2000,1700,5770,26.4.1,17.4.1,26.4.1,Ⅱ−０
71,せたな町,北海道,1,2016,20160401,235,41.9,3259,8915,124,41.8,3077,8741,せたな町,176700,157300,144600,14,15,7500,6000,2350,1900,1650,5500,23.10.1,23.10.1,23.10.1,Ⅱ−０
72,島牧村,北海道,1,2016,20160401,71,42.6,2917,8232,44,41.5,3028,8578,島牧村,176700,154300,144600,4,3,6300,5500,2300,1800,1550,5150,26.4.1,20.4.1,26.4.1,Ⅰ−０
73,寿都町,北海道,1,2016,20160401,65,39.2,3014,8553,52,39.8,3036,8855,寿都町,176700,157300,144600,8,11,6900,5690,2450,1950,1650,5220,20.4.1,20.4.1,20.4.1,Ⅰ−２
74,黒松内町,北海道,1,2016,20160401,72,41.1,3018,8616,63,41.4,3046,8751,黒松内町,176700,157300,144600,3,15,6700,5950,2460,1940,1640,5480,28.4.1,28.4.1,28.4.1,Ⅰ−２
75,蘭越町,北海道,1,2016,20160401,114,42.9,3116,8584,93,44.0,3192,8960,蘭越町,166100,154300,144600,8,6,6900,5720,2470,1950,1620,5240,26.4.1,28.1.1,28.4.1,Ⅰ−０
76,ニセコ町,北海道,1,2016,20160401,93,41.8,3058,8488,74,42.1,3110,8709,ニセコ町,176700,154300,144600,7,3,6700,5700,2580,2050,1700,5200,21.12.1,23.5.1,21.12.1,Ⅱ−０
77,真狩村,北海道,1,2016,20160401,64,43.6,3238,9382,46,45.3,3383,9640,真狩村,176700,154300,144600,2,3,6200,5700,2400,1900,1600,5200,27.4.1,19.5.1,27.4.1,Ⅰ−０
78,留寿都村,北海道,1,2016,20160401,68,38.2,2845,8751,47,38.4,2907,8959,留寿都村,176700,157300,144600,6,3,6400,5650,2400,1910,1600,5210,26.4.1,20.4.1,26.4.1,Ⅰ−０
79,喜茂別町,北海道,1,2016,20160401,60,40.3,2845,8918,46,41.0,2942,9090,喜茂別町,176700,154300,144600,1,5,6700,6000,2500,2000,1700,5600,16.9.1,16.9.1,27.4.1,Ⅰ−０
80,京極町,北海道,1,2016,20160401,78,39.5,2972,8453,50,38.4,2826,8098,京極町,166100,154300,144600,1,2,6800,6000,2430,1920,1650,5500,26.4.1,20.4.1,26.4.1,Ⅰ−１
81,倶知安町,北海道,1,2016,20160401,162,41.3,3020,8702,115,40.8,3038,8834,倶知安町,176700,157300,144600,12,9,7000,6000,2550,2070,1730,5500,28.4.1,17.4.1,28.4.1,Ⅳ−２
82,共和町,北海道,1,2016,20160401,104,40.8,2979,8708,76,40.6,2991,8901,共和町,166100,154300,144600,5,4,6800,5750,2520,1980,1670,5330,23.4.1,19.4.1,23.4.1,Ⅱ−０
83,岩内町,北海道,1,2016,20160401,164,38.5,2840,7733,101,38.6,2856,7858,岩内町,176700,157300,144600,16,8,6850,5700,2820,2260,1850,5330,26.4.1,7.1.1,26.4.1,Ⅲ−２
84,泊村,北海道,1,2016,20160401,63,40.1,2914,8479,39,40.3,2993,8770,泊村,174200,151800,142100,3,5,6500,5750,2630,2090,1700,5300,25.4.1,18.4.1,25.4.1,Ⅰ−２
85,神恵内村,北海道,1,2016,20160401,38,40.0,2918,8233,31,39.9,2905,8190,神恵内村,176700,157300,144600,2,−,6500,5680,2250,1800,1600,5290,26.4.1,15.5.1,26.4.1,Ⅰ−０
86,積丹町,北海道,1,2016,20160401,68,41.8,3135,8863,51,41.8,3180,9136,積丹町,176700,157300,144600,4,1,6500,5600,2600,2000,1700,5300,26.4.1,28.4.1,25.4.1,Ⅰ−０
87,古平町,北海道,1,2016,20160401,75,38.1,2824,7792,60,39.3,2904,8020,古平町,176700,157300,144600,5,5,6500,5600,2400,1930,1620,5150,27.4.1,27.4.1,19.4.1,Ⅰ−１
88,仁木町,北海道,1,2016,20160401,67,39.6,2934,8416,56,40.5,2996,8659,仁木町,176700,157300,144600,6,3,6360,5620,2390,1930,1600,5240,20.4.1,17.4.1,20.4.1,Ⅰ−０
89,余市町,北海道,1,2016,20160401,198,43.2,3173,9424,150,42.8,3200,9504,余市町,176700,157300,144600,11,6,6660,5630,2900,2350,2000,5190,27.11.1,26.4.1,26.4.1,Ⅳ−２
90,赤井川村,北海道,1,2016,20160401,41,39.1,2968,8605,33,39.8,3018,8880,赤井川村,166100,154300,144600,3,2,6800,5850,2700,1990,1680,5380,28.4.1,28.4.1,28.4.1,Ⅰ−０
91,南幌町,北海道,1,2016,20160401,131,45.2,3276,9431,91,43.9,3281,9437,南幌町,176700,157300,144600,5,4,7540,6230,2950,2360,1950,5710,28.4.1,28.4.1,28.4.1,Ⅱ−０
92,奈井江町,北海道,1,2016,20160401,200,44.0,3020,8342,91,44.5,3147,8753,奈井江町,174050,154941,142431,4,3,6620,5660,2620,2080,1740,5090,27.4.1,18.4.1,27.4.1,Ⅱ−１
93,上砂川町,北海道,1,2016,20160401,69,42.6,2858,8187,48,42.4,2949,8548,上砂川町,176700,157300,144600,7,8,7110,6150,2790,2210,1850,5540,27.1.1,27.1.1,27.1.1,Ⅰ−２
94,由仁町,北海道,1,2016,20160401,111,42.7,3249,9409,64,42.5,3164,9216,由仁町,176700,157300,144600,3,6,6340,5720,2380,1880,1580,4930,28.4.1,28.4.1,28.4.1,Ⅱ−０
95,長沼町,北海道,1,2016,20160401,220,42.8,3075,8355,114,41.3,2961,8626,長沼町,176700,157300,144600,18,14,7210,5995,2980,2370,1930,5710,27.4.1,27.3.31,27.4.1,Ⅲ−０
96,栗山町,北海道,1,2016,20160401,144,44.4,3303,8860,102,44.3,3331,8974,栗山町,176700,157300,144600,3,2,7947,6679,3000,2390,1960,6128,26.6.1,14.1.1,26.6.1,Ⅲ−０
97,月形町,北海道,1,2016,20160401,95,43.3,3297,9510,64,42.0,3112,9290,月形町,176700,−,144600,5,3,6860,6010,2680,2140,1738,5690,26.4.1,16.1.1,26.4.1,Ⅰ−０
98,浦臼町,北海道,1,2016,20160401,54,40.8,3039,8869,45,41.4,3077,8934,浦臼町,176700,157300,144600,3,3,6872,5813,2480,1970,1650,5412,26.4.1,20.9.1,26.4.1,Ⅰ−０
99,新十津川町,北海道,1,2016,20160401,100,41.6,3102,8976,83,42.1,3141,9247,新十津川町,176700,157300,144600,6,7,7050,6120,2790,2210,1890,5560,27.7.1,26.4.1,27.7.1,Ⅱ−０
100,妹背牛町,北海道,1,2016,20160401,63,43.8,3315,9987,55,44.1,3336,10092,妹背牛町,176700,157300,144600,4,3,6202,5994,2680,2120,1770,5319,28.2.1,18.4.1,28.2.1,Ⅰ−０
101,秩父別町,北海道,1,2016,20160401,49,41.0,3088,9070,35,40.7,3051,8769,秩父別町,176700,157300,144600,3,1,7890,6420,2680,2120,1819,5760,27.4.1,27.4.1,27.4.1,Ⅰ−０
102,雨竜町,北海道,1,2016,20160401,50,41.1,3189,9439,41,41.2,3175,9328,雨竜町,176700,157300,144600,5,6,7460,6670,2630,2090,1750,5930,28.4.1,15.4.1,27.4.1,Ⅰ−０
103,北竜町,北海道,1,2016,20160401,93,37.2,2916,8231,50,40.1,3078,8808,北竜町,176700,157300,144600,11,6,8300,6690,2680,2120,1770,5940,28.3.1,15.12.1,28.3.1,Ⅰ−０
104,沼田町,北海道,1,2016,20160401,117,38.0,2709,7776,68,40.6,3061,7805,沼田町,176700,157300,144600,8,13,7890,6420,2680,2120,1770,5760,27.5.1,27.5.1,27.5.1,Ⅰ−０
105,鷹栖町,北海道,1,2016,20160401,97,37.1,2792,7976,74,37.3,2835,8052,鷹栖町,176700,154300,144600,5,6,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,Ⅱ−０
106,東神楽町,北海道,1,2016,20160401,123,42.4,3231,9319,85,41.9,3194,9320,東神楽町,176700,157300,144600,2,3,7000,5900,2420,1890,1630,5500,21.1.1,19.5.1,21.1.1,Ⅲ−２
107,当麻町,北海道,1,2016,20160401,108,40.8,3082,8763,83,40.5,3008,8818,当麻町,176700,157300,144600,6,4,7500,5950,2500,1950,1700,5650,27.4.1,27.4.1,27.4.1,Ⅱ−０
108,比布町,北海道,1,2016,20160401,69,39.8,3017,8578,58,39.3,2987,8523,比布町,176700,157300,144600,1,1,6800,5700,2450,1840,1630,5320,28.4.1,28.4.1,28.4.1,Ⅰ−０
109,愛別町,北海道,1,2016,20160401,76,38.3,2828,7914,61,38.6,2849,8059,愛別町,176700,157300,144600,5,2,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,Ⅰ−０
110,上川町,北海道,1,2016,20160401,137,43.0,3315,9658,87,43.8,3323,9613,上川町,176700,154300,144600,8,4,7450,6130,2493,2086,1798,5600,22.12.1,24.4.1,22.12.1,Ⅰ−２
111,東川町,北海道,1,2016,20160401,109,41.8,3148,9369,63,42.6,3144,9311,東川町,176700,157300,144600,5,7,7750,6160,2610,2080,1760,5800,26.4.1,26.4.1,26.4.1,Ⅱ−０
112,美瑛町,北海道,1,2016,20160401,207,39.9,3126,8900,122,38.3,2948,8559,美瑛町,176700,157300,144600,6,9,7800,6220,2780,2200,1810,5600,18.7.1,24.4.1,18.7.1,Ⅲ−０
113,上富良野町,北海道,1,2016,20160401,184,42.5,3298,8811,108,41.6,3175,8487,上富良野町,176700,154300,144600,9,9,7200,6000,2750,2050,1700,5550,26.4.1,15.7.1,26.4.1,Ⅲ−２
114,中富良野町,北海道,1,2016,20160401,115,41.4,3109,8899,66,39.1,2943,8515,中富良野町,176700,154300,144600,6,3,7000,5760,2450,1870,1600,5280,23.11.1,16.1.1,23.11.1,Ⅱ−０
115,南富良野町,北海道,1,2016,20160401,95,40.7,3105,9216,69,42.2,3147,9333,南富良野町,176700,157300,144600,11,13,7100,5900,2400,1910,1610,5400,24.10.1,16.4.1,24.10.1,Ⅰ−０
116,占冠村,北海道,1,2016,20160401,52,39.4,3128,8357,42,39.2,3127,8289,占冠村,176700,157300,144600,3,5,6480,5620,2250,1700,1400,5390,16.4.1,14.10.1,16.4.1,Ⅰ−２
117,和寒町,北海道,1,2016,20160401,107,38.8,2990,8346,63,38.3,2894,8323,和寒町,176700,157300,144600,11,10,7100,5940,2460,1950,1700,5590,26.4.1,18.4.1,26.4.1,Ⅰ−０
118,剣淵町,北海道,1,2016,20160401,100,40.1,3135,8976,65,40.7,3012,9007,剣淵町,176300,157300,144600,7,7,6770,5730,2310,1820,1590,5270,19.4.1,19.4.1,19.4.1,Ⅰ−０
119,下川町,北海道,1,2016,20160401,164,42.4,3126,8112,78,42.6,3151,8268,下川町,176700,157300,144600,9,7,7300,5840,2600,2080,1750,5470,19.7.1,15.4.1,19.7.1,Ⅰ−０
120,美深町,北海道,1,2016,20160401,107,40.1,2974,8211,79,39.8,3000,8488,美深町,176700,157300,144600,5,4,7300,6000,2500,2000,1750,5600,20.4.1,20.4.1,20.4.1,Ⅰ−０
121,音威子府村,北海道,1,2016,20160401,60,39.8,3042,9036,32,42.7,3116,9307,音威子府村,176700,154300,144600,7,8,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,Ⅰ−２
122,中川町,北海道,1,2016,20160401,58,45.3,3337,8964,45,46.3,3430,9294,中川町,176700,157300,144600,3,−,6020,5220,2250,1670,1400,4950,21.4.1,15.1.1,21.4.1,Ⅰ−１
123,幌加内町,北海道,1,2016,20160401,72,40.5,3152,8727,61,39.8,2946,8326,幌加内町,176700,157300,144600,2,12,7300,6080,2540,2010,1680,5520,25.4.1,17.4.1,25.4.1,Ⅰ−０
124,増毛町,北海道,1,2016,20160401,137,41.9,3031,8563,80,42.4,3009,8729,増毛町,176700,157300,144600,8,7,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,Ⅰ−０
