,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
11,京都市,京都府,26,2017,20170401,19693,43.0,3357,10019,5907,43.1,3354,10210,京都市,182700,−,149700,504,915,11120,9680,10080,9270,8640,5800,24.4.1,23.4.1,27.4.1,政令指定都市
12,大阪市,大阪府,27,2017,20170401,41665,43.8,3077,10042,10034,43.1,3051,10393,大阪市,164101,151395,141545,1485,2575,10014,9426,9500,8440,7740,8163,28.1.1,27.4.30,28.4.1,政令指定都市
13,堺市,大阪府,27,2017,20170401,9323,40.4,3212,9601,3125,42.3,3195,9677,堺市,182000,164700,152900,367,271,9520,8910,9500,8500,7800,7534,24.7.1,27.5.1,27.4.1,政令指定都市
14,神戸市,兵庫県,28,2017,20170401,21192,43.0,3384,10385,6260,42.1,3245,10237,神戸市,182600,161300,150300,493,547,11280,9435,11400,10400,9300,8300,15.4.1,18.4.1,27.4.1,政令指定都市
15,岡山市,岡山県,33,2017,20170401,8433,42.4,3436,9782,2755,44.8,3477,10460,岡山市,184700,161600,150400,349,241,11600,9200,8500,7700,7100,5969,21.8.1,27.5.1,21.8.1,政令指定都市
16,広島市,広島県,34,2017,20170401,14571,42.1,3311,10468,4439,42.7,3283,11003,広島市,178400,156600,146100,474,531,12445,9975,10070,8835,8170,7505,27.7.1,27.7.1,27.7.1,政令指定都市
17,北九州市,福岡県,40,2017,20170401,12743,44.1,3523,10160,4294,44.6,3549,10481,北九州市,184300,165900,151700,508,398,12300,9800,10900,9800,8800,8300,26.11.1,6.4.1,27.4.1,政令指定都市
18,福岡市,福岡県,40,2017,20170401,16139,41.7,3316,9780,5579,39.8,3148,9634,福岡市,175200,154600,141300,388,414,13000,10400,10600,9700,8800,8500,26.12.7,26.4.1,26.4.1,政令指定都市
19,熊本市,熊本県,43,2017,20170401,9721,44.2,3494,9452,3019,42.3,3277,9413,熊本市,183400,−,149400,269,303,11860,9440,8180,7440,6740,7030,27.4.1,27.4.1,27.4.1,政令指定都市
20,函館市,北海道,1,2017,20170401,3338,41.9,3141,8677,1258,42.8,3184,8868,函館市,178200,158800,146100,168,202,10500,8300,6300,5600,5100,7400,27.4.1,9.1.1,27.4.1,中核市
21,小樽市,北海道,1,2017,20170401,1712,42.0,3123,8709,640,42.3,3058,8750,小樽市,178200,158800,146100,123,102,8356,7207,5340,4820,4410,6246,26.4.1,27.5.1,26.4.1,Ⅲ−３
22,旭川市,北海道,1,2017,20170401,3010,41.3,3127,8743,1542,42.3,3107,8583,旭川市,178200,158800,146100,118,117,8610,7872,6250,5550,5150,6916,21.12.1,7.1.1,28.12.13,中核市
23,室蘭市,北海道,1,2017,20170401,1168,38.8,2983,8372,350,40.0,2962,8519,室蘭市,178200,158800,146100,87,78,8550,7020,4800,4500,4150,5805,27.5.11,6.4.1,27.5.11,Ⅱ−３
24,釧路市,北海道,1,2017,20170401,2543,39.8,3082,8125,1010,42.4,3129,8336,釧路市,178200,158800,146100,151,157,9650,8000,6000,5400,4900,7100,28.4.1,17.10.11,28.4.1,Ⅳ−３
25,帯広市,北海道,1,2017,20170401,1364,39.9,2987,8171,764,40.7,3047,8381,帯広市,178200,158800,146100,60,58,10050,8050,5800,5100,4700,6930,26.4.1,18.4.1,26.4.1,Ⅳ−１
26,北見市,北海道,1,2017,20170401,1009,39.8,2933,8072,720,40.3,2979,8257,北見市,178200,158800,146100,65,52,9700,7750,5000,4550,4300,3500,18.3.5,18.3.5,18.3.5,Ⅲ−１
27,夕張市,北海道,1,2017,20170401,146,40.6,2762,5588,84,40.7,2717,5454,夕張市,162200,144600,133000,7,7,2590,−,2300,2000,1800,2390,19.4.1,19.4.1,19.4.1,Ⅰ−１
28,岩見沢市,北海道,1,2017,20170401,1113,40.7,3224,8773,474,41.3,3094,8528,岩見沢市,178200,158800,146100,64,99,8380,6950,4700,4150,3840,6000,26.4.1,10.4.1,28.11.21,Ⅱ−１
29,網走市,北海道,1,2017,20170401,345,40.8,3088,8598,248,39.9,3052,8550,網走市,178200,158800,146100,20,18,7600,6840,4710,4150,3800,6118,26.12.1,7.4.1,26.12.1,Ⅰ−１
30,留萌市,北海道,1,2017,20170401,514,40.7,2979,8143,167,43.0,3004,8619,留萌市,178200,158800,146100,42,45,8300,6800,3800,3400,3100,5800,29.4.1,29.4.1,29.4.1,Ⅰ−３
31,苫小牧市,北海道,1,2017,20170401,1900,39.6,3004,9337,732,40.8,2930,9125,苫小牧市,178200,158800,146100,130,105,9114,7440,5200,4800,4400,6324,29.4.1,5.12.1,29.4.1,Ⅳ−３
32,稚内市,北海道,1,2017,20170401,715,38.5,3047,8496,251,40.3,3002,8436,稚内市,178200,158800,146100,58,64,8280,6940,4090,3710,3390,5890,27.10.1,27.10.1,27.10.1,Ⅰ−１
33,美唄市,北海道,1,2017,20170401,410,43.9,3196,8162,224,44.2,3231,8186,美唄市,178200,158800,146100,18,15,8150,6550,4090,3510,3230,5780,18.4.1,6.4.1,18.4.1,Ⅰ−１
34,芦別市,北海道,1,2017,20170401,349,45.2,3296,8827,169,45.4,3340,8951,芦別市,178200,158800,146100,16,24,7920,6460,3850,3360,3150,5840,26.4.1,26.4.1,26.4.1,Ⅰ−１
35,江別市,北海道,1,2017,20170401,1160,40.8,3099,8596,455,40.7,3044,8436,江別市,178200,158800,146100,47,48,8930,7220,4560,4070,3780,6180,16.4.1,16.4.1,27.4.1,Ⅲ−３
36,赤平市,北海道,1,2017,20170401,252,45.4,3465,9228,129,44.9,3302,8978,赤平市,178200,158800,146100,5,10,8170,6669,3570,3080,2840,5738,29.4.1,29.4.1,29.4.1,Ⅰ−３
37,紋別市,北海道,1,2017,20170401,297,41.6,3017,8114,231,41.6,3032,8172,紋別市,178200,158800,146100,23,17,8500,6780,4400,4000,3600,5700,27.4.1,6.12.1,27.4.1,Ⅰ−１
38,士別市,北海道,1,2017,20170401,482,39.2,3055,8114,247,39.0,2971,7927,士別市,178200,158800,146100,15,27,7524,6453,3800,3340,3100,5596,25.11.1,26.5.1,25.11.1,Ⅰ−１
39,名寄市,北海道,1,2017,20170401,881,40.0,3396,9306,295,39.3,3034,8480,名寄市,178200,158800,146100,80,61,6896,6210,3840,3360,3100,5719,18.7.1,18.3.27,18.7.1,Ⅰ−１
40,三笠市,北海道,1,2017,20170401,316,41.4,3018,8401,131,40.1,2943,8258,三笠市,178200,158800,146100,26,19,8300,6750,3400,2950,2700,5750,26.4.1,6.4.1,26.4.1,Ⅰ−３
41,根室市,北海道,1,2017,20170401,544,40.6,3127,8964,203,40.8,3050,8840,根室市,178200,158800,146100,42,43,9000,7200,4050,3400,3150,6350,8.4.1,8.4.1,8.4.1,Ⅰ−１
42,千歳市,北海道,1,2017,20170401,1021,41.5,3198,8906,472,42.0,3154,8906,千歳市,178200,158800,146100,58,53,8550,6935,4600,4200,3850,5985,26.4.1,17.4.1,26.4.1,Ⅱ−３
43,滝川市,北海道,1,2017,20170401,707,40.0,3338,9381,259,41.8,3145,9077,滝川市,178200,158800,146100,57,60,9100,7250,4300,3600,3300,6350,27.4.1,26.10.1,27.4.1,Ⅰ−３
44,砂川市,北海道,1,2017,20170401,944,36.9,3091,8693,152,39.8,3056,8743,砂川市,178200,155800,146100,104,56,7990,6410,3940,3480,3180,5610,27.4.1,19.5.1,27.4.1,Ⅰ−３
45,歌志内市,北海道,1,2017,20170401,128,45.3,3240,9027,68,45.3,3241,9377,歌志内市,178200,158800,146100,7,3,7050,6070,2980,2650,2430,5580,29.4.1,29.4.1,29.4.1,Ⅰ−３
46,深川市,北海道,1,2017,20170401,478,41.6,3270,8671,213,42.7,3118,8413,深川市,178200,158800,146100,19,38,8320,6840,3760,3370,3170,6060,27.4.1,27.4.1,27.4.1,Ⅰ−１
47,富良野市,北海道,1,2017,20170401,267,44.3,3367,9598,191,44.4,3403,9620,富良野市,178200,155800,146100,12,17,8120,6630,3820,3370,3100,5760,16.4.1,9.6.1,16.4.1,Ⅰ−１
48,登別市,北海道,1,2017,20170401,428,40.3,2892,8224,254,40.5,2903,8260,登別市,178200,158800,146100,13,28,8700,7000,4000,3500,3200,6000,24.9.1,6.4.1,24.9.1,Ⅰ−３
49,恵庭市,北海道,1,2017,20170401,530,39.3,2999,8511,319,39.8,3060,8729,恵庭市,178200,158800,146100,37,23,8450,7070,4400,3850,3550,6060,26.4.1,6.4.1,26.4.1,Ⅱ−３
50,伊達市,北海道,1,2017,20170401,303,41.1,3038,8667,227,40.0,2976,8594,伊達市,178200,158800,146100,12,16,8630,7300,3920,3430,3160,6350,27.7.1,9.10.1,27.4.1,Ⅰ−１
51,北広島市,北海道,1,2017,20170401,470,40.3,3029,8539,277,40.2,3004,8449,北広島市,178200,158800,146100,20,34,8455,6907,4310,3840,3470,6042,26.4.1,10.10.1,26.4.1,Ⅱ−３
52,石狩市,北海道,1,2017,20170401,438,43.7,3311,9600,330,43.6,3305,9646,石狩市,178200,158800,146100,16,22,9200,7350,4390,3830,3360,6440,27.4.1,12.10.1,27.4.1,Ⅱ−３
53,北斗市,北海道,1,2017,20170401,235,41.7,3020,8335,181,41.2,3009,8295,北斗市,178200,158800,146100,6,7,9500,7600,4000,3400,3040,6600,29.4.1,20.4.1,29.4.1,Ⅰ−１
54,当別町,北海道,1,2017,20170401,183,41.2,3052,8728,158,41.9,3108,8902,当別町,178200,158800,146100,8,6,8500,7000,3100,2600,2400,6100,6.4.1,6.4.1,6.4.1,Ⅳ−２
55,新篠津村,北海道,1,2017,20170401,53,43.3,3192,9680,46,43.5,3189,9699,新篠津村,178200,158800,146100,−,2,6850,6050,2600,2250,1900,5600,21.4.1,21.4.1,21.4.1,Ⅰ−０
56,松前町,北海道,1,2017,20170401,172,42.9,3209,8877,93,43.5,2980,8603,松前町,178200,155800,146100,8,18,7440,6180,2700,2100,1830,5650,26.4.1,23.4.1,26.4.1,Ⅱ−１
57,福島町,北海道,1,2017,20170401,82,41.1,2854,8263,58,39.0,2779,7923,福島町,178200,158800,146100,4,6,7200,6000,2780,2220,1870,5600,29.4.1,29.4.1,29.4.1,Ⅰ−１
58,知内町,北海道,1,2017,20170401,96,39.3,2986,8546,54,39.3,2855,8300,知内町,178200,158800,146100,12,6,6850,5900,2430,1900,1620,5250,18.4.1,19.4.1,18.4.1,Ⅰ−０
59,木古内町,北海道,1,2017,20170401,171,44.7,3152,9073,61,42.1,2903,8442,木古内町,178200,158800,146100,2,6,7000,6000,2550,2000,1700,5600,27.4.1,24.4.1,27.4.1,Ⅰ−２
60,七飯町,北海道,1,2017,20170401,172,38.6,2862,8089,128,38.2,2871,8175,七飯町,178200,158800,146100,7,7,7980,6713,3300,2600,2300,6450,26.4.1,12.4.1,27.10.8,Ⅴ−２
61,鹿部町,北海道,1,2017,20170401,69,37.8,2791,7995,51,38.2,2809,8099,鹿部町,178200,155800,146100,2,5,7290,6045,2390,1850,1580,5487,17.4.1,17.7.1,17.4.1,Ⅰ−０
62,森町,北海道,1,2017,20170401,338,43.9,3198,9339,149,42.4,3035,8848,森町,178200,158800,146100,18,28,8120,6530,2950,2250,1950,5840,26.4.1,25.4.1,26.4.1,Ⅳ−０
63,八雲町,北海道,1,2017,20170401,536,40.5,3229,9094,192,39.3,2941,8457,八雲町,178200,158800,146100,47,41,8100,6700,2950,2300,1950,6020,28.4.1,28.9.1,28.4.1,Ⅳ−０
64,長万部町,北海道,1,2017,20170401,150,40.9,3104,9200,74,39.6,2934,8301,長万部町,178200,158800,146100,8,4,8100,6500,2500,2050,1750,5800,29.4.1,4.12.1,29.4.1,Ⅱ−１
65,江差町,北海道,1,2017,20170401,102,40.4,2952,7935,69,40.1,2927,7867,江差町,176500,157300,144700,3,6,6970,5490,2330,1950,1760,5020,19.4.1,16.4.1,19.4.1,Ⅱ−２
66,上ノ国町,北海道,1,2017,20170401,91,42.6,3192,8881,63,41.1,3128,8776,上ノ国町,178200,158800,146100,2,4,7220,5780,2380,1950,1710,5320,17.4.1,17.4.1,17.4.1,Ⅱ−１
67,厚沢部町,北海道,1,2017,20170401,96,43.6,3209,8733,56,41.2,2921,8022,厚沢部町,178200,158800,146100,6,6,7600,6170,2280,1940,1710,5700,18.4.1,18.4.1,18.4.1,Ⅰ−０
68,乙部町,北海道,1,2017,20170401,98,42.7,3134,8515,63,40.6,2808,7471,乙部町,178200,158800,146100,8,5,7500,6150,2320,1930,1700,5750,26.4.1,18.4.1,26.4.1,Ⅰ−１
69,奥尻町,北海道,1,2017,20170401,151,41.8,3174,8613,75,41.4,2936,8054,奥尻町,178200,155800,146100,23,14,6420,5550,2250,1800,1620,5310,26.4.1,18.4.1,26.4.1,Ⅰ−２
70,今金町,北海道,1,2017,20170401,170,42.6,3151,8841,79,39.7,2919,8573,今金町,178200,158800,146100,11,11,7400,6210,2390,2000,1700,5770,26.4.1,17.4.1,26.4.1,Ⅱ−０
71,せたな町,北海道,1,2017,20170401,230,42.4,3311,9105,125,42.2,3056,8588,せたな町,178200,158800,146100,12,13,7500,6000,2350,1900,1650,5500,23.10.1,23.10.1,23.10.1,Ⅱ−０
72,島牧村,北海道,1,2017,20170401,70,41.7,2818,7292,42,40.4,2922,8094,島牧村,178200,155800,146100,4,7,6500,5700,2450,1940,1650,5500,29.4.1,29.4.1,29.4.1,Ⅰ−０
73,寿都町,北海道,1,2017,20170401,63,38.5,2971,8173,51,39.1,3016,8522,寿都町,178200,158800,146100,8,8,6900,5690,2450,1950,1650,5220,20.4.1,20.4.1,20.4.1,Ⅰ−２
74,黒松内町,北海道,1,2017,20170401,71,41.9,3065,8646,61,42.5,3107,8739,黒松内町,178200,158800,146100,−,3,6700,5950,2460,1940,1640,5480,29.4.1,29.4.1,29.4.1,Ⅰ−２
75,蘭越町,北海道,1,2017,20170401,118,42.6,3042,8703,97,42.7,3047,8969,蘭越町,167600,155800,146100,2,8,6700,5720,2470,1950,1620,5240,29.1.1,28.1.1,28.4.1,Ⅰ−０
76,ニセコ町,北海道,1,2017,20170401,91,41.8,3066,8754,73,42.3,3104,8920,ニセコ町,178200,155800,146100,3,8,6700,5700,2580,2050,1700,5200,21.12.1,23.5.1,21.12.1,Ⅱ−０
77,真狩村,北海道,1,2017,20170401,63,43.4,3199,9206,45,44.6,3307,9743,真狩村,178200,158800,146100,3,3,6200,5700,2500,2000,1700,5200,27.4.1,29.4.1,27.4.1,Ⅰ−０
78,留寿都村,北海道,1,2017,20170401,69,37.4,2741,7812,48,37.3,2775,7904,留寿都村,178200,158800,146100,5,4,6400,5650,2400,1910,1600,5210,26.4.1,20.4.1,26.4.1,Ⅰ−０
79,喜茂別町,北海道,1,2017,20170401,62,39.9,2906,7700,49,40.7,2948,7914,喜茂別町,178200,155800,146100,7,4,6700,6000,2500,2000,1700,5600,16.9.1,16.9.1,27.4.1,Ⅰ−０
80,京極町,北海道,1,2017,20170401,77,39.6,2911,8384,49,38.5,2809,8103,京極町,167600,155800,146100,3,5,6800,6000,2430,1920,1650,5500,26.4.1,20.4.1,26.4.1,Ⅰ−０
81,倶知安町,北海道,1,2017,20170401,166,40.7,2985,8480,118,40.8,3026,8613,倶知安町,178200,158800,146100,11,10,7000,6000,2680,2180,1790,5500,28.4.1,29.4.1,28.4.1,Ⅳ−２
82,共和町,北海道,1,2017,20170401,104,39.7,2890,8357,78,39.8,2890,8527,共和町,167600,155800,146100,5,7,6800,5750,2520,1980,1670,5330,23.4.1,19.4.1,23.4.1,Ⅱ−０
83,岩内町,北海道,1,2017,20170401,162,38.4,2836,7806,101,38.2,2838,7984,岩内町,178200,158800,146100,9,8,6850,5700,2820,2260,1850,5330,26.4.1,7.1.1,26.4.1,Ⅲ−２
84,泊村,北海道,1,2017,20170401,63,40.1,2867,8315,40,40.8,2940,8692,泊村,178200,155800,146100,4,2,6500,5750,2630,2090,1700,5300,25.4.1,18.4.1,25.4.1,Ⅰ−２
85,神恵内村,北海道,1,2017,20170401,38,40.1,2954,8366,31,39.8,2919,8435,神恵内村,178200,158800,146100,1,2,6500,5680,2250,1800,1600,5290,26.4.1,15.5.1,26.4.1,Ⅰ−２
86,積丹町,北海道,1,2017,20170401,70,41.0,3094,9564,53,40.6,3106,10025,積丹町,178200,158800,146100,−,2,6500,5600,2600,2000,1700,5300,26.4.1,28.4.1,25.4.1,Ⅰ−０
87,古平町,北海道,1,2017,20170401,76,38.5,2819,7570,61,39.5,2906,7831,古平町,178200,158800,146100,5,3,6500,5600,2400,1930,1620,5150,27.4.1,27.4.1,26.4.1,Ⅰ−１
88,仁木町,北海道,1,2017,20170401,69,39.4,2923,8222,57,40.6,3007,8496,仁木町,178200,158800,146100,5,5,6360,5620,2390,1930,1620,5240,20.4.1,17.4.1,20.4.1,Ⅰ−０
89,余市町,北海道,1,2017,20170401,199,42.6,3129,9162,153,42.3,3155,9317,余市町,178200,158800,146100,12,10,7950,6550,2900,2350,2000,5900,29.4.1,26.4.1,29.4.1,Ⅳ−２
90,赤井川村,北海道,1,2017,20170401,45,38.9,2915,8315,36,38.9,2942,8498,赤井川村,167600,155800,146100,3,2,6800,5850,2700,1990,1680,5380,28.4.1,28.4.1,28.4.1,Ⅰ−０
91,南幌町,北海道,1,2017,20170401,131,44.4,3200,9214,92,43.2,3190,9342,南幌町,178200,158800,146100,5,9,7540,6230,2950,2360,2013,5710,29.4.1,29.4.1,29.4.1,Ⅱ−０
92,奈井江町,北海道,1,2017,20170401,197,44.7,3026,8314,90,44.8,3113,8722,奈井江町,175527,156418,143909,6,10,6620,5660,2620,2080,1740,5090,27.4.1,18.4.1,27.4.1,Ⅱ−１
93,上砂川町,北海道,1,2017,20170401,70,42.9,2866,7919,47,42.6,2964,8315,上砂川町,178200,157300,146100,6,2,7110,6290,2790,2210,1850,5670,27.1.1,27.1.1,29.1.1,Ⅰ−２
94,由仁町,北海道,1,2017,20170401,112,42.9,3263,9353,68,42.6,3161,9245,由仁町,178200,158800,146100,4,3,6340,5720,2660,2100,1760,5330,28.4.1,29.4.1,28.4.1,Ⅱ−０
95,長沼町,北海道,1,2017,20170401,216,43.1,3027,8386,111,41.7,2952,8367,長沼町,178200,158800,146100,8,14,7560,6261,2980,2370,1930,5824,28.10.1,27.3.31,28.10.1,Ⅲ−０
96,栗山町,北海道,1,2017,20170401,148,44.7,3277,8559,106,44.3,3313,8742,栗山町,178200,158800,146100,3,4,7947,6679,3000,2390,1960,6128,26.6.1,14.4.1,26.6.1,Ⅲ−０
97,月形町,北海道,1,2017,20170401,98,42.8,3173,9410,67,41.3,3048,9026,月形町,178200,−,146100,4,−,6860,6010,2680,2140,1738,5690,26.4.1,16.1.1,26.4.1,Ⅰ−０
98,浦臼町,北海道,1,2017,20170401,54,39.3,2993,8510,44,39.9,3025,8685,浦臼町,178200,158800,146100,5,4,6872,5813,2480,1970,1650,5412,26.4.1,20.9.1,26.4.1,Ⅰ−０
99,新十津川町,北海道,1,2017,20170401,99,42.0,3137,8913,81,42.7,3189,9195,新十津川町,178200,158800,146100,7,3,7050,6120,2790,2210,1890,5560,27.7.1,26.4.1,27.7.1,Ⅱ−０
100,妹背牛町,北海道,1,2017,20170401,64,43.3,3258,9779,56,43.3,3257,9866,妹背牛町,178200,158800,146100,2,2,6202,5994,2680,2120,1770,5319,29.1.1,18.4.1,29.1.1,Ⅰ−０
101,秩父別町,北海道,1,2017,20170401,51,39.6,3007,9061,39,38.3,2911,8886,秩父別町,178200,158800,146100,3,3,7890,6420,2680,2120,1819,5760,27.4.1,27.4.1,27.4.1,Ⅰ−０
102,雨竜町,北海道,1,2017,20170401,53,40.9,3112,9230,42,40.3,3012,9252,雨竜町,178200,158800,146100,3,1,7460,6670,2630,2090,1750,5930,29.4.1,15.4.1,27.4.1,Ⅰ−０
103,北竜町,北海道,1,2017,20170401,92,37.7,2951,8341,50,40.1,3066,8887,北竜町,178200,158800,146100,9,5,7890,6420,2680,2120,1770,5760,28.5.1,15.12.1,28.5.1,Ⅰ−０
104,沼田町,北海道,1,2017,20170401,114,37.9,2741,7627,67,40.6,3050,7590,沼田町,178200,158800,146100,12,12,7890,6420,2680,2120,1770,5760,27.5.1,27.5.1,27.5.1,Ⅰ−０
105,鷹栖町,北海道,1,2017,20170401,101,36.1,2706,7754,77,36.3,2738,8033,鷹栖町,178200,158800,146100,10,6,6800,5700,2500,1900,1650,5400,18.4.1,15.4.1,18.4.1,Ⅱ−０
106,東神楽町,北海道,1,2017,20170401,124,42.2,3214,8993,84,41.3,3170,9021,東神楽町,178200,158800,146100,9,5,7000,5900,2420,1890,1630,5500,21.1.1,19.5.1,21.1.1,Ⅲ−２
107,当麻町,北海道,1,2017,20170401,105,40.0,3043,8954,80,39.8,2987,8656,当麻町,178200,158800,146100,5,8,7500,5950,2500,1950,1700,5650,27.4.1,27.4.1,27.4.1,Ⅱ−０
108,比布町,北海道,1,2017,20170401,71,39.7,3011,8541,60,39.1,2970,8456,比布町,178200,158800,146100,2,1,6800,5700,2450,1840,1630,5320,28.4.1,28.4.1,28.4.1,Ⅰ−０
109,愛別町,北海道,1,2017,20170401,75,39.0,2885,7924,60,39.9,2943,7993,愛別町,178200,158800,146100,4,3,6000,5440,2320,1790,1580,5190,17.7.1,10.4.1,15.10.1,Ⅰ−０
110,上川町,北海道,1,2017,20170401,140,42.5,3208,9479,89,42.5,3149,9539,上川町,178200,155800,146100,7,11,7450,6130,2493,2086,1798,5600,22.12.1,24.4.1,22.12.1,Ⅰ−２
111,東川町,北海道,1,2017,20170401,109,41.5,3123,8692,64,42.1,3128,8949,東川町,176700,157300,144600,8,7,7750,6160,2610,2080,1760,6160,26.4.1,26.4.1,28.10.1,Ⅱ−０
112,美瑛町,北海道,1,2017,20170401,208,39.7,3099,8655,126,38.6,2948,8391,美瑛町,178200,158800,146100,18,13,8100,6400,3000,2400,2000,6000,29.4.1,29.4.1,29.4.1,Ⅲ−０
113,上富良野町,北海道,1,2017,20170401,183,42.4,3296,8647,110,41.8,3177,8312,上富良野町,176700,154300,144600,9,8,7200,6000,2750,2050,1700,5550,26.4.1,15.7.1,26.4.1,Ⅲ−２
114,中富良野町,北海道,1,2017,20170401,123,41.3,2978,8640,65,39.2,2946,8515,中富良野町,178200,155800,146100,4,9,7000,5760,2450,1870,1600,5280,23.11.1,16.1.1,23.11.1,Ⅱ−０
115,南富良野町,北海道,1,2017,20170401,92,40.3,3094,8823,68,41.8,3131,9082,南富良野町,178200,158800,146100,15,8,7100,5900,2400,1910,1610,5400,24.10.1,16.4.1,24.10.1,Ⅰ−０
116,占冠村,北海道,1,2017,20170401,54,39.3,3114,8268,44,39.0,3114,8345,占冠村,178200,158800,146100,2,1,6480,5620,2250,1700,1400,5390,16.4.1,14.10.1,16.4.1,Ⅰ−２
117,和寒町,北海道,1,2017,20170401,110,39.2,2995,8338,65,38.5,2883,8331,和寒町,178200,158800,146100,8,5,7100,5940,2460,1950,1700,5590,26.4.1,18.4.1,26.4.1,Ⅰ−０
118,剣淵町,北海道,1,2017,20170401,102,39.8,3060,8570,65,39.8,2929,8218,剣淵町,178200,158800,146100,8,9,6770,5730,2310,1820,1590,5270,19.4.1,19.4.1,19.4.1,Ⅰ−０
119,下川町,北海道,1,2017,20170401,169,42.2,3049,8284,81,41.3,3044,8421,下川町,178200,158800,146100,10,11,7300,5840,2600,2080,1750,5470,19.7.1,15.4.1,19.7.1,Ⅰ−０
120,美深町,北海道,1,2017,20170401,109,40.4,2989,8265,81,40.3,3036,8402,美深町,178200,158800,146100,3,2,7300,6000,2500,2000,1750,5600,20.4.1,20.4.1,20.4.1,Ⅰ−０
121,音威子府村,北海道,1,2017,20170401,59,38.7,2979,8397,31,40.3,3012,8779,音威子府村,178200,155800,146100,9,7,5780,4930,1910,1420,1230,4680,17.6.1,17.6.1,17.6.1,Ⅰ−２
122,中川町,北海道,1,2017,20170401,61,44.1,3234,8899,46,45.5,3316,9091,中川町,178200,158800,146100,2,2,6020,5220,2250,1670,1400,4950,21.4.1,15.1.1,21.4.1,Ⅰ−１
123,幌加内町,北海道,1,2017,20170401,72,41.4,3211,8855,61,40.7,3008,8315,幌加内町,178200,158800,146100,3,1,6900,5800,2540,2010,1680,5400,29.4.1,17.4.1,29.4.1,Ⅰ−０
124,増毛町,北海道,1,2017,20170401,140,41.8,2977,8621,83,42.1,2913,8590,増毛町,178200,158800,146100,4,8,6800,6120,2430,1980,1760,5640,16.4.1,16.4.1,16.4.1,Ⅰ−０
