,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
29,和歌山,和歌山県,30,2013,20130401,15265,43.5,3572,10301,3983,42.5,3335,9676,和歌山,178800,158700,144500,701,1843,11374,8930,9215,7857,7469,6298,18.7.1,22.4.1,18.7.1,都道府県
30,鳥取,鳥取県,31,2013,20130401,11612,42.9,3356,8961,2937,43.2,3130,8404,鳥取,169700,150500,137100,485,529,11780,8790,8649,7623,7192,6950,25.1.1,15.12.1,25.1.1,都道府県
31,島根,島根県,32,2013,20130401,13891,43.8,3598,9321,3724,44.3,3394,9034,島根,171890,152524,139847,514,665,9920,8245,8460,7790,7220,6743,24.4.1,24.4.1,24.4.1,都道府県
32,岡山,岡山県,33,2013,20130401,23394,43.1,3620,9733,4731,43.0,3368,9227,岡山,184000,−,147100,997,3234,9030,8160,9000,8100,7560,7298,21.4.1,21.4.1,21.4.1,都道府県
33,広島,広島県,34,2013,20130401,30778,43.5,3576,10577,5644,44.4,3457,10343,広島,176278,156462,142462,1495,1708,12501,10092,10295,9158,8560,7695,23.4.1,23.8.1,23.4.1,都道府県
34,山口,山口県,35,2013,20130401,19395,44.8,3702,10645,4328,43.7,3402,9951,山口,180500,160200,145900,525,2493,10320,9180,9212,8272,7896,7380,21.4.1,23.8.1,21.4.1,都道府県
35,徳島,徳島県,36,2013,20130401,13582,44.0,3550,10484,3487,44.2,3374,10191,徳島,177012,157113,143055,558,598,9750,8118,8750,8100,7600,7134,19.11.1,19.11.1,19.11.1,都道府県
36,香川,香川県,37,2013,20130401,14414,43.9,3625,10489,3180,44.5,3427,10083,香川,178800,158700,144500,779,747,10280,8330,8930,8075,7600,7047,17.4.1,17.4.1,20.4.1,都道府県
37,愛媛,愛媛県,38,2013,20130401,20939,43.8,3627,10274,3981,44.8,3493,10382,愛媛,176355,156369,142911,1102,1270,9900,8585,8730,7830,7380,7744,20.4.1,23.6.1,22.12.1,都道府県
38,高知,高知県,39,2013,20130401,13794,44.6,3642,10164,3689,43.4,3306,9299,高知,172500,153100,140400,554,1291,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡,福岡県,40,2013,20130401,50201,44.0,3652,10814,8377,43.2,3389,10116,福岡,178800,158700,144500,2289,7938,13500,10800,11100,9800,8900,8800,22.10.1,18.4.1,19.4.1,都道府県
40,佐賀,佐賀県,41,2013,20130401,13148,44.2,3628,10250,3133,43.3,3368,9700,佐賀,172200,152800,140100,457,1949,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎,長崎県,42,2013,20130401,20585,44.3,3666,10460,4359,43.8,3359,9872,長崎,172200,152800,140100,547,1971,12100,9600,9600,8500,7700,7400,24.4.1,24.4.1,24.4.1,都道府県
42,熊本,熊本県,43,2013,20130401,22170,43.9,3671,10490,4633,43.7,3448,10191,熊本,172200,152800,140100,660,3527,8680,9700,9700,8700,7800,7700,22.4.1,24.4.1,24.4.1,都道府県
43,大分,大分県,44,2013,20130401,16957,44.6,3716,10714,3890,43.3,3400,10039,大分,178800,158700,144500,558,798,12251,9781,9700,8600,7770,7559,24.3.1,22.12.1,24.3.1,都道府県
44,宮崎,宮崎県,45,2013,20130401,17277,43.8,3581,10040,3980,43.8,3328,9462,宮崎,172200,152800,140100,548,2158,9920,8820,9800,8900,7800,7410,23.4.1,19.4.30,23.4.1,都道府県
45,鹿児島,鹿児島県,46,2013,20130401,25211,43.2,3604,10194,5464,44.7,3388,9824,鹿児島,172200,152800,140100,653,3427,11160,9700,9215,8700,7800,7700,24.10.1,24.10.1,24.10.1,都道府県
46,沖縄,沖縄県,47,2013,20130401,23153,41.9,3442,9554,4439,41.1,3128,8795,沖縄,172200,152800,140100,1076,4744,12300,9700,9800,8400,7500,7200,25.4.1,25.4.1,25.4.1,都道府県
