,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai
0,北海道,北海道,1,2011,20110401,74866,43.0,3370,10353,16646,45.3,3274,10377,北海道,159285,141340,129592,2897,4081,10350,8800,10440,9360,8100,7650,18.4.1,19.8.1,18.4.1,都道府県
1,青森県,青森県,2,2011,20110401,20366,44.0,3644,10405,4438,43.8,3431,10057,青森県,172200,152800,140100,603,2303,10160,8730,8645,7776,7566,7380,16.1.1,23.6.1,16.1.1,都道府県
2,岩手県,岩手県,3,2011,20110401,24201,43.2,3597,10096,4448,43.3,3420,9879,岩手県,172200,152800,140100,689,954,10540,8640,8900,8000,7700,5328,23.4.1,23.4.1,23.4.1,都道府県
3,宮城県,宮城県,4,2011,20110401,27363,43.8,3731,10982,5555,42.8,3439,10445,宮城県,178800,158700,144500,922,2761,12445,9792,9612,8663,8077,8342,23.4.1,21.4.1,23.4.1,都道府県
4,秋田県,秋田県,5,2011,20110401,15482,44.3,3740,10390,3864,43.4,3475,9967,秋田県,172200,152800,140100,335,672,9680,7905,8645,7695,7410,6545,19.7.1,19.10.1,19.7.1,都道府県
5,山形県,山形県,6,2011,20110401,18954,44.2,3682,10347,4112,44.0,3494,9971,山形県,172200,152800,140100,471,2064,9090,7884,8670,7740,7460,6414,22.12.1,18.4.1,22.12.1,都道府県
6,福島県,福島県,7,2011,20110401,27992,44.3,3780,10349,6123,44.1,3505,9926,福島県,175100,155400,142500,750,3145,10560,8755,10100,9000,8300,8010,23.4.1,23.4.1,23.4.1,都道府県
7,茨城県,茨城県,8,2011,20110401,34747,43.8,3700,10826,6148,43.1,3419,10193,茨城県,172200,152800,140100,1111,4460,10720,9180,8585,7920,7650,7826,21.4.1,23.4.1,21.4.1,都道府県
8,栃木県,栃木県,9,2011,20110401,24658,43.5,3509,10587,4911,44.1,3341,10424,栃木県,169860,147915,137275,785,1048,10320,8585,9603,8730,8051,7560,21.4.1,21.4.1,21.4.1,都道府県
9,群馬県,群馬県,10,2011,20110401,25160,43.3,3695,10645,4762,43.7,3488,10267,群馬県,177300,157200,143400,918,2810,11790,9540,8820,8464,7885,8556,22.4.1,21.4.1,22.4.1,都道府県
10,埼玉県,埼玉県,11,2011,20110401,62658,43.6,3681,11101,8856,44.0,3544,10629,埼玉県,178800,158700,144500,2749,9572,14200,11340,11440,10160,9270,9370,18.4.1,18.4.1,18.4.1,都道府県
11,千葉県,千葉県,12,2011,20110401,62124,43.1,3642,10832,8799,43.7,3493,10407,千葉県,178800,158700,144500,3303,6440,13900,11100,11100,9700,8800,8130,22.7.1,22.4.1,23.4.1,都道府県
12,東京都,東京都,13,2011,20110401,166817,41.6,3367,12259,18977,42.5,3312,12205,東京都,181200,154800,142700,8336,11280,13446,12190,12820,11570,10300,11350,23.4.1,23.4.1,22.12.1,都道府県
13,神奈川県,神奈川県,14,2011,20110401,73801,42.3,3600,11219,9451,43.3,3494,10886,神奈川県,172200,152800,140100,3593,3710,14500,11600,12000,10800,9700,9200,7.12.1,7.12.1,7.12.1,都道府県
14,新潟県,新潟県,15,2011,20110401,34819,43.1,3620,9828,6437,42.8,3364,9325,新潟県,178800,158700,144500,1032,3021,12400,9700,9600,8400,7700,7980,19.4.1,19.4.1,19.4.1,都道府県
15,富山県,富山県,16,2011,20110401,15688,44.0,3679,10491,3292,44.1,3476,10009,富山県,178800,158700,144500,492,1580,11050,9180,9100,8600,7800,7650,20.4.1,20.4.1,23.4.1,都道府県
16,石川県,石川県,17,2011,20110401,15947,44.2,3552,10419,3571,42.7,3305,9730,石川県,172200,152800,140100,662,846,12350,9690,9100,8600,7800,7770,15.1.1,19.4.30,15.1.1,都道府県
17,福井県,福井県,18,2011,20110401,13535,43.2,3646,10438,3011,42.8,3394,9729,福井県,178800,155700,144500,454,572,11700,9180,8827,8342,7566,8010,15.8.1,17.4.1,15.8.1,都道府県
18,山梨県,山梨県,19,2011,20110401,14237,42.8,3500,10356,3398,43.2,3357,10439,山梨県,175224,155526,141610,1122,1202,11000,8736,8645,7872,7469,7189,22.12.1,23.4.1,22.12.1,都道府県
19,長野県,長野県,20,2011,20110401,27292,44.5,3657,10065,5647,45.6,3492,9902,長野県,175600,155700,142300,997,3401,12820,9880,9880,8640,8070,8170,20.4.1,20.4.1,20.4.1,都道府県
20,岐阜県,岐阜県,21,2011,20110401,24366,43.1,3485,10506,4790,43.2,3232,9955,岐阜県,171648,152352,138720,767,3264,9380,8480,8160,7360,6800,6400,22.4.1,22.4.1,22.4.1,都道府県
21,静岡県,静岡県,22,2011,20110401,38724,42.9,3727,10731,6647,42.7,3476,10236,静岡県,180158,159906,145598,1588,1702,12980,10600,10210,9020,8320,8220,21.12.1,21.12.1,21.12.1,都道府県
22,愛知県,愛知県,23,2011,20110401,71913,41.9,3663,10807,9626,43.2,3471,10525,愛知県,181300,160900,146500,3527,6009,12627,10342,11123,9789,8988,8750,21.6.1,22.4.1,22.4.1,都道府県
23,三重県,三重県,24,2011,20110401,23830,43.4,3676,10827,4835,43.4,3504,10540,三重県,178800,158700,144500,894,3529,12160,9595,10200,9000,8300,7232,19.4.1,8.1.1,22.4.1,都道府県
24,滋賀県,滋賀県,25,2011,20110401,18348,43.0,3606,10827,3400,43.3,3404,10469,滋賀県,177906,157907,143778,754,871,10560,9360,8937,8086,7812,7650,23.4.1,17.4.1,23.4.1,都道府県
25,京都府,京都府,26,2011,20110401,28941,43.3,3575,10970,4936,44.6,3477,10822,京都府,178800,157200,144500,1276,4023,11628,9719,11200,10300,9600,8091,18.4.1,20.4.1,18.4.1,都道府県
26,大阪府,大阪府,27,2011,20110401,86846,42.1,3241,10080,10998,43.6,3145,10183,大阪府,173436,153939,140165,4736,5686,10150,9120,9945,8755,7905,7626,20.8.1,20.8.1,20.8.1,都道府県
27,兵庫県,兵庫県,28,2011,20110401,60983,43.1,3567,10898,8200,44.2,3409,10466,兵庫県,174330,154733,140888,2666,3276,11280,9435,9945,9195,8370,8370,20.4.1,20.4.1,20.4.1,都道府県
28,奈良県,奈良県,29,2011,20110401,16848,44.1,3641,10771,3573,43.8,3440,10391,奈良県,178800,−,144500,116,953,10962,9025,9680,8460,7800,5008,22.12.1,22.12.1,23.4.1,都道府県
29,和歌山県,和歌山県,30,2011,20110401,15515,44.2,3640,10555,3960,42.8,3382,9874,和歌山県,178800,158700,144500,625,1648,11374,8930,9215,7857,7469,6298,18.7.1,22.4.1,18.7.1,都道府県
30,鳥取県,鳥取県,31,2011,20110401,11547,42.8,3415,8950,2992,42.7,3187,8418,鳥取県,176800,156800,142800,434,459,12070,9000,8649,7623,7192,6960,22.1.1,15.12.1,22.4.1,都道府県
31,島根県,島根県,32,2011,20110401,14109,43.6,3419,9406,3668,44.2,3237,9149,島根県,161868,143632,131694,520,603,9600,8000,7680,7098,6545,6560,20.4.1,16.4.1,20.4.1,都道府県
32,岡山県,岡山県,33,2011,20110401,23452,43.3,3383,10225,4701,42.7,3107,9545,岡山県,170376,−,136059,756,3217,9030,8160,9000,8100,7560,7298,21.4.1,21.4.1,21.4.1,都道府県
33,広島県,広島県,34,2011,20110401,30896,43.8,3632,10658,5782,44.2,3472,10348,広島県,175814,156049,142086,1365,1612,12501,10092,10017,8917,8334,7695,23.4.1,23.4.1,23.4.1,都道府県
34,山口県,山口県,35,2011,20110401,19765,44.5,3631,10724,4456,43.5,3321,10077,山口県,176890,156996,142982,558,2606,10320,9180,9800,8800,8400,7380,21.4.1,23.4.1,21.4.1,都道府県
35,徳島県,徳島県,36,2011,20110401,13636,44.0,3591,10661,3406,44.3,3433,10450,徳島県,177012,157113,143055,504,578,9750,8118,8750,8100,7600,7134,19.11.1,19.11.1,19.11.1,都道府県
36,香川県,香川県,37,2011,20110401,14290,44.3,3656,10768,3164,44.5,3451,10366,香川県,178800,158700,144500,532,718,10280,8330,8930,8075,7600,7047,17.4.1,17.4.1,20.4.1,都道府県
37,愛媛県,愛媛県,38,2011,20110401,21345,43.4,3665,10324,4068,45.0,3594,10624,愛媛県,172940,153457,140702,1016,1227,9900,8590,8730,7830,7380,7744,20.4.1,18.4.1,22.12.1,都道府県
38,高知県,高知県,39,2011,20110401,14099,44.7,3686,10467,3717,43.9,3382,9747,高知県,172500,153100,140400,526,1387,9760,8742,8700,8000,7600,7410,22.4.1,22.4.1,22.4.1,都道府県
39,福岡県,福岡県,40,2011,20110401,50253,44.4,3724,11001,8350,43.6,3450,10370,福岡県,178800,158700,144500,1504,7059,13500,10800,11100,9800,8900,8800,22.10.1,18.4.1,19.4.1,都道府県
40,佐賀県,佐賀県,41,2011,20110401,13243,44.2,3676,10361,3100,44.0,3454,9914,佐賀県,172200,152800,140100,352,1711,11900,9400,9400,8200,7600,7600,18.4.1,18.4.1,15.4.1,都道府県
41,長崎県,長崎県,42,2011,20110401,21063,43.9,3698,10601,4400,43.9,3445,10248,長崎県,172200,152800,140100,438,1917,12600,9900,9900,8800,8000,7700,18.8.1,18.8.1,18.8.1,都道府県
42,熊本県,熊本県,43,2011,20110401,22609,43.8,3576,10529,4793,43.9,3371,10297,熊本県,167034,148216,135897,621,3436,8680,8245,9021,8265,7566,6545,22.4.1,21.4.1,21.5.1,都道府県
43,大分県,大分県,44,2011,20110401,17190,44.5,3763,10788,3926,43.9,3492,10272,大分県,178800,158700,144500,479,722,12314,9831,9700,8600,7770,7597,22.12.1,22.12.1,22.12.1,都道府県
44,宮崎県,宮崎県,45,2011,20110401,17518,43.4,3609,10120,4052,43.8,3381,9610,宮崎県,172200,152800,140100,536,2053,9920,8820,9800,8900,7800,7410,19.4.1,19.4.30,19.4.1,都道府県
45,鹿児島県,鹿児島県,46,2011,20110401,25577,42.7,3477,10269,5559,44.3,3306,10027,鹿児島県,168756,149744,137298,623,3677,9825,8755,8755,8096,7380,6885,23.4.1,23.4.1,23.4.1,都道府県
46,沖縄県,沖縄県,47,2011,20110401,22843,42.2,3480,9758,4394,41.7,3190,9014,沖縄県,172200,152800,140100,830,4945,11160,9114,9900,8500,7600,7300,20.4.1,20.4.1,20.4.1,都道府県
