岐阜市議会議員補欠選挙（2018年01月28日投票）,岐阜市,"[3, 3, 3, 3, 3, 0]"
大垣市議会議員補欠選挙（2017年04月16日投票）,大垣市,"[2, 2, 2, 2, 2, 0]"
高山市議会議員選挙（2003年04月27日投票）,高山市,"[27, 27, 27, 27, 27, 26]"
各務原市議会議員選挙（2017年02月26日投票）,各務原市,"[29, 29, 29, 29, 29, 28]"
山県市議会議員選挙（2016年04月24日投票）,山県市,"[15, 15, 15, 15, 15, 8]"
山県市議会議員補欠選挙（2007年04月22日投票）,山県市,"[4, 4, 4, 4, 4, 3]"
瑞穂市議会議員選挙（2016年04月17日投票）,瑞穂市,"[21, 21, 21, 21, 21, 14]"
飛騨市議会議員選挙（2016年02月14日投票）,飛騨市,"[18, 18, 18, 18, 18, 9]"
本巣市議会議員選挙（2017年09月24日投票）,本巣市,"[17, 17, 17, 17, 17, 10]"
郡上市議会議員選挙（2016年04月03日投票）,郡上市,"[19, 19, 19, 19, 19, 14]"
下呂市議会議員選挙（2016年04月10日投票）,下呂市,"[16, 16, 16, 16, 16, 12]"
海津市議会議員選挙（2017年09月24日投票）,海津市,"[17, 17, 17, 17, 17, 11]"
岐南町議会議員選挙（2017年09月10日投票）,岐南町,"[10, 10, 10, 10, 10, 9]"
岐南町議会議員補欠選挙（2016年12月04日投票）,岐南町,"[3, 3, 3, 3, 3, 2]"
笠松町議会議員選挙（2016年03月27日投票）,笠松町,"[11, 11, 11, 11, 11, 10]"
揖斐川町議会議員選挙（2017年02月19日投票）,揖斐川町,"[23, 23, 23, 23, 23, 1]"
揖斐川町議会議員補欠選挙（2016年10月02日投票）,揖斐川町,"[1, 1, 1, 1, 1, 0]"
池田町議会議員選挙（2016年03月27日投票）,池田町,"[12, 12, 12, 12, 12, 4]"
白川町議会議員選挙（2017年08月27日投票）,白川町,"[11, 11, 11, 11, 11, 7]"
東白川村議会議員選挙（2010年04月22日投票）,東白川村,"[7, 7, 7, 7, 7, 0]"
