八代市議会議員選挙（2017年08月27日投票）,八代市,"[38, 38, 38, 38, 38, 27]"
人吉市議会議員選挙（2019年04月21日投票）,人吉市,"[20, 20, 20, 20, 20, 0]"
玉名市議会議員選挙（2017年10月22日投票）,玉名市,"[25, 25, 25, 25, 25, 16]"
菊池市議会議員補欠選挙（2017年04月09日投票）,菊池市,"[2, 2, 2, 2, 2, 0]"
宇城市議会議員選挙（2010年04月25日投票）,宇城市,"[31, 31, 31, 31, 31, 0]"
天草市議会議員選挙（2018年03月25日投票）,天草市,"[28, 28, 28, 28, 28, 23]"
美里町議会議員選挙（2006年04月16日投票）,美里町,"[8, 8, 8, 8, 8, 5]"
南関町議会議員選挙（2018年02月25日投票）,南関町,"[16, 16, 16, 16, 16, 10]"
長洲町議会議員選挙（2017年10月01日投票）,長洲町,"[14, 14, 14, 14, 14, 12]"
和水町議会議員選挙（2018年03月25日投票）,和水町,"[16, 16, 16, 16, 16, 8]"
大津町議会議員選挙（2017年02月05日投票）,大津町,"[18, 18, 18, 18, 18, 14]"
西原村議会議員選挙（2016年09月11日投票）,西原村,"[13, 13, 13, 13, 13, 8]"
山都町議会議員選挙（2017年10月22日投票）,山都町,"[15, 15, 15, 15, 15, 6]"
氷川町議会議員選挙（2017年10月22日投票）,氷川町,"[12, 12, 12, 12, 12, 9]"
芦北町議会議員選挙（2018年03月25日投票）,芦北町,"[17, 17, 17, 17, 17, 14]"
多良木町議会議員選挙（2019年04月21日投票）,多良木町,"[14, 14, 14, 14, 14, 0]"
多良木町議会議員補欠選挙（2017年02月05日投票）,多良木町,"[2, 2, 2, 2, 2, 1]"
湯前町議会議員選挙（2016年11月20日投票）,湯前町,"[12, 12, 12, 12, 12, 9]"
相良村議会議員選挙（2017年04月23日投票）,相良村,"[11, 11, 11, 11, 11, 9]"
五木村議会議員選挙（2017年07月23日投票）,五木村,"[10, 10, 10, 10, 10, 8]"
球磨村議会議員再選挙（2016年03月06日投票）,球磨村,"[1, 1, 1, 1, 1, 0]"
球磨村議会議員選挙（2010年04月25日投票）,球磨村,"[12, 12, 12, 12, 12, 0]"
あさぎり町議会議員選挙（2016年04月24日投票）,あさぎり町,"[20, 20, 20, 20, 20, 14]"
