松山市議会議員選挙（2006年04月30日投票）,松山市,"[54, 54, 54, 54, 54, 53]"
宇和島市議会議員選挙（2017年08月27日投票）,宇和島市,"[33, 33, 33, 33, 33, 17]"
八幡浜市議会議員選挙（2017年08月06日投票）,八幡浜市,"[20, 20, 20, 20, 20, 14]"
西条市議会議員選挙（2021年02月14日投票）,西条市,"[33, 33, 33, 33, 33, 32]"
大洲市議会議員選挙（2017年09月03日投票）,大洲市,"[22, 22, 22, 22, 22, 20]"
伊予市議会議員選挙（2017年04月16日投票）,伊予市,"[21, 21, 21, 21, 21, 15]"
伊予市議会議員補欠選挙（2016年11月06日投票）,伊予市,"[4, 4, 4, 4, 4, 1]"
西予市議会議員選挙（2016年04月24日投票）,西予市,"[25, 25, 25, 25, 25, 11]"
上島町議会議員選挙（2016年10月23日投票）,上島町,"[16, 16, 16, 16, 16, 0]"
久万高原町議会議員補欠選挙（2016年08月28日投票）,久万高原町,"[2, 2, 2, 2, 2, 0]"
久万高原町議会議員補欠選挙（2016年07月10日投票）,久万高原町,"[1, 1, 1, 1, 1, 0]"
伊方町議会議員選挙（2017年04月16日投票）,伊方町,"[18, 18, 18, 18, 18, 14]"
鬼北町議会議員選挙（2017年04月16日投票）,鬼北町,"[16, 16, 16, 16, 16, 11]"
愛南町議会議員選挙（2017年04月09日投票）,愛南町,"[17, 17, 17, 17, 17, 13]"
