佐賀市議会議員選挙（2017年10月15日投票）,佐賀市,"[43, 43, 43, 43, 43, 34]"
鳥栖市議会議員選挙（2017年11月19日投票）,鳥栖市,"[26, 26, 26, 26, 26, 19]"
鹿島市議会議員選挙（2019年04月21日投票）,鹿島市,"[18, 18, 18, 18, 18, 17]"
鹿島市議会議員選挙（2015年04月26日投票）,鹿島市,"[19, 19, 19, 19, 19, 18]"
鹿島市議会議員選挙（2011年04月24日投票）,鹿島市,"[17, 17, 17, 17, 17, 16]"
小城市議会議員選挙（2018年02月11日投票）,小城市,"[25, 25, 25, 25, 25, 17]"
嬉野市議会議員選挙（2018年01月21日投票）,嬉野市,"[18, 18, 18, 18, 18, 12]"
吉野ヶ里町議会議員選挙（2018年03月25日投票）,吉野ヶ里町,"[14, 14, 14, 14, 14, 11]"
みやき町議会議員選挙（2018年02月18日投票）,みやき町,"[19, 19, 19, 19, 19, 14]"
みやき町議会議員補欠選挙（2017年04月02日投票）,みやき町,"[3, 3, 3, 3, 3, 0]"
玄海町議会議員選挙（2017年09月24日投票）,玄海町,"[11, 11, 11, 11, 11, 7]"
