名古屋市議会議員選挙（2019年04月07日投票）, 中村区,"[7, 7, 7, 7, 7, 6]"
名古屋市議会議員補欠選挙（2017年11月19日投票）,名古屋市,"[2, 2, 2, 2, 2, 0]"
名古屋市議会議員補欠選挙（2016年12月18日投票）,名古屋市,"[2, 2, 2, 2, 2, 0]"
岡崎市議会議員選挙（2020年10月18日投票）,岡崎市,"[50, 50, 50, 50, 50, 49]"
岡崎市議会議員選挙（2016年10月16日投票）,岡崎市,"[56, 56, 56, 56, 56, 55]"
瀬戸市議会議員選挙（1999年04月25日投票）,瀬戸市,"[41, 41, 41, 41, 41, 40]"
碧南市議会議員選挙（2016年04月24日投票）,碧南市,"[28, 28, 28, 28, 28, 17]"
西尾市議会議員選挙（2017年06月25日投票）,西尾市,"[35, 35, 35, 35, 35, 24]"
新城市議会議員選挙（2017年10月29日投票）,新城市,"[22, 22, 22, 22, 22, 11]"
東海市議会議員選挙（2018年03月25日投票）,東海市,"[24, 24, 24, 24, 24, 16]"
愛西市議会議員選挙（2010年04月18日投票）,愛西市,"[29, 29, 29, 29, 29, 0]"
清須市議会議員補欠選挙（2017年07月23日投票）,清須市,"[3, 3, 3, 3, 3, 0]"
弥富市議会議員選挙（2016年02月14日投票）,弥富市,"[18, 18, 18, 18, 18, 14]"
豊山町議会議員補欠選挙（2016年11月20日投票）,豊山町,"[1, 1, 1, 1, 1, 0]"
大口町議会議員補欠選挙（2017年10月22日投票）,大口町,"[2, 2, 2, 2, 2, 0]"
扶桑町議会議員選挙（2016年04月24日投票）,扶桑町,"[20, 20, 20, 20, 20, 11]"
阿久比町議会議員補欠選挙（2017年10月15日投票）,阿久比町,"[5, 5, 5, 5, 5, 4]"
南知多町議会議員選挙（2017年06月25日投票）,南知多町,"[15, 15, 15, 15, 15, 6]"
設楽町議会議員補欠選挙（2017年10月15日投票）,設楽町,"[2, 2, 2, 2, 2, 0]"
