大阪市議会議員選挙（2019年04月07日投票）, 大阪市住之江区選挙区,"[7, 7, 7, 7, 7, 6]"
大阪市議会議員選挙（2019年04月07日投票）, 大阪市西成区選挙区,"[9, 9, 9, 9, 9, 8]"
大阪市議会議員補欠選挙（2017年10月22日投票）,大阪市,"[2, 2, 2, 2, 2, 0]"
堺市議会議員補欠選挙（2017年09月24日投票）, 西区選挙区,"[2, 2, 2, 2, 2, 0]"
堺市議会議員補欠選挙（2017年09月24日投票）, 南区選挙区,"[3, 3, 3, 3, 3, 0]"
岸和田市議会議員補欠選挙（2018年02月04日投票）,岸和田市,"[3, 3, 3, 3, 3, 0]"
岸和田市議会議員補欠選挙（2017年11月26日投票）,岸和田市,"[4, 4, 4, 4, 4, 0]"
茨木市議会議員補欠選挙（2016年04月10日投票）,茨木市,"[3, 3, 3, 3, 3, 1]"
泉佐野市議会議員選挙（2010年05月16日投票）,泉佐野市,"[22, 22, 22, 22, 22, 0]"
河内長野市議会議員補欠選挙（2016年07月10日投票）,河内長野市,"[1, 1, 1, 1, 1, 0]"
松原市議会議員補欠選挙（2017年05月28日投票）,松原市,"[2, 2, 2, 2, 2, 0]"
大東市議会議員選挙（2016年04月17日投票）,大東市,"[26, 26, 26, 26, 26, 12]"
柏原市議会議員選挙（2017年09月10日投票）,柏原市,"[21, 21, 21, 21, 21, 12]"
羽曳野市議会議員選挙（2017年09月10日投票）,羽曳野市,"[20, 20, 20, 20, 20, 15]"
阪南市議会議員選挙（2017年09月17日投票）,阪南市,"[19, 19, 19, 19, 19, 7]"
島本町議会議員選挙（2017年04月16日投票）,島本町,"[18, 18, 18, 18, 18, 10]"
豊能町議会議員選挙（2017年09月24日投票）,豊能町,"[15, 15, 15, 15, 15, 8]"
豊能町議会議員補欠選挙（2016年09月25日投票）,豊能町,"[1, 1, 1, 1, 1, 0]"
能勢町議会議員選挙（2017年04月23日投票）,能勢町,"[13, 13, 13, 13, 13, 7]"
太子町議会議員選挙（2016年10月23日投票）,太子町,"[15, 15, 15, 15, 15, 10]"
太子町議会議員補欠選挙（2016年04月10日投票）,太子町,"[2, 2, 2, 2, 2, 0]"
河南町議会議員選挙（2016年09月25日投票）,河南町,"[15, 15, 15, 15, 15, 11]"
千早赤阪村議会議員選挙（2017年04月23日投票）,千早赤阪村,"[9, 9, 9, 9, 9, 3]"
