宮古市議会議員補欠選挙（2017年06月25日投票）,宮古市,"[7, 7, 7, 7, 7, 0]"
大船渡市議会議員選挙（2016年04月24日投票）,大船渡市,"[24, 24, 24, 24, 24, 20]"
北上市議会議員選挙（2016年03月27日投票）,北上市,"[27, 27, 27, 27, 27, 20]"
遠野市議会議員補欠選挙（2017年10月15日投票）,遠野市,"[2, 2, 2, 2, 2, 0]"
一関市議会議員選挙（2017年10月01日投票）,一関市,"[32, 32, 32, 32, 32, 22]"
奥州市議会議員選挙（2018年03月04日投票）,奥州市,"[30, 30, 30, 30, 30, 21]"
西和賀町議会議員補欠選挙（2017年11月12日投票）,西和賀町,"[3, 3, 3, 3, 3, 0]"
金ケ崎町議会議員選挙（2016年02月21日投票）,金ケ崎町,"[17, 17, 17, 17, 17, 13]"
平泉町議会議員選挙（2016年04月03日投票）,平泉町,"[12, 12, 12, 12, 12, 6]"
住田町議会議員補欠選挙（2017年07月23日投票）,住田町,"[1, 1, 1, 1, 1, 0]"
岩泉町議会議員選挙（2017年04月23日投票）,岩泉町,"[15, 15, 15, 15, 15, 11]"
一戸町議会議員選挙（2017年11月12日投票）,一戸町,"[21, 21, 21, 21, 21, 13]"
