倉吉市議会議員選挙（2017年10月01日投票）,倉吉市,"[21, 21, 21, 21, 21, 15]"
境港市議会議員選挙（2018年02月04日投票）,境港市,"[16, 16, 16, 16, 16, 14]"
境港市議会議員補欠選挙（2016年07月17日投票）,境港市,"[3, 3, 3, 3, 3, 0]"
若桜町議会議員選挙（2018年02月11日投票）,若桜町,"[11, 11, 11, 11, 11, 4]"
智頭町議会議員選挙（2017年07月09日投票）,智頭町,"[12, 12, 12, 12, 12, 8]"
智頭町議会議員補欠選挙（2016年06月05日投票）,智頭町,"[2, 2, 2, 2, 2, 0]"
八頭町議会議員選挙（2017年04月16日投票）,八頭町,"[14, 14, 14, 14, 14, 10]"
三朝町議会議員選挙（2017年10月29日投票）,三朝町,"[16, 16, 16, 16, 16, 12]"
湯梨浜町議会議員選挙（2017年04月23日投票）,湯梨浜町,"[12, 12, 12, 12, 12, 11]"
琴浦町議会議員選挙（2018年01月28日投票）,琴浦町,"[17, 17, 17, 17, 17, 12]"
北栄町議会議員選挙（2017年10月01日投票）,北栄町,"[16, 16, 16, 16, 16, 12]"
大山町議会議員選挙（2017年04月16日投票）,大山町,"[19, 19, 19, 19, 19, 14]"
南部町議会議員選挙（2016年10月16日投票）,南部町,"[15, 15, 15, 15, 15, 10]"
伯耆町議会議員選挙（2017年04月23日投票）,伯耆町,"[14, 14, 14, 14, 14, 13]"
江府町議会議員選挙（2017年06月25日投票）,江府町,"[12, 12, 12, 12, 12, 7]"
