静岡市議会議員選挙（2017年03月26日投票）, 葵区選挙区,"[21, 21, 21, 21, 21, 15]"
静岡市議会議員選挙（2017年03月26日投票）, 静岡市駿河区選挙区,"[18, 18, 18, 18, 18, 10]"
静岡市議会議員選挙（2017年03月26日投票）, 清水区選挙区,"[20, 20, 20, 20, 20, 12]"
富士宮市議会議員選挙（2019年04月21日投票）,富士宮市,"[24, 24, 24, 24, 24, 23]"
富士宮市議会議員選挙（2015年04月26日投票）,富士宮市,"[24, 24, 24, 24, 24, 23]"
富士宮市議会議員選挙（2011年04月24日投票）,富士宮市,"[26, 26, 26, 26, 26, 25]"
伊東市議会議員補欠選挙（2017年05月21日投票）,伊東市,"[4, 4, 4, 4, 4, 0]"
島田市議会議員選挙（2017年05月21日投票）,島田市,"[22, 22, 22, 22, 22, 15]"
磐田市議会議員選挙（2017年04月16日投票）,磐田市,"[32, 32, 32, 32, 32, 20]"
焼津市議会議員選挙（2015年02月01日投票）,焼津市,"[23, 23, 23, 23, 23, 22]"
掛川市議会議員選挙（2017年04月16日投票）,掛川市,"[25, 25, 25, 25, 25, 14]"
袋井市議会議員選挙（2017年04月16日投票）,袋井市,"[22, 22, 22, 22, 22, 13]"
御前崎市議会議員選挙（2016年04月10日投票）,御前崎市,"[16, 16, 16, 16, 16, 10]"
菊川市議会議員選挙（2017年01月22日投票）,菊川市,"[24, 24, 24, 24, 24, 22]"
牧之原市議会議員選挙（2017年10月22日投票）,牧之原市,"[17, 17, 17, 17, 17, 12]"
東伊豆町議会議員補欠選挙（2018年03月18日投票）,東伊豆町,"[1, 1, 1, 1, 1, 0]"
南伊豆町議会議員補欠選挙（2017年04月30日投票）,南伊豆町,"[1, 1, 1, 1, 1, 0]"
松崎町議会議員補欠選挙（2017年12月03日投票）,松崎町,"[1, 1, 1, 1, 1, 0]"
西伊豆町議会議員選挙（2017年04月16日投票）,西伊豆町,"[12, 12, 12, 12, 12, 9]"
函南町議会議員補欠選挙（2018年03月25日投票）,函南町,"[4, 4, 4, 4, 4, 0]"
長泉町議会議員選挙（2017年09月17日投票）,長泉町,"[23, 23, 23, 23, 23, 11]"
川根本町議会議員選挙（2017年10月01日投票）,川根本町,"[14, 14, 14, 14, 14, 7]"
森町議会議員選挙（2017年04月16日投票）,森町,"[12, 12, 12, 12, 12, 8]"
森町議会議員補欠選挙（2016年02月14日投票）,森町,"[3, 3, 3, 3, 3, 0]"
