長浜市議会議員選挙（2010年07月25日投票）,長浜市,"[40, 40, 40, 40, 40, 30]"
近江八幡市議会議員選挙（2011年04月24日投票）,近江八幡市,"[29, 29, 29, 29, 29, 28]"
甲賀市議会議員選挙（2017年10月22日投票）,甲賀市,"[31, 31, 31, 31, 31, 19]"
野洲市議会議員選挙（2017年10月22日投票）,野洲市,"[22, 22, 22, 22, 22, 11]"
野洲市議会議員補欠選挙（2016年10月23日投票）,野洲市,"[3, 3, 3, 3, 3, 0]"
湖南市議会議員選挙（2017年10月22日投票）,湖南市,"[22, 22, 22, 22, 22, 12]"
東近江市議会議員選挙（2017年10月22日投票）,東近江市,"[31, 31, 31, 31, 31, 13]"
米原市議会議員選挙（2017年10月22日投票）,米原市,"[25, 25, 25, 25, 25, 14]"
愛荘町議会議員選挙（2018年02月25日投票）,愛荘町,"[17, 17, 17, 17, 17, 11]"
多賀町議会議員選挙（2016年03月13日投票）,多賀町,"[17, 17, 17, 17, 17, 11]"
