平戸市議会議員選挙（2017年10月22日投票）,平戸市,"[19, 19, 19, 19, 19, 14]"
松浦市議会議員選挙（2018年01月21日投票）,松浦市,"[19, 19, 19, 19, 19, 15]"
対馬市議会議員選挙（2017年05月21日投票）,対馬市,"[24, 24, 24, 24, 24, 18]"
壱岐市議会議員選挙（2017年07月30日投票）,壱岐市,"[20, 20, 20, 20, 20, 13]"
西海市議会議員選挙（2021年04月18日投票）,西海市,"[19, 19, 19, 19, 19, 18]"
西海市議会議員選挙（2017年04月23日投票）,西海市,"[20, 20, 20, 20, 20, 19]"
雲仙市議会議員選挙（2017年10月22日投票）,雲仙市,"[21, 21, 21, 21, 21, 16]"
波佐見町議会議員選挙（2016年10月23日投票）,波佐見町,"[16, 16, 16, 16, 16, 8]"
佐々町議会議員選挙（2017年06月18日投票）,佐々町,"[12, 12, 12, 12, 12, 7]"
新上五島町議会議員選挙（2017年04月16日投票）,新上五島町,"[17, 17, 17, 17, 17, 14]"
