那覇市議会議員選挙（2017年07月09日投票）,那覇市,"[67, 67, 67, 67, 67, 30]"
石垣市議会議員補欠選挙（2018年03月11日投票）,石垣市,"[3, 3, 3, 3, 3, 0]"
名護市議会議員補欠選挙（2018年02月04日投票）,名護市,"[2, 2, 2, 2, 2, 0]"
糸満市議会議員選挙（2017年11月19日投票）,糸満市,"[28, 28, 28, 28, 28, 15]"
糸満市議会議員補欠選挙（2016年06月05日投票）,糸満市,"[4, 4, 4, 4, 4, 0]"
宮古島市議会議員選挙（2017年10月22日投票）,宮古島市,"[33, 33, 33, 33, 33, 14]"
南城市議会議員補欠選挙（2018年01月21日投票）,南城市,"[2, 2, 2, 2, 2, 0]"
今帰仁村議会議員補欠選挙（2016年08月07日投票）,今帰仁村,"[2, 2, 2, 2, 2, 0]"
本部町議会議員選挙（2017年03月05日投票）,本部町,"[19, 19, 19, 19, 19, 7]"
金武町議会議員選挙（2016年11月27日投票）,金武町,"[20, 20, 20, 20, 20, 14]"
伊江村議会議員補欠選挙（2017年04月16日投票）,伊江村,"[1, 1, 1, 1, 1, 0]"
読谷村議会議員選挙（2010年09月12日投票）,読谷村,"[22, 22, 22, 22, 22, 19]"
中城村議会議員補欠選挙（2016年06月05日投票）,中城村,"[2, 2, 2, 2, 2, 0]"
西原町議会議員補欠選挙（2016年09月11日投票）,西原町,"[3, 3, 3, 3, 3, 0]"
与那原町議会議員選挙（2017年04月23日投票）,与那原町,"[15, 15, 15, 15, 15, 11]"
南風原町議会議員補欠選挙（2010年04月18日投票）,南風原町,"[4, 4, 4, 4, 4, 0]"
八重瀬町議会議員補欠選挙（2017年09月10日投票）,八重瀬町,"[7, 7, 7, 7, 7, 0]"
多良間村議会議員選挙（2017年05月28日投票）,多良間村,"[10, 10, 10, 10, 10, 6]"
与那国町議会議員補欠選挙（2017年08月06日投票）,与那国町,"[1, 1, 1, 1, 1, 0]"
