土佐清水市議会議員補欠選挙（2017年05月21日投票）,土佐清水市,"[2, 2, 2, 2, 2, 0]"
香美市議会議員選挙（2010年09月12日投票）,香美市,"[26, 26, 26, 26, 26, 0]"
本山町議会議員補欠選挙（2017年11月26日投票）,本山町,"[3, 3, 3, 3, 3, 0]"
大豊町議会議員補欠選挙（2016年11月06日投票）,大豊町,"[3, 3, 3, 3, 3, 0]"
いの町議会議員選挙（2017年05月21日投票）,いの町,"[22, 22, 22, 22, 22, 17]"
いの町議会議員補欠選挙（2016年10月16日投票）,いの町,"[3, 3, 3, 3, 3, 1]"
仁淀川町議会議員選挙（2018年01月21日投票）,仁淀川町,"[11, 11, 11, 11, 11, 8]"
中土佐町議会議員選挙（2018年01月21日投票）,中土佐町,"[14, 14, 14, 14, 14, 10]"
佐川町議会議員選挙（2017年10月08日投票）,佐川町,"[15, 15, 15, 15, 15, 12]"
梼原町議会議員補欠選挙（2017年12月03日投票）,梼原町,"[2, 2, 2, 2, 2, 0]"
大月町議会議員選挙（2016年09月25日投票）,大月町,"[12, 12, 12, 12, 12, 6]"
