横手市議会議員選挙（2017年10月15日投票）,横手市,"[29, 29, 29, 29, 29, 22]"
男鹿市議会議員補欠選挙（2017年04月09日投票）,男鹿市,"[2, 2, 2, 2, 2, 0]"
湯沢市議会議員選挙（2017年10月22日投票）,湯沢市,"[24, 24, 24, 24, 24, 13]"
鹿角市議会議員選挙（2017年03月12日投票）,鹿角市,"[22, 22, 22, 22, 22, 17]"
由利本荘市議会議員選挙（2017年10月22日投票）,由利本荘市,"[28, 28, 28, 28, 28, 20]"
潟上市議会議員選挙（2018年02月04日投票）,潟上市,"[20, 20, 20, 20, 20, 15]"
大仙市議会議員選挙（2017年09月24日投票）,大仙市,"[29, 29, 29, 29, 29, 24]"
大仙市議会議員補欠選挙（2017年04月09日投票）,大仙市,"[3, 3, 3, 3, 3, 0]"
北秋田市議会議員選挙（2018年03月25日投票）,北秋田市,"[21, 21, 21, 21, 21, 19]"
仙北市議会議員選挙（2010年04月11日投票）,仙北市,"[27, 27, 27, 27, 27, 0]"
小坂町議会議員選挙（2016年03月28日投票）,小坂町,"[13, 13, 13, 13, 13, 10]"
藤里町議会議員選挙（2016年03月27日投票）,藤里町,"[12, 12, 12, 12, 12, 11]"
五城目町議会議員選挙（2016年03月27日投票）,五城目町,"[15, 15, 15, 15, 15, 13]"
八郎潟町議会議員選挙（2017年02月05日投票）,八郎潟町,"[12, 12, 12, 12, 12, 10]"
大潟村議会議員選挙（2016年08月28日投票）,大潟村,"[14, 14, 14, 14, 14, 10]"
羽後町議会議員選挙（2016年03月27日投票）,羽後町,"[20, 20, 20, 20, 20, 12]"
