ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,牧 たかひろ,マキ タカヒロ,48,男,新人,タレント,無所属,True,7833.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,高松 大樹,タカマツ ダイキ,39,男,現職,大分市議会議員,無所属,True,5888.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,安東 ふさよし,アンドウ フサヨシ,69,男,現職,大分市議会議員,社会民主党,True,5031.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,松下 清高,マツシタ キヨタカ,67,男,現職,大分市議会議員,社会民主党,True,4533.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,甲斐 たかゆき,カイ タカユキ,58,男,現職,大分市議会議員,社会民主党,True,4434.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,ほあき 誠悟,ホアキ セイゴ,59,男,現職,大分市議会議員,無所属,True,4099.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,かわべ 浩子,カワベ ヒロコ,60,女,現職,大分市議会議員,公明党,True,4095.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,佐藤 むつお,サトウ ムツオ,46,男,新人,会社員（昭和電工株式会社）,無所属,True,4053.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,くにむね 浩,クニムネ ヒロシ,56,男,現職,大分市議会議員,公明党,True,4037.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,大石 祥一,オオイシ ショウイチ,57,男,現職,会社員,無所属,True,3918.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,仲家 こうじ,ナカヤ コウジ,59,男,現職,会社員（JX金属製錬株式会社　佐賀関製錬所　技師）,無所属,True,3885.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,今山 ひろゆき,イマヤマ ヒロユキ,61,男,現職,団体役員,公明党,True,3864.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,橋本 たかひろ,ハシモト タカヒロ,56,男,現職,大分市議会議員,公明党,True,3863.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,穴見 のりあき,アナミ ノリアキ,37,男,現職,大分市議会議員,自由民主党,True,3816.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,ひじや 郁,ヒジヤ カオル,62,男,現職,団体役員,公明党,True,3782.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,衛藤 えんよう,エトウ エンヨウ,63,男,現職,大分市議会議員,無所属,True,3770.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
大分市議会議員選挙（2021年02月21日投票）,大分市議会議員選挙,大分県,大分市,大分市,いわかわ よしえ,イワカワ ヨシエ,55,女,新人,会社役員,無所属,True,3733.0,20210221,2021,2,21,20210214,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan,46.18,44,58,1.3181818181818181,394530,186795,207735,1225,任期満了,48.18,nan,nan,nan
