ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
青森市議会議員補欠選挙（2020年11月01日投票）,青森市議会議員補欠選挙,青森県,青森市,青森市,しぶたに 洋子,シブタニ ヨウコ,38,女,新人,指定障害福祉サービス就労継続支援事業所株式会社陽より会代表取締役,無所属,True,41019.0,20201101,2020,11,1,20201025,36.38,1,2,2.0,nan,nan,nan,nan,その他,nan,nan,nan,nan,36.38,1,2,2.0,nan,nan,nan,nan,その他,nan,nan,nan,nan
青森市議会議員補欠選挙（2020年11月01日投票）,青森市議会議員補欠選挙,青森県,青森市,青森市,関 貴光,セキ タカミツ,28,男,新人,社会福祉法人ゆきわり会職員,無所属,False,36896.0,20201101,2020,11,1,20201025,36.38,1,2,2.0,nan,nan,nan,nan,その他,nan,nan,nan,nan,36.38,1,2,2.0,nan,nan,nan,nan,その他,nan,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,花田 明仁,ハナダ アキヒト,66,男,現職,会社役員,自由民主党,True,4903.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,大矢 保,オオヤ タモツ,68,男,現職,青森市議会議員,自由民主党,True,3607.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,赤木 長義,アカギ ミチヨシ,56,男,現職,政党役員,公明党,True,3358.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,村川 美登里,ムラカワ ミドリ,45,女,現職,青森市議会議員,日本共産党,True,3289.602,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,奈良岡 隆,ナラオカ タカシ,67,男,現職,青森市議会議員,無所属,True,3263.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,竹山 美虎,タケヤマ ヨシトラ,57,男,現職,東北電力株式会社社員,無所属,True,3198.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,里村 誠悦,サトムラ セイエツ,70,男,現職,賃貸業,自由民主党,True,3139.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
青森市議会議員選挙（2018年10月28日投票）,青森市議会議員選挙,青森県,青森市,青森市,天内 慎也,アマナイ シンヤ,45,男,現職,政党役員,日本共産党,True,3116.0,20181028,2018,10,28,20181021,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan,41.41,35,39,1.1142857142857143,nan,nan,nan,nan,任期満了,45.63,nan,nan,nan
