ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,田坂 信一,タサカ シンイチ,67,男,現職,松山市議会議員,無所属,True,7490.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,池本 俊英,イケモト トシヒデ,59,男,現職,団体役員,無所属,True,6094.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,檜垣 良太,ヒガキ リョウタ,27,男,新人,無職,立憲民主党,True,5857.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,松波 雄大,マツナミ ユウダイ,35,男,新人,株式会社サードフロア代表,無所属,True,5165.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,雲峰 広行,クモミネ ヒロユキ,63,男,現職,政党役員,公明党,True,5067.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,白石 勇二,シライシ ユウジ,51,男,現職,松山市議会議員,自由民主党,True,4883.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,岡 雄也,オカ  ユウヤ,34,男,現職,松山市議会議員,自由民主党,True,4427.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,大亀 泰彦,オオガメ ヤスヒコ,54,男,現職,伊予鉄道会社会社員,無所属,True,4306.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,渡部 克彦,ワタナベ カツヒコ,50,男,現職,農業,無所属,True,4228.477,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,猪野 由紀久,イノ ユキヒサ,68,男,現職,自営業,無所属,True,4124.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,土井田 学,ドイダ マナブ,69,男,現職,松山市議会議員,無所属,True,3895.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,岡田 教人,オカダ ノリヒト,37,男,現職,無職,自由民主党,True,3855.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,白石 研策,シライシ ケンサク,77,男,現職,農業,自由民主党,True,3855.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,小崎 愛子,コサキ アイコ,60,女,現職,政党役員,日本共産党,True,3851.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,若江 進,ワカエ ススム,60,男,現職,松山市議会議員,無所属,True,3770.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,太田 幸伸,オオタ ユキノブ,51,男,現職,松山市議会議員,公明党,True,3735.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,松本 博和,マツモト ヒロカズ,57,男,現職,中島漁業協同組合　代表理事組合長,自由民主党,True,3731.4,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,本田 精志,ホンダ キヨシ,57,男,現職,松山市議会議員,自由民主党,True,3723.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,長野 昌子,ナガノ マサコ,58,女,現職,松山市議会議員,公明党,True,3710.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,大塚 啓史,オオツカ ケイシ,54,男,現職,松山市議会議員,公明党,True,3693.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,清水 尚美,シミズ ナオミ,61,女,現職,政党役員,公明党,True,3668.422,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,吉冨 健一,ヨシトミ ケンイチ,48,男,現職,松山市議会議員,公明党,True,3666.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,田渕 紀子,タブチ ノリコ,48,女,新人,英語教室経営,無所属,True,3627.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,渡部 昭,ワタナベ アキラ,67,男,現職,松山市議会議員,民進党,True,3604.522,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,山本 智紀,ヤマモト トモノリ,34,男,新人,団体役員,無所属,True,3592.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,原 俊司,ハラ シュンジ,53,男,現職,政党役員,自由民主党,True,3530.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,菅 泰晴,カン ヤスハル,60,男,現職,歯科医師,無所属,True,3526.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,松本 久美子,マツモト クミコ,60,女,新人,無職,無所属,True,3508.599,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,丹生谷 利和,ニュウノヤ トシカズ,67,男,現職,政党役員,公明党,True,3492.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,清水 宣郎,シミズ ヨシロウ,66,男,現職,会社役員,自由民主党,True,3453.577,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,上杉 昌弘,ウエスギ マサヒロ,58,男,現職,会社員,無所属,True,3445.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,山瀬 忠吉,ヤマセ タダヨシ,55,男,現職,政党役員,公明党,True,3429.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,池田 美恵,イケダ ミエ,47,女,現職,無職,無所属,True,3330.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,梶原 時義,カジワラ トキヨシ,60,男,現職,松山市議会議員,無所属,True,3325.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,角田 敏郎,カクダ トシロウ,59,男,現職,松山市議会議員,自由民主党,True,3205.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,杉村 千栄,スギムラ チエ,41,女,現職,松山市議会議員,日本共産党,True,3153.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,武田 浩一,タケダ コウイチ,58,男,現職,四国電力株式会社社員,無所属,True,3078.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,河本 英樹,カワモト ヒデキ,46,男,新人,株式会社ヨシケンコーポレーション　代表取締役,無所属,True,2951.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
松山市議会議員選挙（2018年04月28日投票）,松山市議会議員選挙,愛媛県,松山市,松山市,向田 将央,ムコウダ マサヒロ,45,男,現職,松山市議会議員,自由民主党,True,2938.0,20180428,2018,4,28,20180422,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan,43.87,43,53,1.2325581395348837,nan,nan,nan,nan,任期満了,nan,nan,nan,nan
