ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,大石 浩文,オオイシ ヒロフミ,54,男,,中小企業診断士,自由民主党,True,7168.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,髙本 一臣,タカモト カズオミ,55,男,,熊本市議会議員,自由民主党,True,5347.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,上野 みえこ,ウエノ ミエコ,60,女,,政党役員,日本共産党,True,5121.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,しがき 正仁,シガキ マサヒト,48,男,,熊本市議会議員,自由民主党,True,5071.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,三森 りか,ミモリ リカ,54,女,,熊本市議会議員,公明党,True,4227.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,高瀬 ちづこ,タカセ チヅコ,47,女,,無職,公明党,True,4030.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,原 とおる,ハラ トオル,67,男,,熊本市議会議員,自由民主党,True,4018.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,村上 ひろし,ムラカミ ヒロシ,68,男,,無職,無所属,True,3794.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,田尻 よしひろ,タジリ ヨシヒロ,55,男,,学校法人理事,無所属,True,3690.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
熊本市議会議員選挙（2019年04月07日投票）,熊本市議会議員選挙,熊本県,熊本市, 中央区,上田 よしひろ,ウエダ ヨシヒロ,52,男,,熊本市議会議員,無所属,True,2882.0,20190407,2019,4,7,20190329,41.66,48,62,1.2916666666666667,593764,nan,nan,130245,任期満了,46.47,nan,nan,nan,39.29,11,16,1.4545454545454546,145436,nan,nan,5447,任期満了,42.34,nan,nan,nan
