ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
下関市議会議員補欠選挙（2021年03月14日投票）,下関市議会議員補欠選挙,山口県,下関市,下関市,江村 卓三,エムラ タクゾウ,68,男,元職,下関市農業委員会委員,自由民主党,True,31628.0,20210314,2021,3,14,20210307,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan
下関市議会議員補欠選挙（2021年03月14日投票）,下関市議会議員補欠選挙,山口県,下関市,下関市,下村 ひでき,シモムラ ヒデキ,61,男,新人,団体職員（国際経営改善事業協同組合）,無所属,False,25228.0,20210314,2021,3,14,20210307,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan
下関市議会議員補欠選挙（2021年03月14日投票）,下関市議会議員補欠選挙,山口県,下関市,下関市,杉村 よしはる,スギムラ ヨシハル,66,男,新人,株式会社エース代表取締役,無所属,False,12271.0,20210314,2021,3,14,20210307,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan
下関市議会議員補欠選挙（2021年03月14日投票）,下関市議会議員補欠選挙,山口県,下関市,下関市,ささき ただお,ササキ タダオ,82,男,新人,社会福祉法人理事長,次世代の為の自由福祉党,False,5012.0,20210314,2021,3,14,20210307,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan,37.49,1,4,4.0,216871,99368,117503,-8993,辞職/現職議員の辞職に伴う,47.05,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,安岡 克昌,ヤスオカ カツマサ,54,男,現職,下関市議会議員,無所属,True,4505.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,香川 昌則,カガワ マサノリ,55,男,現職,学習塾代表,自由民主党,True,3887.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,吉田 真次,ヨシダ シンジ,34,男,現職,下関市議会議員,自由民主党,True,3505.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,阪本 祐季,サカモト ユウキ,29,男,新人,無職,無所属,True,3433.52,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,本池 涼子,モトイケ リョウコ,28,女,新人,長周新聞社記者,無所属,True,3135.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,前東 直樹,マエヒガシ ナオキ,47,男,現職,下関市議会議員,公明党,True,3064.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,坂本 晴美,サカモト ハルミ,54,女,新人,無職,公明党,True,2958.479,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,関谷 博,セキタニ ヒロシ,60,男,現職,下関市議会議員,自由民主党,True,2933.575,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,恵良 健一郎,エラ ケンイチロウ,47,男,現職,下関市議会議員,公明党,True,2899.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,村中 良多,ムラナカ リョウタ,37,男,新人,有限会社村中本店専務,無所属,True,2878.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,板谷 正,イタヤ タダシ,53,男,現職,合同会社コネクト代表社員,自由民主党,True,2845.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
下関市議会議員選挙（2019年02月03日投票）,下関市議会議員選挙,山口県,下関市,下関市,河野 淳一,カワノ ジュンイチ,52,男,新人,無職,公明党,True,2773.0,20190203,2019,2,3,20190127,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan,43.37,34,41,1.2058823529411764,nan,nan,nan,nan,任期満了,45.47,nan,nan,nan
