,ori_id,level_1,start_date,end_date,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1,ele_dt,ele_1y,ele_2y,ele_3y,count_jyorei,salary_am_kokuji,salary_ch_kokuji,salary_vc_kokuji,salary_mayor_kokuji,salary_vice_mayor_kokuji,name_1,prefecture,pref_id,data_year,data_ymd,n_staff_all,ave_age_staff_all,salary_staff_all,kimatsu_staff_all,n_staff_gyosei,ave_age_staff_gyosei,salary_staff_gyosei,kimatsu_staff_gyosei,name_2,daisotsu,tandaisotsu,kousotsu,n_newcomer,n_retire,salary_mayor,salary_vice_mayor,salary_chair,salary_vice_chair,salary_assembly_member,salary_education,mayor_sala_apply_ymd,assembly_sala_apply_ymd,education_sala_apply_ymd,ruiji_dantai,pref_muni,municipality,salary_mayor_f1,salary_am_f1,mayor_apply_f1,am_apply_f1,am_apply_f1_dt,may_apply_f1_dt,salary_am_start,nendo_start,salary_mayor_start
0,223,ele_3y,2009-04-09,2010-04-04,山口県下松市議会議員選挙（2006年04月09日投票）,山口県,下松市,20060409.0,2009,4.0,9.0,2006-04-02,山口県下松市,山口県下松市,2009,2010-04-04,2006-04-09,2007-04-09 00:00:00,2008-04-09 00:00:00,2009-04-09 00:00:00,0.0,3770.0,4750.0,4150.0,8415.0,7372.0,下松市,山口県,35,2009,20090401,459.0,42.3,3296.0,11176.0,239.0,42.8,3349.0,11609.0,下松市,178800.0,158700.0,144500.0,14.0,34.0,8415.0,7220.0,4750.0,4150.0,3770.0,6365.0,12.10.1,9.10.1,19.1.1,Ⅱ−２,山口県下松市,下松市,8415.0,3770.0,12.10.1,9.10.1,1997-10-01,2000-10-01,3770.0,2009-04-01,8415.0
1,225,ele_3y,2009-04-09,2010-04-06,栃木県高根沢町議会議員選挙（2006年04月09日投票）,栃木県,高根沢町,20060409.0,2009,4.0,9.0,2006-04-05,栃木県高根沢町,栃木県高根沢町,2009,2010-04-06,2006-04-09,2007-04-09 00:00:00,2008-04-09 00:00:00,2009-04-09 00:00:00,0.0,2400.0,3450.0,2700.0,7500.0,5890.0,高根沢町,栃木県,9,2009,20090401,199.0,43.9,3246.0,10247.0,142.0,44.3,3371.0,10777.0,高根沢町,172200.0,152800.0,140100.0,1.0,9.0,7500.0,5890.0,3450.0,2700.0,2400.0,5460.0,18.4.1,6.10.1,18.4.1,Ⅴ−２,栃木県高根沢町,高根沢町,7275.0,2328.0,22.4.1,22.4.1,2010-04-01,2010-04-01,2400.0,2009-04-01,7500.0
2,226,ele_3y,2009-04-09,2010-04-06,岡山県勝央町議会議員選挙（2006年04月09日投票）,岡山県,勝央町,20060409.0,2009,4.0,9.0,2006-04-04,岡山県勝央町,岡山県勝央町,2009,2010-04-06,2006-04-09,2007-04-09 00:00:00,2008-04-09 00:00:00,2009-04-09 00:00:00,0.0,2200.0,3000.0,2400.0,7200.0,6100.0,勝央町,岡山県,33,2009,20090401,136.0,43.1,3074.0,10188.0,71.0,43.4,3250.0,10818.0,勝央町,172200.0,155700.0,144500.0,9.0,7.0,7200.0,6100.0,3000.0,2400.0,2200.0,5500.0,17.6.1,17.6.1,17.6.1,Ⅲ−１,岡山県勝央町,勝央町,7200.0,2200.0,17.6.1,17.6.1,2005-06-01,2005-06-01,2200.0,2009-04-01,7200.0
3,227,ele_3y,2009-04-09,2010-04-06,京都府井手町議会議員選挙（2006年04月09日投票）,京都府,井手町,20060409.0,2009,4.0,9.0,2006-04-04,京都府井手町,京都府井手町,2009,2010-04-06,2006-04-09,2007-04-09 00:00:00,2008-04-09 00:00:00,2009-04-09 00:00:00,0.0,2000.0,2900.0,2200.0,7300.0,6000.0,井手町,京都府,26,2009,20090401,111.0,43.1,3164.0,10278.0,70.0,43.3,3178.0,10283.0,井手町,178800.0,161600.0,149800.0,7.0,11.0,7300.0,6000.0,2900.0,2200.0,2000.0,5500.0,17.4.1,17.4.1,17.4.1,Ⅱ−２,京都府井手町,井手町,7300.0,2000.0,17.4.1,17.4.1,2005-04-01,2005-04-01,2000.0,2009-04-01,7300.0
4,228,ele_3y,2009-04-16,2010-04-06,京都府与謝野町議会議員選挙（2006年04月16日投票）,京都府,与謝野町,20060416.0,2009,4.0,16.0,2006-04-11,京都府与謝野町,京都府与謝野町,2009,2010-04-06,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2500.0,3100.0,2800.0,7140.0,5830.0,与謝野町,京都府,26,2009,20090401,285.0,42.8,2938.0,9733.0,152.0,41.4,2985.0,9968.0,与謝野町,167034.0,148216.0,135897.0,3.0,14.0,6783.0,5538.0,2945.0,2660.0,2375.0,5187.0,20.4.1,20.4.1,20.4.1,Ⅴ−１,京都府与謝野町,与謝野町,7140.0,2500.0,22.4.1,22.4.1,2010-04-01,2010-04-01,2375.0,2009-04-01,6783.0
5,230,ele_3y,2009-04-16,2010-04-13,埼玉県上里町議会議員選挙（2006年04月16日投票）,埼玉県,上里町,20060416.0,2009,4.0,16.0,2006-04-11,埼玉県上里町,埼玉県上里町,2009,2010-04-13,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2220.0,3110.0,2530.0,6160.0,5120.0,上里町,埼玉県,11,2009,20090401,181.0,43.9,3304.0,11093.0,120.0,45.9,3460.0,11799.0,上里町,178800.0,161600.0,149800.0,6.0,9.0,6160.0,5120.0,3110.0,2530.0,2220.0,5117.0,17.4.1,8.4.1,17.4.1,Ⅴ−１,埼玉県上里町,上里町,6160.0,2220.0,17.4.1,8.4.1,1996-04-01,2005-04-01,2220.0,2009-04-01,6160.0
6,231,ele_3y,2009-04-16,2010-04-06,徳島県東みよし町議会議員選挙（2006年04月16日投票）,徳島県,東みよし町,20060416.0,2009,4.0,16.0,2006-04-11,徳島県東みよし町,徳島県東みよし町,2009,2010-04-06,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,1950.0,2770.0,2330.0,7430.0,5950.0,東みよし町,徳島県,36,2009,20090401,189.0,47.0,3405.0,11841.0,113.0,45.6,3373.0,11747.0,東みよし町,167034.0,148216.0,135897.0,4.0,9.0,6687.0,5653.0,2687.0,2260.0,1892.0,5273.0,19.4.1,20.7.1,19.4.1,Ⅳ−２,徳島県東みよし町,東みよし町,7430.0,1950.0,22.4.1,22.4.1,2010-04-01,2010-04-01,1892.0,2009-04-01,6687.0
7,232,ele_3y,2009-04-16,2010-04-06,高知県日高村議会議員選挙（2006年04月16日投票）,高知県,日高村,20060416.0,2009,4.0,16.0,2006-04-11,高知県日高村,高知県日高村,2009,2010-04-06,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,1800.0,2490.0,1990.0,6140.0,5220.0,日高村,高知県,39,2009,20090401,65.0,44.3,3333.0,11215.0,52.0,44.5,3357.0,11303.0,日高村,161600.0,149800.0,140100.0,3.0,4.0,6140.0,5220.0,2490.0,1990.0,1800.0,5030.0,17.4.1,18.4.1,17.4.1,Ⅱ−２,高知県日高村,日高村,6140.0,1800.0,17.4.1,18.4.1,2006-04-01,2005-04-01,1800.0,2009-04-01,6140.0
8,233,ele_3y,2009-04-16,2010-04-06,佐賀県有田町議会議員選挙（2006年04月16日投票）,佐賀県,有田町,20060416.0,2009,4.0,16.0,2006-04-11,佐賀県有田町,佐賀県有田町,2009,2010-04-06,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2520.0,3240.0,2690.0,7770.0,6300.0,有田町,佐賀県,41,2009,20090401,373.0,42.5,3089.0,9896.0,116.0,42.4,3127.0,10247.0,有田町,158368.0,146804.0,137298.0,16.0,32.0,7226.0,5859.0,3240.0,2690.0,2520.0,4864.0,20.4.1,18.3.1,20.4.1,Ⅴ−２,佐賀県有田町,有田町,7770.0,2520.0,22.4.1,18.3.1,2006-03-01,2010-04-01,2520.0,2009-04-01,7226.0
9,234,ele_3y,2009-04-16,2010-04-04,北海道士別市議会議員選挙（2006年04月16日投票）,北海道,士別市,20060416.0,2009,4.0,16.0,2006-04-09,北海道士別市,北海道士別市,2009,2010-04-04,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,3100.0,3800.0,3340.0,8360.0,6793.0,士別市,北海道,1,2009,20090401,551.0,41.8,3219.0,8974.0,260.0,42.9,3148.0,8972.0,士別市,163590.0,145160.0,133095.0,28.0,57.0,7500.0,6100.0,3610.0,3170.0,2950.0,5300.0,19.4.1,19.4.1,19.4.1,Ⅰ−１,北海道士別市,士別市,6700.0,2950.0,21.11.1,19.4.1,2007-04-01,2009-11-01,2950.0,2009-04-01,7500.0
10,235,ele_3y,2009-04-16,2010-04-11,山梨県甲斐市議会議員選挙（2006年04月16日投票）,山梨県,甲斐市,20060416.0,2009,4.0,16.0,2006-04-06,山梨県甲斐市,山梨県甲斐市,2009,2010-04-11,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2500.0,3400.0,3000.0,7400.0,6200.0,甲斐市,山梨県,19,2009,20090401,448.0,43.8,3212.0,10512.0,286.0,43.1,3302.0,10893.0,甲斐市,172200.0,152800.0,140100.0,4.0,22.0,7500.0,6300.0,4000.0,3600.0,3500.0,5600.0,18.10.1,18.10.1,18.10.1,Ⅱ−２,山梨県甲斐市,甲斐市,7500.0,3500.0,18.10.1,18.10.1,2006-10-01,2006-10-01,3500.0,2009-04-01,7500.0
11,236,ele_3y,2009-04-16,2010-04-04,高知県香南市議会議員選挙（2006年04月16日投票）,高知県,香南市,20060416.0,2009,4.0,16.0,2006-04-09,高知県香南市,高知県香南市,2009,2010-04-04,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2900.0,3900.0,3500.0,7700.0,6600.0,香南市,高知県,39,2009,20090401,431.0,42.2,3252.0,10766.0,230.0,43.7,3423.0,11497.0,香南市,172200.0,152800.0,140100.0,6.0,16.0,7700.0,6600.0,3900.0,3500.0,2900.0,6100.0,18.3.1,18.3.1,18.3.1,Ⅰ−１,高知県香南市,香南市,7680.0,2900.0,21.12.1,18.3.1,2006-03-01,2009-12-01,2900.0,2009-04-01,7700.0
12,237,ele_3y,2009-04-16,2010-04-04,徳島県三好市議会議員選挙（2006年04月16日投票）,徳島県,三好市,20060416.0,2009,4.0,16.0,2006-04-09,徳島県三好市,徳島県三好市,2009,2010-04-04,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2060.0,3130.0,2570.0,8500.0,6800.0,三好市,徳島県,36,2009,20090401,614.0,46.0,3355.0,11418.0,357.0,45.3,3366.0,11519.0,三好市,168756.0,149744.0,137298.0,3.0,22.0,7225.0,6120.0,3130.0,2570.0,2060.0,5508.0,19.4.1,18.3.1,19.4.1,Ⅰ−１,徳島県三好市,三好市,8470.0,2050.0,22.4.1,21.12.1,2009-12-01,2010-04-01,2060.0,2009-04-01,7225.0
13,238,ele_3y,2009-04-16,2010-04-11,宮崎県西都市議会議員選挙（2006年04月16日投票）,宮崎県,西都市,20060416.0,2009,4.0,16.0,2006-04-09,宮崎県西都市,宮崎県西都市,2009,2010-04-11,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,3490.0,4240.0,3610.0,6720.0,6030.0,西都市,宮崎県,45,2009,20090401,389.0,41.7,3179.0,10353.0,254.0,42.3,3231.0,10633.0,西都市,172200.0,152800.0,140100.0,5.0,14.0,6720.0,6030.0,4240.0,3610.0,3490.0,5770.0,21.4.1,13.7.1,21.4.1,Ⅰ−０,宮崎県西都市,西都市,6720.0,3490.0,21.4.1,13.7.1,2001-07-01,2009-04-01,3490.0,2009-04-01,6720.0
14,239,ele_3y,2009-04-16,2010-04-11,静岡県藤枝市議会議員選挙（2006年04月16日投票）,静岡県,藤枝市,20060416.0,2009,4.0,16.0,2006-04-09,静岡県藤枝市,静岡県藤枝市,2009,2010-04-11,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,4100.0,5000.0,4350.0,9000.0,7200.0,藤枝市,静岡県,22,2009,20090401,1544.0,40.3,3317.0,10802.0,544.0,42.8,3441.0,11498.0,藤枝市,178800.0,161600.0,149800.0,63.0,109.0,9000.0,7200.0,5000.0,4350.0,4100.0,6650.0,17.4.1,9.4.1,17.4.1,Ⅲ−１,静岡県藤枝市,藤枝市,9000.0,4100.0,17.4.1,9.4.1,1997-04-01,2005-04-01,4100.0,2009-04-01,9000.0
15,240,ele_3y,2009-04-16,2010-04-04,秋田県男鹿市議会議員選挙（2006年04月16日投票）,秋田県,男鹿市,20060416.0,2009,4.0,16.0,2006-04-09,秋田県男鹿市,秋田県男鹿市,2009,2010-04-04,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,3111.0,4240.0,3790.0,9020.0,7140.0,男鹿市,秋田県,5,2009,20090401,524.0,43.5,3101.0,9902.0,254.0,43.3,3127.0,10247.0,男鹿市,172200.0,152800.0,140100.0,14.0,42.0,8750.0,7140.0,4240.0,3790.0,3630.0,5980.0,17.3.22,17.3.22,17.3.22,Ⅰ−１,秋田県男鹿市,男鹿市,7870.0,3630.0,21.7.1,17.3.22,2005-03-22,2009-07-01,3630.0,2009-04-01,8750.0
16,241,ele_3y,2009-04-16,2010-04-16,栃木県那須烏山市議会議員選挙（2006年04月16日投票）,栃木県,那須烏山市,20060416.0,2009,4.0,16.0,2006-04-09,栃木県那須烏山市,栃木県那須烏山市,2009,2010-04-18,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2700.0,3700.0,3000.0,7125.0,5917.0,那須烏山市,栃木県,9,2009,20090401,296.0,45.0,3380.0,10829.0,197.0,44.9,3441.0,11147.0,那須烏山市,161600.0,149800.0,140100.0,7.0,17.0,6750.0,5673.0,3700.0,3000.0,2700.0,5320.0,19.4.1,17.10.1,19.4.1,Ⅰ−０,栃木県那須烏山市,那須烏山市,6750.0,2700.0,19.4.1,17.10.1,2005-10-01,2007-04-01,2700.0,2009-04-01,6750.0
17,242,ele_3y,2009-04-16,2010-04-04,秋田県仙北市議会議員選挙（2006年04月16日投票）,秋田県,仙北市,20060416.0,2009,4.0,16.0,2006-04-09,秋田県仙北市,秋田県仙北市,2009,2010-04-04,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2200.0,2970.0,2620.0,7190.0,,仙北市,秋田県,5,2009,20090401,879.0,45.1,3151.0,10054.0,331.0,46.7,3227.0,10514.0,仙北市,172200.0,152800.0,140100.0,22.0,47.0,7650.0,5870.0,3750.0,3280.0,3120.0,5430.0,21.4.1,20.4.1,21.4.1,Ⅰ−１,秋田県仙北市,仙北市,6800.0,3120.0,22.4.1,20.4.1,2008-04-01,2010-04-01,3120.0,2009-04-01,7650.0
18,243,ele_3y,2009-04-16,2010-04-11,高知県四万十市議会議員選挙（2006年04月16日投票）,高知県,四万十市,20060416.0,2009,4.0,16.0,2006-04-09,高知県四万十市,高知県四万十市,2009,2010-04-11,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2571.0,4000.0,3401.0,7938.0,6615.0,四万十市,高知県,39,2009,20090401,605.0,44.2,3390.0,11087.0,253.0,43.3,3359.0,10988.0,四万十市,172200.0,152800.0,140100.0,11.0,28.0,7497.0,6615.0,4210.0,3580.0,3347.0,5913.0,20.4.1,21.4.1,17.4.10,Ⅰ−１,高知県四万十市,四万十市,8200.0,3347.0,22.4.1,21.4.1,2009-04-01,2010-04-01,3347.0,2009-04-01,7497.0
19,245,ele_3y,2009-04-16,2010-04-09,佐賀県武雄市議会議員選挙（2006年04月16日投票）,佐賀県,武雄市,20060416.0,2009,4.0,16.0,2006-04-09,佐賀県武雄市,佐賀県武雄市,2009,2010-04-09,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,3610.0,4570.0,3860.0,8930.0,7060.0,武雄市,佐賀県,41,2009,20090401,496.0,43.7,3359.0,10942.0,298.0,43.7,3398.0,11493.0,武雄市,172200.0,149800.0,140100.0,26.0,49.0,8930.0,6650.0,4570.0,3860.0,3610.0,6160.0,18.3.1,18.3.1,18.3.1,Ⅱ−１,佐賀県武雄市,武雄市,8930.0,3610.0,18.3.1,18.3.1,2006-03-01,2006-03-01,3610.0,2009-04-01,8930.0
20,247,ele_3y,2009-04-16,2010-04-13,栃木県那珂川町議会議員選挙（2006年04月16日投票）,栃木県,那珂川町,20060416.0,2009,4.0,16.0,2006-04-11,栃木県那珂川町,栃木県那珂川町,2009,2010-04-13,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2200.0,3200.0,2500.0,7200.0,5850.0,那珂川町,栃木県,9,2009,20090401,250.0,45.3,3339.0,11127.0,156.0,44.2,3354.0,11327.0,那珂川町,172200.0,152800.0,140100.0,7.0,25.0,6480.0,5265.0,3040.0,2375.0,2090.0,4815.0,19.1.1,20.4.1,19.1.1,Ⅳ−１,栃木県那珂川町,那珂川町,5040.0,2090.0,22.1.1,20.4.1,2008-04-01,2010-01-01,2090.0,2009-04-01,6480.0
21,248,ele_3y,2009-04-16,2010-04-13,和歌山県日高川町議会議員選挙（2006年04月16日投票）,和歌山県,日高川町,20060416.0,2009,4.0,16.0,2006-04-11,和歌山県日高川町,和歌山県日高川町,2009,2010-04-13,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2000.0,2800.0,2200.0,7200.0,5700.0,日高川町,和歌山県,30,2009,20090401,218.0,43.5,2990.0,9786.0,143.0,44.6,3180.0,10602.0,日高川町,172200.0,152800.0,140100.0,3.0,6.0,7000.0,5700.0,2800.0,2200.0,2000.0,5200.0,17.5.1,17.5.1,17.5.1,Ⅲ−０,和歌山県日高川町,日高川町,7000.0,2000.0,17.5.1,17.5.1,2005-05-01,2005-05-01,2000.0,2009-04-01,7000.0
22,249,ele_3y,2009-04-16,2010-04-13,三重県南伊勢町議会議員選挙（2006年04月16日投票）,三重県,南伊勢町,20060416.0,2009,4.0,16.0,2006-04-11,三重県南伊勢町,三重県南伊勢町,2009,2010-04-13,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,1900.0,2750.0,2100.0,7200.0,5500.0,南伊勢町,三重県,24,2009,20090401,304.0,44.8,3039.0,9626.0,135.0,45.6,3307.0,10574.0,南伊勢町,172200.0,152800.0,140100.0,11.0,22.0,7200.0,5500.0,2750.0,2100.0,1900.0,5000.0,18.4.1,17.10.1,18.4.1,Ⅳ−０,三重県南伊勢町,南伊勢町,7200.0,1900.0,18.4.1,17.10.1,2005-10-01,2006-04-01,1900.0,2009-04-01,7200.0
23,250,ele_3y,2009-04-16,2010-04-13,千葉県長生村議会議員選挙（2006年04月16日投票）,千葉県,長生村,20060416.0,2009,4.0,16.0,2006-04-11,千葉県長生村,千葉県長生村,2009,2010-04-13,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2140.0,2850.0,2370.0,7880.0,6390.0,長生村,千葉県,12,2009,20090401,141.0,43.0,3090.0,10186.0,86.0,42.2,3159.0,10531.0,長生村,172200.0,155700.0,144500.0,1.0,5.0,7092.0,6071.0,2850.0,2370.0,2140.0,5482.0,18.4.1,7.4.1,18.4.1,Ⅲ−２,千葉県長生村,長生村,7092.0,2140.0,18.4.1,7.4.1,1995-04-01,2006-04-01,2140.0,2009-04-01,7092.0
24,251,ele_3y,2009-04-16,2010-04-11,熊本県美里町議会議員選挙（2006年04月16日投票）,熊本県,美里町,20060416.0,2009,4.0,16.0,2006-04-11,熊本県美里町,熊本県美里町,2009,2010-04-11,2006-04-16,2007-04-16 00:00:00,2008-04-16 00:00:00,2009-04-16 00:00:00,0.0,2390.0,3080.0,2550.0,7710.0,5780.0,美里町,熊本県,43,2009,20090401,154.0,44.8,3155.0,10624.0,115.0,44.7,3273.0,11097.0,美里町,170478.0,151272.0,138699.0,1.0,7.0,7325.0,5491.0,2988.0,2474.0,2318.0,5054.0,21.4.1,21.4.1,21.4.1,Ⅲ−１,熊本県美里町,美里町,7325.0,2318.0,21.4.1,21.4.1,2009-04-01,2009-04-01,2318.0,2009-04-01,7325.0
25,252,ele_3y,2009-04-23,2010-04-11,埼玉県秩父市議会議員選挙（2006年04月23日投票）,埼玉県,秩父市,20060423.0,2009,4.0,23.0,2006-04-16,埼玉県秩父市,埼玉県秩父市,2009,2010-04-11,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,2470.0,4120.0,3610.0,8800.0,7490.0,秩父市,埼玉県,11,2009,20090401,797.0,42.7,3218.0,10972.0,429.0,42.8,3281.0,11372.0,秩父市,172200.0,152800.0,140100.0,29.0,41.0,8800.0,7490.0,4120.0,3610.0,3430.0,6930.0,17.4.1,17.4.1,17.4.1,Ⅱ−２,埼玉県秩父市,秩父市,4400.0,3430.0,21.7.1,17.4.1,2005-04-01,2009-07-01,3430.0,2009-04-01,8800.0
26,253,ele_3y,2009-04-23,2010-04-18,長野県中野市議会議員選挙（2006年04月23日投票）,長野県,中野市,20060423.0,2009,4.0,23.0,2006-04-16,長野県中野市,長野県中野市,2009,2010-04-18,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,3150.0,4130.0,3430.0,8010.0,6534.0,中野市,長野県,20,2009,20090401,445.0,42.3,3179.0,10264.0,287.0,42.3,3225.0,10506.0,中野市,172200.0,152800.0,140100.0,11.0,16.0,8230.0,6710.0,3850.0,3260.0,3030.0,5750.0,19.4.1,19.4.1,19.4.1,Ⅰ−０,長野県中野市,中野市,8213.0,3024.0,21.12.1,21.12.1,2009-12-01,2009-12-01,3030.0,2009-04-01,8230.0
27,254,ele_3y,2009-04-23,2010-04-20,兵庫県佐用町議会議員選挙（2006年04月23日投票）,兵庫県,佐用町,20060423.0,2009,4.0,23.0,2006-04-18,兵庫県佐用町,兵庫県佐用町,2009,2010-04-20,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,2280.0,3320.0,2490.0,7300.0,6280.0,佐用町,兵庫県,28,2009,20090401,373.0,45.3,3488.0,11466.0,219.0,45.8,3614.0,12154.0,佐用町,172200.0,152800.0,140100.0,4.0,19.0,7300.0,6280.0,3620.0,2620.0,2500.0,5820.0,18.4.1,20.4.1,18.4.1,Ⅴ−２,兵庫県佐用町,佐用町,7300.0,2500.0,18.4.1,20.4.1,2008-04-01,2006-04-01,2500.0,2009-04-01,7300.0
28,255,ele_3y,2009-04-23,2010-04-18,熊本県球磨村議会議員選挙（2006年04月23日投票）,熊本県,球磨村,20060423.0,2009,4.0,23.0,2006-04-18,熊本県球磨村,熊本県球磨村,2009,2010-04-18,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,2350.0,3130.0,2580.0,7600.0,5850.0,球磨村,熊本県,43,2009,20090401,75.0,43.1,2954.0,9437.0,58.0,40.8,2943.0,9528.0,球磨村,172200.0,152800.0,140100.0,1.0,2.0,7600.0,5850.0,3040.0,2510.0,2280.0,5230.0,18.4.1,18.5.5,18.4.1,Ⅰ−１,熊本県球磨村,球磨村,7450.0,2280.0,22.4.1,18.5.5,2006-05-05,2010-04-01,2280.0,2009-04-01,7600.0
29,256,ele_3y,2009-04-23,2010-04-20,福岡県東峰村議会議員選挙（2006年04月23日投票）,福岡県,東峰村,20060423.0,2009,4.0,23.0,2006-04-18,福岡県東峰村,福岡県東峰村,2009,2010-04-20,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,1990.0,2560.0,2130.0,6320.0,5270.0,東峰村,福岡県,40,2009,20090401,58.0,43.2,3233.0,10782.0,40.0,42.6,3303.0,11072.0,東峰村,161600.0,149800.0,140100.0,,3.0,6880.0,5550.0,2700.0,2250.0,2100.0,5000.0,19.4.1,19.5.1,19.4.1,Ⅰ−１,福岡県東峰村,東峰村,6880.0,2100.0,19.4.1,19.5.1,2007-05-01,2007-04-01,2100.0,2009-04-01,6880.0
30,258,ele_3y,2009-04-23,2010-04-13,岐阜県東白川村議会議員選挙（2006年04月23日投票）,岐阜県,東白川村,20060423.0,2009,4.0,23.0,2006-04-18,岐阜県東白川村,岐阜県東白川村,2009,2010-04-13,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,1700.0,2600.0,1850.0,6500.0,5490.0,東白川村,岐阜県,21,2009,20090401,70.0,46.2,3106.0,9946.0,41.0,45.7,3168.0,10427.0,東白川村,172000.0,152800.0,140100.0,,2.0,6180.0,,2650.0,1950.0,1800.0,4980.0,20.4.1,19.4.1,20.4.1,Ⅰ−１,岐阜県東白川村,東白川村,6180.0,1800.0,20.4.1,19.4.1,2007-04-01,2008-04-01,1800.0,2009-04-01,6180.0
31,259,ele_3y,2009-04-23,2010-04-13,香川県まんのう町議会議員選挙（2006年04月23日投票）,香川県,まんのう町,20060423.0,2009,4.0,23.0,2006-04-18,香川県まんのう町,香川県まんのう町,2009,2010-04-13,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,2900.0,3350.0,3050.0,7900.0,6100.0,まんのう町,香川県,37,2009,20090401,235.0,43.8,3272.0,11065.0,139.0,43.8,3395.0,11422.0,まんのう町,172200.0,152800.0,140100.0,4.0,18.0,7900.0,6100.0,3350.0,3050.0,2900.0,5750.0,18.3.20,18.3.20,18.3.20,Ⅴ−２,香川県まんのう町,まんのう町,7900.0,2900.0,18.3.20,18.3.20,2006-03-20,2006-03-20,2900.0,2009-04-01,7900.0
32,260,ele_3y,2009-04-23,2010-04-20,兵庫県神河町議会議員選挙（2006年04月23日投票）,兵庫県,神河町,20060423.0,2009,4.0,23.0,2006-04-18,兵庫県神河町,兵庫県神河町,2009,2010-04-20,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,2200.0,3150.0,2350.0,7200.0,5824.0,神河町,兵庫県,28,2009,20090401,364.0,42.4,3345.0,10774.0,130.0,44.5,3539.0,11862.0,神河町,161600.0,149800.0,140100.0,13.0,25.0,7600.0,6200.0,3000.0,2250.0,2100.0,5600.0,19.4.1,19.4.1,19.4.1,Ⅲ−２,兵庫県神河町,神河町,6080.0,2100.0,22.4.1,19.4.1,2007-04-01,2010-04-01,2100.0,2009-04-01,7600.0
33,261,ele_3y,2009-04-23,2010-04-13,香川県綾川町議会議員選挙（2006年04月23日投票）,香川県,綾川町,20060423.0,2009,4.0,23.0,2006-04-18,香川県綾川町,香川県綾川町,2009,2010-04-13,2006-04-23,2007-04-23 00:00:00,2008-04-23 00:00:00,2009-04-23 00:00:00,0.0,3020.0,3710.0,3220.0,8090.0,5900.0,綾川町,香川県,37,2009,20090401,306.0,41.2,3054.0,10332.0,107.0,44.8,3405.0,11609.0,綾川町,172200.0,152800.0,140100.0,16.0,23.0,8090.0,5900.0,3710.0,3220.0,3020.0,5360.0,18.3.21,18.3.21,18.3.21,Ⅴ−２,香川県綾川町,綾川町,8090.0,3020.0,18.3.21,18.3.21,2006-03-21,2006-03-21,3020.0,2009-04-01,8090.0
