ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
徳島市議会議員選挙（2019年04月21日投票）,徳島県,徳島市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,86952.999
徳島市議会議員選挙（2015年04月26日投票）,徳島県,徳島市議会議員選挙（2015年04月26日投票）,0.7297297297297297,0.24324324324324326,0.02702702702702703,0.8333333333333334,0.13333333333333333,0.03333333333333333,0.7921057135173459,0.17441263477006577,0.033481651712588316,1.2224042246290003e-05,0.019379181641118418,0.033481651712588316,81806.0
徳島市議会議員選挙（2011年04月24日投票）,徳島県,徳島市議会議員選挙（2011年04月24日投票）,0.631578947368421,0.3684210526315789,0.0,0.6470588235294118,0.35294117647058826,0.0,0.6494307423428213,0.35056925765717867,,1.0797038458727078e-05,0.02504066126122705,,92617.99
徳島市議会議員選挙（2007年04月22日投票）,徳島県,徳島市議会議員選挙（2007年04月22日投票）,0.6585365853658537,0.2926829268292683,0.04878048780487805,0.7941176470588235,0.17647058823529413,0.029411764705882353,0.7599968528717544,0.20174586939417785,0.03825727773406767,9.834775767112512e-06,0.016812155782848153,0.019128638867033834,101680.0
鳴門市議会議員選挙（2017年11月26日投票）,徳島県,鳴門市議会議員選挙（2017年11月26日投票）,0.7692307692307693,0.23076923076923078,0.0,0.8636363636363636,0.13636363636363635,0.0,0.7871301005085493,0.21286989949145077,,4.0043246706442956e-05,0.03547831658190846,,24973.0
鳴門市議会議員選挙（2013年11月17日投票）,徳島県,鳴門市議会議員選挙（2013年11月17日投票）,0.72,0.2,0.08,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.8401684479955727,0.11929334855245408,0.040538203451973294,3.458891079519906e-05,0.023858669710490815,0.020269101725986647,28911.0
鳴門市議会議員選挙（2009年12月06日投票）,徳島県,鳴門市議会議員選挙（2009年12月06日投票）,0.7083333333333334,0.2916666666666667,0.0,0.7272727272727273,0.2727272727272727,0.0,0.6817673745808402,0.3182326254191597,,3.287527122098757e-05,0.04546180363130853,,30418.0
鳴門市議会議員選挙（2005年12月18日投票）,徳島県,鳴門市議会議員選挙（2005年12月18日投票）,0.5862068965517241,0.3793103448275862,0.034482758620689655,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.6573687539531942,0.30534471853257433,0.0372865275142315,3.162555344718533e-05,0.027758610775688575,0.0372865275142315,31620.0
小松島市議会議員選挙（2019年04月21日投票）,徳島県,小松島市議会議員選挙（2019年04月21日投票）,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.6470588235294118,0.29411764705882354,0.058823529411764705,0.6422360940809274,0.31785754096533275,0.03990636495373983,5.5735146583435515e-05,0.06357150819306655,0.03990636495373983,17942.0
小松島市議会議員選挙（2015年04月26日投票）,徳島県,小松島市議会議員選挙（2015年04月26日投票）,0.7,0.15,0.15,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.6947532355942215,0.15944363890231458,0.14580312550346383,5.370280865689275e-05,0.05314787963410486,0.04860104183448794,18621.0
