ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
長崎市議会議員選挙（2019年04月21日投票）,長崎県,長崎市議会議員選挙（2019年04月21日投票）,0.7111111111111111,0.26666666666666666,0.022222222222222223,0.8,0.2,0.0,0.7830658259777411,0.2056868074794777,0.011247366542781205,6.22649517529125e-06,0.017140567289956474,0.011247366542781205,160603.995
長崎市議会議員選挙（2015年04月26日投票）,長崎県,長崎市議会議員選挙（2015年04月26日投票）,0.6111111111111112,0.3148148148148148,0.07407407407407407,0.675,0.25,0.075,0.6483430514152152,0.27454362512577263,0.07711332345901219,6.249570342038984e-06,0.016149625007398388,0.019278330864753047,160011.0
長崎市議会議員選挙（2011年04月24日投票）,長崎県,長崎市議会議員選挙（2011年04月24日投票）,0.6346153846153846,0.3269230769230769,0.038461538461538464,0.725,0.25,0.025,0.6924744001363287,0.2651087147099609,0.042416885153710435,5.348738270083255e-06,0.015594630277056524,0.021208442576855217,186959.97999999998
長崎市議会議員選挙（2007年04月22日投票）,長崎県,長崎市議会議員選挙（2007年04月22日投票）,0.5806451612903226,0.3870967741935484,0.03225806451612903,0.7058823529411765,0.27450980392156865,0.0196078431372549,0.6433911927248732,0.3258318039345074,0.030777003340619457,0.01838260550642495,0.013576325163937808,0.015388501670309728,193976.0
長崎市議会議員増員選挙（2006年02月05日投票）,長崎県,長崎市議会議員増員選挙（2006年02月05日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,6075.0
長崎市議会議員増員選挙（2005年02月06日投票）,長崎県,長崎市議会議員増員選挙（2005年02月06日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.07692307692307693,,12046.0
長崎市議会議員選挙（2003年04月27日投票）,長崎県,長崎市議会議員選挙（2003年04月27日投票）,0.5892857142857143,0.35714285714285715,0.05357142857142857,0.75,0.18181818181818182,0.06818181818181818,0.6936137121216228,0.24863740628889902,0.057748881589478294,5.366073824619214e-06,0.01243187031444495,0.019249627196492765,186355.99
長崎市議会議員選挙（1999年04月25日投票）,長崎県,長崎市議会議員選挙（1999年04月25日投票）,0.7636363636363637,0.23636363636363636,0.0,0.8695652173913043,0.13043478260869565,0.0,0.8092020873879056,0.19079791261209433,,4.861354651475388e-06,0.014676762508622642,,205703.98
佐世保市議会議員選挙（2019年04月21日投票）,長崎県,佐世保市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,100528.99500000001
佐世保市議会議員選挙（2015年04月26日投票）,長崎県,佐世保市議会議員選挙（2015年04月26日投票）,0.725,0.25,0.025,0.8484848484848485,0.15151515151515152,0.0,0.7898129990327536,0.20213609725567544,0.008050903711570922,9.482807669694842e-06,0.020213609725567544,0.008050903711570922,105454.0
佐世保市議会議員選挙（2011年04月24日投票）,長崎県,佐世保市議会議員選挙（2011年04月24日投票）,0.6521739130434783,0.2608695652173913,0.08695652173913043,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.7099413551157189,0.21306242296817227,0.07699622191610883,8.05561597267535e-06,0.017755201914014355,0.019249055479027208,124137.00000000001
佐世保市議会議員選挙（2007年04月22日投票）,長崎県,佐世保市議会議員選挙（2007年04月22日投票）,0.56,0.4,0.04,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.6068304997654208,0.35185377151240294,0.0413157287221763,7.446959034278352e-06,0.017592688575620147,0.02065786436108815,134283.0
佐世保市議会議員選挙（2003年04月27日投票）,長崎県,佐世保市議会議員選挙（2003年04月27日投票）,0.6590909090909091,0.3181818181818182,0.022727272727272728,0.7222222222222222,0.25,0.027777777777777776,0.717012762119504,0.2528796392333709,0.03010759864712514,9.019165727170237e-06,0.01806283137381221,0.03010759864712514,110875.0
佐世保市議会議員選挙（1999年04月25日投票）,長崎県,佐世保市議会議員選挙（1999年04月25日投票）,0.5777777777777777,0.4222222222222222,0.0,0.6944444444444444,0.3055555555555556,0.0,0.6377321653351145,0.36226783466488555,,8.56303679536911e-06,0.019066728140257134,,116781.0
島原市議会議員選挙（2019年06月02日投票）,長崎県,島原市議会議員選挙（2019年06月02日投票）,0.8571428571428571,0.14285714285714285,0.0,0.8947368421052632,0.10526315789473684,0.0,0.8954014108698395,0.1045985891301606,,4.358249123970135e-05,0.0348661963767202,,22944.994
