ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
鹿児島市議会議員補欠選挙（2020年11月29日投票）,鹿児島県,鹿児島市議会議員補欠選挙（2020年11月29日投票）,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,,0.49515968723249015,0.5048403127675098,,0.12378992180812254,0.16828010425583662,174059.0
鹿児島市議会議員選挙（2020年04月19日投票）,鹿児島県,鹿児島市議会議員選挙（2020年04月19日投票）,0.7,0.3,0.0,0.8666666666666667,0.13333333333333333,0.0,0.7907092122730386,0.20929078772696147,,5.539736714262718e-06,0.011627265984831194,,180513.99399999998
鹿児島市議会議員選挙（2016年04月17日投票）,鹿児島県,鹿児島市議会議員選挙（2016年04月17日投票）,0.8571428571428571,0.125,0.017857142857142856,0.9,0.08,0.02,0.8741782168362904,0.10885112100928161,0.016970662154428048,4.976733769626994e-06,0.015550160144183088,0.016970662154428048,200935.0
鹿児島市議会議員選挙（2012年04月15日投票）,鹿児島県,鹿児島市議会議員選挙（2012年04月15日投票）,0.7333333333333333,0.25,0.016666666666666666,0.82,0.18,0.0,0.8014448038814423,0.1881981790472861,0.010357017071271521,4.418522641327441e-06,0.012546545269819074,0.010357017071271521,226319.99000000002
鹿児島市議会議員選挙（2008年04月13日投票）,鹿児島県,鹿児島市議会議員選挙（2008年04月13日投票）,0.7758620689655172,0.1896551724137931,0.034482758620689655,0.88,0.08,0.04,0.8195966392294819,0.13368660131835106,0.046716759452167085,4.269271491512688e-06,0.012153327392577368,0.023358379726083543,234232.0
鹿児島市議会議員補欠選挙（2005年12月11日投票）,鹿児島県,鹿児島市議会議員補欠選挙（2005年12月11日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,4916.0
鹿児島市議会議員増員選挙（2004年11月28日投票）,鹿児島県,鹿児島市議会議員増員選挙（2004年11月28日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.07692307692307693,,22449.0
鹿児島市議会議員選挙（2004年04月18日投票）,鹿児島県,鹿児島市議会議員選挙（2004年04月18日投票）,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.78,0.16,0.06,0.7625926104223351,0.16806080352305203,0.06934658605461291,4.5458266833571236e-06,0.014005066960254336,0.01733664651365323,219981.99
鹿児島市議会議員選挙（2000年04月16日投票）,鹿児島県,鹿児島市議会議員選挙（2000年04月16日投票）,0.581081081081081,0.40540540540540543,0.013513513513513514,0.68,0.3,0.02,0.6554688602664333,0.3274798834600843,0.01705125627348244,3.9424869996491185e-06,0.010915996115336142,0.01705125627348244,253647.0
鹿屋市議会議員選挙（2018年04月22日投票）,鹿児島県,鹿屋市議会議員選挙（2018年04月22日投票）,0.6129032258064516,0.3225806451612903,0.06451612903225806,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.6324318155882689,0.31703754422001595,0.050530640191715166,2.2823234052265207e-05,0.031703754422001594,0.025265320095857583,43815.0
鹿屋市議会議員選挙（2014年04月20日投票）,鹿児島県,鹿屋市議会議員選挙（2014年04月20日投票）,0.6451612903225806,0.25806451612903225,0.0967741935483871,0.6785714285714286,0.21428571428571427,0.10714285714285714,0.6531382301977884,0.24734341088880546,0.09951835891340619,2.169573989827909e-05,0.030917926361100682,0.03317278630446873,46091.998
鹿屋市議会議員選挙（2010年04月25日投票）,鹿児島県,鹿屋市議会議員選挙（2010年04月25日投票）,0.6046511627906976,0.32558139534883723,0.06976744186046512,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.6360610313433372,0.3023138651984598,0.061625103458202886,1.7992730936701573e-05,0.0215938475141757,0.020541701152734296,55578.0
鹿屋市議会議員選挙（2006年04月23日投票）,鹿児島県,鹿屋市議会議員選挙（2006年04月23日投票）,0.75,0.25,0.0,0.7058823529411765,0.29411764705882354,0.0,0.736045182079623,0.263954817920377,,1.7324417033366826e-05,0.020304216763105922,,57722.0
枕崎市議会議員選挙（2019年04月21日投票）,鹿児島県,枕崎市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,0.0
枕崎市議会議員選挙（2015年04月26日投票）,鹿児島県,枕崎市議会議員選挙（2015年04月26日投票）,0.8,0.13333333333333333,0.06666666666666667,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.7542259414225941,0.15682008368200837,0.08895397489539748,8.368200836820084e-05,0.07841004184100418,0.08895397489539748,11950.0
枕崎市議会議員選挙（2011年04月24日投票）,鹿児島県,枕崎市議会議員選挙（2011年04月24日投票）,0.6666666666666666,0.3333333333333333,0.0,0.625,0.375,0.0,0.6429580081753995,0.3570419918246005,,7.432181345224824e-05,0.05950699863743342,,13455.0
枕崎市議会議員選挙（2007年04月22日投票）,鹿児島県,枕崎市議会議員選挙（2007年04月22日投票）,0.7894736842105263,0.21052631578947367,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8239533040282482,0.17604669597175182,,7.206168480219068e-05,0.044011673992937955,,13877.0
阿久根市議会議員選挙（2019年04月21日投票）,鹿児島県,阿久根市議会議員選挙（2019年04月21日投票）,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.7333333333333333,0.2,0.06666666666666667,0.6596482327075934,0.19423304583121934,0.1461187214611872,8.455944529003889e-05,0.03884660916624387,0.1461187214611872,11826.0
阿久根市議会議員選挙（2015年04月26日投票）,鹿児島県,阿久根市議会議員選挙（2015年04月26日投票）,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.6875,0.25,0.0625,0.5996078141186918,0.22487790439544175,0.1755142814858665,7.399733609590056e-05,0.032125414913634534,0.1755142814858665,13514.0
阿久根市議会議員選挙（2011年04月24日投票）,鹿児島県,阿久根市議会議員選挙（2011年04月24日投票）,0.0,0.4583333333333333,0.5416666666666666,0.0,0.1875,0.8125,,0.3738710354967444,0.6261289645032556,,0.03398827595424949,0.048163766500250435,14283.0
阿久根市議会議員選挙（2009年03月22日投票）,鹿児島県,阿久根市議会議員選挙（2009年03月22日投票）,0.0,0.5217391304347826,0.4782608695652174,0.0,0.5625,0.4375,,0.5523405349794238,0.44765946502057613,,0.046028377914951984,0.040696315001870556,15552.0
