ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
岐阜市議会議員選挙（2019年04月21日投票）,岐阜県,岐阜市議会議員選挙（2019年04月21日投票）,0.6923076923076923,0.25,0.057692307692307696,0.8157894736842105,0.10526315789473684,0.07894736842105263,0.7608155179639805,0.17427308055273266,0.06491140148328695,7.93480780947276e-06,0.013405621580979436,0.021637133827762316,126026.99699999999
岐阜市議会議員補欠選挙（2018年01月28日投票）,岐阜県,岐阜市議会議員補欠選挙（2018年01月28日投票）,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.39075183739808356,0.6092481626019164,,0.19537591869904178,0.6092481626019164,111979.0
岐阜市議会議員選挙（2015年04月26日投票）,岐阜県,岐阜市議会議員選挙（2015年04月26日投票）,0.64,0.28,0.08,0.8157894736842105,0.07894736842105263,0.10526315789473684,0.7657234654220638,0.152678684037307,0.0815978505406292,7.54768305376841e-06,0.010905620288379072,0.0203994626351573,132490.99
岐阜市議会議員補欠選挙（2014年02月02日投票）,岐阜県,岐阜市議会議員補欠選挙（2014年02月02日投票）,0.0,0.8,0.2,0.0,1.0,0.0,,0.7849432191870916,0.21505678081290833,,0.1962358047967729,0.21505678081290833,114035.0
岐阜市議会議員選挙（2011年04月24日投票）,岐阜県,岐阜市議会議員選挙（2011年04月24日投票）,0.6363636363636364,0.32727272727272727,0.03636363636363636,0.7317073170731707,0.21951219512195122,0.04878048780487805,0.6724676876691548,0.29188859660236693,0.035643715728478444,6.837467049391607e-06,0.01621603314457594,0.017821857864239222,146252.99000000002
岐阜市議会議員選挙（2007年04月22日投票）,岐阜県,岐阜市議会議員選挙（2007年04月22日投票）,0.7058823529411765,0.2549019607843137,0.0392156862745098,0.7727272727272727,0.18181818181818182,0.045454545454545456,0.7413552059627821,0.20800827199613062,0.050636522041087144,6.20089664965554e-06,0.016000636307394664,0.025318261020543572,161267.0
岐阜市議会議員増員選挙（2006年01月29日投票）,岐阜県,岐阜市議会議員増員選挙（2006年01月29日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,5984.0
岐阜市議会議員選挙（2003年04月27日投票）,岐阜県,岐阜市議会議員選挙（2003年04月27日投票）,0.7307692307692307,0.2692307692307692,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7740227915325113,0.22597720846748862,,6.331438523726338e-06,0.016141229176249185,,157941.99000000002
岐阜市議会議員補欠選挙（2002年02月24日投票）,岐阜県,岐阜市議会議員補欠選挙（2002年02月24日投票）,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,,0.4003121579438116,0.5996878420561884,,0.2001560789719058,0.5996878420561884,148002.0
岐阜市議会議員選挙（1999年04月25日投票）,岐阜県,岐阜市議会議員選挙（1999年04月25日投票）,0.7916666666666666,0.1875,0.020833333333333332,0.8409090909090909,0.13636363636363635,0.022727272727272728,0.8379968107996884,0.12953997222212427,0.03246321697818732,5.781516826035142e-06,0.014393330246902696,0.03246321697818732,172964.99
大垣市議会議員補欠選挙（2021年04月18日投票）,岐阜県,大垣市議会議員補欠選挙（2021年04月18日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0
大垣市議会議員選挙（2019年04月21日投票）,岐阜県,大垣市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,54815.998
大垣市議会議員補欠選挙（2017年04月16日投票）,岐阜県,大垣市議会議員補欠選挙（2017年04月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,22624.0
大垣市議会議員選挙（2015年04月26日投票）,岐阜県,大垣市議会議員選挙（2015年04月26日投票）,0.6896551724137931,0.3103448275862069,0.0,0.8181818181818182,0.18181818181818182,0.0,0.7591872923251479,0.2408127076748521,,1.6208768943998703e-05,0.02675696751942801,,61695.0
大垣市議会議員選挙（2011年04月24日投票）,岐阜県,大垣市議会議員選挙（2011年04月24日投票）,0.8076923076923077,0.19230769230769232,0.0,0.875,0.125,0.0,0.9042528545424457,0.0957471454575542,,1.6548072149594572e-05,0.01914942909151084,,60430.0
大垣市議会議員選挙（2007年04月22日投票）,岐阜県,大垣市議会議員選挙（2007年04月22日投票）,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.03225806451612903,,,67851.0
大垣市議会議員増員選挙（2006年04月16日投票）,岐阜県,大垣市議会議員増員選挙（2006年04月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.1111111111111111,,6935.0
大垣市議会議員選挙（2003年04月27日投票）,岐阜県,大垣市議会議員選挙（2003年04月27日投票）,0.7647058823529411,0.23529411764705882,0.0,0.8275862068965517,0.1724137931034483,0.0,0.769258003841377,0.23074199615862298,,1.4409846882408012e-05,0.028842749519827873,,69396.98999999999
大垣市議会議員選挙（1999年04月25日投票）,岐阜県,大垣市議会議員選挙（1999年04月25日投票）,0.6842105263157895,0.3157894736842105,0.0,0.78125,0.21875,0.0,0.7415529194886386,0.25844708051136134,,1.3358447214095834e-05,0.02153725670928011,,74859.0
高山市議会議員選挙（2019年04月21日投票）,岐阜県,高山市議会議員選挙（2019年04月21日投票）,0.72,0.24,0.04,0.75,0.20833333333333334,0.041666666666666664,0.6921572237308418,0.23293597827587795,0.07490679799328025,2.3012841165370274e-05,0.03882266304597966,0.07490679799328025,43454.0
高山市議会議員選挙（2015年04月26日投票）,岐阜県,高山市議会議員選挙（2015年04月26日投票）,0.68,0.24,0.08,0.7083333333333334,0.20833333333333334,0.08333333333333333,0.6823713274037854,0.2260930320785735,0.09153564051764111,2.1076592336551027e-05,0.03768217201309559,0.045767820258820556,47446.0
高山市議会議員選挙（2011年04月24日投票）,岐阜県,高山市議会議員選挙（2011年04月24日投票）,0.8518518518518519,0.07407407407407407,0.07407407407407407,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.8473553490939196,0.08378254070462698,0.06886211020145341,1.8397571520559286e-05,0.04189127035231349,0.03443105510072671,54355.0
