ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
大分市議会議員選挙（2021年02月21日投票）,大分県,大分市議会議員選挙（2021年02月21日投票）,0.7413793103448276,0.25862068965517243,0.0,0.8409090909090909,0.1590909090909091,0.0,0.8005450831501587,0.19945491684984124,,5.550744909966917e-06,0.013296994456656082,,180156.0
大分市議会議員選挙（2017年02月19日投票）,大分県,大分市議会議員選挙（2017年02月19日投票）,0.7755102040816326,0.20408163265306123,0.02040816326530612,0.8409090909090909,0.13636363636363635,0.022727272727272728,0.7683127016089463,0.2175866985074336,0.014100599883620129,5.339113927913718e-06,0.02175866985074336,0.014100599883620129,187296.996
大分市議会議員選挙（2013年02月24日投票）,大分県,大分市議会議員選挙（2013年02月24日投票）,0.7272727272727273,0.2545454545454545,0.01818181818181818,0.8181818181818182,0.18181818181818182,0.0,0.7780624342769954,0.2112930163508526,0.010644549372152003,5.154745458669251e-06,0.015092358310775185,0.010644549372152003,193996.0
大分市議会議員補欠選挙（2011年04月24日投票）,大分県,大分市議会議員補欠選挙（2011年04月24日投票）,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.5349567406975226,0.4650432593024773,,0.2674783703487613,0.4650432593024773,130261.0
大分市議会議員選挙（2009年02月22日投票）,大分県,大分市議会議員選挙（2009年02月22日投票）,0.6,0.4,0.0,0.875,0.125,0.0,,,,,,,45986.36
大分市議会議員補欠選挙（2007年04月22日投票）,大分県,大分市議会議員補欠選挙（2007年04月22日投票）,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0
大分市議会議員選挙（2005年02月20日投票）,大分県,大分市議会議員選挙（2005年02月20日投票）,0.59375,0.390625,0.015625,0.75,0.22916666666666666,0.020833333333333332,0.6940831594005769,0.2912314439154804,0.014685396683942684,4.690321521540301e-06,0.011649257756619215,0.014685396683942684,213205.0
大分市議会議員補欠選挙（2003年04月27日投票）,大分県,大分市議会議員補欠選挙（2003年04月27日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0
大分市議会議員選挙（2001年02月25日投票）,大分県,大分市議会議員選挙（2001年02月25日投票）,0.7636363636363637,0.23636363636363636,0.0,0.8541666666666666,0.14583333333333334,0.0,0.8404589000591366,0.1595410999408634,,4.7309284447072735e-06,0.012272392303143339,,211375.0
別府市議会議員選挙（2019年04月21日投票）,大分県,別府市議会議員選挙（2019年04月21日投票）,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.8,0.12,0.08,0.6745332447479692,0.23357311216249543,0.0918936430895354,2.0205286519247012e-05,0.019464426013541286,0.0459468215447677,49491.998
別府市議会議員選挙（2015年04月26日投票）,大分県,別府市議会議員選挙（2015年04月26日投票）,0.6875,0.25,0.0625,0.8,0.16,0.04,0.7462217043941411,0.1933255659121172,0.060452729693741686,1.664447403462051e-05,0.02416569573901465,0.030226364846870843,60080.0
別府市議会議員選挙（2011年04月24日投票）,大分県,別府市議会議員選挙（2011年04月24日投票）,0.7741935483870968,0.22580645161290322,0.0,0.8,0.2,0.0,0.8154180413615515,0.18458195863844853,,1.6093988895147664e-05,0.026368851234064076,,62135.0
別府市議会議員選挙（2007年04月22日投票）,大分県,別府市議会議員選挙（2007年04月22日投票）,0.6363636363636364,0.30303030303030304,0.06060606060606061,0.7241379310344828,0.20689655172413793,0.06896551724137931,0.607689916901132,0.29664823660276124,0.09566184649610679,1.635804488647517e-05,0.029664823660276125,0.047830923248053395,61132.0
別府市議会議員補欠選挙（2006年05月21日投票）,大分県,別府市議会議員補欠選挙（2006年05月21日投票）,0.0,0.5,0.5,0.0,0.5,0.5,,,,,,,0.0
別府市議会議員選挙（2003年04月27日投票）,大分県,別府市議会議員選挙（2003年04月27日投票）,0.7352941176470589,0.23529411764705882,0.029411764705882353,0.8064516129032258,0.1935483870967742,0.0,0.7266237369554415,0.2549344321130805,0.018441830931478106,1.3803765667274034e-05,0.03186680401413506,0.018441830931478106,72444.0
中津市議会議員選挙（2019年04月21日投票）,大分県,中津市議会議員選挙（2019年04月21日投票）,0.75,0.25,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8442525773195876,0.15574742268041236,,2.5773195876288658e-05,0.02224963181148748,,38800.0
中津市議会議員選挙（2015年04月26日投票）,大分県,中津市議会議員選挙（2015年04月26日投票）,0.7407407407407407,0.25925925925925924,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7526873875188482,0.2473126124811518,,2.4320249039350164e-05,0.035330373211593116,,41118.0
