ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
新潟市議会議員選挙（2019年04月07日投票）,新潟県,新潟市議会議員選挙（2019年04月07日投票）,0.6,0.3142857142857143,0.08571428571428572,0.7450980392156863,0.17647058823529413,0.0784313725490196,0.632493799302978,0.24941520950164753,0.11809099119537442,0.016644573665867843,0.011337054977347615,0.019681831865895737,266615.994
新潟市議会議員補欠選挙（2018年10月28日投票）,新潟県,新潟市議会議員補欠選挙（2018年10月28日投票）,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0
新潟市議会議員選挙（2015年04月12日投票）,新潟県,新潟市議会議員選挙（2015年04月12日投票）,0.6716417910447762,0.29850746268656714,0.029850746268656716,0.7450980392156863,0.23529411764705882,0.0196078431372549,0.712190438116179,0.2446475866844664,0.04316197519935464,3.5694653654775588e-06,0.01223237933422332,0.02158098759967732,280154.0
新潟市議会議員選挙（2011年04月10日投票）,新潟県,新潟市議会議員選挙（2011年04月10日投票）,0.5584415584415584,0.37662337662337664,0.06493506493506493,0.7321428571428571,0.23214285714285715,0.03571428571428571,0.6840042967934837,0.25898638778561195,0.05700931542090445,3.421013920105641e-06,0.008930565096055585,0.01140186308418089,292311.0
新潟市議会議員補欠選挙（2010年08月29日投票）,新潟県,新潟市議会議員補欠選挙（2010年08月29日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,10515.0
新潟市議会議員選挙（2007年04月08日投票）,新潟県,新潟市議会議員選挙（2007年04月08日投票）,,,,0.7857142857142857,0.21428571428571427,0.0,,,,,,,357703.99
長岡市議会議員選挙（2019年04月21日投票）,新潟県,長岡市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,112280.992
長岡市議会議員補欠選挙（2016年10月16日投票）,新潟県,長岡市議会議員補欠選挙（2016年10月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0
長岡市議会議員選挙（2015年04月26日投票）,新潟県,長岡市議会議員選挙（2015年04月26日投票）,0.7,0.3,0.0,0.8235294117647058,0.17647058823529413,0.0,0.7739451881434178,0.2260548118565822,,8.492353357651471e-06,0.018837900988048516,,117752.98999999999
長岡市議会議員選挙（2011年04月24日投票）,新潟県,長岡市議会議員選挙（2011年04月24日投票）,0.825,0.125,0.05,0.868421052631579,0.10526315789473684,0.02631578947368421,0.8842591145521345,0.07716070084407291,0.038580184603792644,8.290912190202812e-06,0.01543214016881458,0.019290092301896322,120613.99
長岡市議会議員増員選挙（2010年04月25日投票）,新潟県,長岡市議会議員増員選挙（2010年04月25日投票）,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0002914602156805596,,,3431.0
長岡市議会議員補欠選挙（2007年11月11日投票）,新潟県,長岡市議会議員補欠選挙（2007年11月11日投票）,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.7980041659581704,0.2019958340418296,,0.3990020829790852,0.2019958340418296,94096.0
