ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
山形市議会議員選挙（2019年04月21日投票）,山形県,山形市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,94903.995
山形市議会議員選挙（2015年04月26日投票）,山形県,山形市議会議員選挙（2015年04月26日投票）,0.7209302325581395,0.27906976744186046,0.0,0.9090909090909091,0.09090909090909091,0.0,0.843715189944497,0.15628481005550293,,1.0495823764203342e-05,0.013023734171291912,,95275.99
山形市議会議員選挙（2011年04月24日投票）,山形県,山形市議会議員選挙（2011年04月24日投票）,0.5681818181818182,0.4090909090909091,0.022727272727272728,0.7142857142857143,0.2571428571428571,0.02857142857142857,0.723859229411864,0.2551569443630883,0.02098382622504777,9.978945423051903e-06,0.01417538579794935,0.02098382622504777,100210.98999999999
山形市議会議員選挙（2007年04月22日投票）,山形県,山形市議会議員選挙（2007年04月22日投票）,0.7435897435897436,0.2564102564102564,0.0,0.8285714285714286,0.17142857142857143,0.0,0.7794143608738519,0.22058563912614826,,9.21395730252186e-06,0.022058563912614827,,108531.00000000001
米沢市議会議員選挙（2019年04月21日投票）,山形県,米沢市議会議員選挙（2019年04月21日投票）,0.75,0.21428571428571427,0.03571428571428571,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.7783789637297877,0.16952762910225283,0.05209340716795941,2.6392885871513407e-05,0.02825460485037547,0.05209340716795941,37888.99800000001
米沢市議会議員選挙（2015年04月26日投票）,山形県,米沢市議会議員選挙（2015年04月26日投票）,0.6071428571428571,0.32142857142857145,0.07142857142857142,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.6609964412811389,0.27979524835847824,0.05920831036038293,2.506140043105609e-05,0.031088360928719805,0.029604155180191466,39902.0
米沢市議会議員選挙（2011年04月24日投票）,山形県,米沢市議会議員選挙（2011年04月24日投票）,0.6923076923076923,0.2692307692307692,0.038461538461538464,0.7083333333333334,0.2916666666666667,0.0,0.6522930137644706,0.329839315899233,0.01786767033629643,2.3572124454216925e-05,0.047119902271319,0.01786767033629643,42422.99
米沢市議会議員選挙（2007年04月22日投票）,山形県,米沢市議会議員選挙（2007年04月22日投票）,0.6551724137931034,0.3103448275862069,0.034482758620689655,0.6666666666666666,0.3333333333333333,0.0,0.6515890994963532,0.33493155837913524,0.013479342124511504,2.0898204844203885e-05,0.037214617597681694,0.013479342124511504,47850.99999999999
米沢市議会議員選挙（2003年04月27日投票）,山形県,米沢市議会議員選挙（2003年04月27日投票）,0.6857142857142857,0.22857142857142856,0.08571428571428572,0.7857142857142857,0.21428571428571427,0.0,0.7231985080878539,0.2297076842045483,0.047093807707597676,2.0502310712928898e-05,0.028713460525568536,0.01569793590253256,48774.99
米沢市議会議員選挙（1999年04月25日投票）,山形県,米沢市議会議員選挙（1999年04月25日投票）,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.8928571428571429,0.07142857142857142,0.03571428571428571,0.8475627981492331,0.09603318319257105,0.05640401865819591,1.959976880112722e-05,0.024008295798142763,0.028202009329097954,51021.01
鶴岡市議会議員選挙（2017年10月15日投票）,山形県,鶴岡市議会議員選挙（2017年10月15日投票）,0.6764705882352942,0.29411764705882354,0.029411764705882353,0.71875,0.25,0.03125,0.6789722200372846,0.2521459033843084,0.06888187657840697,1.3775438585857557e-05,0.02521459033843084,0.06888187657840697,72592.97
鶴岡市議会議員選挙（2013年10月13日投票）,山形県,鶴岡市議会議員選挙（2013年10月13日投票）,0.7352941176470589,0.23529411764705882,0.029411764705882353,0.78125,0.1875,0.03125,0.7583674584437243,0.20795068634221703,0.03368185521405859,1.4703289816986683e-05,0.02599383579277713,0.03368185521405859,68011.98999999999
鶴岡市議会議員選挙（2009年10月11日投票）,山形県,鶴岡市議会議員選挙（2009年10月11日投票）,0.825,0.175,0.0,0.8529411764705882,0.14705882352941177,0.0,0.8281093808789795,0.17189061912102052,,1.2137248000388393e-05,0.02455580273157436,,82391.0
鶴岡市議会議員補欠選挙（2009年05月24日投票）,山形県,鶴岡市議会議員補欠選挙（2009年05月24日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,4057.0
鶴岡市議会議員補欠選挙（2007年02月11日投票）,山形県,鶴岡市議会議員補欠選挙（2007年02月11日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,4765.0
鶴岡市議会議員選挙（2005年10月23日投票）,山形県,鶴岡市議会議員選挙（2005年10月23日投票）,0.015151515151515152,0.9848484848484849,0.0,0.0,1.0,0.0,0.002771885846509834,0.9972281141534902,,1.2051677593521018e-05,0.015341970986976773,,82976.0
酒田市議会議員補欠選挙（2019年09月01日投票）,山形県,酒田市議会議員補欠選挙（2019年09月01日投票）,0.0,0.75,0.25,0.0,0.5,0.5,,0.6939311654193434,0.30606883458065653,,0.23131038847311447,0.30606883458065653,45297.0
酒田市議会議員選挙（2017年10月29日投票）,山形県,酒田市議会議員選挙（2017年10月29日投票）,0.7142857142857143,0.2857142857142857,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7701503086154334,0.22984969138456662,,1.9589033823797033e-05,0.022984969138456664,,51048.97
酒田市議会議員選挙（2013年11月10日投票）,山形県,酒田市議会議員選挙（2013年11月10日投票）,0.7241379310344828,0.27586206896551724,0.0,0.75,0.25,0.0,0.7713291864143474,0.22867081358565264,,2.0500209204634936e-05,0.02858385169820658,,48779.990000000005
酒田市議会議員補欠選挙（2012年10月28日投票）,山形県,酒田市議会議員補欠選挙（2012年10月28日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,50059.0
酒田市議会議員選挙（2009年11月08日投票）,山形県,酒田市議会議員選挙（2009年11月08日投票）,0.7941176470588235,0.20588235294117646,0.0,0.8,0.2,0.0,0.771389120577486,0.22861087942251407,,1.5165071806615004e-05,0.032658697060359156,,65941.0
酒田市議会議員選挙（2005年11月13日投票）,山形県,酒田市議会議員選挙（2005年11月13日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.024390243902439025,,67944.98000000001
