ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
高知市議会議員選挙（2019年04月21日投票）,高知県,高知市議会議員選挙（2019年04月21日投票）,0.6511627906976745,0.3488372093023256,0.0,0.7941176470588235,0.20588235294117646,0.0,0.7390293616425938,0.2609706383574062,,1.0106523056208126e-05,0.017398042557160414,,98945.997
高知市議会議員選挙（2015年04月26日投票）,高知県,高知市議会議員選挙（2015年04月26日投票）,0.6666666666666666,0.21428571428571427,0.11904761904761904,0.7941176470588235,0.08823529411764706,0.11764705882352941,0.7256714673261107,0.13356992085617367,0.14075861181771562,9.7604797783356e-06,0.01484110231735263,0.028151722363543123,102453.98000000001
高知市議会議員選挙（2011年04月24日投票）,高知県,高知市議会議員選挙（2011年04月24日投票）,0.76,0.24,0.0,0.8823529411764706,0.11764705882352941,0.0,0.8691577349369357,0.13084226506306434,,8.653588959197377e-06,0.010903522088588696,,115558.98999999999
高知市議会議員増員選挙（2008年02月03日投票）,高知県,高知市議会議員増員選挙（2008年02月03日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,7972.0
高知市議会議員選挙（2007年04月22日投票）,高知県,高知市議会議員選挙（2007年04月22日投票）,0.5714285714285714,0.40816326530612246,0.02040816326530612,0.6428571428571429,0.3333333333333333,0.023809523809523808,0.609291549596486,0.36744767948043716,0.02326077092307677,0.022566353688758742,0.01837238397402186,0.02326077092307677,112550.01000000001
高知市議会議員増員選挙（2005年01月30日投票）,高知県,高知市議会議員増員選挙（2005年01月30日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.14285714285714285,,1981.0
高知市議会議員選挙（2003年04月27日投票）,高知県,高知市議会議員選挙（2003年04月27日投票）,0.6938775510204082,0.30612244897959184,0.0,0.8,0.2,0.0,0.7235499112911713,0.2764500887088287,,8.934316513172132e-06,0.018430005913921913,,111927.98
高知市議会議員選挙（1999年04月25日投票）,高知県,高知市議会議員選挙（1999年04月25日投票）,0.6530612244897959,0.32653061224489793,0.02040816326530612,0.775,0.2,0.025,0.732346650130393,0.2474020777941064,0.020251272075500548,8.494661105495196e-06,0.01546262986213165,0.020251272075500548,117721.0
室戸市議会議員選挙（2019年04月21日投票）,高知県,室戸市議会議員選挙（2019年04月21日投票）,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.75,0.25,0.0,0.6792782958014841,0.26469277881393993,0.05602892538457596,0.00012909890641607364,0.06617319470348498,0.05602892538457596,7745.999000000001
室戸市議会議員選挙（2015年04月26日投票）,高知県,室戸市議会議員選挙（2015年04月26日投票）,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.7032295948326482,0.17204932472108045,0.12472108044627128,0.00011743981209630065,0.057349774907026814,0.041573693482090425,8515.0
室戸市議会議員選挙（2011年04月24日投票）,高知県,室戸市議会議員選挙（2011年04月24日投票）,0.7,0.3,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7252884315559713,0.27471156844402866,,0.00010393929944912172,0.04578526140733811,,9621.0
室戸市議会議員選挙（2007年04月22日投票）,高知県,室戸市議会議員選挙（2007年04月22日投票）,0.6470588235294118,0.35294117647058826,0.0,0.625,0.375,0.0,0.630297790585975,0.369702209414025,,9.606147934678194e-05,0.0616170349023375,,10410.0
室戸市議会議員選挙（2003年04月27日投票）,高知県,室戸市議会議員選挙（2003年04月27日投票）,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.5842269346415572,0.35429181832568446,0.06148124703275835,7.912644405760404e-05,0.05061311690366921,0.06148124703275835,12638.0
安芸市議会議員補欠選挙（2021年08月22日投票）,高知県,安芸市議会議員補欠選挙（2021年08月22日投票）,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,,0.6527352297592998,0.34726477024070024,,0.6527352297592998,0.17363238512035012,4570.0
安芸市議会議員選挙（2018年08月26日投票）,高知県,安芸市議会議員選挙（2018年08月26日投票）,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.8134321242037218,0.08377945165166273,0.10278842414461556,0.000124486555203065,0.041889725825831364,0.05139421207230778,8032.996
安芸市議会議員選挙（2014年08月31日投票）,高知県,安芸市議会議員選挙（2014年08月31日投票）,0.5294117647058824,0.47058823529411764,0.0,0.5,0.5,0.0,0.47327279330137073,0.5267272066986294,,0.00010331651168328945,0.06584090083732867,,9678.994999999999
安芸市議会議員選挙（2010年08月29日投票）,高知県,安芸市議会議員選挙（2010年08月29日投票）,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.8571428571428571,0.14285714285714285,0.0,0.7654440154440154,0.200986700986701,0.03356928356928357,0.00010725010725010725,0.066995566995567,0.03356928356928357,9324.0
安芸市議会議員選挙（2006年08月27日投票）,高知県,安芸市議会議員選挙（2006年08月27日投票）,0.85,0.15,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8344332915596733,0.16556670844032678,,9.167591829475459e-05,0.05518890281344226,,10907.99
南国市議会議員補欠選挙（2021年07月18日投票）,高知県,南国市議会議員補欠選挙（2021年07月18日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,13827.0
南国市議会議員選挙（2019年10月13日投票）,高知県,南国市議会議員選挙（2019年10月13日投票）,0.7083333333333334,0.25,0.041666666666666664,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.7661842375301336,0.18063250320201338,0.05318325926785293,5.9555721464560946e-05,0.030105417200335563,0.05318325926785293,16790.998
南国市議会議員選挙（2015年10月11日投票）,高知県,南国市議会議員選挙（2015年10月11日投票）,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.7619047619047619,0.14285714285714285,0.09523809523809523,0.7321570024945273,0.16358193758590844,0.10426105991956422,5.0908720663849717e-05,0.04089548439647711,0.05213052995978211,19642.999999999996
南国市議会議員選挙（2011年10月16日投票）,高知県,南国市議会議員選挙（2011年10月16日投票）,0.64,0.32,0.04,0.6666666666666666,0.3333333333333333,0.0,0.6481531468855805,0.3369588609062659,0.01488799220815361,4.638003803163119e-05,0.04211985761328324,0.01488799220815361,21561.0
南国市議会議員選挙（2007年10月14日投票）,高知県,南国市議会議員選挙（2007年10月14日投票）,0.5,0.46153846153846156,0.038461538461538464,0.6190476190476191,0.38095238095238093,0.0,0.5740279828015332,0.4122493698762024,0.013722647322264315,4.384232371330452e-05,0.0343541141563502,0.013722647322264315,22809.010000000002
