ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
宇都宮市議会議員選挙（2019年04月21日投票）,栃木県,宇都宮市議会議員選挙（2019年04月21日投票）,,,,,,,,,,,,,158678.992
宇都宮市議会議員選挙（2015年04月26日投票）,栃木県,宇都宮市議会議員選挙（2015年04月26日投票）,0.6140350877192983,0.3333333333333333,0.05263157894736842,0.6888888888888889,0.26666666666666666,0.044444444444444446,0.671797627917771,0.2826149702573624,0.04558740182486656,6.10731778817379e-06,0.014874472118808546,0.015195800608288852,163738.0
宇都宮市議会議員選挙（2011年04月24日投票）,栃木県,宇都宮市議会議員選挙（2011年04月24日投票）,0.7068965517241379,0.27586206896551724,0.017241379310344827,0.8085106382978723,0.1702127659574468,0.02127659574468085,0.7495712079937162,0.22820919357857045,0.0222195984277133,6.042515501620331e-06,0.014263074598660653,0.0222195984277133,165493.99
宇都宮市議会議員補欠選挙（2009年08月09日投票）,栃木県,宇都宮市議会議員補欠選挙（2009年08月09日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,4557.0
宇都宮市議会議員選挙（2007年04月22日投票）,栃木県,宇都宮市議会議員選挙（2007年04月22日投票）,0.5833333333333334,0.4,0.016666666666666666,0.66,0.32,0.02,0.5948735327262042,0.3863194815138329,0.0188069857599629,5.391911055035236e-06,0.016796499196253603,0.0188069857599629,185463.0
宇都宮市議会議員選挙（2003年04月27日投票）,栃木県,宇都宮市議会議員選挙（2003年04月27日投票）,0.5344827586206896,0.39655172413793105,0.06896551724137931,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.5914040933837872,0.3386309632597706,0.06996494335644211,5.794678098098568e-06,0.014723085359120461,0.01749123583911053,172572.13999999998
足利市議会議員選挙（2019年04月21日投票）,栃木県,足利市議会議員選挙（2019年04月21日投票）,0.8461538461538461,0.11538461538461539,0.038461538461538464,0.9166666666666666,0.08333333333333333,0.0,0.8914617535307191,0.08676249193490573,0.021775754534375222,1.7922431715535166e-05,0.028920830644968577,0.021775754534375222,55796.0
足利市議会議員補欠選挙（2017年04月23日投票）,栃木県,足利市議会議員補欠選挙（2017年04月23日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,25546.0
足利市議会議員選挙（2015年04月26日投票）,栃木県,足利市議会議員選挙（2015年04月26日投票）,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.7916666666666666,0.125,0.08333333333333333,0.7747771241942938,0.15774025345631978,0.06748262234938644,1.584359456938615e-05,0.026290042242719965,0.03374131117469322,63116.98999999999
足利市議会議員選挙（2011年04月24日投票）,栃木県,足利市議会議員選挙（2011年04月24日投票）,0.6451612903225806,0.2903225806451613,0.06451612903225806,0.7083333333333334,0.2916666666666667,0.0,0.663892945109078,0.29741657870044574,0.03869047619047619,1.4661036828524513e-05,0.03304628652227175,0.019345238095238096,68208.0
