ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
那覇市議会議員選挙（2021年07月11日投票）,沖縄県,那覇市議会議員選挙（2021年07月11日投票）,0.5079365079365079,0.4444444444444444,0.047619047619047616,0.625,0.325,0.05,0.5921190164010876,0.3619612546517487,0.04591972894716364,8.6232921052588e-06,0.012927187666133882,0.015306576315721214,115964.992
那覇市議会議員選挙（2017年07月09日投票）,沖縄県,那覇市議会議員選挙（2017年07月09日投票）,0.4626865671641791,0.4626865671641791,0.07462686567164178,0.575,0.35,0.075,0.5710434877452126,0.3587232583866997,0.0702332538680877,7.790710356970349e-06,0.011571718012474185,0.014046650773617539,128358.0
那覇市議会議員選挙（2014年11月16日投票）,沖縄県,那覇市議会議員選挙（2014年11月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,146889.0
那覇市議会議員選挙（2013年07月21日投票）,沖縄県,那覇市議会議員選挙（2013年07月21日投票）,0.631578947368421,0.3157894736842105,0.05263157894736842,0.775,0.175,0.05,0.6992881496703263,0.24973757291207532,0.050974277417598385,7.004125920455963e-06,0.013874309606226407,0.01699142580586613,142772.99
那覇市議会議員選挙（2009年07月05日投票）,沖縄県,那覇市議会議員選挙（2009年07月05日投票）,0.5671641791044776,0.3880597014925373,0.04477611940298507,0.75,0.225,0.025,0.6611385021350804,0.3027677896055255,0.03609370825939418,7.5505900861658245e-06,0.011644914984827903,0.012031236086464727,132439.98
那覇市議会議員補欠選挙（2008年11月16日投票）,沖縄県,那覇市議会議員補欠選挙（2008年11月16日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.1111111111111111,,119956.0
那覇市議会議員選挙（2005年07月10日投票）,沖縄県,那覇市議会議員選挙（2005年07月10日投票）,0.6545454545454545,0.3090909090909091,0.03636363636363636,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.6915129073239145,0.2706533527506182,0.03783373992546737,8.012193918167938e-06,0.015920785455918716,0.018916869962733684,124809.76
那覇市議会議員補欠選挙（2004年11月14日投票）,沖縄県,那覇市議会議員補欠選挙（2004年11月14日投票）,0.0,0.8461538461538461,0.15384615384615385,0.0,0.75,0.25,,0.7332310604824233,0.2667689395175768,,0.06665736913476575,0.1333844697587884,122548.0
那覇市議会議員選挙（2001年07月08日投票）,沖縄県,那覇市議会議員選挙（2001年07月08日投票）,0.6851851851851852,0.25925925925925924,0.05555555555555555,0.75,0.20454545454545456,0.045454545454545456,0.6888453791054526,0.2506340071084703,0.060520613786077045,7.777319780057398e-06,0.017902429079176448,0.020173537928692347,128579.0
宜野湾市議会議員選挙（2018年09月09日投票）,沖縄県,宜野湾市議会議員選挙（2018年09月09日投票）,0.6428571428571429,0.35714285714285715,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6498376530821391,0.3501623469178608,,2.5543916838815635e-05,0.03501623469178608,,39148.264
宜野湾市議会議員選挙（2014年09月07日投票）,沖縄県,宜野湾市議会議員選挙（2014年09月07日投票）,0.7741935483870968,0.22580645161290322,0.0,0.8076923076923077,0.19230769230769232,0.0,0.8082076828985586,0.19179231710144135,,2.5843806751384385e-05,0.02739890244306305,,38693.99
宜野湾市議会議員選挙（2010年09月12日投票）,沖縄県,宜野湾市議会議員選挙（2010年09月12日投票）,0.638888888888889,0.3611111111111111,0.0,0.6785714285714286,0.32142857142857145,0.0,0.648877348124117,0.351122651875883,,2.6162942807807022e-05,0.027009434759683308,,38222.0
宜野湾市議会議員選挙（2006年09月10日投票）,沖縄県,宜野湾市議会議員選挙（2006年09月10日投票）,0.6129032258064515,0.3870967741935484,0.0,0.6428571428571428,0.35714285714285715,0.0,0.6457968936464636,0.3542031063535362,,2.6337975752732758e-05,0.02951692552946135,,37967.99
石垣市議会議員選挙（2018年09月09日投票）,沖縄県,石垣市議会議員選挙（2018年09月09日投票）,0.6,0.36666666666666664,0.03333333333333333,0.6818181818181819,0.2727272727272727,0.045454545454545456,0.6497264726869103,0.3000475699674939,0.05022595734559581,3.964163957821295e-05,0.027277051815226716,0.05022595734559581,25226.0
石垣市議会議員補欠選挙（2018年03月11日投票）,沖縄県,石垣市議会議員補欠選挙（2018年03月11日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,27504.0
石垣市議会議員選挙（2014年09月07日投票）,沖縄県,石垣市議会議員選挙（2014年09月07日投票）,0.689655172413793,0.3103448275862069,0.0,0.7727272727272727,0.22727272727272727,0.0,0.7299522663769016,0.2700477336230984,,3.88078236572493e-05,0.030005303735899824,,25768.0
石垣市議会議員補欠選挙（2014年03月02日投票）,沖縄県,石垣市議会議員補欠選挙（2014年03月02日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,27237.0
石垣市議会議員選挙（2010年09月12日投票）,沖縄県,石垣市議会議員選挙（2010年09月12日投票）,0.5588235294117647,0.4117647058823529,0.029411764705882353,0.6818181818181818,0.2727272727272727,0.045454545454545456,0.6191592043452729,0.3512900029359953,0.029550792718731653,3.669994128009395e-05,0.02509214306685681,0.029550792718731653,27248.0
石垣市議会議員選挙（2006年09月10日投票）,沖縄県,石垣市議会議員選挙（2006年09月10日投票）,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.7012211978585218,0.24841100760293008,0.05036779453854814,3.9212595399343025e-05,0.035487286800418585,0.05036779453854814,25502.01
石垣市議会議員補欠選挙（2006年03月05日投票）,沖縄県,石垣市議会議員補欠選挙（2006年03月05日投票）,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0
浦添市議会議員選挙（2021年02月07日投票）,沖縄県,浦添市議会議員選挙（2021年02月07日投票）,0.625,0.3125,0.0625,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.6856041613357138,0.24958613465219928,0.06480970401208701,1.8278858648324832e-05,0.02495861346521993,0.032404852006043504,54708.011
浦添市議会議員選挙（2017年02月12日投票）,沖縄県,浦添市議会議員選挙（2017年02月12日投票）,0.5833333333333334,0.4166666666666667,0.0,0.6296296296296297,0.37037037037037035,0.0,0.6046091010078606,0.3953908989921394,,1.913436441534796e-05,0.026359393266142627,,52261.992
浦添市議会議員選挙（2013年02月10日投票）,沖縄県,浦添市議会議員選挙（2013年02月10日投票）,0.6571428571428571,0.2857142857142857,0.05714285714285714,0.7037037037037037,0.2222222222222222,0.07407407407407407,0.6487609323635681,0.2737371869617183,0.07750188067471357,1.944352249741936e-05,0.027373718696171827,0.038750940337356786,51431.01
浦添市議会議員選挙（2009年02月08日投票）,沖縄県,浦添市議会議員選挙（2009年02月08日投票）,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.6,0.26666666666666666,0.13333333333333333,0.5159826409206163,0.33834601131265846,0.14567134776672516,1.9504583577140627e-05,0.028195500942721538,0.03641783694168129,51270.0
名護市議会議員選挙（2018年09月09日投票）,沖縄県,名護市議会議員選挙（2018年09月09日投票）,0.65625,0.3125,0.03125,0.7692307692307693,0.23076923076923078,0.0,0.7081100569706597,0.27143763206133525,0.02045231096800501,3.1807637586321944e-05,0.027143763206133525,0.02045231096800501,31438.99
名護市議会議員補欠選挙（2018年02月04日投票）,沖縄県,名護市議会議員補欠選挙（2018年02月04日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,35709.0
名護市議会議員選挙（2014年09月07日投票）,沖縄県,名護市議会議員選挙（2014年09月07日投票）,0.6857142857142857,0.2571428571428571,0.05714285714285714,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.7361952478578203,0.19681396892818165,0.06699078321399801,3.106746891156055e-05,0.02186821876979796,0.033495391606999006,32188.01
名護市議会議員補欠選挙（2014年01月19日投票）,沖縄県,名護市議会議員補欠選挙（2014年01月19日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0
名護市議会議員選挙（2010年09月12日投票）,沖縄県,名護市議会議員選挙（2010年09月12日投票）,0.7027027027027027,0.2972972972972973,0.0,0.8518518518518519,0.14814814814814814,0.0,0.7867298578199051,0.21327014218009477,,3.116139452226309e-05,0.01938819474364498,,32090.989999999998
名護市議会議員補欠選挙（2010年01月24日投票）,沖縄県,名護市議会議員補欠選挙（2010年01月24日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,33120.0
名護市議会議員選挙（2006年09月10日投票）,沖縄県,名護市議会議員選挙（2006年09月10日投票）,0.78125,0.21875,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7836000817821053,0.2163999182178947,,3.102507788070175e-05,0.030914274031127814,,32231.99
名護市議会議員選挙（2002年09月08日投票）,沖縄県,名護市議会議員選挙（2002年09月08日投票）,0.43243243243243246,0.4864864864864865,0.08108108108108109,0.36666666666666664,0.5333333333333333,0.1,0.415600311875609,0.4868041636587041,0.09759552446568692,3.1401088298918266e-05,0.027044675758816895,0.03253184148856231,31846.03
名護市議会議員選挙（1998年09月13日投票）,沖縄県,名護市議会議員選挙（1998年09月13日投票）,0.5853658536585366,0.4146341463414634,0.0,0.6,0.4,0.0,0.5861595306837225,0.41384046931627755,,3.187770183446611e-05,0.02434355701860456,,31369.89
糸満市議会議員補欠選挙（2020年06月07日投票）,沖縄県,糸満市議会議員補欠選挙（2020年06月07日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,22682.0
糸満市議会議員選挙（2017年11月19日投票）,沖縄県,糸満市議会議員選挙（2017年11月19日投票）,0.6071428571428571,0.39285714285714285,0.0,0.7142857142857143,0.2857142857142857,0.0,0.652048661429619,0.34795133857038096,,3.735944908262005e-05,0.03163193987003463,,26766.99
糸満市議会議員補欠選挙（2016年06月05日投票）,沖縄県,糸満市議会議員補欠選挙（2016年06月05日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,25503.0
糸満市議会議員選挙（2013年11月17日投票）,沖縄県,糸満市議会議員選挙（2013年11月17日投票）,,,,,,,,,,,,,26757.0
糸満市議会議員選挙（2009年11月15日投票）,沖縄県,糸満市議会議員選挙（2009年11月15日投票）,0.7,0.2,0.1,0.7083333333333334,0.16666666666666666,0.125,0.6856630745105736,0.19294356608284052,0.12139335940658585,3.455546809182632e-05,0.032157261013806754,0.04046445313552862,28938.979999999996
糸満市議会議員選挙（2005年11月13日投票）,沖縄県,糸満市議会議員選挙（2005年11月13日投票）,0.6666666666666666,0.2727272727272727,0.06060606060606061,0.6666666666666666,0.2916666666666667,0.041666666666666664,0.6899973702218144,0.2536186807951984,0.05638394898298714,3.4197375624999785e-05,0.02817985342168871,0.02819197449149357,29242.01
糸満市議会議員補欠選挙（2004年06月06日投票）,沖縄県,糸満市議会議員補欠選挙（2004年06月06日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,23863.0
糸満市議会議員選挙（2001年11月18日投票）,沖縄県,糸満市議会議員選挙（2001年11月18日投票）,0.5142857142857142,0.4857142857142857,0.0,0.5185185185185185,0.48148148148148145,0.0,0.488552989848634,0.511447010151366,,3.356156314994065e-05,0.030085118244197996,,29795.99
糸満市議会議員選挙（1997年11月23日投票）,沖縄県,糸満市議会議員選挙（1997年11月23日投票）,0.5714285714285714,0.37142857142857144,0.05714285714285714,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.6418725692992885,0.3173338255813322,0.04079360511937919,3.6194705800382575e-05,0.024410294275487094,0.020396802559689595,27628.350000000006
糸満市議会議員選挙（1993年11月14日投票）,沖縄県,糸満市議会議員選挙（1993年11月14日投票）,0.7142857142857143,0.17857142857142858,0.10714285714285714,0.7037037037037037,0.18518518518518517,0.1111111111111111,0.726117708481186,0.17149555595553714,0.10238673556327697,3.8053212851787685e-05,0.03429911119110743,0.03412891185442566,26278.99
糸満市議会議員選挙（1989年11月19日投票）,沖縄県,糸満市議会議員選挙（1989年11月19日投票）,0.5833333333333334,0.3888888888888889,0.027777777777777776,0.5555555555555556,0.4074074074074074,0.037037037037037035,0.5918598324164147,0.38344514752699954,0.024695020056585696,3.721763907673458e-05,0.027388939109071395,0.024695020056585696,26868.980000000007
糸満市議会議員補欠選挙（1988年06月12日投票）,沖縄県,糸満市議会議員補欠選挙（1988年06月12日投票）,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8,0.2,,0.801303878415414,0.198696121584586,,0.16026077568308278,0.198696121584586,24082.0
糸満市議会議員選挙（1985年11月17日投票）,沖縄県,糸満市議会議員選挙（1985年11月17日投票）,0.696969696969697,0.24242424242424243,0.06060606060606061,0.7407407407407407,0.2222222222222222,0.037037037037037035,0.6891582536141214,0.23781391245907743,0.07302783392680118,3.9861266846866174e-05,0.02972673905738468,0.03651391696340059,25087.010000000002
糸満市議会議員選挙（1981年11月22日投票）,沖縄県,糸満市議会議員選挙（1981年11月22日投票）,0.6285714285714286,0.3142857142857143,0.05714285714285714,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.6423125866748145,0.30402678968548014,0.0536606236397053,4.231910381680229e-05,0.027638799062316376,0.02683031181985265,23629.989999999998
糸満市議会議員選挙（1977年11月13日投票）,沖縄県,糸満市議会議員選挙（1977年11月13日投票）,0.46153846153846156,0.5384615384615384,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5086085820971263,0.4913914179028736,,4.83302385870558e-05,0.023399591328708266,,20690.98
糸満市議会議員選挙（1973年11月18日投票）,沖縄県,糸満市議会議員選挙（1973年11月18日投票）,0.3870967741935484,0.5806451612903226,0.03225806451612903,0.4074074074074074,0.5555555555555556,0.037037037037037035,0.38642192662145713,0.5835032122559921,0.030074861122550766,5.7198290457494804e-05,0.032416845125332897,0.030074861122550766,17483.039999999997
沖縄市議会議員選挙（2018年09月09日投票）,沖縄県,沖縄市議会議員選挙（2018年09月09日投票）,0.75,0.25,0.0,0.7666666666666666,0.23333333333333334,0.0,0.7626783098513253,0.23732169014867466,,1.883132886077974e-05,0.026369076683186072,,53102.996999999996
沖縄市議会議員選挙（2014年09月07日投票）,沖縄県,沖縄市議会議員選挙（2014年09月07日投票）,0.5384615384615384,0.4358974358974359,0.02564102564102564,0.6333333333333333,0.3333333333333333,0.03333333333333333,0.6031371506125742,0.36923391534003375,0.027628934047391977,1.834054728193089e-05,0.021719642078825513,0.027628934047391977,54524.0
沖縄市議会議員選挙（2010年09月12日投票）,沖縄県,沖縄市議会議員選挙（2010年09月12日投票）,0.5675675675675675,0.43243243243243246,0.0,0.6,0.4,0.0,0.5773287778609639,0.42267122213903596,,1.891074487722104e-05,0.026416951383689748,,52879.99
沖縄市議会議員選挙（2006年09月10日投票）,沖縄県,沖縄市議会議員選挙（2006年09月10日投票）,0.6857142857142857,0.3142857142857143,0.0,0.7666666666666666,0.23333333333333334,0.0,0.7340893222371112,0.2659106777628888,,1.763170886522322e-05,0.024173697978444434,,56716.0
沖縄市議会議員選挙（2002年09月08日投票）,沖縄県,沖縄市議会議員選挙（2002年09月08日投票）,0.6923076923076923,0.2564102564102564,0.05128205128205128,0.7666666666666667,0.2,0.03333333333333333,0.6578951930244249,0.2988368263213549,0.04326798065422019,1.7334928146722833e-05,0.029883682632135488,0.021633990327110095,57687.0
