ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
盛岡市議会議員選挙（2019年08月25日投票）,岩手県,盛岡市議会議員選挙（2019年08月25日投票）,0.6818181818181818,0.3181818181818182,0.0,0.7894736842105263,0.21052631578947367,0.0,0.7444129547192592,0.2555870452807409,,8.092317547007505e-06,0.01825621752005292,,123573.99399999999
盛岡市議会議員選挙（2015年08月23日投票）,岩手県,盛岡市議会議員選挙（2015年08月23日投票）,0.7560975609756098,0.1951219512195122,0.04878048780487805,0.7894736842105263,0.18421052631578946,0.02631578947368421,0.765344049396802,0.200207469923992,0.03444848067920603,8.389402506753468e-06,0.025025933740499,0.017224240339603014,119198.0
盛岡市議会議員選挙（2011年08月28日投票）,岩手県,盛岡市議会議員選挙（2011年08月28日投票）,0.723404255319149,0.2765957446808511,0.0,0.8421052631578947,0.15789473684210525,0.0,0.7767638961162332,0.2232361038837668,,8.779632026306586e-06,0.017172007991058984,,113899.99
盛岡市議会議員選挙（2007年04月22日投票）,岩手県,盛岡市議会議員選挙（2007年04月22日投票）,0.7068965517241379,0.2413793103448276,0.05172413793103448,0.7857142857142857,0.16666666666666666,0.047619047619047616,0.752156315730181,0.19164862957407303,0.056195054695745934,7.995460497348025e-06,0.013689187826719502,0.018731684898581978,125070.97000000002
盛岡市議会議員選挙（2003年04月27日投票）,岩手県,盛岡市議会議員選挙（2003年04月27日投票）,0.7045454545454546,0.29545454545454547,0.0,0.7368421052631579,0.2631578947368421,0.0,,,,,,,116950.96
盛岡市議会議員選挙（1999年04月25日投票）,岩手県,盛岡市議会議員選挙（1999年04月25日投票）,0.6346153846153846,0.34615384615384615,0.019230769230769232,0.7045454545454546,0.2727272727272727,0.022727272727272728,0.6668583760927966,0.3160046364766543,0.017136987430549127,7.84301484235658e-06,0.017555813137591903,0.017136987430549127,127501.99
宮古市議会議員選挙（2018年04月22日投票）,岩手県,宮古市議会議員選挙（2018年04月22日投票）,0.9583333333333334,0.041666666666666664,0.0,1.0,0.0,0.0,0.9893115601897035,0.010688439810296524,,3.711263823019626e-05,0.010688439810296524,,26944.999
宮古市議会議員補欠選挙（2017年06月25日投票）,岩手県,宮古市議会議員補欠選挙（2017年06月25日投票）,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8,0.2,,0.8600924716761373,0.13990752832386263,,0.14334874527935623,0.13990752832386263,28333.0
宮古市議会議員選挙（2014年04月20日投票）,岩手県,宮古市議会議員選挙（2014年04月20日投票）,0.75,0.25,0.0,0.75,0.25,0.0,,,,,,,0.0
宮古市議会議員補欠選挙（2013年06月16日投票）,岩手県,宮古市議会議員補欠選挙（2013年06月16日投票）,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0
宮古市議会議員選挙（2010年04月25日投票）,岩手県,宮古市議会議員選挙（2010年04月25日投票）,0.65625,0.3125,0.03125,0.6785714285714286,0.2857142857142857,0.03571428571428571,0.6776582923103038,0.2898910767837945,0.03245063090590166,2.8291744468963958e-05,0.02898910767837945,0.03245063090590166,35346.0
宮古市議会議員補欠選挙（2009年06月28日投票）,岩手県,宮古市議会議員補欠選挙（2009年06月28日投票）,0.0,0.5,0.5,0.0,0.0,1.0,,0.4106691591373282,0.5893308408626718,,0.4106691591373282,0.5893308408626718,28887.0
宮古市議会議員選挙（2006年04月23日投票）,岩手県,宮古市議会議員選挙（2006年04月23日投票）,0.8125,0.1875,0.0,0.8,0.2,0.0,0.7699136914784932,0.2300863085215067,,2.8276552601881123e-05,0.03834771808691778,,35364.99
