ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
さいたま市議会議員選挙（2019年04月07日投票）,埼玉県,さいたま市議会議員選挙（2019年04月07日投票）,0.6455696202531646,0.34177215189873417,0.012658227848101266,0.8333333333333334,0.16666666666666666,0.0,0.7830263929323608,0.20971674588656247,0.007256861181076804,2.5162486758241345e-06,0.007767286884687499,0.007256861181076804,397417.0
さいたま市議会議員選挙（2015年04月12日投票）,埼玉県,さいたま市議会議員選挙（2015年04月12日投票）,0.5925925925925926,0.37037037037037035,0.037037037037037035,0.75,0.21666666666666667,0.03333333333333333,0.6524592214763574,0.3179345894568645,0.02960618906677812,0.0155347433684847,0.01059781964856215,0.01480309453338906,351717.0
さいたま市議会議員補欠選挙（2013年05月19日投票）,埼玉県,さいたま市議会議員補欠選挙（2013年05月19日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,46028.0
さいたま市議会議員選挙（2011年04月10日投票）,埼玉県,さいたま市議会議員選挙（2011年04月10日投票）,0.5111111111111111,0.4222222222222222,0.06666666666666667,0.6833333333333333,0.2833333333333333,0.03333333333333333,0.6080107232423395,0.3403812708387382,0.0516080059189223,2.402160022292045e-06,0.008957401864177322,0.008601334319820382,416292.0
さいたま市議会議員補欠選挙（2009年05月24日投票）,埼玉県,さいたま市議会議員補欠選挙（2009年05月24日投票）,0.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.5,,0.4817093131103715,0.5182906868896284,,0.12042732827759288,0.2591453434448142,73316.0
さいたま市議会議員選挙（2007年04月08日投票）,埼玉県,さいたま市議会議員選挙（2007年04月08日投票）,0.625,0.23958333333333334,0.13541666666666666,0.734375,0.140625,0.125,0.6944865627092615,0.19491375862470886,0.1105996786660298,2.285447867791412e-06,0.00847451124455256,0.008507667589694599,437551.0
さいたま市議会議員増員選挙（2005年05月15日投票）,埼玉県,さいたま市議会議員増員選挙（2005年05月15日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.058823529411764705,,45824.0
さいたま市議会議員補欠選挙（2005年05月15日投票）,埼玉県,さいたま市議会議員補欠選挙（2005年05月15日投票）,0.0,0.75,0.25,0.0,1.0,0.0,,0.7728299528982024,0.22717004710179756,,0.2576099842994008,0.22717004710179756,41612.0
さいたま市議会議員補欠選挙（2004年12月26日投票）,埼玉県,さいたま市議会議員補欠選挙（2004年12月26日投票）,0.3333333333333333,0.6666666666666666,0.0,0.5,0.5,0.0,0.4802275799909869,0.519772420009013,,5.633168093735917e-05,0.2598862100045065,,17752.0
さいたま市議会議員選挙（2003年04月13日投票）,埼玉県,さいたま市議会議員選挙（2003年04月13日投票）,0.6979166666666666,0.25,0.052083333333333336,0.828125,0.125,0.046875,0.7670789190034236,0.17889103252597255,0.05403004847060387,2.651521248005294e-06,0.007453793021915523,0.010806009694120775,377141.99
