ele_ymd,prefecture,ele_ymd,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes
仙台市議会議員選挙（2019年08月25日投票）,宮城県,仙台市議会議員選挙（2019年08月25日投票）,0.6666666666666666,0.2898550724637681,0.043478260869565216,0.7454545454545455,0.23636363636363636,0.01818181818181818,0.7105511728609183,0.255019705566354,0.03442912157272782,3.190657794817196e-06,0.0127509852783177,0.011476373857575939,313414.996
仙台市議会議員選挙（2015年08月02日投票）,宮城県,仙台市議会議員選挙（2015年08月02日投票）,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.8,0.16363636363636364,0.03636363636363636,0.7859951659743918,0.17235232680917045,0.04165250721643781,3.3436988890547064e-06,0.011490155120611363,0.013884169072145937,299069.99199999997
仙台市議会議員選挙（2011年08月28日投票）,宮城県,仙台市議会議員選挙（2011年08月28日投票）,0.6527777777777778,0.2916666666666667,0.05555555555555555,0.7454545454545455,0.2,0.05454545454545454,0.7042141283239157,0.2262563123153859,0.06952955936069848,3.106053172710627e-06,0.01077411011025647,0.01738238984017462,321951.99
仙台市議会議員選挙（2007年04月08日投票）,宮城県,仙台市議会議員選挙（2007年04月08日投票）,0.7236842105263158,0.25,0.02631578947368421,0.8333333333333334,0.15,0.016666666666666666,0.7854630293141653,0.1912681766567079,0.02326879402912675,2.7561268700320814e-06,0.010066746139826731,0.011634397014563374,362828.0
仙台市議会議員選挙（2003年04月13日投票）,宮城県,仙台市議会議員選挙（2003年04月13日投票）,0.6588235294117647,0.32941176470588235,0.011764705882352941,0.85,0.13333333333333333,0.016666666666666666,0.749905631050715,0.23659683364419576,0.013497535305089263,2.7755573319122478e-06,0.008449886915864135,0.013497535305089263,360288.0
仙台市議会議員補欠選挙（2001年07月29日投票）,宮城県,仙台市議会議員補欠選挙（2001年07月29日投票）,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.506576575743851,0.4934234242561491,,9.24325473485724e-06,0.12335585606403728,,108187.0
仙台市議会議員選挙（1999年04月11日投票）,宮城県,仙台市議会議員選挙（1999年04月11日投票）,0.65,0.325,0.025,0.765625,0.203125,0.03125,0.7192765695146764,0.2600465849520786,0.020676845533244965,2.7274562106905376e-06,0.0100017917289261,0.010338422766622482,366642.0
石巻市議会議員選挙（2018年05月20日投票）,宮城県,石巻市議会議員選挙（2018年05月20日投票）,0.6578947368421053,0.2894736842105263,0.05263157894736842,0.7666666666666667,0.16666666666666666,0.06666666666666667,0.7069767297637182,0.21890154218714733,0.07412172804913449,1.5901541471577945e-05,0.019900140198831576,0.03706086402456724,62886.985
石巻市議会議員補欠選挙（2017年04月23日投票）,宮城県,石巻市議会議員補欠選挙（2017年04月23日投票）,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,48492.998999999996
石巻市議会議員選挙（2014年05月25日投票）,宮城県,石巻市議会議員選挙（2014年05月25日投票）,0.7428571428571429,0.22857142857142856,0.02857142857142857,0.8333333333333334,0.13333333333333333,0.03333333333333333,0.8004440504657102,0.1633916881928275,0.036164261341462334,1.5554521007080574e-05,0.02042396102410344,0.036164261341462334,64289.99
