ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,長谷川 幸司,ハセガワ コウジ,59,男,,,自由民主党,True,4673.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,さいとう 淳一,サイトウ ジュンイチ,63,男,,,無所属,True,3936.534,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,武田 さとし,タケダ サトシ,50,男,,,無所属,True,3803.566,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,荒井 たくや,アライ タクヤ,31,男,,,立憲民主党,True,3646.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,まつい 愛,マツイ アイ,42,女,,,無所属,True,3467.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,いのうえ 和行,イノウエ カズユキ,47,男,,,自由民主党,True,3448.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,えんどう 吉久,エンドウ ヨシヒサ,63,男,,,無所属,True,3191.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,浅野 やすし,アサノ ヤスシ,35,男,,,自由民主党,True,3038.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,伊藤 かおり,イトウ カオリ,37,女,,,自由民主党,True,2730.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,すがい 太郎,スガイ タロウ,69,男,,,自由民主党,True,2727.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,石沢 ひでお,イシザワ ヒデオ,71,男,,,立憲民主党,True,2721.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,丸子 よしひろ,マルコ ヨシヒロ,71,男,,,自由民主党,True,2595.0,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,鈴木 善太郎,スズキ ゼンタロウ,81,男,,,自由民主党,True,2538.053,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
山形市議会議員選挙（2019年04月21日投票）,山形市議会議員選挙,山形県,山形市,山形市,すずき 進,スズキ ススム,67,男,,,無所属,True,2483.946,20190421,2019,4,21,20190414,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan,47.15,33,41,1.2424242424242424,203603,nan,nan,nan,任期満了,48.05,nan,nan,nan
