ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,鈴木 としじ,スズキ トシジ,70,男,現職,,無所属,True,4510.842,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,宮崎 ゆきこ, ,41,女,新人,,無所属,True,4438.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,小岩井 りょうた,コイワイ リョウタ,27,男,現職,,無所属,True,3982.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,とよしま 孝男,トヨシマ タカオ,68,男,現職,,無所属,True,3760.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,富田 公隆,トミタ キミタカ,50,男,現職,,無所属,True,3537.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,高橋 てるよ,タカハシ テルヨ,49,女,現職,,公明党,True,3452.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,あらい みか,アライ ミカ,57,女,現職,,無所属,True,3365.051,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,新井 みさこ,アライ ミサコ,56,女,現職,,公明党,True,3326.948,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,入沢 まゆ子,イリサワ マユコ,46,女,現職,,無所属,True,3281.0,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
前橋市議会議員選挙（2021年02月07日投票）,前橋市議会議員選挙,群馬県,前橋市,前橋市,中林 あきら,ナカバヤシ アキラ,58,男,現職,,無所属,True,3239.14,20210207,2021,2,7,20210131,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan,42.92,38,47,1.236842105263158,277180,134341,142839,-2422,任期満了,43.62,nan,nan,nan
